Date,Open,High,Low,Close
10/07/2020,"1,751.20","1,751.20","1,751.20","1,751.20"
10/06/2020,"1,712.41","1,712.41","1,712.41","1,712.41"
10/05/2020,"1,701.26","1,701.26","1,701.26","1,701.26"
10/02/2020,"1,673.40","1,673.40","1,673.40","1,673.40"
10/01/2020,"1,662.06","1,662.06","1,662.06","1,662.06"
09/30/2020,"1,632.66","1,632.66","1,632.66","1,632.66"
09/29/2020,"1,645.57","1,645.57","1,645.57","1,645.57"
09/28/2020,"1,692.99","1,692.99","1,692.99","1,692.99"
09/25/2020,"1,647.74","1,647.74","1,647.74","1,647.74"
09/24/2020,"1,608.27","1,608.27","1,608.27","1,608.27"
09/23/2020,"1,630.93","1,630.93","1,630.93","1,630.93"
09/22/2020,"1,657.08","1,657.08","1,657.08","1,657.08"
09/21/2020,"1,638.24","1,638.24","1,638.24","1,638.24"
09/18/2020,"1,727.43","1,727.43","1,727.43","1,727.43"
09/17/2020,"1,774.30","1,774.30","1,774.30","1,774.30"
09/16/2020,"1,819.44","1,819.44","1,819.44","1,819.44"
09/15/2020,"1,787.51","1,787.51","1,787.51","1,787.51"
09/14/2020,"1,792.21","1,792.21","1,792.21","1,792.21"
09/11/2020,"1,705.03","1,705.03","1,705.03","1,705.03"
09/10/2020,"1,732.18","1,732.18","1,732.18","1,732.18"
09/09/2020,"1,749.32","1,749.32","1,749.32","1,749.32"
09/08/2020,"1,769.21","1,769.21","1,769.21","1,769.21"
09/07/2020,"1,775.48","1,775.48","1,775.48","1,775.48"
09/04/2020,"1,775.48","1,775.48","1,775.48","1,775.48"
09/03/2020,"1,754.96","1,754.96","1,754.96","1,754.96"
09/02/2020,"1,775.13","1,775.13","1,775.13","1,775.13"
09/01/2020,"1,760.00","1,760.00","1,760.00","1,760.00"
08/31/2020,"1,746.21","1,746.21","1,746.21","1,746.21"
08/28/2020,"1,798.25","1,798.25","1,798.25","1,798.25"
08/27/2020,"1,736.20","1,736.20","1,736.20","1,736.20"
08/26/2020,"1,682.19","1,682.19","1,682.19","1,682.19"
08/25/2020,"1,712.22","1,712.22","1,712.22","1,712.22"
08/24/2020,"1,706.92","1,706.92","1,706.92","1,706.92"
08/21/2020,"1,663.93","1,663.93","1,663.93","1,663.93"
08/20/2020,"1,639.89","1,639.89","1,639.89","1,639.89"
08/19/2020,"1,634.78","1,634.78","1,634.78","1,634.78"
08/18/2020,"1,635.77","1,635.77","1,635.77","1,635.77"
08/17/2020,"1,655.03","1,655.03","1,655.03","1,655.03"
08/14/2020,"1,675.90","1,675.90","1,675.90","1,675.90"
08/13/2020,"1,678.52","1,678.52","1,678.52","1,678.52"
08/12/2020,"1,681.56","1,681.56","1,681.56","1,681.56"
08/11/2020,"1,687.95","1,687.95","1,687.95","1,687.95"
08/10/2020,"1,669.74","1,669.74","1,669.74","1,669.74"
08/07/2020,"1,614.96","1,614.96","1,614.96","1,614.96"
08/06/2020,"1,578.05","1,578.05","1,578.05","1,578.05"
08/05/2020,"1,531.26","1,531.26","1,531.26","1,531.26"
08/04/2020,"1,517.63","1,517.63","1,517.63","1,517.63"
08/03/2020,"1,461.77","1,461.77","1,461.77","1,461.77"
07/31/2020,"1,470.84","1,470.84","1,470.84","1,470.84"
07/30/2020,"1,496.65","1,496.65","1,496.65","1,496.65"
07/29/2020,"1,522.82","1,522.82","1,522.82","1,522.82"
07/28/2020,"1,505.65","1,505.65","1,505.65","1,505.65"
07/27/2020,"1,509.90","1,509.90","1,509.90","1,509.90"
07/24/2020,"1,521.02","1,521.02","1,521.02","1,521.02"
07/23/2020,"1,543.66","1,543.66","1,543.66","1,543.66"
07/22/2020,"1,565.39","1,565.39","1,565.39","1,565.39"
07/21/2020,"1,557.44","1,557.44","1,557.44","1,557.44"
07/20/2020,"1,523.18","1,523.18","1,523.18","1,523.18"
07/17/2020,"1,564.31","1,564.31","1,564.31","1,564.31"
07/16/2020,"1,587.48","1,587.48","1,587.48","1,587.48"
07/15/2020,"1,596.03","1,596.03","1,596.03","1,596.03"
07/14/2020,"1,468.28","1,468.28","1,468.28","1,468.28"
07/13/2020,"1,467.89","1,467.89","1,467.89","1,467.89"
07/10/2020,"1,489.50","1,489.50","1,489.50","1,489.50"
07/09/2020,"1,455.25","1,455.25","1,455.25","1,455.25"
07/08/2020,"1,501.65","1,501.65","1,501.65","1,501.65"
07/07/2020,"1,475.20","1,475.20","1,475.20","1,475.20"
07/06/2020,"1,521.31","1,521.31","1,521.31","1,521.31"
07/03/2020,"1,486.84","1,486.84","1,486.84","1,486.84"
07/02/2020,"1,486.84","1,486.84","1,486.84","1,486.84"
07/01/2020,"1,477.73","1,477.73","1,477.73","1,477.73"
06/30/2020,"1,457.77","1,457.77","1,457.77","1,457.77"
06/29/2020,"1,458.29","1,458.29","1,458.29","1,458.29"
06/26/2020,"1,393.30","1,393.30","1,393.30","1,393.30"
06/24/2020,"1,449.43","1,449.43","1,449.43","1,449.43"
06/23/2020,"1,526.33","1,526.33","1,526.33","1,526.33"
06/22/2020,"1,527.03","1,527.03","1,527.03","1,527.03"
06/19/2020,"1,519.61","1,519.61","1,519.61","1,519.61"
06/18/2020,"1,557.61","1,557.61","1,557.61","1,557.61"
06/17/2020,"1,536.05","1,536.05","1,536.05","1,536.05"
06/16/2020,"1,580.90","1,580.90","1,580.90","1,580.90"
06/15/2020,"1,545.35","1,545.35","1,545.35","1,545.35"
06/12/2020,"1,551.72","1,551.72","1,551.72","1,551.72"
06/11/2020,"1,529.44","1,529.44","1,529.44","1,529.44"
06/10/2020,"1,670.68","1,670.68","1,670.68","1,670.68"
06/09/2020,"1,734.65","1,734.65","1,734.65","1,734.65"
06/08/2020,"1,813.84","1,813.84","1,813.84","1,813.84"
06/05/2020,"1,760.04","1,760.04","1,760.04","1,760.04"
06/04/2020,"1,735.38","1,735.38","1,735.38","1,735.38"
06/03/2020,"1,695.78","1,695.78","1,695.78","1,695.78"
06/02/2020,"1,636.31","1,636.31","1,636.31","1,636.31"
06/01/2020,"1,615.11","1,615.11","1,615.11","1,615.11"
05/29/2020,"1,551.50","1,551.50","1,551.50","1,551.50"
05/28/2020,"1,585.90","1,585.90","1,585.90","1,585.90"
05/27/2020,"1,661.22","1,661.22","1,661.22","1,661.22"
05/26/2020,"1,609.25","1,609.25","1,609.25","1,609.25"
05/25/2020,"1,546.84","1,546.84","1,546.84","1,546.84"
05/22/2020,"1,546.84","1,546.84","1,546.84","1,546.84"
05/21/2020,"1,543.24","1,543.24","1,543.24","1,543.24"
05/20/2020,"1,549.01","1,549.01","1,549.01","1,549.01"
05/19/2020,"1,512.76","1,512.76","1,512.76","1,512.76"
05/18/2020,"1,514.14","1,514.14","1,514.14","1,514.14"
05/15/2020,"1,352.58","1,352.58","1,352.58","1,352.58"
05/14/2020,"1,335.68","1,335.68","1,335.68","1,335.68"
05/13/2020,"1,281.93","1,281.93","1,281.93","1,281.93"
05/12/2020,"1,339.54","1,339.54","1,339.54","1,339.54"
05/11/2020,"1,383.57","1,383.57","1,383.57","1,383.57"
05/08/2020,"1,449.25","1,449.25","1,449.25","1,449.25"
05/07/2020,"1,418.21","1,418.21","1,418.21","1,418.21"
05/06/2020,"1,362.97","1,362.97","1,362.97","1,362.97"
05/05/2020,"1,389.29","1,389.29","1,389.29","1,389.29"
05/04/2020,"1,385.41","1,385.41","1,385.41","1,385.41"
05/01/2020,"1,398.91","1,398.91","1,398.91","1,398.91"
04/30/2020,"1,479.86","1,479.86","1,479.86","1,479.86"
04/29/2020,"1,545.25","1,545.25","1,545.25","1,545.25"
04/28/2020,"1,446.18","1,446.18","1,446.18","1,446.18"
04/27/2020,"1,430.82","1,430.82","1,430.82","1,430.82"
04/24/2020,"1,350.93","1,350.93","1,350.93","1,350.93"
04/23/2020,"1,359.39","1,359.39","1,359.39","1,359.39"
04/22/2020,"1,338.04","1,338.04","1,338.04","1,338.04"
04/21/2020,"1,331.55","1,331.55","1,331.55","1,331.55"
04/20/2020,"1,349.34","1,349.34","1,349.34","1,349.34"
04/17/2020,"1,411.19","1,411.19","1,411.19","1,411.19"
04/16/2020,"1,327.73","1,327.73","1,327.73","1,327.73"
04/15/2020,"1,337.47","1,337.47","1,337.47","1,337.47"
04/14/2020,"1,355.99","1,355.99","1,355.99","1,355.99"
04/13/2020,"1,290.19","1,290.19","1,290.19","1,290.19"
04/10/2020,"1,339.78","1,339.78","1,339.78","1,339.78"
04/09/2020,"1,339.78","1,339.78","1,339.78","1,339.78"
04/08/2020,"1,342.48","1,342.48","1,342.48","1,342.48"
04/07/2020,"1,236.37","1,236.37","1,236.37","1,236.37"
04/06/2020,"1,182.22","1,182.22","1,182.22","1,182.22"
04/03/2020,"1,026.45","1,026.45","1,026.45","1,026.45"
04/02/2020,"1,073.90","1,073.90","1,073.90","1,073.90"
04/01/2020,"1,151.73","1,151.73","1,151.73","1,151.73"
03/31/2020,"1,243.58","1,243.58","1,243.58","1,243.58"
03/30/2020,"1,259.60","1,259.60","1,259.60","1,259.60"
03/27/2020,"1,296.22","1,296.22","1,296.22","1,296.22"
03/26/2020,"1,350.52","1,350.52","1,350.52","1,350.52"
03/25/2020,"1,343.23","1,343.23","1,343.23","1,343.23"
03/24/2020,"1,258.16","1,258.16","1,258.16","1,258.16"
03/23/2020,"1,138.41","1,138.41","1,138.41","1,138.41"
03/20/2020,"1,170.90","1,170.90","1,170.90","1,170.90"
03/19/2020,"1,087.30","1,087.30","1,087.30","1,087.30"
03/18/2020,"1,054.74","1,054.74","1,054.74","1,054.74"
03/17/2020,"1,235.36","1,235.36","1,235.36","1,235.36"
03/16/2020,"1,335.87","1,335.87","1,335.87","1,335.87"
03/13/2020,"1,522.74","1,522.74","1,522.74","1,522.74"
03/12/2020,"1,441.07","1,441.07","1,441.07","1,441.07"
03/11/2020,"1,549.59","1,549.59","1,549.59","1,549.59"
03/10/2020,"1,731.42","1,731.42","1,731.42","1,731.42"
03/09/2020,"1,661.64","1,661.64","1,661.64","1,661.64"
03/06/2020,"1,779.49","1,779.49","1,779.49","1,779.49"
03/05/2020,"1,783.11","1,783.11","1,783.11","1,783.11"
03/04/2020,"1,906.90","1,906.90","1,906.90","1,906.90"
03/03/2020,"1,843.75","1,843.75","1,843.75","1,843.75"
03/02/2020,"1,934.42","1,934.42","1,934.42","1,934.42"
02/28/2020,"1,935.29","1,935.29","1,935.29","1,935.29"
02/27/2020,"1,906.20","1,906.20","1,906.20","1,906.20"
02/26/2020,"1,936.39","1,936.39","1,936.39","1,936.39"
02/25/2020,"1,991.45","1,991.45","1,991.45","1,991.45"
02/24/2020,"2,127.73","2,127.73","2,127.73","2,127.73"
02/21/2020,"2,245.36","2,245.36","2,245.36","2,245.36"
02/20/2020,"2,282.47","2,282.47","2,282.47","2,282.47"
02/19/2020,"2,289.43","2,289.43","2,289.43","2,289.43"
02/18/2020,"2,264.37","2,264.37","2,264.37","2,264.37"
02/17/2020,"2,275.31","2,275.31","2,275.31","2,275.31"
02/14/2020,"2,275.31","2,275.31","2,275.31","2,275.31"
02/13/2020,"2,284.58","2,284.58","2,284.58","2,284.58"
02/12/2020,"2,310.37","2,310.37","2,310.37","2,310.37"
02/11/2020,"2,278.06","2,278.06","2,278.06","2,278.06"
02/10/2020,"2,251.41","2,251.41","2,251.41","2,251.41"
02/07/2020,"2,233.23","2,233.23","2,233.23","2,233.23"
02/06/2020,"2,265.20","2,265.20","2,265.20","2,265.20"
02/05/2020,"2,291.10","2,291.10","2,291.10","2,291.10"
02/04/2020,"2,267.06","2,267.06","2,267.06","2,267.06"
02/03/2020,"2,200.32","2,200.32","2,200.32","2,200.32"
01/31/2020,"2,185.56","2,185.56","2,185.56","2,185.56"
01/30/2020,"2,230.32","2,230.32","2,230.32","2,230.32"
01/29/2020,"2,229.54","2,229.54","2,229.54","2,229.54"
01/28/2020,"2,207.15","2,207.15","2,207.15","2,207.15"
01/27/2020,"2,161.51","2,161.51","2,161.51","2,161.51"
01/24/2020,"2,218.85","2,218.85","2,218.85","2,218.85"
01/23/2020,"2,269.27","2,269.27","2,269.27","2,269.27"
01/22/2020,"2,264.51","2,264.51","2,264.51","2,264.51"
01/21/2020,"2,264.24","2,264.24","2,264.24","2,264.24"
01/20/2020,"2,330.23","2,330.23","2,330.23","2,330.23"
01/17/2020,"2,330.23","2,330.23","2,330.23","2,330.23"
01/16/2020,"2,307.10","2,307.10","2,307.10","2,307.10"
01/15/2020,"2,276.00","2,276.00","2,276.00","2,276.00"
01/14/2020,"2,277.43","2,277.43","2,277.43","2,277.43"
01/13/2020,"2,278.07","2,278.07","2,278.07","2,278.07"
01/10/2020,"2,258.81","2,258.81","2,258.81","2,258.81"
01/09/2020,"2,275.93","2,275.93","2,275.93","2,275.93"
01/08/2020,"2,276.57","2,276.57","2,276.57","2,276.57"
01/07/2020,"2,254.26","2,254.26","2,254.26","2,254.26"
01/06/2020,"2,281.23","2,281.23","2,281.23","2,281.23"
01/03/2020,"2,297.60","2,297.60","2,297.60","2,297.60"
01/02/2020,"2,324.86","2,324.86","2,324.86","2,324.86"
