Date,Open,High,Low,Close
10/14/2020,"184.28","185.14","185.14","185.14"
10/13/2020,"187.46","184.27","184.27","184.27"
10/12/2020,"190.04","188.04","188.04","188.04"
10/09/2020,"188.84","190.38","190.38","190.38"
10/08/2020,"186.26","188.71","188.71","188.71"
10/07/2020,"181.18","185.87","185.87","185.87"
10/06/2020,"186.00","179.82","179.82","179.82"
10/05/2020,"185.54","185.54","185.54","185.54"
10/02/2020,"179.61","185.19","185.19","185.19"
10/01/2020,"178.70","181.10","181.10","181.10"
09/30/2020,"178.89","178.55","178.55","178.55"
09/29/2020,"182.89","178.54","178.54","178.54"
09/28/2020,"177.55","183.17","183.17","183.17"
09/25/2020,"171.72","175.98","175.98","175.98"
09/24/2020,"174.64","171.85","171.85","171.85"
09/23/2020,"179.32","174.94","174.94","174.94"
09/22/2020,"176.62","178.88","178.88","178.88"
09/21/2020,"189.93","176.64","176.64","176.64"
09/18/2020,"196.27","191.30","191.30","191.30"
09/17/2020,"200.53","196.47","196.47","196.47"
09/16/2020,"194.11","201.01","201.01","201.01"
09/15/2020,"191.84","194.03","194.03","194.03"
09/14/2020,"186.53","191.76","191.76","191.76"
09/11/2020,"187.33","186.42","186.42","186.42"
09/10/2020,"187.71","187.17","187.17","187.17"
09/09/2020,"192.35","187.24","187.24","187.24"
09/08/2020,"189.81","193.04","193.04","193.04"
09/04/2020,"187.53","190.20","190.20","190.20"
09/03/2020,"187.16","186.93","186.93","186.93"
09/02/2020,"182.68","186.94","186.94","186.94"
09/01/2020,"181.58","182.64","182.64","182.64"
08/31/2020,"188.80","182.17","182.17","182.17"
08/28/2020,"183.06","188.86","188.86","188.86"
08/27/2020,"176.87","182.60","182.60","182.60"
08/26/2020,"178.94","175.87","175.87","175.87"
08/25/2020,"179.84","179.00","179.00","179.00"
08/24/2020,"166.27","179.48","179.48","179.48"
08/21/2020,"167.40","165.83","165.83","165.83"
08/20/2020,"167.45","167.53","167.53","167.53"
08/19/2020,"168.55","167.92","167.92","167.92"
08/18/2020,"167.75","167.31","167.31","167.31"
08/17/2020,"174.38","167.80","167.80","167.80"
08/14/2020,"172.94","174.36","174.36","174.36"
08/13/2020,"175.08","173.30","173.30","173.30"
08/12/2020,"178.37","176.00","176.00","176.00"
08/11/2020,"179.54","177.89","177.89","177.89"
08/10/2020,"166.41","177.94","177.94","177.94"
08/07/2020,"165.15","166.13","166.13","166.13"
08/06/2020,"163.28","165.51","165.51","165.51"
08/05/2020,"156.14","162.39","162.39","162.39"
08/04/2020,"153.75","155.33","155.33","155.33"
08/03/2020,"151.97","153.74","153.74","153.74"
07/31/2020,"152.45","152.01","152.01","152.01"
07/30/2020,"155.93","152.54","152.54","152.54"
07/29/2020,"159.01","156.37","156.37","156.37"
07/28/2020,"155.05","158.98","158.98","158.98"
07/27/2020,"157.10","155.17","155.17","155.17"
07/24/2020,"160.99","156.93","156.93","156.93"
07/23/2020,"159.42","161.78","161.78","161.78"
07/22/2020,"161.61","159.67","159.67","159.67"
07/21/2020,"159.86","161.78","161.78","161.78"
07/20/2020,"165.39","159.62","159.62","159.62"
07/17/2020,"167.29","165.41","165.41","165.41"
07/16/2020,"175.53","167.32","167.32","167.32"
07/15/2020,"161.31","175.91","175.91","175.91"
07/14/2020,"158.71","159.41","159.41","159.41"
07/13/2020,"162.87","159.52","159.52","159.52"
07/10/2020,"152.88","162.52","162.52","162.52"
07/09/2020,"161.18","153.50","153.50","153.50"
07/08/2020,"161.52","161.99","161.99","161.99"
07/07/2020,"169.71","162.02","162.02","162.02"
07/06/2020,"167.98","170.62","170.62","170.62"
07/02/2020,"168.21","167.49","167.49","167.49"
07/01/2020,"169.96","167.35","167.35","167.35"
06/30/2020,"172.44","169.35","169.35","169.35"
06/29/2020,"160.61","172.96","172.96","172.96"
06/26/2020,"167.01","160.38","160.38","160.38"
06/25/2020,"162.05","167.16","167.16","167.16"
06/24/2020,"175.53","162.85","162.85","162.85"
06/23/2020,"176.80","176.01","176.01","176.01"
06/22/2020,"176.89","176.09","176.09","176.09"
06/19/2020,"186.54","178.27","178.27","178.27"
06/18/2020,"185.86","185.97","185.97","185.97"
06/17/2020,"188.93","187.16","187.16","187.16"
06/16/2020,"188.42","189.84","189.84","189.84"
06/15/2020,"183.35","186.31","186.31","186.31"
06/12/2020,"169.26","186.32","186.32","186.32"
06/11/2020,"186.92","165.87","165.87","165.87"
06/10/2020,"204.17","192.34","192.34","192.34"
06/09/2020,"220.05","206.28","206.28","206.28"
06/08/2020,"205.10","223.03","223.03","223.03"
06/05/2020,"202.93","203.45","203.45","203.45"
06/04/2020,"174.18","195.10","195.10","195.10"
06/03/2020,"161.15","172.91","172.91","172.91"
06/02/2020,"158.80","160.72","160.72","160.72"
06/01/2020,"151.29","158.27","158.27","158.27"
05/29/2020,"152.74","151.21","151.21","151.21"
05/28/2020,"160.00","154.21","154.21","154.21"
05/27/2020,"158.97","160.56","160.56","160.56"
05/26/2020,"137.60","155.10","155.10","155.10"
05/22/2020,"139.85","136.60","136.60","136.60"
05/21/2020,"136.64","139.64","139.64","139.64"
05/20/2020,"130.79","136.65","136.65","136.65"
05/19/2020,"130.65","130.45","130.45","130.45"
05/18/2020,"115.66","130.42","130.42","130.42"
05/15/2020,"116.20","114.15","114.15","114.15"
05/14/2020,"114.69","116.71","116.71","116.71"
05/13/2020,"123.26","115.46","115.46","115.46"
05/12/2020,"128.88","123.46","123.46","123.46"
05/11/2020,"133.68","128.88","128.88","128.88"
05/08/2020,"125.75","133.97","133.97","133.97"
05/07/2020,"122.95","125.44","125.44","125.44"
05/06/2020,"128.48","122.89","122.89","122.89"
05/05/2020,"133.91","128.51","128.51","128.51"
05/04/2020,"139.50","133.28","133.28","133.28"
05/01/2020,"153.10","141.69","141.69","141.69"
04/30/2020,"157.68","153.54","153.54","153.54"
04/29/2020,"146.67","158.61","158.61","158.61"
04/28/2020,"135.25","145.21","145.21","145.21"
04/27/2020,"136.55","134.54","134.54","134.54"
04/24/2020,"138.03","136.29","136.29","136.29"
04/23/2020,"137.08","137.84","137.84","137.84"
04/22/2020,"141.96","136.99","136.99","136.99"
04/21/2020,"144.09","141.66","141.66","141.66"
04/20/2020,"147.15","144.68","144.68","144.68"
04/17/2020,"143.34","148.06","148.06","148.06"
04/16/2020,"153.59","142.28","142.28","142.28"
04/15/2020,"157.54","153.96","153.96","153.96"
04/14/2020,"151.18","156.74","156.74","156.74"
04/13/2020,"161.45","150.71","150.71","150.71"
04/09/2020,"152.73","160.62","160.62","160.62"
04/08/2020,"141.90","149.23","149.23","149.23"
04/07/2020,"138.59","141.04","141.04","141.04"
04/06/2020,"134.52","135.53","135.53","135.53"
04/03/2020,"137.58","133.75","133.75","133.75"
04/02/2020,"143.34","136.98","136.98","136.98"
04/01/2020,"164.20","143.42","143.42","143.42"
03/31/2020,"164.99","165.67","165.67","165.67"
03/30/2020,"172.63","164.11","164.11","164.11"
03/27/2020,"189.42","172.95","172.95","172.95"
03/26/2020,"186.37","190.33","190.33","190.33"
03/25/2020,"173.16","185.48","185.48","185.48"
03/24/2020,"146.08","169.34","169.34","169.34"
03/23/2020,"135.46","141.79","141.79","141.79"
03/20/2020,"134.20","135.85","135.85","135.85"
03/19/2020,"145.27","132.15","132.15","132.15"
03/18/2020,"180.51","145.30","145.30","145.30"
03/17/2020,"192.93","181.85","181.85","181.85"
03/16/2020,"189.63","192.71","192.71","192.71"
03/13/2020,"187.67","208.56","208.56","208.56"
03/12/2020,"227.84","185.20","185.20","185.20"
03/11/2020,"244.22","230.61","230.61","230.61"
03/10/2020,"230.57","244.94","244.94","244.94"
03/09/2020,"242.25","229.14","229.14","229.14"
03/06/2020,"237.94","243.67","243.67","243.67"
03/05/2020,"259.75","240.13","240.13","240.13"
03/04/2020,"252.11","261.55","261.55","261.55"
03/03/2020,"261.63","251.43","251.43","251.43"
03/02/2020,"257.93","260.86","260.86","260.86"
02/28/2020,"267.60","258.28","258.28","258.28"
02/27/2020,"278.48","268.66","268.66","268.66"
02/26/2020,"289.53","280.42","280.42","280.42"
02/25/2020,"311.45","288.91","288.91","288.91"
02/24/2020,"326.19","311.23","311.23","311.23"
02/21/2020,"331.53","328.40","328.40","328.40"
02/20/2020,"332.10","332.37","332.37","332.37"
02/19/2020,"334.02","332.22","332.22","332.22"
02/18/2020,"335.89","334.57","334.57","334.57"
02/14/2020,"339.89","336.03","336.03","336.03"
02/13/2020,"341.23","339.84","339.84","339.84"
02/12/2020,"337.66","341.41","341.41","341.41"
02/11/2020,"331.78","336.42","336.42","336.42"
02/10/2020,"330.13","331.48","331.48","331.48"
02/07/2020,"332.38","330.90","330.90","330.90"
02/06/2020,"336.07","332.84","332.84","332.84"
02/05/2020,"329.16","336.03","336.03","336.03"
02/04/2020,"321.30","328.75","328.75","328.75"
02/03/2020,"318.55","319.15","319.15","319.15"
01/31/2020,"325.27","317.64","317.64","317.64"
01/30/2020,"323.29","325.66","325.66","325.66"
01/29/2020,"327.80","323.75","323.75","323.75"
01/28/2020,"324.71","327.47","327.47","327.47"
01/27/2020,"330.57","323.29","323.29","323.29"
01/24/2020,"338.02","333.48","333.48","333.48"
01/23/2020,"330.05","338.45","338.45","338.45"
01/22/2020,"333.60","330.31","330.31","330.31"
01/21/2020,"343.49","333.20","333.20","333.20"
01/17/2020,"344.07","344.11","344.11","344.11"
01/16/2020,"341.44","343.90","343.90","343.90"
01/15/2020,"339.31","341.18","341.18","341.18"
01/14/2020,"334.68","339.40","339.40","339.40"
01/13/2020,"333.37","333.70","333.70","333.70"
01/10/2020,"335.45","333.35","333.35","333.35"
01/09/2020,"334.52","334.90","334.90","334.90"
01/08/2020,"329.26","334.22","334.22","334.22"
01/07/2020,"331.44","330.29","330.29","330.29"
01/06/2020,"332.11","331.14","331.14","331.14"
01/03/2020,"338.97","333.00","333.00","333.00"
01/02/2020,"335.48","339.55","339.55","339.55"
