Date,Open,High,Low,Close
06/18/2020,"795.63","802.20","791.32","798.74"
06/17/2020,"805.79","806.29","792.79","800.36"
06/16/2020,"818.10","822.57","798.07","802.37"
06/15/2020,"779.59","805.10","772.71","799.76"
06/12/2020,"809.44","810.19","782.86","793.00"
06/11/2020,"812.02","812.11","788.16","793.23"
06/10/2020,"830.98","836.05","823.43","824.72"
06/09/2020,"842.26","842.26","822.42","830.34"
06/08/2020,"826.31","849.44","821.19","847.26"
06/05/2020,"820.62","841.16","819.36","826.52"
06/04/2020,"824.90","827.49","804.17","814.06"
06/03/2020,"825.25","835.84","823.97","831.27"
06/02/2020,"818.80","822.05","810.28","820.40"
06/01/2020,"805.40","820.65","800.89","815.33"
05/29/2020,"797.46","809.74","793.92","806.92"
05/28/2020,"789.03","803.50","787.54","800.80"
05/27/2020,"781.57","783.73","766.86","777.69"
05/26/2020,"775.52","782.86","767.37","769.03"
05/22/2020,"753.25","764.28","751.07","763.93"
05/21/2020,"760.36","765.22","752.10","754.02"
05/20/2020,"767.26","772.01","758.96","761.59"
05/19/2020,"769.43","771.69","761.32","761.40"
05/18/2020,"762.72","777.39","762.57","773.18"
05/15/2020,"749.39","749.51","733.96","744.49"
05/14/2020,"741.09","756.83","730.31","754.78"
05/13/2020,"750.40","752.57","738.58","747.54"
05/12/2020,"762.90","765.56","751.88","753.30"
05/11/2020,"757.93","763.64","748.28","761.83"
05/08/2020,"759.87","766.46","755.59","764.11"
05/07/2020,"755.16","763.58","750.33","751.97"
05/06/2020,"775.98","776.12","745.30","746.35"
05/05/2020,"769.35","783.13","768.59","773.21"
05/04/2020,"761.94","769.95","751.46","767.37"
05/01/2020,"771.04","771.09","755.75","759.08"
04/30/2020,"793.51","793.51","772.49","778.29"
04/29/2020,"817.97","817.97","794.85","798.48"
04/28/2020,"817.17","824.29","801.46","804.93"
04/27/2020,"799.12","810.80","799.12","805.80"
04/24/2020,"792.32","799.08","783.68","795.09"
04/23/2020,"804.95","809.19","788.60","790.75"
04/22/2020,"794.36","809.62","790.91","804.41"
04/21/2020,"782.64","791.65","771.55","780.99"
04/20/2020,"817.94","817.94","793.77","794.85"
04/17/2020,"813.06","827.65","803.87","823.98"
04/16/2020,"802.69","806.44","792.14","797.54"
04/15/2020,"809.89","810.05","794.30","796.95"
04/14/2020,"820.79","826.33","811.46","825.10"
04/13/2020,"820.91","821.71","794.66","801.39"
04/09/2020,"796.85","837.96","796.85","827.83"
04/08/2020,"755.52","794.84","747.29","789.15"
04/07/2020,"779.02","779.91","749.00","750.81"
04/06/2020,"732.69","766.38","731.81","758.06"
04/03/2020,"721.76","730.67","700.07","706.01"
04/02/2020,"697.90","734.00","697.90","729.36"
04/01/2020,"727.84","735.32","695.00","708.04"
03/31/2020,"774.45","776.58","753.28","756.16"
03/30/2020,"770.11","789.58","763.01","785.14"
03/27/2020,"732.33","786.14","732.33","758.93"
03/26/2020,"697.02","766.53","695.72","757.92"
03/25/2020,"670.41","726.07","657.29","697.96"
03/24/2020,"634.75","677.61","629.90","673.89"
03/23/2020,"640.13","640.13","593.52","610.89"
03/20/2020,"695.97","696.63","640.76","646.13"
03/19/2020,"735.34","735.34","691.63","695.92"
03/18/2020,"758.77","758.77","696.63","737.25"
03/17/2020,"686.45","773.49","686.45","769.69"
03/16/2020,"727.21","750.37","675.80","678.03"
03/13/2020,"741.78","763.11","706.59","762.60"
03/12/2020,"799.81","799.81","721.55","723.88"
03/11/2020,"839.96","839.96","801.15","812.44"
03/10/2020,"859.08","875.78","820.82","860.03"
03/09/2020,"896.54","896.54","840.13","852.80"
03/06/2020,"899.79","904.79","870.01","901.70"
03/05/2020,"911.65","921.61","898.40","908.14"
03/04/2020,"886.19","926.48","886.19","926.14"
03/03/2020,"886.47","905.56","873.54","877.25"
03/02/2020,"843.09","887.57","843.01","886.52"
02/28/2020,"849.89","849.89","817.97","839.96"
02/27/2020,"903.40","907.84","865.39","865.47"
02/26/2020,"916.11","924.20","906.80","906.97"
02/25/2020,"936.90","938.62","914.42","915.77"
02/24/2020,"943.92","948.69","935.86","935.91"
02/21/2020,"951.78","954.24","947.56","948.74"
02/20/2020,"949.25","952.98","945.09","952.40"
02/19/2020,"954.97","958.07","949.87","950.01"
02/18/2020,"958.28","963.80","955.61","960.89"
02/17/2020,"955.35","955.35","955.35","955.35"
02/14/2020,"948.85","956.35","948.16","955.35"
02/13/2020,"938.23","948.43","938.06","947.38"
02/12/2020,"936.28","941.40","934.21","938.12"
02/11/2020,"937.74","941.65","936.95","938.48"
02/10/2020,"933.38","935.09","929.60","934.97"
02/07/2020,"936.84","938.35","931.47","931.83"
02/06/2020,"934.90","939.72","932.49","935.16"
02/05/2020,"929.84","937.85","926.44","934.85"
02/04/2020,"939.85","943.13","929.65","930.34"
02/03/2020,"940.02","942.38","937.77","940.67"
01/31/2020,"941.83","944.59","933.84","938.57"
01/30/2020,"934.00","943.97","931.95","943.03"
01/29/2020,"934.05","936.54","930.17","935.10"
01/28/2020,"930.64","937.52","928.15","933.09"
01/27/2020,"931.04","937.67","927.46","929.65"
01/24/2020,"927.59","934.46","924.50","931.94"
01/23/2020,"919.23","928.77","919.17","928.57"
01/22/2020,"920.52","923.24","918.77","919.96"
01/21/2020,"908.93","917.95","906.34","917.10"
01/17/2020,"900.98","908.98","898.93","908.30"
01/16/2020,"895.90","901.60","895.76","900.42"
01/15/2020,"885.27","896.97","885.07","895.82"
01/14/2020,"879.51","882.67","876.12","882.07"
01/13/2020,"873.84","882.12","873.73","879.69"
01/10/2020,"874.34","877.35","873.10","874.10"
01/09/2020,"867.63","874.20","867.38","872.65"
01/08/2020,"869.12","872.93","867.30","868.91"
01/07/2020,"868.48","869.34","864.13","868.60"
01/06/2020,"867.83","872.10","866.48","870.03"
01/03/2020,"865.85","872.43","865.69","867.44"
01/02/2020,"879.22","879.76","863.67","866.82"
