Date,Open,High,Low,Close
09/14/2020,"1,645.46","1,662.81","1,636.54","1,658.76"
09/11/2020,"1,648.48","1,663.11","1,618.71","1,626.48"
09/10/2020,"1,684.90","1,685.59","1,634.58","1,635.61"
09/09/2020,"1,625.84","1,676.52","1,625.84","1,671.31"
09/08/2020,"1,592.33","1,644.31","1,561.85","1,613.44"
09/04/2020,"1,626.62","1,631.45","1,565.88","1,614.14"
09/03/2020,"1,648.37","1,656.68","1,601.25","1,635.36"
09/02/2020,"1,637.26","1,664.78","1,601.18","1,664.31"
09/01/2020,"1,692.90","1,692.90","1,634.57","1,656.90"
08/31/2020,"1,658.53","1,689.86","1,653.52","1,666.94"
08/28/2020,"1,637.41","1,665.20","1,631.10","1,654.22"
08/27/2020,"1,658.98","1,658.98","1,587.22","1,611.64"
08/26/2020,"1,589.80","1,635.47","1,588.75","1,633.27"
08/25/2020,"1,616.08","1,618.26","1,572.25","1,608.83"
08/24/2020,"1,648.04","1,649.46","1,612.89","1,620.37"
08/21/2020,"1,650.11","1,653.86","1,621.93","1,630.67"
08/20/2020,"1,634.65","1,677.41","1,634.65","1,670.19"
08/19/2020,"1,672.12","1,692.95","1,630.06","1,641.02"
08/18/2020,"1,730.86","1,730.86","1,659.76","1,684.03"
08/17/2020,"1,648.35","1,697.79","1,642.44","1,697.54"
08/14/2020,"1,605.03","1,610.08","1,580.79","1,596.87"
08/13/2020,"1,589.53","1,618.43","1,579.85","1,603.99"
08/12/2020,"1,609.40","1,609.50","1,562.78","1,569.15"
08/11/2020,"1,598.08","1,621.35","1,564.31","1,568.37"
08/10/2020,"1,718.41","1,746.12","1,678.60","1,687.30"
08/07/2020,"1,710.08","1,719.18","1,687.49","1,704.38"
08/06/2020,"1,764.34","1,771.53","1,718.70","1,739.65"
08/05/2020,"1,767.36","1,787.91","1,727.34","1,746.71"
08/04/2020,"1,679.99","1,736.56","1,660.02","1,732.54"
08/03/2020,"1,693.70","1,695.97","1,655.64","1,677.22"
07/31/2020,"1,644.70","1,695.39","1,627.12","1,694.89"
07/30/2020,"1,624.16","1,668.56","1,595.59","1,621.70"
07/29/2020,"1,690.42","1,695.22","1,650.67","1,676.16"
07/28/2020,"1,662.55","1,703.82","1,654.70","1,686.91"
07/27/2020,"1,689.08","1,728.13","1,674.52","1,697.36"
07/24/2020,"1,631.04","1,645.05","1,620.18","1,638.85"
07/23/2020,"1,613.78","1,646.14","1,590.39","1,615.49"
07/22/2020,"1,592.76","1,615.41","1,579.04","1,614.40"
07/21/2020,"1,601.96","1,611.45","1,570.82","1,581.90"
07/20/2020,"1,549.53","1,579.12","1,549.53","1,573.01"
07/17/2020,"1,515.93","1,545.84","1,510.55","1,539.35"
07/16/2020,"1,509.42","1,524.55","1,489.61","1,499.52"
07/15/2020,"1,500.62","1,517.91","1,472.75","1,516.70"
07/14/2020,"1,439.13","1,501.75","1,436.29","1,501.46"
07/13/2020,"1,522.01","1,526.00","1,444.72","1,445.86"
07/10/2020,"1,512.80","1,521.15","1,492.51","1,503.57"
07/09/2020,"1,544.79","1,548.23","1,481.73","1,511.94"
07/08/2020,"1,526.60","1,540.01","1,504.38","1,524.22"
07/07/2020,"1,460.74","1,505.07","1,459.91","1,499.77"
07/06/2020,"1,485.14","1,495.58","1,454.11","1,469.95"
07/02/2020,"1,456.87","1,486.28","1,450.11","1,460.53"
07/01/2020,"1,480.60","1,480.60","1,430.00","1,472.27"
06/30/2020,"1,433.26","1,486.90","1,422.58","1,482.27"
06/29/2020,"1,430.69","1,433.07","1,410.63","1,431.17"
06/26/2020,"1,399.22","1,435.49","1,384.71","1,419.63"
06/25/2020,"1,404.65","1,410.52","1,382.09","1,409.19"
06/24/2020,"1,414.78","1,431.21","1,387.15","1,402.89"
06/23/2020,"1,409.63","1,441.57","1,409.63","1,419.61"
06/22/2020,"1,398.03","1,438.56","1,393.81","1,402.95"
06/19/2020,"1,361.67","1,385.46","1,349.83","1,369.79"
06/18/2020,"1,346.96","1,369.95","1,334.52","1,340.04"
06/17/2020,"1,365.21","1,385.42","1,343.26","1,350.86"
06/16/2020,"1,391.49","1,404.43","1,358.81","1,365.16"
06/15/2020,"1,324.15","1,394.62","1,298.80","1,388.45"
06/12/2020,"1,397.29","1,400.19","1,349.69","1,359.68"
06/11/2020,"1,448.48","1,466.12","1,350.31","1,372.17"
06/10/2020,"1,431.36","1,452.20","1,377.18","1,449.02"
06/09/2020,"1,403.86","1,413.68","1,382.00","1,407.48"
06/08/2020,"1,352.19","1,380.80","1,336.25","1,379.94"
06/05/2020,"1,332.86","1,361.02","1,305.42","1,359.03"
06/04/2020,"1,403.29","1,414.66","1,371.18","1,382.21"
06/03/2020,"1,395.84","1,415.16","1,361.27","1,381.22"
06/02/2020,"1,493.82","1,493.82","1,425.56","1,434.03"
06/01/2020,"1,451.34","1,486.46","1,450.43","1,485.88"
05/29/2020,"1,474.00","1,475.86","1,439.36","1,439.93"
05/28/2020,"1,473.98","1,482.28","1,425.97","1,440.08"
05/27/2020,"1,400.08","1,444.44","1,381.76","1,444.36"
05/26/2020,"1,503.52","1,505.38","1,444.01","1,448.97"
05/22/2020,"1,555.00","1,572.55","1,523.21","1,530.05"
05/21/2020,"1,566.65","1,566.65","1,505.64","1,540.35"
05/20/2020,"1,615.92","1,625.78","1,580.50","1,584.73"
05/19/2020,"1,593.12","1,647.07","1,588.28","1,612.58"
05/18/2020,"1,619.37","1,631.61","1,570.40","1,581.68"
05/15/2020,"1,595.82","1,613.03","1,577.80","1,603.92"
05/14/2020,"1,508.65","1,573.66","1,508.65","1,563.26"
05/13/2020,"1,504.83","1,521.75","1,476.05","1,507.62"
05/12/2020,"1,516.21","1,540.05","1,483.55","1,485.30"
05/11/2020,"1,535.49","1,547.84","1,478.99","1,505.06"
05/08/2020,"1,546.36","1,569.06","1,530.76","1,542.64"
05/07/2020,"1,499.78","1,554.20","1,490.97","1,532.84"
05/06/2020,"1,525.97","1,532.14","1,475.80","1,480.25"
05/05/2020,"1,490.09","1,535.53","1,462.47","1,532.89"
05/04/2020,"1,479.34","1,499.11","1,462.16","1,490.73"
05/01/2020,"1,399.96","1,464.50","1,395.39","1,456.55"
04/30/2020,"1,467.52","1,491.67","1,425.82","1,427.96"
04/29/2020,"1,479.53","1,502.01","1,461.53","1,496.34"
04/28/2020,"1,462.60","1,497.15","1,447.31","1,485.50"
04/27/2020,"1,487.28","1,499.89","1,439.08","1,479.79"
04/24/2020,"1,497.46","1,505.70","1,454.52","1,485.78"
04/23/2020,"1,475.05","1,524.23","1,461.90","1,470.19"
04/22/2020,"1,425.11","1,460.36","1,421.95","1,451.72"
04/21/2020,"1,364.25","1,405.80","1,359.14","1,389.46"
04/20/2020,"1,380.58","1,415.47","1,377.02","1,401.09"
04/17/2020,"1,356.63","1,389.12","1,355.22","1,385.62"
04/16/2020,"1,373.00","1,408.81","1,365.70","1,406.90"
04/15/2020,"1,370.28","1,397.90","1,337.07","1,365.55"
04/14/2020,"1,411.83","1,442.76","1,379.96","1,404.85"
04/13/2020,"1,350.06","1,413.84","1,318.35","1,398.66"
04/09/2020,"1,215.48","1,355.83","1,215.48","1,349.41"
04/08/2020,"1,178.59","1,199.92","1,168.27","1,194.24"
04/07/2020,"1,190.21","1,216.41","1,170.53","1,178.96"
04/06/2020,"1,157.29","1,207.81","1,153.58","1,186.73"
04/03/2020,"1,138.72","1,172.79","1,118.27","1,119.81"
04/02/2020,"1,115.80","1,169.62","1,108.09","1,140.52"
04/01/2020,"1,069.28","1,117.30","1,063.55","1,101.16"
03/31/2020,"1,086.01","1,132.51","1,063.02","1,078.20"
03/30/2020,"1,118.38","1,159.64","1,083.72","1,103.70"
03/27/2020,"1,134.05","1,160.31","1,088.93","1,103.39"
03/26/2020,"1,163.10","1,193.44","1,119.35","1,152.61"
03/25/2020,"1,138.47","1,174.03","1,086.25","1,140.65"
03/24/2020,"1,079.65","1,159.97","1,046.62","1,141.19"
03/23/2020,"980.71","1,042.27","965.70","994.55"
03/20/2020,"1,020.96","1,028.12","940.47","966.82"
03/19/2020,"984.92","1,110.38","893.96","1,000.26"
03/18/2020,"1,068.64","1,129.15","952.46","984.17"
03/17/2020,"986.37","1,123.00","984.54","1,112.40"
03/16/2020,"838.58","1,039.54","807.21","985.40"
03/13/2020,"1,089.53","1,090.77","947.51","950.18"
03/12/2020,"982.06","1,126.83","952.86","1,050.64"
03/11/2020,"1,157.40","1,168.11","1,081.60","1,105.01"
03/10/2020,"1,183.66","1,192.95","1,131.08","1,176.64"
03/09/2020,"1,222.33","1,233.75","1,165.57","1,166.53"
03/06/2020,"1,282.39","1,288.35","1,233.57","1,280.27"
03/05/2020,"1,267.28","1,286.30","1,249.98","1,283.58"
03/04/2020,"1,249.49","1,264.20","1,209.58","1,263.25"
03/03/2020,"1,185.03","1,265.04","1,173.85","1,235.24"
03/02/2020,"1,148.53","1,179.09","1,140.78","1,177.56"
02/28/2020,"1,110.16","1,139.42","1,071.89","1,126.55"
02/27/2020,"1,256.40","1,257.52","1,174.83","1,176.76"
02/26/2020,"1,237.09","1,256.48","1,229.39","1,245.53"
02/25/2020,"1,260.76","1,291.15","1,244.16","1,245.47"
02/24/2020,"1,307.52","1,311.03","1,274.48","1,276.70"
02/21/2020,"1,260.66","1,269.24","1,249.56","1,265.99"
02/20/2020,"1,210.74","1,263.40","1,207.77","1,243.03"
02/19/2020,"1,197.85","1,213.17","1,193.01","1,206.20"
02/18/2020,"1,161.57","1,194.55","1,161.17","1,191.84"
02/14/2020,"1,155.61","1,163.54","1,151.31","1,155.52"
02/13/2020,"1,166.96","1,167.08","1,155.18","1,158.94"
02/12/2020,"1,170.58","1,170.66","1,155.10","1,156.56"
02/11/2020,"1,172.21","1,182.65","1,167.07","1,171.34"
02/10/2020,"1,168.56","1,178.45","1,162.29","1,171.47"
02/07/2020,"1,181.59","1,185.55","1,162.75","1,164.94"
02/06/2020,"1,182.89","1,185.94","1,172.49","1,180.77"
02/05/2020,"1,164.60","1,185.64","1,163.33","1,181.80"
02/04/2020,"1,179.03","1,179.03","1,153.23","1,167.59"
02/03/2020,"1,183.51","1,196.21","1,177.17","1,193.83"
01/31/2020,"1,186.42","1,196.93","1,184.07","1,188.70"
01/30/2020,"1,184.65","1,193.49","1,174.03","1,186.57"
01/29/2020,"1,165.25","1,182.71","1,160.32","1,180.13"
01/28/2020,"1,173.47","1,178.70","1,155.44","1,166.02"
01/27/2020,"1,193.79","1,204.68","1,175.51","1,181.66"
01/24/2020,"1,165.01","1,181.15","1,160.95","1,180.08"
01/23/2020,"1,156.39","1,173.34","1,155.42","1,166.45"
01/22/2020,"1,171.99","1,172.64","1,161.54","1,169.28"
01/21/2020,"1,158.27","1,171.22","1,151.07","1,169.86"
01/17/2020,"1,191.92","1,191.92","1,164.82","1,167.11"
01/16/2020,"1,177.72","1,187.88","1,170.53","1,186.85"
01/15/2020,"1,165.26","1,183.72","1,161.68","1,179.26"
01/14/2020,"1,145.49","1,161.92","1,140.61","1,161.19"
01/13/2020,"1,156.91","1,159.70","1,148.62","1,150.16"
01/10/2020,"1,139.56","1,152.26","1,139.56","1,150.83"
01/09/2020,"1,137.71","1,151.84","1,135.49","1,136.83"
01/08/2020,"1,191.14","1,193.67","1,142.97","1,146.23"
01/07/2020,"1,186.72","1,197.59","1,182.81","1,189.67"
01/06/2020,"1,209.34","1,209.34","1,180.28","1,188.45"
01/03/2020,"1,212.74","1,217.43","1,186.42","1,187.80"
01/02/2020,"1,208.69","1,215.66","1,195.75","1,198.79"
