Date,Open,High,Low,Close
08/31/2020,"1,022.09","1,018.92","1,018.92","1,018.92"
08/28/2020,"1,015.36","1,022.28","1,022.28","1,022.28"
08/27/2020,"1,005.46","1,015.17","1,015.17","1,015.17"
08/26/2020,"1,018.03","1,006.00","1,006.00","1,006.00"
08/25/2020,"1,018.49","1,018.02","1,018.02","1,018.02"
08/24/2020,"1,027.28","1,014.19","1,014.19","1,014.19"
08/21/2020,"1,023.68","1,027.06","1,027.06","1,027.06"
08/20/2020,"1,034.48","1,023.71","1,023.71","1,023.71"
08/19/2020,"1,038.87","1,035.20","1,035.20","1,035.20"
08/18/2020,"1,045.79","1,038.84","1,038.84","1,038.84"
08/17/2020,"1,053.65","1,045.78","1,045.78","1,045.78"
08/14/2020,"1,042.90","1,053.65","1,053.65","1,053.65"
08/13/2020,"1,048.74","1,043.74","1,043.74","1,043.74"
08/12/2020,"1,034.58","1,048.80","1,048.80","1,048.80"
08/11/2020,"1,042.89","1,034.43","1,034.43","1,034.43"
08/10/2020,"1,035.30","1,041.88","1,041.88","1,041.88"
08/07/2020,"1,023.15","1,035.24","1,035.24","1,035.24"
08/06/2020,"1,026.49","1,023.20","1,023.20","1,023.20"
08/05/2020,"1,012.48","1,026.50","1,026.50","1,026.50"
08/04/2020,"1,010.83","1,012.65","1,012.65","1,012.65"
08/03/2020,"1,005.80","1,011.34","1,011.34","1,011.34"
07/31/2020,"1,020.24","1,005.65","1,005.65","1,005.65"
07/30/2020,"1,026.58","1,020.28","1,020.28","1,020.28"
07/29/2020,"1,000.39","1,026.74","1,026.74","1,026.74"
07/28/2020,"1,002.19","999.61","999.61","999.61"
07/27/2020,"1,010.43","1,002.27","1,002.27","1,002.27"
07/24/2020,"1,015.93","1,010.61","1,010.61","1,010.61"
07/23/2020,"1,017.33","1,015.86","1,015.86","1,015.86"
07/22/2020,"1,007.84","1,017.34","1,017.34","1,017.34"
07/21/2020,"996.31","1,008.74","1,008.74","1,008.74"
07/20/2020,"1,010.44","996.24","996.24","996.24"
07/17/2020,"1,006.71","1,010.52","1,010.52","1,010.52"
07/16/2020,"1,001.55","1,006.64","1,006.64","1,006.64"
07/15/2020,"998.60","1,001.55","1,001.55","1,001.55"
07/14/2020,"972.00","998.67","998.67","998.67"
07/13/2020,"956.92","971.98","971.98","971.98"
07/10/2020,"951.92","956.89","956.89","956.89"
07/09/2020,"975.64","951.90","951.90","951.90"
07/08/2020,"978.58","975.69","975.69","975.69"
07/07/2020,"998.61","978.58","978.58","978.58"
07/06/2020,"990.60","998.83","998.83","998.83"
07/02/2020,"987.84","990.33","990.33","990.33"
07/01/2020,"979.38","987.59","987.59","987.59"
06/30/2020,"965.81","979.45","979.45","979.45"
06/29/2020,"951.18","965.58","965.58","965.58"
06/26/2020,"971.00","951.15","951.15","951.15"
06/25/2020,"954.68","970.97","970.97","970.97"
06/24/2020,"985.22","954.71","954.71","954.71"
06/23/2020,"977.13","985.51","985.51","985.51"
06/22/2020,"977.20","976.95","976.95","976.95"
06/19/2020,"975.20","977.28","977.28","977.28"
06/18/2020,"980.39","976.63","976.63","976.63"
06/17/2020,"987.09","980.55","980.55","980.55"
06/16/2020,"966.61","986.87","986.87","986.87"
06/15/2020,"962.98","964.65","964.65","964.65"
06/12/2020,"957.00","963.27","963.27","963.27"
06/11/2020,"1,026.69","956.71","956.71","956.71"
06/10/2020,"1,046.26","1,026.95","1,026.95","1,026.95"
06/09/2020,"1,059.56","1,046.25","1,046.25","1,046.25"
06/08/2020,"1,045.58","1,060.13","1,060.13","1,060.13"
06/05/2020,"1,013.50","1,044.88","1,044.88","1,044.88"
06/04/2020,"1,026.54","1,013.26","1,013.26","1,013.26"
06/03/2020,"1,033.23","1,026.63","1,026.63","1,026.63"
06/02/2020,"1,023.07","1,033.16","1,033.16","1,033.16"
06/01/2020,"1,023.30","1,022.78","1,022.78","1,022.78"
05/29/2020,"1,024.64","1,023.48","1,023.48","1,023.48"
05/28/2020,"1,020.19","1,024.56","1,024.56","1,024.56"
05/27/2020,"996.36","1,019.98","1,019.98","1,019.98"
05/26/2020,"981.31","995.48","995.48","995.48"
05/22/2020,"977.75","980.32","980.32","980.32"
05/21/2020,"977.25","977.77","977.77","977.77"
05/20/2020,"979.72","977.70","977.70","977.70"
05/19/2020,"986.10","979.71","979.71","979.71"
05/18/2020,"975.14","986.25","986.25","986.25"
05/15/2020,"959.09","974.40","974.40","974.40"
05/14/2020,"935.21","960.22","960.22","960.22"
05/13/2020,"963.78","935.30","935.30","935.30"
05/12/2020,"974.35","964.45","964.45","964.45"
05/11/2020,"966.00","973.13","973.13","973.13"
05/08/2020,"949.26","967.40","967.40","967.40"
05/07/2020,"952.02","949.15","949.15","949.15"
05/06/2020,"972.14","951.79","951.79","951.79"
05/05/2020,"952.66","972.07","972.07","972.07"
05/04/2020,"945.79","952.45","952.45","952.45"
05/01/2020,"979.79","948.21","948.21","948.21"
04/30/2020,"979.36","980.00","980.00","980.00"
04/29/2020,"972.95","979.39","979.39","979.39"
04/28/2020,"987.11","969.60","969.60","969.60"
04/27/2020,"968.64","986.97","986.97","986.97"
04/24/2020,"949.94","968.09","968.09","968.09"
04/23/2020,"934.64","949.77","949.77","949.77"
04/22/2020,"919.27","934.62","934.62","934.62"
04/21/2020,"949.58","918.22","918.22","918.22"
04/20/2020,"973.64","951.95","951.95","951.95"
04/17/2020,"983.16","975.64","975.64","975.64"
04/16/2020,"935.48","980.54","980.54","980.54"
04/15/2020,"924.54","935.45","935.45","935.45"
04/14/2020,"895.36","925.57","925.57","925.57"
04/13/2020,"904.31","893.48","893.48","893.48"
04/09/2020,"908.57","904.89","904.89","904.89"
04/08/2020,"851.02","908.48","908.48","908.48"
04/07/2020,"847.66","851.15","851.15","851.15"
04/06/2020,"789.44","847.16","847.16","847.16"
04/03/2020,"811.70","785.69","785.69","785.69"
04/02/2020,"817.95","811.80","811.80","811.80"
04/01/2020,"851.44","817.92","817.92","817.92"
03/31/2020,"859.04","853.73","853.73","853.73"
03/30/2020,"821.61","859.51","859.51","859.51"
03/27/2020,"851.28","821.21","821.21","821.21"
03/26/2020,"787.95","857.64","857.64","857.64"
03/25/2020,"747.43","787.35","787.35","787.35"
03/24/2020,"680.17","747.43","747.43","747.43"
03/23/2020,"719.82","679.33","679.33","679.33"
03/20/2020,"760.92","719.88","719.88","719.88"
03/19/2020,"751.83","759.68","759.68","759.68"
03/18/2020,"820.37","751.88","751.88","751.88"
03/17/2020,"774.58","825.44","825.44","825.44"
03/16/2020,"870.67","774.04","774.04","774.04"
03/13/2020,"845.15","915.40","915.40","915.40"
03/12/2020,"935.34","845.67","845.67","845.67"
03/11/2020,"962.15","936.52","936.52","936.52"
03/10/2020,"928.38","962.47","962.47","962.47"
03/09/2020,"975.73","927.93","927.93","927.93"
03/06/2020,"984.75","976.43","976.43","976.43"
03/05/2020,"1,011.06","985.44","985.44","985.44"
03/04/2020,"925.10","1,014.10","1,014.10","1,014.10"
03/03/2020,"961.00","924.32","924.32","924.32"
03/02/2020,"901.06","960.99","960.99","960.99"
02/28/2020,"900.68","901.02","901.02","901.02"
02/27/2020,"938.46","903.77","903.77","903.77"
02/26/2020,"947.64","938.81","938.81","938.81"
02/25/2020,"992.77","947.58","947.58","947.58"
02/24/2020,"1,057.86","992.26","992.26","992.26"
02/21/2020,"1,061.40","1,058.48","1,058.48","1,058.48"
02/20/2020,"1,071.84","1,061.98","1,061.98","1,061.98"
02/19/2020,"1,065.92","1,072.88","1,072.88","1,072.88"
02/18/2020,"1,058.94","1,066.05","1,066.05","1,066.05"
02/14/2020,"1,067.09","1,058.97","1,058.97","1,058.97"
02/13/2020,"1,069.44","1,067.36","1,067.36","1,067.36"
02/12/2020,"1,038.30","1,070.12","1,070.12","1,070.12"
02/11/2020,"1,024.07","1,038.22","1,038.22","1,038.22"
02/10/2020,"1,020.33","1,024.04","1,024.04","1,024.04"
02/07/2020,"1,030.48","1,020.36","1,020.36","1,020.36"
02/06/2020,"1,033.54","1,031.45","1,031.45","1,031.45"
02/05/2020,"988.21","1,033.32","1,033.32","1,033.32"
02/04/2020,"968.31","987.53","987.53","987.53"
02/03/2020,"965.99","967.66","967.66","967.66"
01/31/2020,"990.07","965.51","965.51","965.51"
01/30/2020,"1,002.49","990.26","990.26","990.26"
01/29/2020,"1,018.56","1,003.75","1,003.75","1,003.75"
01/28/2020,"1,004.26","1,018.24","1,018.24","1,018.24"
01/27/2020,"1,028.38","1,004.11","1,004.11","1,004.11"
01/24/2020,"1,052.23","1,029.49","1,029.49","1,029.49"
01/23/2020,"1,052.86","1,052.25","1,052.25","1,052.25"
01/22/2020,"1,052.86","1,053.32","1,053.32","1,053.32"
01/21/2020,"1,051.87","1,053.46","1,053.46","1,053.46"
01/17/2020,"1,054.99","1,052.54","1,052.54","1,052.54"
01/16/2020,"1,044.14","1,055.09","1,055.09","1,055.09"
01/15/2020,"1,023.81","1,043.47","1,043.47","1,043.47"
01/14/2020,"1,014.12","1,023.78","1,023.78","1,023.78"
01/13/2020,"1,034.33","1,014.27","1,014.27","1,014.27"
01/10/2020,"1,033.21","1,034.69","1,034.69","1,034.69"
01/09/2020,"1,036.56","1,032.65","1,032.65","1,032.65"
01/08/2020,"1,021.98","1,037.26","1,037.26","1,037.26"
01/07/2020,"1,025.34","1,021.90","1,021.90","1,021.90"
01/06/2020,"1,015.21","1,025.48","1,025.48","1,025.48"
01/03/2020,"1,023.62","1,015.36","1,015.36","1,015.36"
01/02/2020,"1,028.12","1,023.75","1,023.75","1,023.75"
