Date,Open,High,Low,Close
10/22/2020,"11,739.88","11,832.65","11,644.43","11,748.55"
10/21/2020,"11,804.84","11,916.02","11,711.66","11,725.02"
10/20/2020,"11,765.94","12,013.69","11,765.94","11,860.30"
10/19/2020,"11,843.70","12,000.19","11,680.99","11,708.09"
10/16/2020,"11,985.17","11,991.56","11,836.43","11,836.43"
10/15/2020,"11,786.42","11,997.41","11,733.49","11,988.83"
10/14/2020,"11,816.81","11,963.81","11,816.81","11,887.49"
10/13/2020,"11,837.94","11,908.02","11,761.45","11,783.22"
10/12/2020,"11,888.19","11,945.31","11,864.88","11,880.44"
10/09/2020,"11,838.82","11,912.64","11,767.89","11,861.95"
10/08/2020,"11,745.68","11,786.38","11,647.42","11,762.56"
10/07/2020,"11,494.54","11,737.92","11,494.54","11,690.02"
10/06/2020,"11,535.47","11,651.20","11,388.34","11,399.14"
10/05/2020,"11,377.72","11,510.82","11,377.72","11,482.09"
10/02/2020,"11,061.89","11,392.84","11,036.28","11,297.10"
10/01/2020,"11,288.71","11,340.87","11,155.46","11,211.11"
09/30/2020,"11,353.58","11,476.62","11,165.89","11,229.72"
09/29/2020,"11,430.16","11,465.76","11,297.56","11,301.01"
09/28/2020,"11,346.38","11,513.82","11,346.38","11,440.95"
09/25/2020,"11,069.60","11,321.76","11,065.61","11,270.00"
09/24/2020,"11,080.11","11,244.75","10,940.56","11,117.48"
09/23/2020,"11,251.75","11,426.52","11,062.99","11,095.09"
09/22/2020,"11,153.55","11,236.95","11,101.20","11,215.01"
09/21/2020,"11,310.28","11,310.28","10,941.08","11,129.51"
09/18/2020,"11,547.08","11,628.82","11,398.60","11,431.92"
09/17/2020,"11,479.25","11,637.15","11,332.38","11,552.36"
09/16/2020,"11,632.32","11,690.82","11,541.62","11,555.14"
09/15/2020,"11,405.19","11,521.33","11,368.20","11,476.96"
09/14/2020,"11,384.56","11,421.20","11,300.24","11,380.84"
09/11/2020,"11,211.66","11,364.33","11,162.08","11,282.64"
09/10/2020,"11,255.02","11,335.04","11,139.11","11,178.97"
09/09/2020,"11,093.07","11,349.92","11,093.07","11,244.98"
09/08/2020,"11,165.12","11,237.80","11,011.51","11,080.87"
09/04/2020,"11,236.40","11,324.62","10,981.13","11,225.51"
09/03/2020,"11,462.76","11,488.70","11,097.79","11,168.57"
09/02/2020,"11,322.00","11,482.51","11,284.42","11,451.51"
09/01/2020,"11,164.36","11,325.93","11,100.84","11,316.69"
08/31/2020,"11,313.02","11,377.89","11,182.73","11,185.35"
08/28/2020,"11,218.55","11,331.90","11,205.46","11,322.00"
08/27/2020,"11,172.60","11,265.18","11,168.65","11,205.61"
08/26/2020,"11,107.23","11,164.18","11,057.36","11,126.55"
08/25/2020,"11,187.79","11,203.06","11,073.41","11,127.01"
08/24/2020,"10,999.00","11,151.34","10,993.93","11,148.61"
08/21/2020,"10,892.58","10,960.05","10,855.24","10,940.68"
08/20/2020,"10,815.46","10,928.84","10,758.28","10,893.93"
08/19/2020,"10,875.19","11,007.47","10,868.72","10,883.12"
08/18/2020,"10,955.98","10,963.42","10,853.15","10,865.12"
08/17/2020,"10,968.57","11,008.95","10,921.54","10,952.94"
08/14/2020,"10,852.06","11,029.92","10,843.48","10,959.54"
08/13/2020,"10,868.92","10,952.60","10,840.83","10,886.48"
08/12/2020,"10,966.77","11,085.44","10,931.09","10,936.10"
08/11/2020,"10,960.61","11,078.60","10,861.87","10,889.53"
08/10/2020,"10,640.55","10,890.57","10,640.55","10,864.94"
08/07/2020,"10,304.73","10,577.05","10,289.23","10,576.38"
08/06/2020,"10,213.82","10,418.82","10,209.36","10,331.09"
08/05/2020,"10,100.37","10,234.07","10,098.44","10,215.41"
08/04/2020,"9,996.58","10,109.16","9,983.58","10,086.66"
08/03/2020,"10,035.58","10,075.04","9,953.76","10,011.72"
07/31/2020,"9,870.61","10,034.24","9,680.10","9,994.81"
07/30/2020,"9,876.04","9,951.77","9,837.95","9,907.48"
07/29/2020,"9,722.37","9,970.39","9,722.37","9,906.38"
07/28/2020,"9,789.49","9,820.86","9,685.84","9,696.55"
07/27/2020,"9,724.08","9,853.29","9,677.55","9,817.42"
07/24/2020,"9,743.24","9,807.90","9,707.27","9,730.12"
07/23/2020,"9,775.72","9,811.85","9,718.77","9,763.69"
07/22/2020,"9,781.14","9,876.09","9,775.76","9,797.25"
07/21/2020,"9,783.58","9,897.34","9,780.56","9,810.31"
07/20/2020,"9,865.91","9,879.35","9,717.29","9,745.13"
07/17/2020,"9,842.23","9,941.61","9,831.62","9,900.09"
07/16/2020,"9,697.28","9,845.92","9,655.65","9,791.39"
07/15/2020,"9,599.92","9,778.12","9,545.57","9,737.44"
07/14/2020,"9,277.64","9,478.94","9,254.27","9,465.24"
07/13/2020,"9,369.35","9,458.27","9,258.49","9,305.95"
07/10/2020,"9,135.95","9,340.75","9,135.95","9,312.48"
07/09/2020,"9,300.18","9,321.96","9,094.85","9,140.43"
07/08/2020,"9,253.90","9,350.24","9,228.64","9,322.43"
07/07/2020,"9,293.45","9,375.89","9,242.24","9,278.61"
07/06/2020,"9,338.11","9,431.36","9,322.81","9,386.94"
07/02/2020,"9,276.44","9,376.96","9,220.25","9,235.70"
07/01/2020,"9,337.34","9,501.03","9,130.58","9,153.01"
06/30/2020,"9,036.44","9,219.59","9,007.19","9,172.72"
06/29/2020,"8,858.68","9,055.97","8,815.28","9,052.64"
06/26/2020,"8,980.65","8,992.15","8,758.41","8,805.74"
06/25/2020,"8,837.56","9,006.13","8,752.11","9,000.30"
06/24/2020,"9,105.46","9,105.46","8,877.48","8,899.24"
06/23/2020,"9,100.85","9,229.54","9,082.39","9,181.57"
06/22/2020,"9,014.65","9,079.01","8,923.55","9,061.98"
06/19/2020,"9,259.37","9,337.05","8,985.99","9,077.75"
06/18/2020,"9,174.56","9,281.02","9,142.36","9,207.63"
06/17/2020,"9,295.47","9,346.18","9,222.67","9,239.09"
06/16/2020,"9,421.51","9,523.94","9,154.22","9,259.63"
06/15/2020,"8,872.73","9,211.97","8,727.93","9,160.08"
06/12/2020,"9,097.28","9,232.28","8,855.12","9,081.90"
06/11/2020,"9,230.64","9,230.64","8,820.63","8,839.36"
06/10/2020,"9,753.62","9,762.37","9,521.06","9,579.07"
06/09/2020,"9,882.76","9,882.76","9,705.14","9,825.57"
06/08/2020,"9,966.04","10,096.18","9,944.70","10,052.85"
06/05/2020,"9,927.86","10,075.43","9,840.40","9,872.96"
06/04/2020,"9,451.33","9,613.53","9,401.94","9,575.25"
06/03/2020,"9,275.32","9,478.11","9,270.92","9,440.77"
06/02/2020,"9,060.63","9,169.67","9,028.83","9,134.88"
06/01/2020,"8,962.59","9,025.72","8,884.89","8,965.91"
05/29/2020,"8,927.74","9,022.88","8,875.31","8,969.79"
05/28/2020,"9,181.82","9,187.40","8,967.29","9,005.43"
05/27/2020,"9,042.23","9,162.59","8,939.97","9,151.39"
05/26/2020,"8,686.39","8,958.37","8,686.39","8,895.61"
05/22/2020,"8,464.94","8,496.77","8,374.91","8,470.09"
05/21/2020,"8,469.92","8,536.93","8,401.20","8,452.85"
05/20/2020,"8,380.96","8,594.50","8,380.96","8,488.98"
05/19/2020,"8,336.10","8,424.91","8,227.80","8,228.93"
05/18/2020,"8,015.50","8,366.34","8,015.50","8,322.86"
05/15/2020,"7,778.78","7,869.53","7,716.94","7,761.00"
05/14/2020,"7,715.17","7,866.04","7,505.28","7,861.34"
05/13/2020,"7,962.10","7,967.21","7,744.56","7,823.80"
05/12/2020,"8,249.43","8,277.07","7,999.48","8,000.55"
05/11/2020,"8,262.70","8,310.93","8,165.56","8,234.18"
05/08/2020,"8,146.20","8,347.86","8,146.20","8,332.50"
05/07/2020,"8,012.69","8,167.64","8,012.69","8,050.59"
05/06/2020,"8,087.95","8,094.89","7,920.08","7,931.83"
05/05/2020,"8,091.24","8,188.48","8,027.44","8,047.30"
05/04/2020,"8,040.02","8,040.02","7,863.56","7,980.96"
05/01/2020,"8,253.25","8,253.25","8,081.09","8,144.86"
04/30/2020,"8,515.33","8,515.33","8,360.91","8,377.08"
04/29/2020,"8,580.81","8,697.49","8,552.97","8,628.62"
04/28/2020,"8,461.39","8,502.44","8,321.40","8,407.32"
04/27/2020,"8,193.52","8,381.45","8,145.63","8,317.42"
04/24/2020,"8,032.56","8,112.80","7,925.71","8,092.40"
04/23/2020,"7,957.06","8,093.42","7,915.78","7,951.66"
04/22/2020,"7,956.18","8,007.07","7,814.49","7,840.59"
04/21/2020,"7,820.41","7,906.82","7,762.43","7,844.37"
04/20/2020,"8,133.11","8,162.22","7,894.84","7,969.73"
04/17/2020,"8,158.56","8,287.67","8,114.00","8,233.81"
04/16/2020,"7,976.29","8,003.37","7,803.37","7,981.93"
04/15/2020,"8,058.21","8,066.83","7,888.94","8,003.23"
04/14/2020,"8,188.28","8,301.01","8,118.10","8,177.69"
04/13/2020,"8,259.69","8,259.69","7,994.69","8,036.98"
04/09/2020,"8,290.63","8,425.45","8,106.62","8,236.92"
04/08/2020,"8,036.24","8,196.62","7,942.64","8,152.39"
04/07/2020,"8,090.60","8,220.22","7,846.24","7,865.49"
04/06/2020,"7,569.12","7,874.99","7,569.12","7,837.69"
04/03/2020,"7,413.98","7,488.40","7,229.00","7,305.31"
04/02/2020,"7,270.52","7,465.97","7,209.95","7,445.71"
04/01/2020,"7,404.09","7,512.08","7,284.82","7,352.58"
03/31/2020,"7,758.74","7,862.56","7,647.13","7,732.32"
03/30/2020,"7,675.83","7,857.27","7,561.47","7,790.91"
03/27/2020,"7,851.69","7,891.36","7,563.67","7,699.18"
03/26/2020,"7,872.57","8,085.58","7,752.95","8,045.47"
03/25/2020,"7,650.23","8,148.98","7,467.65","7,724.87"
03/24/2020,"7,124.20","7,567.06","7,094.14","7,540.80"
03/23/2020,"6,816.66","6,890.23","6,504.56","6,703.63"
03/20/2020,"7,152.64","7,418.91","6,799.38","6,837.72"
03/19/2020,"6,938.85","7,324.23","6,743.07","7,078.73"
03/18/2020,"7,215.94","7,215.94","6,481.20","6,971.44"
03/17/2020,"7,125.27","7,617.70","6,905.10","7,468.23"
03/16/2020,"7,574.15","7,574.15","6,996.32","7,023.44"
03/13/2020,"7,466.59","7,940.49","7,329.17","7,939.40"
03/12/2020,"7,955.81","7,955.81","7,253.10","7,259.02"
03/11/2020,"8,345.80","8,345.80","8,027.81","8,126.09"
03/10/2020,"8,194.09","8,521.39","8,069.45","8,520.84"
03/09/2020,"8,803.05","8,803.05","8,015.30","8,083.49"
03/06/2020,"8,807.08","9,057.62","8,659.62","8,956.06"
03/05/2020,"9,297.92","9,297.92","8,979.34","9,010.92"
03/04/2020,"9,288.65","9,524.14","9,189.84","9,512.05"
03/03/2020,"9,481.35","9,695.50","9,146.10","9,200.67"
03/02/2020,"9,437.47","9,497.80","9,156.01","9,475.68"
02/28/2020,"9,331.55","9,422.35","9,127.16","9,388.19"
02/27/2020,"9,674.95","9,884.05","9,368.58","9,484.44"
02/26/2020,"10,126.76","10,141.68","9,828.73","9,840.89"
02/25/2020,"10,542.93","10,560.56","10,039.06","10,061.46"
02/24/2020,"10,698.11","10,698.11","10,397.40","10,509.92"
02/21/2020,"10,969.06","10,977.44","10,826.97","10,908.94"
02/20/2020,"10,965.03","11,071.92","10,937.46","11,032.96"
02/19/2020,"10,895.30","10,967.33","10,888.52","10,943.24"
02/18/2020,"10,846.32","10,916.74","10,810.72","10,865.58"
02/17/2020,"10,862.92","10,862.92","10,862.92","10,862.92"
02/14/2020,"10,982.18","11,001.35","10,841.27","10,862.92"
02/13/2020,"10,967.47","11,014.31","10,894.95","10,994.14"
02/12/2020,"10,958.38","11,042.04","10,955.92","11,003.45"
02/11/2020,"10,915.14","11,005.22","10,894.84","10,902.72"
02/10/2020,"10,843.18","10,874.07","10,805.96","10,866.58"
02/07/2020,"10,823.44","10,889.93","10,781.45","10,857.73"
02/06/2020,"10,961.00","10,988.28","10,864.27","10,874.40"
02/05/2020,"10,887.37","10,956.74","10,856.54","10,928.84"
02/04/2020,"10,690.45","10,818.34","10,690.45","10,783.03"
02/03/2020,"10,611.44","10,705.42","10,570.95","10,590.66"
01/31/2020,"10,777.57","10,778.24","10,533.29","10,566.74"
01/30/2020,"10,815.87","10,844.43","10,675.50","10,833.17"
01/29/2020,"10,863.26","11,038.15","10,859.23","10,905.64"
01/28/2020,"10,863.14","10,921.55","10,814.20","10,861.34"
01/27/2020,"10,848.06","10,889.32","10,766.84","10,796.83"
01/24/2020,"11,142.81","11,149.04","10,972.35","11,059.84"
01/23/2020,"10,982.36","11,155.14","10,872.07","11,143.42"
01/22/2020,"11,098.32","11,134.03","10,991.67","10,999.36"
01/21/2020,"11,226.20","11,252.77","11,028.41","11,075.01"
01/17/2020,"11,248.09","11,359.49","11,190.05","11,278.85"
01/16/2020,"11,259.72","11,326.03","11,255.23","11,304.97"
01/15/2020,"11,190.17","11,268.10","11,154.16","11,195.39"
01/14/2020,"11,087.45","11,228.20","11,086.48","11,164.51"
01/13/2020,"10,978.70","11,065.76","10,974.43","11,062.74"
01/10/2020,"11,033.44","11,049.66","10,961.51","10,973.88"
01/09/2020,"11,024.93","11,055.47","10,991.61","11,025.82"
01/08/2020,"10,882.96","11,051.19","10,870.71","10,983.64"
01/07/2020,"10,841.81","10,926.22","10,793.34","10,887.56"
01/06/2020,"10,789.13","10,851.20","10,745.88","10,848.73"
01/03/2020,"10,852.63","10,917.71","10,793.64","10,911.40"
01/02/2020,"10,967.27","10,994.49","10,881.60","10,994.31"
