Date,Open,High,Low,Close
07/28/2020,"6,982.98","6,984.61","6,811.66","6,815.64"
07/27/2020,"6,922.54","7,030.97","6,900.94","6,995.21"
07/24/2020,"6,905.25","6,938.50","6,859.07","6,897.24"
07/23/2020,"6,913.32","6,999.11","6,896.65","6,937.78"
07/22/2020,"6,867.15","6,955.57","6,862.19","6,948.62"
07/21/2020,"6,849.78","6,915.89","6,849.78","6,875.51"
07/20/2020,"6,895.32","6,923.48","6,795.44","6,807.75"
07/17/2020,"6,896.08","6,935.24","6,881.48","6,910.66"
07/16/2020,"6,871.42","6,918.00","6,822.79","6,855.29"
07/15/2020,"6,815.11","6,870.22","6,783.42","6,838.15"
07/14/2020,"6,521.03","6,696.55","6,508.73","6,686.64"
07/13/2020,"6,553.51","6,646.74","6,526.30","6,526.63"
07/10/2020,"6,380.71","6,501.14","6,376.73","6,493.90"
07/09/2020,"6,457.92","6,461.05","6,292.88","6,354.99"
07/08/2020,"6,531.79","6,572.11","6,342.39","6,417.59"
07/07/2020,"6,488.25","6,553.88","6,476.38","6,523.40"
07/06/2020,"6,548.05","6,581.60","6,443.77","6,528.57"
07/02/2020,"6,412.31","6,512.06","6,401.74","6,450.70"
07/01/2020,"6,313.65","6,348.77","6,256.01","6,313.30"
06/30/2020,"6,225.93","6,344.96","6,191.18","6,310.82"
06/29/2020,"6,174.94","6,273.65","6,152.20","6,244.51"
06/26/2020,"6,182.03","6,186.26","6,061.98","6,103.29"
06/25/2020,"6,079.62","6,203.23","6,030.44","6,198.81"
06/24/2020,"6,227.69","6,229.69","6,082.48","6,097.07"
06/23/2020,"6,395.64","6,404.72","6,304.90","6,305.54"
06/22/2020,"6,254.27","6,329.28","6,190.81","6,303.86"
06/19/2020,"6,407.92","6,449.44","6,238.14","6,276.29"
06/18/2020,"6,302.77","6,361.76","6,285.33","6,319.81"
06/17/2020,"6,424.86","6,428.95","6,317.85","6,327.36"
06/16/2020,"6,468.20","6,502.51","6,286.63","6,382.01"
06/15/2020,"6,039.65","6,288.20","6,012.71","6,247.49"
06/12/2020,"6,311.12","6,325.58","6,087.45","6,214.14"
06/11/2020,"6,397.18","6,434.40","6,063.27","6,084.94"
06/10/2020,"6,763.39","6,763.39","6,614.27","6,631.06"
06/09/2020,"6,733.23","6,785.51","6,699.99","6,744.24"
06/08/2020,"6,818.75","6,879.88","6,777.66","6,835.66"
06/05/2020,"6,839.62","6,899.09","6,787.13","6,808.18"
06/04/2020,"6,555.76","6,625.31","6,541.78","6,625.00"
06/03/2020,"6,506.53","6,628.61","6,506.53","6,580.43"
06/02/2020,"6,284.52","6,412.69","6,284.52","6,400.15"
06/01/2020,"6,237.39","6,291.85","6,219.41","6,263.85"
05/29/2020,"6,208.19","6,254.66","6,150.52","6,235.31"
05/28/2020,"6,255.07","6,287.77","6,152.24","6,223.04"
05/27/2020,"6,208.46","6,252.28","6,120.74","6,176.22"
05/26/2020,"6,093.92","6,153.46","6,070.72","6,112.48"
05/22/2020,"5,909.92","5,923.41","5,867.52","5,919.26"
05/21/2020,"5,960.36","6,004.42","5,908.23","5,931.16"
05/20/2020,"5,932.45","6,022.52","5,931.96","5,976.77"
05/19/2020,"5,872.92","5,918.50","5,806.06","5,828.38"
05/18/2020,"5,769.65","5,937.13","5,769.65","5,894.93"
05/15/2020,"5,477.52","5,567.08","5,450.68","5,563.91"
05/14/2020,"5,346.17","5,516.58","5,265.53","5,516.58"
05/13/2020,"5,596.54","5,603.24","5,427.91","5,470.15"
05/12/2020,"5,750.56","5,784.78","5,629.19","5,629.19"
05/11/2020,"5,703.34","5,756.97","5,656.05","5,735.19"
05/08/2020,"5,718.86","5,816.66","5,708.77","5,812.31"
05/07/2020,"5,601.12","5,693.40","5,577.32","5,648.57"
05/06/2020,"5,627.17","5,669.34","5,526.90","5,527.65"
05/05/2020,"5,638.29","5,713.24","5,595.25","5,606.38"
05/04/2020,"5,491.78","5,572.78","5,444.40","5,565.16"
05/01/2020,"5,634.58","5,652.55","5,536.54","5,565.31"
04/30/2020,"5,804.23","5,804.23","5,727.99","5,739.41"
04/29/2020,"5,845.47","5,943.72","5,845.47","5,909.48"
04/28/2020,"5,755.18","5,808.62","5,665.34","5,739.88"
04/27/2020,"5,493.71","5,650.21","5,486.73","5,631.57"
04/24/2020,"5,431.84","5,489.77","5,362.41","5,469.70"
04/23/2020,"5,375.28","5,487.93","5,354.07","5,382.73"
04/22/2020,"5,329.95","5,354.52","5,264.45","5,328.54"
04/21/2020,"5,208.29","5,266.18","5,179.04","5,214.54"
04/20/2020,"5,388.44","5,477.83","5,327.28","5,340.56"
04/17/2020,"5,421.27","5,494.00","5,402.23","5,481.96"
04/16/2020,"5,295.79","5,307.77","5,166.42","5,261.95"
04/15/2020,"5,382.95","5,387.00","5,260.75","5,283.51"
04/14/2020,"5,630.95","5,674.74","5,534.13","5,574.51"
04/13/2020,"5,615.45","5,635.48","5,435.95","5,504.15"
04/09/2020,"5,487.41","5,698.43","5,487.41","5,670.14"
04/08/2020,"5,222.28","5,467.82","5,173.06","5,448.28"
04/07/2020,"5,225.55","5,351.03","5,147.91","5,175.21"
04/06/2020,"4,885.18","5,052.98","4,883.50","5,026.56"
04/03/2020,"4,731.22","4,804.15","4,639.83","4,661.18"
04/02/2020,"4,663.66","4,878.78","4,662.92","4,744.24"
04/01/2020,"4,761.56","4,813.27","4,666.84","4,674.03"
03/31/2020,"5,017.46","5,073.34","4,932.48","4,961.70"
03/30/2020,"4,927.82","5,063.08","4,894.60","5,047.71"
03/27/2020,"4,907.80","4,991.79","4,846.73","4,880.34"
03/26/2020,"4,921.38","5,121.29","4,914.22","5,107.31"
03/25/2020,"4,721.83","5,098.37","4,661.82","4,863.36"
03/24/2020,"4,525.16","4,757.67","4,462.38","4,724.68"
03/23/2020,"4,437.25","4,471.48","4,223.25","4,261.90"
03/20/2020,"4,675.64","4,675.64","4,422.68","4,487.95"
03/19/2020,"4,520.02","4,792.17","4,407.80","4,642.08"
03/18/2020,"4,717.43","4,776.93","4,288.73","4,584.28"
03/17/2020,"4,657.66","4,946.90","4,559.63","4,897.97"
03/16/2020,"4,841.35","4,841.77","4,538.81","4,587.98"
03/13/2020,"4,945.28","5,196.74","4,753.85","5,195.53"
03/12/2020,"5,087.84","5,087.84","4,748.70","4,750.31"
03/11/2020,"5,417.28","5,417.28","5,217.16","5,286.74"
03/10/2020,"5,390.18","5,532.48","5,254.12","5,531.35"
03/09/2020,"5,629.91","5,629.91","5,291.01","5,303.57"
03/06/2020,"6,008.48","6,008.48","5,821.67","5,926.07"
03/05/2020,"6,197.68","6,203.33","6,077.41","6,112.85"
03/04/2020,"6,157.12","6,343.88","6,121.59","6,342.37"
03/03/2020,"6,183.29","6,308.22","6,022.20","6,103.27"
03/02/2020,"6,000.05","6,187.96","5,937.71","6,187.58"
02/28/2020,"5,901.68","5,971.40","5,797.51","5,970.45"
02/27/2020,"6,226.72","6,293.41","6,026.55","6,027.76"
02/26/2020,"6,401.37","6,476.55","6,318.92","6,331.04"
02/25/2020,"6,676.85","6,684.19","6,341.37","6,362.01"
02/24/2020,"6,745.47","6,745.47","6,636.60","6,675.53"
02/21/2020,"6,928.62","6,931.63","6,895.78","6,902.65"
02/20/2020,"6,936.02","7,006.36","6,901.81","6,960.72"
02/19/2020,"6,947.15","6,981.74","6,947.15","6,959.93"
02/18/2020,"6,958.64","6,980.70","6,899.40","6,936.98"
02/14/2020,"6,964.20","6,985.51","6,939.17","6,966.23"
02/13/2020,"6,981.22","7,010.04","6,931.18","6,955.30"
02/12/2020,"6,953.95","6,985.67","6,944.53","6,970.24"
02/11/2020,"6,887.84","6,968.95","6,887.84","6,902.75"
02/10/2020,"6,862.34","6,881.42","6,836.67","6,851.38"
02/07/2020,"6,917.53","6,917.53","6,837.82","6,866.37"
02/06/2020,"6,998.74","7,005.54","6,929.74","6,966.67"
02/05/2020,"6,917.89","6,988.64","6,859.70","6,982.90"
02/04/2020,"6,778.07","6,882.53","6,774.74","6,850.86"
02/03/2020,"6,601.43","6,731.72","6,592.41","6,709.76"
01/31/2020,"6,670.75","6,681.88","6,555.70","6,577.18"
01/30/2020,"6,717.00","6,743.78","6,650.57","6,736.01"
01/29/2020,"6,776.56","6,814.28","6,764.65","6,770.70"
01/28/2020,"6,694.87","6,767.88","6,690.11","6,740.65"
01/27/2020,"6,753.33","6,753.33","6,668.20","6,671.04"
01/24/2020,"6,901.25","6,910.36","6,817.48","6,845.61"
01/23/2020,"6,861.74","6,902.77","6,791.97","6,894.69"
01/22/2020,"6,966.20","6,967.36","6,900.29","6,909.48"
01/21/2020,"6,997.42","7,004.79","6,950.88","6,960.68"
01/17/2020,"7,022.44","7,035.12","6,986.58","7,035.12"
01/16/2020,"6,986.21","7,029.31","6,972.63","7,012.20"
01/15/2020,"6,938.44","7,011.64","6,936.25","6,968.61"
01/14/2020,"6,931.45","6,980.21","6,919.44","6,936.87"
01/13/2020,"6,854.68","6,944.56","6,846.87","6,943.47"
01/10/2020,"6,911.04","6,924.06","6,834.10","6,842.50"
01/09/2020,"6,882.54","6,900.33","6,859.51","6,885.02"
01/08/2020,"6,845.78","6,890.54","6,812.22","6,865.65"
01/07/2020,"6,831.40","6,893.51","6,818.23","6,838.97"
01/06/2020,"6,849.38","6,898.06","6,841.67","6,846.12"
01/03/2020,"6,935.66","6,965.32","6,878.42","6,878.87"
01/02/2020,"7,125.40","7,143.57","7,002.98","7,010.25"
