Date,Open,High,Low,Close
08/11/2020,"4,725.48","4,795.03","4,700.22","4,714.95"
08/10/2020,"4,636.24","4,708.61","4,626.78","4,691.85"
08/07/2020,"4,571.55","4,646.59","4,570.46","4,636.79"
08/06/2020,"4,596.00","4,612.57","4,522.20","4,559.68"
08/05/2020,"4,578.10","4,617.83","4,558.27","4,613.85"
08/04/2020,"4,502.55","4,561.36","4,498.20","4,531.68"
08/03/2020,"4,653.72","4,662.65","4,517.22","4,517.47"
07/31/2020,"4,585.75","4,642.94","4,517.79","4,638.50"
07/30/2020,"4,527.10","4,608.09","4,493.04","4,598.64"
07/29/2020,"4,754.06","4,792.58","4,415.50","4,579.86"
07/28/2020,"4,244.24","4,269.72","4,211.19","4,216.62"
07/27/2020,"4,204.36","4,266.49","4,173.71","4,263.03"
07/24/2020,"4,247.05","4,247.05","4,191.56","4,216.96"
07/23/2020,"4,276.20","4,325.56","4,220.70","4,253.90"
07/22/2020,"4,234.38","4,301.11","4,222.25","4,274.83"
07/21/2020,"4,293.92","4,300.73","4,233.51","4,246.25"
07/20/2020,"4,248.50","4,268.71","4,207.54","4,247.21"
07/17/2020,"4,242.07","4,297.88","4,204.69","4,272.87"
07/16/2020,"4,187.75","4,225.22","4,149.40","4,217.69"
07/15/2020,"4,179.74","4,241.16","4,167.70","4,235.06"
07/14/2020,"4,084.86","4,106.01","4,032.83","4,103.74"
07/13/2020,"4,263.39","4,274.52","4,105.51","4,108.68"
07/10/2020,"4,245.42","4,281.38","4,223.21","4,253.57"
07/09/2020,"4,321.11","4,321.11","4,181.72","4,255.98"
07/08/2020,"4,302.42","4,329.85","4,229.44","4,317.02"
07/07/2020,"4,353.19","4,393.85","4,283.05","4,285.71"
07/06/2020,"4,391.73","4,430.20","4,370.33","4,395.94"
07/02/2020,"4,373.64","4,398.36","4,316.19","4,330.07"
07/01/2020,"4,306.35","4,357.05","4,283.11","4,305.44"
06/30/2020,"4,202.32","4,320.19","4,189.01","4,304.01"
06/29/2020,"4,166.03","4,214.74","4,110.73","4,200.06"
06/26/2020,"4,214.59","4,241.48","4,110.21","4,135.33"
06/25/2020,"4,117.70","4,227.80","4,080.61","4,225.95"
06/24/2020,"4,382.95","4,383.57","4,119.59","4,142.23"
06/23/2020,"4,390.16","4,396.91","4,331.03","4,360.90"
06/22/2020,"4,308.21","4,352.80","4,257.59","4,348.60"
06/19/2020,"4,382.46","4,390.37","4,272.95","4,324.11"
06/18/2020,"4,270.82","4,336.18","4,262.40","4,326.39"
06/17/2020,"4,336.53","4,343.98","4,264.53","4,299.89"
06/16/2020,"4,403.28","4,407.77","4,271.77","4,323.28"
06/15/2020,"4,073.22","4,244.86","4,069.24","4,238.12"
06/12/2020,"4,285.51","4,292.95","4,109.71","4,229.29"
06/11/2020,"4,282.66","4,310.87","4,131.27","4,131.27"
06/10/2020,"4,519.99","4,533.75","4,414.48","4,458.26"
06/09/2020,"4,536.16","4,573.08","4,500.30","4,540.15"
06/08/2020,"4,545.13","4,632.42","4,545.13","4,629.97"
06/05/2020,"4,457.21","4,580.80","4,457.21","4,491.68"
06/04/2020,"4,237.10","4,322.38","4,227.02","4,306.08"
06/03/2020,"4,158.61","4,298.96","4,157.66","4,273.81"
06/02/2020,"4,036.32","4,108.18","4,004.78","4,098.57"
06/01/2020,"3,982.68","4,053.11","3,980.39","4,010.77"
05/29/2020,"3,954.94","4,017.80","3,935.60","3,998.11"
05/28/2020,"4,096.68","4,113.02","3,975.95","3,986.37"
05/27/2020,"4,047.65","4,069.48","3,923.07","4,068.36"
05/26/2020,"3,976.19","4,045.91","3,963.49","3,998.80"
05/22/2020,"3,838.76","3,856.57","3,810.98","3,841.40"
05/21/2020,"3,801.45","3,857.64","3,764.96","3,824.88"
05/20/2020,"3,799.03","3,902.92","3,794.09","3,875.62"
05/19/2020,"3,817.84","3,839.52","3,764.42","3,792.85"
05/18/2020,"3,717.26","3,828.00","3,717.26","3,793.90"
05/15/2020,"3,570.52","3,608.78","3,522.58","3,604.70"
05/14/2020,"3,417.29","3,596.96","3,357.75","3,594.31"
05/13/2020,"3,625.01","3,626.84","3,439.25","3,473.39"
05/12/2020,"3,886.64","3,891.37","3,646.69","3,647.76"
05/11/2020,"3,879.38","3,921.99","3,853.40","3,877.61"
05/08/2020,"3,879.78","3,947.86","3,870.56","3,922.98"
05/07/2020,"3,772.98","3,850.27","3,724.81","3,807.31"
05/06/2020,"3,769.45","3,802.73","3,699.06","3,707.58"
05/05/2020,"3,788.71","3,837.76","3,751.86","3,756.32"
05/04/2020,"3,640.57","3,739.61","3,626.34","3,731.13"
05/01/2020,"3,832.32","3,836.52","3,664.96","3,705.02"
04/30/2020,"3,931.56","3,950.20","3,855.33","3,903.92"
04/29/2020,"3,894.36","4,033.34","3,819.07","4,008.11"
04/28/2020,"3,852.28","3,880.83","3,765.31","3,765.31"
04/27/2020,"3,636.81","3,768.91","3,623.92","3,761.30"
04/24/2020,"3,611.75","3,633.66","3,545.20","3,610.64"
04/23/2020,"3,559.04","3,646.35","3,535.55","3,587.76"
04/22/2020,"3,618.74","3,618.74","3,507.47","3,541.23"
04/21/2020,"3,578.99","3,595.51","3,480.54","3,495.08"
04/20/2020,"3,763.00","3,795.52","3,662.36","3,663.79"
04/17/2020,"3,929.41","3,936.37","3,836.72","3,869.04"
04/16/2020,"3,862.22","3,868.43","3,738.81","3,789.45"
04/15/2020,"3,821.02","3,860.51","3,798.55","3,841.94"
04/14/2020,"3,894.82","3,951.80","3,875.53","3,924.24"
04/13/2020,"3,919.17","3,919.17","3,756.33","3,841.48"
04/09/2020,"3,874.71","3,999.10","3,851.03","3,960.01"
04/08/2020,"3,637.54","3,883.46","3,637.54","3,860.98"
04/07/2020,"3,692.09","3,799.62","3,631.67","3,637.26"
04/06/2020,"3,314.26","3,539.17","3,299.99","3,515.76"
04/03/2020,"3,252.22","3,286.84","3,116.48","3,168.58"
04/02/2020,"3,215.16","3,324.55","3,186.58","3,267.34"
04/01/2020,"3,364.54","3,364.54","3,249.06","3,267.21"
03/31/2020,"3,662.30","3,696.69","3,502.75","3,523.66"
03/30/2020,"3,605.90","3,707.34","3,534.84","3,691.48"
03/27/2020,"3,527.98","3,666.60","3,460.26","3,577.40"
03/26/2020,"3,380.16","3,671.37","3,341.81","3,658.14"
03/25/2020,"3,223.39","3,432.65","3,140.73","3,337.72"
03/24/2020,"3,107.10","3,288.28","3,104.27","3,224.17"
03/23/2020,"3,209.23","3,214.67","2,899.34","2,983.68"
03/20/2020,"3,520.60","3,566.35","3,173.00","3,204.49"
03/19/2020,"3,252.15","3,514.77","3,204.70","3,447.40"
03/18/2020,"3,427.81","3,465.12","3,131.55","3,277.06"
03/17/2020,"3,701.24","3,743.32","3,456.57","3,575.00"
03/16/2020,"4,100.06","4,100.06","3,627.49","3,634.44"
03/13/2020,"4,139.34","4,283.40","3,984.81","4,283.16"
03/12/2020,"4,258.62","4,375.45","3,984.06","3,993.66"
03/11/2020,"4,553.46","4,591.69","4,364.77","4,404.43"
03/10/2020,"4,576.72","4,683.81","4,440.18","4,683.57"
03/09/2020,"4,704.21","4,704.21","4,436.05","4,466.00"
03/06/2020,"4,844.69","4,889.46","4,729.94","4,865.93"
03/05/2020,"5,118.94","5,118.94","4,959.72","5,006.06"
03/04/2020,"5,046.73","5,176.40","5,032.75","5,173.59"
03/03/2020,"5,037.83","5,110.63","4,928.55","4,980.90"
03/02/2020,"4,830.13","5,046.42","4,789.44","5,041.93"
02/28/2020,"4,781.87","4,885.44","4,726.35","4,850.15"
02/27/2020,"4,878.64","5,063.12","4,836.22","4,892.70"
02/26/2020,"5,137.91","5,175.55","4,990.64","4,993.92"
02/25/2020,"5,273.62","5,289.43","5,075.62","5,096.71"
02/24/2020,"5,342.32","5,342.32","5,208.01","5,251.49"
02/21/2020,"5,454.20","5,466.98","5,373.10","5,401.53"
02/20/2020,"5,472.33","5,511.28","5,400.84","5,467.73"
02/19/2020,"5,486.09","5,511.61","5,479.24","5,483.95"
02/18/2020,"5,478.98","5,493.49","5,459.57","5,482.35"
02/14/2020,"5,466.38","5,508.42","5,455.69","5,491.31"
02/13/2020,"5,464.14","5,489.36","5,443.61","5,482.15"
02/12/2020,"5,343.25","5,478.66","5,343.25","5,472.52"
02/11/2020,"5,350.83","5,354.14","5,224.54","5,235.14"
02/10/2020,"5,286.67","5,315.15","5,273.85","5,311.09"
02/07/2020,"5,263.27","5,302.70","5,261.26","5,287.94"
02/06/2020,"5,319.27","5,348.23","5,287.43","5,292.86"
02/05/2020,"5,370.69","5,377.65","5,288.20","5,300.20"
02/04/2020,"5,251.61","5,334.84","5,234.55","5,325.67"
02/03/2020,"5,156.95","5,227.32","5,156.41","5,195.68"
01/31/2020,"5,164.70","5,179.21","5,114.73","5,128.26"
01/30/2020,"5,135.16","5,193.02","5,133.64","5,188.09"
01/29/2020,"5,203.82","5,207.62","5,162.03","5,174.99"
01/28/2020,"5,148.40","5,197.73","5,132.66","5,185.61"
01/27/2020,"5,042.78","5,128.70","5,042.78","5,118.29"
01/24/2020,"5,132.12","5,166.66","5,107.88","5,138.30"
01/23/2020,"5,166.01","5,171.80","5,135.16","5,140.01"
01/22/2020,"5,202.48","5,218.41","5,184.47","5,189.00"
01/21/2020,"5,133.38","5,184.47","5,128.94","5,174.22"
01/17/2020,"5,173.83","5,178.08","5,135.36","5,149.57"
01/16/2020,"5,143.01","5,168.17","5,128.19","5,147.34"
01/15/2020,"5,051.39","5,140.62","5,051.39","5,119.21"
01/14/2020,"5,069.22","5,073.81","5,037.88","5,061.41"
01/13/2020,"5,052.78","5,090.18","5,039.42","5,079.30"
01/10/2020,"5,055.24","5,058.45","5,020.91","5,055.58"
01/09/2020,"5,032.61","5,058.76","5,021.53","5,041.53"
01/08/2020,"5,039.83","5,063.14","5,012.20","5,015.94"
01/07/2020,"5,039.75","5,058.55","5,012.16","5,029.67"
01/06/2020,"5,039.49","5,056.36","5,016.78","5,053.05"
01/03/2020,"5,007.87","5,075.52","5,002.42","5,068.80"
01/02/2020,"5,062.67","5,071.03","5,013.48","5,069.86"
