Date,Open,High,Low,Close
12/31/2020,"2,378.55","2,401.38","2,401.38","2,401.38"
12/30/2020,"2,362.46","2,380.67","2,380.67","2,380.67"
12/29/2020,"2,384.21","2,362.89","2,362.89","2,362.89"
12/28/2020,"2,367.04","2,383.73","2,383.73","2,383.73"
12/24/2020,"2,349.78","2,366.34","2,366.34","2,366.34"
12/23/2020,"2,346.09","2,349.74","2,349.74","2,349.74"
12/22/2020,"2,349.59","2,345.74","2,345.74","2,345.74"
12/21/2020,"2,366.68","2,352.06","2,352.06","2,352.06"
12/18/2020,"2,352.44","2,368.45","2,368.45","2,368.45"
12/17/2020,"2,319.80","2,353.16","2,353.16","2,353.16"
12/16/2020,"2,337.80","2,319.71","2,319.71","2,319.71"
12/15/2020,"2,317.21","2,337.06","2,337.06","2,337.06"
12/14/2020,"2,372.92","2,312.89","2,312.89","2,312.89"
12/11/2020,"2,361.71","2,369.03","2,369.03","2,369.03"
12/10/2020,"2,391.04","2,362.39","2,362.39","2,362.39"
12/09/2020,"2,400.07","2,403.53","2,403.53","2,403.53"
12/08/2020,"2,399.47","2,399.04","2,399.04","2,399.04"
12/07/2020,"2,404.86","2,399.39","2,399.39","2,399.39"
12/04/2020,"2,366.78","2,405.18","2,405.18","2,405.18"
12/03/2020,"2,376.52","2,364.98","2,364.98","2,364.98"
12/02/2020,"2,372.11","2,376.86","2,376.86","2,376.86"
12/01/2020,"2,367.47","2,372.13","2,372.13","2,372.13"
11/30/2020,"2,393.81","2,367.67","2,367.67","2,367.67"
11/27/2020,"2,399.63","2,394.95","2,394.95","2,394.95"
11/25/2020,"2,422.38","2,407.20","2,407.20","2,407.20"
11/24/2020,"2,405.46","2,421.59","2,421.59","2,421.59"
11/23/2020,"2,382.64","2,405.47","2,405.47","2,405.47"
11/20/2020,"2,391.89","2,382.25","2,382.25","2,382.25"
11/19/2020,"2,384.43","2,391.88","2,391.88","2,391.88"
11/18/2020,"2,410.94","2,384.59","2,384.59","2,384.59"
11/17/2020,"2,417.67","2,411.42","2,411.42","2,411.42"
11/16/2020,"2,368.80","2,418.37","2,418.37","2,418.37"
11/13/2020,"2,328.33","2,368.22","2,368.22","2,368.22"
11/12/2020,"2,332.95","2,326.15","2,326.15","2,326.15"
11/11/2020,"2,352.95","2,332.25","2,332.25","2,332.25"
11/10/2020,"2,299.91","2,352.27","2,352.27","2,352.26"
11/09/2020,"2,244.32","2,302.49","2,302.49","2,302.49"
11/06/2020,"2,261.84","2,241.86","2,241.86","2,241.86"
11/05/2020,"2,208.02","2,262.30","2,262.30","2,262.30"
11/04/2020,"2,210.93","2,206.09","2,206.09","2,206.09"
11/03/2020,"2,136.40","2,203.72","2,203.72","2,203.72"
11/02/2020,"2,090.05","2,131.41","2,131.41","2,131.41"
10/30/2020,"2,065.37","2,089.24","2,089.24","2,089.24"
10/29/2020,"2,026.52","2,070.40","2,070.40","2,070.40"
10/28/2020,"2,086.37","2,028.01","2,028.01","2,028.01"
10/27/2020,"2,142.45","2,088.31","2,088.31","2,088.31"
10/26/2020,"2,186.40","2,141.76","2,141.76","2,141.76"
10/23/2020,"2,175.79","2,188.10","2,188.10","2,188.10"
10/22/2020,"2,238.10","2,175.53","2,175.53","2,175.53"
10/21/2020,"2,270.52","2,218.40","2,218.40","2,218.40"
10/20/2020,"2,253.17","2,270.47","2,270.47","2,270.47"
10/19/2020,"2,291.77","2,251.74","2,251.74","2,251.74"
10/16/2020,"2,308.88","2,293.60","2,293.60","2,293.60"
10/15/2020,"2,274.83","2,309.34","2,309.34","2,309.34"
10/14/2020,"2,257.11","2,280.04","2,280.04","2,280.04"
10/13/2020,"2,278.68","2,255.56","2,255.56","2,255.56"
10/12/2020,"2,272.68","2,279.16","2,279.16","2,279.16"
10/09/2020,"2,250.36","2,272.18","2,272.18","2,272.18"
10/08/2020,"2,257.00","2,250.10","2,250.10","2,250.10"
10/07/2020,"2,207.11","2,255.69","2,255.69","2,255.69"
10/06/2020,"2,227.65","2,204.87","2,204.87","2,204.87"
10/05/2020,"2,194.32","2,224.19","2,224.19","2,224.19"
10/02/2020,"2,167.92","2,185.89","2,185.89","2,185.89"
10/01/2020,"2,194.57","2,168.16","2,168.16","2,168.16"
09/30/2020,"2,201.72","2,190.67","2,190.67","2,190.67"
09/29/2020,"2,236.79","2,201.42","2,201.42","2,201.42"
09/28/2020,"2,214.68","2,236.81","2,236.81","2,236.81"
09/25/2020,"2,184.27","2,214.10","2,214.10","2,214.10"
09/24/2020,"2,173.24","2,185.50","2,185.50","2,185.50"
09/23/2020,"2,200.88","2,172.73","2,172.73","2,172.73"
09/22/2020,"2,177.73","2,200.68","2,200.68","2,200.68"
09/21/2020,"2,237.48","2,177.33","2,177.33","2,177.33"
09/18/2020,"2,256.30","2,238.33","2,238.33","2,238.33"
09/17/2020,"2,248.93","2,257.02","2,257.02","2,257.02"
09/16/2020,"2,269.88","2,250.47","2,250.47","2,250.47"
09/15/2020,"2,241.30","2,269.37","2,269.37","2,269.37"
09/14/2020,"2,210.52","2,236.83","2,236.83","2,236.83"
09/11/2020,"2,178.32","2,209.50","2,209.50","2,209.50"
09/10/2020,"2,183.78","2,178.01","2,178.01","2,178.01"
09/09/2020,"2,140.70","2,184.70","2,184.70","2,184.70"
09/08/2020,"2,160.25","2,139.47","2,139.47","2,139.47"
09/04/2020,"2,169.39","2,162.18","2,162.18","2,162.18"
09/03/2020,"2,223.53","2,166.07","2,166.07","2,166.07"
09/02/2020,"2,218.05","2,223.22","2,223.22","2,223.22"
09/01/2020,"2,183.21","2,217.89","2,217.89","2,217.89"
08/31/2020,"2,205.47","2,183.22","2,183.22","2,183.22"
08/28/2020,"2,185.77","2,206.18","2,206.18","2,206.18"
08/27/2020,"2,190.74","2,191.95","2,191.95","2,191.95"
08/26/2020,"2,192.81","2,187.42","2,187.42","2,187.42"
08/25/2020,"2,170.83","2,192.64","2,192.64","2,192.64"
08/24/2020,"2,161.25","2,174.93","2,174.93","2,174.93"
08/21/2020,"2,137.55","2,156.16","2,156.16","2,156.16"
08/20/2020,"2,137.17","2,137.24","2,137.24","2,137.24"
08/19/2020,"2,145.59","2,141.46","2,141.46","2,141.46"
08/18/2020,"2,169.97","2,144.56","2,144.56","2,144.56"
08/17/2020,"2,149.28","2,168.83","2,168.83","2,168.83"
08/14/2020,"2,129.33","2,148.30","2,148.30","2,148.30"
08/13/2020,"2,149.11","2,131.22","2,131.22","2,131.22"
08/12/2020,"2,144.34","2,149.65","2,149.65","2,149.65"
08/11/2020,"2,115.01","2,142.57","2,142.57","2,142.57"
08/10/2020,"2,078.43","2,114.40","2,114.40","2,114.40"
08/07/2020,"2,047.74","2,077.98","2,077.98","2,077.98"
08/06/2020,"2,018.27","2,049.58","2,049.58","2,049.58"
08/05/2020,"1,992.82","2,019.87","2,019.87","2,019.87"
08/04/2020,"1,978.46","1,992.72","1,992.72","1,992.72"
08/03/2020,"1,990.31","1,978.39","1,978.39","1,978.39"
07/31/2020,"1,959.61","1,990.08","1,990.08","1,990.08"
07/30/2020,"2,007.83","1,961.73","1,961.73","1,961.73"
07/29/2020,"1,964.83","2,008.93","2,008.93","2,008.93"
07/28/2020,"1,996.23","1,961.46","1,961.46","1,961.46"
07/27/2020,"1,980.44","1,996.18","1,996.18","1,996.18"
07/24/2020,"1,981.11","1,982.45","1,982.45","1,982.45"
07/23/2020,"2,018.33","1,979.85","1,979.85","1,979.85"
07/22/2020,"2,008.87","2,018.84","2,018.84","2,018.84"
07/21/2020,"1,997.64","2,007.98","2,007.98","2,007.98"
07/20/2020,"2,024.14","1,995.58","1,995.58","1,995.58"
07/17/2020,"1,982.54","2,026.31","2,026.31","2,026.31"
07/16/2020,"1,957.82","1,979.73","1,979.73","1,979.73"
07/15/2020,"1,932.93","1,957.12","1,957.12","1,957.12"
07/14/2020,"1,894.11","1,926.29","1,926.29","1,926.29"
07/13/2020,"1,870.58","1,893.84","1,893.84","1,893.84"
07/10/2020,"1,863.91","1,866.74","1,866.74","1,866.74"
07/09/2020,"1,899.03","1,864.03","1,864.03","1,864.03"
07/08/2020,"1,893.78","1,898.75","1,898.75","1,898.75"
07/07/2020,"1,920.21","1,893.68","1,893.68","1,893.68"
07/06/2020,"1,888.46","1,924.90","1,924.90","1,924.90"
07/02/2020,"1,868.08","1,887.26","1,887.26","1,887.26"
07/01/2020,"1,896.88","1,862.81","1,862.81","1,862.81"
06/30/2020,"1,861.01","1,896.19","1,896.19","1,896.19"
06/29/2020,"1,823.59","1,860.66","1,860.66","1,860.66"
06/26/2020,"1,861.05","1,822.71","1,822.71","1,822.71"
06/25/2020,"1,841.55","1,862.31","1,862.31","1,862.31"
06/24/2020,"1,883.35","1,841.91","1,841.91","1,841.91"
06/23/2020,"1,872.53","1,889.08","1,889.08","1,889.08"
