Date,Open,High,Low,Close
06/16/2020,"7,430.70","7,519.07","7,267.06","7,382.52"
06/15/2020,"6,797.17","7,208.04","6,772.58","7,180.46"
06/12/2020,"7,157.97","7,172.99","6,827.40","6,995.71"
06/11/2020,"7,073.03","7,144.21","6,900.76","6,900.94"
06/10/2020,"7,507.16","7,514.18","7,346.61","7,363.04"
06/09/2020,"7,572.49","7,608.83","7,530.05","7,542.10"
06/08/2020,"7,759.81","7,824.65","7,683.57","7,705.99"
06/05/2020,"7,656.01","7,794.86","7,637.85","7,715.21"
06/04/2020,"7,317.57","7,430.03","7,313.53","7,404.17"
06/03/2020,"7,274.95","7,407.88","7,274.95","7,378.65"
06/02/2020,"7,097.78","7,189.68","7,076.33","7,189.13"
06/01/2020,"7,020.17","7,105.49","6,998.23","7,062.99"
05/29/2020,"6,937.79","7,045.55","6,921.97","7,008.91"
05/28/2020,"7,206.70","7,209.89","7,013.96","7,024.80"
05/27/2020,"7,062.15","7,130.01","6,999.33","7,126.88"
05/26/2020,"6,864.52","6,964.55","6,861.82","6,934.28"
05/22/2020,"6,651.62","6,660.76","6,584.29","6,659.12"
05/21/2020,"6,542.99","6,641.45","6,542.57","6,623.94"
05/20/2020,"6,553.98","6,643.51","6,551.37","6,564.84"
05/19/2020,"6,542.14","6,601.58","6,442.29","6,445.02"
05/18/2020,"6,421.65","6,578.20","6,421.65","6,546.02"
05/15/2020,"6,059.21","6,227.76","6,028.48","6,197.47"
05/14/2020,"5,908.57","6,111.06","5,765.18","6,108.36"
05/13/2020,"6,153.13","6,172.26","5,949.19","6,003.57"
05/12/2020,"6,405.99","6,430.28","6,199.35","6,199.35"
05/11/2020,"6,427.80","6,457.59","6,339.74","6,396.65"
05/08/2020,"6,415.12","6,517.26","6,414.01","6,514.86"
05/07/2020,"6,308.08","6,363.99","6,287.72","6,297.90"
05/06/2020,"6,377.70","6,391.17","6,222.88","6,231.59"
05/05/2020,"6,347.63","6,397.56","6,308.86","6,333.02"
05/04/2020,"6,208.86","6,317.08","6,153.10","6,311.51"
05/01/2020,"6,372.56","6,399.42","6,222.20","6,305.25"
04/30/2020,"6,530.84","6,554.64","6,464.14","6,479.36"
04/29/2020,"6,609.84","6,740.85","6,579.53","6,667.56"
04/28/2020,"6,404.44","6,513.47","6,381.10","6,421.63"
04/27/2020,"6,104.49","6,300.07","6,097.97","6,271.98"
04/24/2020,"6,018.76","6,086.62","5,954.18","6,065.40"
04/23/2020,"5,957.57","6,068.34","5,952.76","5,996.44"
04/22/2020,"5,971.14","5,988.84","5,881.43","5,919.28"
04/21/2020,"5,894.67","5,937.26","5,838.68","5,847.39"
04/20/2020,"6,085.13","6,161.41","6,004.95","6,025.23"
04/17/2020,"6,106.73","6,246.21","6,104.12","6,229.08"
04/16/2020,"6,024.36","6,031.88","5,834.01","5,923.71"
04/15/2020,"6,087.63","6,104.98","5,963.67","6,021.05"
04/14/2020,"6,270.32","6,330.89","6,207.37","6,282.09"
04/13/2020,"6,291.38","6,300.54","6,089.71","6,151.02"
04/09/2020,"6,254.67","6,486.50","6,254.39","6,356.59"
04/08/2020,"5,987.19","6,173.24","5,919.50","6,148.30"
04/07/2020,"6,049.48","6,171.91","5,915.00","5,925.44"
04/06/2020,"5,681.91","5,860.66","5,681.91","5,836.03"
04/03/2020,"5,641.95","5,673.74","5,371.56","5,445.28"
04/02/2020,"5,583.74","5,750.38","5,546.91","5,673.02"
04/01/2020,"5,674.42","5,733.63","5,552.80","5,602.09"
03/31/2020,"5,873.90","6,019.98","5,818.17","5,929.65"
03/30/2020,"5,796.80","5,958.24","5,715.18","5,935.18"
03/27/2020,"5,831.77","5,925.45","5,748.55","5,770.52"
03/26/2020,"5,782.39","6,069.49","5,782.39","6,034.36"
03/25/2020,"5,479.97","5,897.86","5,444.21","5,717.83"
03/24/2020,"5,156.68","5,491.85","5,156.68","5,466.54"
03/23/2020,"5,105.25","5,147.41","4,863.08","4,950.50"
03/20/2020,"5,606.34","5,617.25","5,121.56","5,159.25"
03/19/2020,"5,225.37","5,578.54","5,082.99","5,540.56"
03/18/2020,"5,657.00","5,657.00","4,813.05","5,295.71"
03/17/2020,"5,785.49","5,887.85","5,556.56","5,822.95"
03/16/2020,"6,474.71","6,474.71","5,717.81","5,720.13"
03/13/2020,"6,281.58","6,575.31","6,120.69","6,573.43"
03/12/2020,"6,590.28","6,592.58","6,158.96","6,159.90"
03/11/2020,"7,094.52","7,096.68","6,808.86","6,888.10"
03/10/2020,"7,221.03","7,267.46","6,900.67","7,264.31"
03/09/2020,"7,494.67","7,494.67","7,010.15","7,064.28"
03/06/2020,"7,635.97","7,635.97","7,419.69","7,602.19"
03/05/2020,"7,913.22","7,919.52","7,716.19","7,776.43"
03/04/2020,"7,705.29","8,035.17","7,703.57","8,032.99"
03/03/2020,"7,612.17","7,837.92","7,527.73","7,609.15"
03/02/2020,"7,359.12","7,607.55","7,276.35","7,607.53"
02/28/2020,"7,315.15","7,340.18","7,152.68","7,319.11"
02/27/2020,"7,577.87","7,732.42","7,464.62","7,466.26"
02/26/2020,"7,839.78","7,882.26","7,669.12","7,685.31"
02/25/2020,"8,099.02","8,101.05","7,797.94","7,800.83"
02/24/2020,"8,102.04","8,137.69","8,043.24","8,096.20"
02/21/2020,"8,283.97","8,306.34","8,251.85","8,265.65"
02/20/2020,"8,282.02","8,356.62","8,248.35","8,325.93"
02/19/2020,"8,275.41","8,320.73","8,273.54","8,297.06"
02/18/2020,"8,327.28","8,327.28","8,218.46","8,251.60"
02/14/2020,"8,324.03","8,357.86","8,313.50","8,357.86"
02/13/2020,"8,293.78","8,347.58","8,263.55","8,321.04"
02/12/2020,"8,276.88","8,329.82","8,238.62","8,323.48"
02/11/2020,"8,227.53","8,297.08","8,220.18","8,250.30"
02/10/2020,"8,131.38","8,228.47","8,131.38","8,227.50"
02/07/2020,"8,199.61","8,202.58","8,143.44","8,151.78"
02/06/2020,"8,310.34","8,313.29","8,225.08","8,232.02"
02/05/2020,"8,240.34","8,303.88","8,198.25","8,287.81"
02/04/2020,"8,171.89","8,222.87","8,124.71","8,180.41"
02/03/2020,"8,025.79","8,134.52","8,018.56","8,094.59"
01/31/2020,"8,143.25","8,174.06","7,973.76","7,994.04"
01/30/2020,"8,139.99","8,173.62","8,071.42","8,171.15"
01/29/2020,"8,274.99","8,300.28","8,192.39","8,192.65"
01/28/2020,"8,183.51","8,272.98","8,149.85","8,248.28"
01/27/2020,"8,183.47","8,218.70","8,152.54","8,154.86"
01/24/2020,"8,370.47","8,372.16","8,234.27","8,276.17"
01/23/2020,"8,299.39","8,371.57","8,254.20","8,361.47"
01/22/2020,"8,325.59","8,358.07","8,312.78","8,322.93"
01/21/2020,"8,269.43","8,320.38","8,269.43","8,304.26"
01/17/2020,"8,298.93","8,322.85","8,289.06","8,301.05"
01/16/2020,"8,244.45","8,275.97","8,222.27","8,272.68"
01/15/2020,"8,132.94","8,224.20","8,132.94","8,204.49"
01/14/2020,"8,176.36","8,193.72","8,131.28","8,145.85"
01/13/2020,"8,131.55","8,177.99","8,114.20","8,174.24"
01/10/2020,"8,142.25","8,155.36","8,109.71","8,125.73"
01/09/2020,"8,133.82","8,172.44","8,113.90","8,135.96"
01/08/2020,"8,073.66","8,166.92","8,073.07","8,120.21"
01/07/2020,"8,087.95","8,118.19","8,063.50","8,063.74"
01/06/2020,"8,068.42","8,107.80","8,050.60","8,106.85"
01/03/2020,"8,056.76","8,097.62","8,054.76","8,089.24"
01/02/2020,"8,182.27","8,182.82","8,065.83","8,143.30"
