Date,Open,High,Low,Close
05/21/2020,"278.96","284.81","278.86","282.40"
05/20/2020,"280.21","284.43","277.30","279.88"
05/19/2020,"274.31","282.54","271.49","275.29"
05/18/2020,"266.23","278.85","266.21","276.53"
05/15/2020,"247.93","255.93","246.19","253.67"
05/14/2020,"239.33","251.07","234.67","250.97"
05/13/2020,"252.53","253.11","242.59","245.20"
05/12/2020,"264.60","265.42","255.07","255.07"
05/11/2020,"264.02","266.48","259.91","263.95"
05/08/2020,"265.16","270.37","263.21","269.54"
05/07/2020,"259.90","263.64","259.11","259.75"
05/06/2020,"259.45","260.95","255.05","255.93"
05/05/2020,"259.18","263.47","257.36","257.79"
05/04/2020,"250.78","256.89","248.56","255.87"
05/01/2020,"256.95","258.31","252.53","255.94"
04/30/2020,"271.65","271.65","266.98","268.02"
04/29/2020,"273.64","279.25","273.30","278.16"
04/28/2020,"264.69","268.23","262.23","264.65"
04/27/2020,"244.56","254.06","244.17","252.89"
04/24/2020,"236.70","243.24","234.91","241.53"
04/23/2020,"234.90","240.13","232.03","234.78"
04/22/2020,"236.45","236.84","232.82","233.14"
04/21/2020,"228.05","233.56","227.31","231.26"
04/20/2020,"238.32","241.28","234.15","235.12"
04/17/2020,"246.28","249.87","242.55","245.75"
04/16/2020,"235.57","236.97","230.15","235.86"
04/15/2020,"238.45","238.90","233.02","235.42"
04/14/2020,"249.46","252.45","245.24","249.08"
04/13/2020,"254.57","254.64","241.07","242.93"
04/09/2020,"254.73","264.86","253.53","257.18"
04/08/2020,"233.15","247.00","231.38","246.09"
04/07/2020,"235.39","239.17","227.86","228.55"
04/06/2020,"210.81","222.81","210.73","221.16"
04/03/2020,"204.59","205.99","195.29","198.63"
04/02/2020,"207.29","212.71","201.07","205.58"
04/01/2020,"208.97","213.72","206.95","208.55"
03/31/2020,"225.25","227.03","219.39","220.79"
03/30/2020,"227.44","228.69","220.85","227.57"
03/27/2020,"230.23","235.25","226.80","228.17"
03/26/2020,"230.09","241.50","230.04","240.42"
03/25/2020,"210.23","235.35","209.39","227.99"
03/24/2020,"191.86","208.30","191.86","208.07"
03/23/2020,"190.73","191.69","175.41","180.42"
03/20/2020,"206.11","208.06","193.31","195.01"
03/19/2020,"191.26","206.65","183.90","204.07"
03/18/2020,"217.56","217.56","179.28","192.48"
03/17/2020,"224.70","227.40","210.69","220.14"
03/16/2020,"265.65","265.65","220.51","220.80"
03/13/2020,"268.00","272.85","249.46","268.26"
03/12/2020,"288.97","288.97","255.68","258.45"
03/11/2020,"311.50","311.60","289.83","292.23"
03/10/2020,"316.34","319.36","301.37","317.66"
03/09/2020,"337.71","337.71","307.92","309.44"
03/06/2020,"341.03","341.25","330.32","338.93"
03/05/2020,"351.32","353.79","344.30","346.36"
03/04/2020,"346.84","358.53","346.73","358.44"
03/03/2020,"340.64","349.73","337.14","341.43"
03/02/2020,"328.30","340.66","325.66","340.54"
02/28/2020,"328.91","329.71","319.54","326.20"
02/27/2020,"336.96","346.81","333.44","335.53"
02/26/2020,"350.82","353.32","342.95","343.13"
02/25/2020,"368.11","368.14","352.79","352.87"
02/24/2020,"370.52","371.19","367.58","368.50"
02/21/2020,"377.10","378.51","375.25","375.82"
02/20/2020,"373.66","378.42","372.83","378.11"
02/19/2020,"375.36","376.91","374.32","374.34"
02/18/2020,"377.24","377.81","373.12","374.10"
02/14/2020,"377.61","377.72","374.69","377.63"
02/13/2020,"374.92","377.72","374.25","376.75"
02/12/2020,"376.21","376.82","374.60","375.86"
02/11/2020,"376.30","376.87","374.08","375.83"
02/10/2020,"372.51","375.39","372.39","375.29"
02/07/2020,"374.19","374.19","371.56","372.58"
02/06/2020,"376.23","377.40","373.37","374.47"
02/05/2020,"368.14","375.47","367.69","375.20"
02/04/2020,"369.22","370.51","364.57","366.29"
02/03/2020,"367.29","368.84","366.69","366.75"
01/31/2020,"371.62","372.44","363.72","365.96"
01/30/2020,"371.79","374.59","370.79","373.72"
01/29/2020,"377.63","378.06","371.62","373.48"
01/28/2020,"372.88","378.47","372.60","376.83"
01/27/2020,"367.96","373.03","367.96","370.55"
01/24/2020,"375.62","376.36","369.76","371.27"
01/23/2020,"370.35","376.38","369.73","375.38"
01/22/2020,"369.97","372.92","369.70","371.00"
01/21/2020,"365.11","369.52","365.11","369.21"
01/17/2020,"365.93","368.48","365.12","365.38"
01/16/2020,"363.70","365.23","362.58","365.15"
01/15/2020,"358.63","363.74","358.56","362.71"
01/14/2020,"356.56","359.10","356.31","358.49"
01/13/2020,"354.44","357.17","354.40","356.99"
01/10/2020,"352.46","355.67","351.57","354.24"
01/09/2020,"352.95","354.51","352.17","352.78"
01/08/2020,"350.32","355.03","350.19","351.83"
01/07/2020,"350.40","351.20","349.06","349.18"
01/06/2020,"347.97","350.85","347.74","350.32"
01/03/2020,"345.30","349.12","345.29","348.95"
01/02/2020,"350.82","350.98","345.73","348.06"
