Date,Open,High,Low,Close
04/15/2020,"265.93","265.93","265.93","265.93"
04/14/2020,"268.46","268.46","268.46","268.46"
04/13/2020,"270.63","270.63","270.63","270.63"
04/09/2020,"271.83","271.83","271.83","271.83"
04/08/2020,"268.88","268.88","268.88","268.88"
04/07/2020,"268.43","268.43","268.43","268.43"
04/06/2020,"267.72","267.72","267.72","267.72"
04/03/2020,"266.06","266.06","266.06","266.06"
04/02/2020,"266.01","266.01","266.01","266.01"
04/01/2020,"266.39","266.39","266.39","266.39"
03/31/2020,"274.13","274.13","274.13","274.13"
03/30/2020,"274.35","274.35","274.35","274.35"
03/27/2020,"276.17","276.17","276.17","276.17"
03/26/2020,"278.45","278.45","278.45","278.45"
03/25/2020,"281.24","281.24","281.24","281.24"
03/24/2020,"277.97","277.97","277.97","277.97"
03/23/2020,"275.71","275.71","275.71","275.71"
03/20/2020,"270.98","270.98","270.98","270.98"
03/19/2020,"268.43","268.43","268.43","268.43"
03/18/2020,"261.68","261.68","261.68","261.68"
03/17/2020,"262.31","262.31","262.31","262.31"
03/16/2020,"264.97","264.97","264.97","264.97"
03/13/2020,"272.81","272.81","272.81","272.81"
03/12/2020,"273.49","273.49","273.49","273.49"
03/11/2020,"279.92","279.92","279.92","279.92"
03/10/2020,"283.03","283.03","283.03","283.03"
03/09/2020,"280.33","280.33","280.33","280.33"
03/06/2020,"283.57","283.57","283.57","283.57"
03/05/2020,"287.15","287.15","287.15","287.15"
03/04/2020,"289.69","289.69","289.69","289.69"
03/03/2020,"290.84","290.84","290.84","290.84"
03/02/2020,"288.50","288.50","288.50","288.50"
02/28/2020,"285.98","285.98","285.98","285.98"
02/27/2020,"286.70","286.70","286.70","286.70"
02/26/2020,"290.98","290.98","290.98","290.98"
02/25/2020,"292.09","292.09","292.09","292.09"
02/24/2020,"291.49","291.49","291.49","291.49"
02/21/2020,"297.91","297.91","297.91","297.91"
02/20/2020,"298.68","298.68","298.68","298.68"
02/19/2020,"300.96","300.96","300.96","300.96"
02/18/2020,"301.11","301.11","301.11","301.11"
02/14/2020,"296.02","296.02","296.02","296.02"
02/13/2020,"297.26","297.26","297.26","297.26"
02/12/2020,"298.40","298.40","298.40","298.40"
02/11/2020,"295.97","295.97","295.97","295.97"
02/10/2020,"296.46","296.46","296.46","296.46"
02/06/2020,"293.99","293.99","293.99","293.99"
02/05/2020,"294.81","294.81","294.81","294.81"
02/04/2020,"294.18","294.18","294.18","294.18"
02/03/2020,"293.16","293.16","293.16","293.16"
01/31/2020,"293.45","293.45","293.45","293.45"
01/30/2020,"294.62","294.62","294.62","294.62"
01/29/2020,"296.94","296.94","296.94","296.94"
01/28/2020,"299.32","299.32","299.32","299.32"
01/27/2020,"297.83","297.83","297.83","297.83"
01/24/2020,"300.54","300.54","300.54","300.54"
01/23/2020,"304.49","304.49","304.49","304.49"
01/22/2020,"303.78","303.78","303.78","303.78"
01/21/2020,"303.60","303.60","303.60","303.60"
01/17/2020,"303.92","303.92","303.92","303.92"
01/16/2020,"298.91","298.91","298.91","298.91"
01/15/2020,"303.67","303.67","303.67","303.67"
01/14/2020,"304.25","304.25","304.25","304.25"
01/13/2020,"302.99","302.99","302.99","302.99"
01/10/2020,"302.95","302.95","302.95","302.95"
01/09/2020,"300.52","300.52","300.52","300.52"
01/08/2020,"298.78","298.78","298.78","298.78"
01/07/2020,"298.82","298.82","298.82","298.82"
01/06/2020,"299.22","299.22","299.22","299.22"
01/03/2020,"299.15","299.15","299.15","299.15"
01/02/2020,"301.99","301.99","301.99","301.99"
