Date,Open,High,Low,Close
10/21/2020,"16,890.97","17,040.32","16,770.10","16,771.23"
10/20/2020,"16,892.32","17,085.29","16,835.10","16,876.33"
10/19/2020,"16,993.12","17,074.69","16,745.26","16,791.48"
10/16/2020,"16,943.03","17,135.44","16,932.84","16,974.16"
10/15/2020,"16,515.28","16,872.62","16,499.17","16,851.51"
10/14/2020,"16,734.86","16,905.38","16,730.09","16,756.73"
10/13/2020,"16,725.80","16,821.77","16,592.89","16,699.11"
10/12/2020,"16,845.01","16,867.28","16,742.36","16,821.32"
10/09/2020,"16,624.63","16,857.09","16,624.63","16,752.94"
10/08/2020,"16,594.84","16,657.32","16,460.27","16,653.03"
10/07/2020,"16,366.79","16,586.09","16,362.62","16,516.73"
10/06/2020,"16,292.58","16,537.24","16,145.57","16,160.06"
10/05/2020,"16,008.99","16,276.72","16,004.01","16,244.25"
10/02/2020,"15,323.53","15,953.59","15,281.64","15,831.45"
10/01/2020,"15,764.82","15,839.55","15,421.56","15,551.16"
09/30/2020,"15,694.92","15,932.27","15,542.79","15,669.56"
09/29/2020,"15,696.06","15,771.90","15,536.05","15,633.90"
09/28/2020,"15,604.06","15,851.61","15,604.06","15,696.86"
09/25/2020,"15,194.92","15,475.42","15,174.84","15,402.38"
09/24/2020,"15,150.34","15,500.79","15,028.83","15,294.70"
09/23/2020,"15,459.13","15,618.24","15,174.02","15,185.35"
09/22/2020,"15,278.00","15,472.23","15,276.28","15,444.29"
09/21/2020,"15,608.51","15,619.84","15,094.63","15,277.67"
09/18/2020,"16,130.14","16,293.60","15,939.10","15,961.43"
09/17/2020,"15,831.53","16,215.39","15,740.59","16,115.62"
09/16/2020,"16,006.99","16,167.32","15,890.25","16,023.11"
09/15/2020,"16,060.54","16,123.91","15,892.83","15,906.99"
09/14/2020,"15,955.47","16,042.10","15,879.47","16,000.63"
09/11/2020,"15,681.89","15,916.35","15,679.70","15,838.23"
09/10/2020,"15,885.39","15,945.94","15,582.99","15,636.62"
09/09/2020,"15,628.54","15,985.67","15,626.96","15,858.84"
09/08/2020,"15,625.94","15,735.95","15,446.86","15,509.24"
09/04/2020,"15,864.16","15,933.45","15,571.58","15,729.71"
09/03/2020,"16,182.97","16,202.12","15,579.51","15,672.78"
09/02/2020,"16,017.03","16,210.68","15,971.92","16,167.92"
09/01/2020,"15,573.87","15,983.44","15,532.53","15,981.03"
08/31/2020,"15,783.10","15,806.75","15,627.19","15,627.74"
08/28/2020,"15,729.20","15,833.08","15,633.75","15,812.50"
08/27/2020,"15,771.81","15,812.43","15,650.28","15,699.14"
08/26/2020,"15,598.99","15,759.86","15,545.73","15,708.52"
08/25/2020,"15,757.82","15,821.20","15,594.63","15,626.57"
08/24/2020,"15,561.55","15,694.25","15,490.21","15,675.45"
08/21/2020,"15,363.41","15,503.29","15,358.43","15,437.49"
08/20/2020,"15,263.40","15,366.41","15,225.90","15,339.86"
08/19/2020,"15,510.10","15,595.60","15,415.88","15,447.87"
08/18/2020,"15,613.91","15,658.06","15,479.00","15,498.00"
08/17/2020,"15,710.59","15,751.62","15,588.35","15,614.77"
08/14/2020,"15,542.09","15,767.33","15,530.91","15,666.77"
08/13/2020,"15,690.30","15,757.16","15,595.31","15,646.51"
08/12/2020,"15,882.60","15,903.38","15,711.13","15,822.32"
08/11/2020,"15,776.87","15,967.29","15,738.73","15,767.97"
08/10/2020,"15,209.49","15,632.28","15,205.43","15,616.05"
08/07/2020,"14,917.53","15,164.20","14,894.52","15,164.00"
08/06/2020,"14,892.99","14,968.99","14,855.99","14,922.32"
08/05/2020,"14,721.05","14,941.19","14,718.43","14,930.79"
08/04/2020,"14,584.10","14,633.10","14,514.67","14,594.59"
08/03/2020,"14,553.16","14,701.88","14,489.71","14,620.53"
07/31/2020,"14,536.83","14,566.07","14,299.93","14,497.79"
07/30/2020,"14,746.77","14,749.48","14,548.29","14,676.73"
07/29/2020,"14,706.40","14,963.83","14,706.40","14,925.33"
07/28/2020,"14,748.45","14,822.49","14,614.76","14,628.79"
07/27/2020,"14,584.18","14,786.07","14,541.30","14,780.19"
07/24/2020,"14,693.59","14,717.83","14,565.54","14,599.55"
07/23/2020,"14,586.46","14,775.24","14,586.46","14,680.65"
07/22/2020,"14,451.92","14,637.47","14,440.96","14,589.39"
07/21/2020,"14,337.43","14,585.71","14,336.64","14,499.74"
07/20/2020,"14,357.22","14,440.79","14,212.26","14,268.14"
07/17/2020,"14,474.13","14,541.69","14,399.49","14,445.66"
07/16/2020,"14,377.52","14,574.34","14,332.27","14,433.90"
07/15/2020,"14,334.07","14,507.82","14,240.80","14,433.82"
07/14/2020,"13,648.43","14,116.27","13,591.02","14,108.18"
07/13/2020,"13,640.29","13,894.70","13,577.77","13,669.48"
07/10/2020,"13,385.74","13,522.54","13,348.76","13,514.55"
07/09/2020,"13,533.93","13,562.56","13,268.42","13,353.13"
07/08/2020,"13,593.17","13,635.53","13,425.52","13,540.74"
07/07/2020,"13,687.60","13,747.13","13,539.58","13,557.92"
07/06/2020,"13,851.90","13,909.84","13,701.39","13,816.57"
07/02/2020,"13,635.18","13,862.50","13,563.76","13,599.53"
07/01/2020,"13,703.02","13,727.25","13,413.88","13,425.60"
06/30/2020,"13,353.21","13,688.01","13,353.21","13,619.94"
06/29/2020,"13,245.67","13,484.31","13,216.28","13,441.32"
06/26/2020,"13,207.36","13,243.39","12,997.16","13,090.38"
06/25/2020,"12,987.07","13,281.68","12,887.75","13,274.44"
06/24/2020,"13,331.15","13,338.45","13,011.10","13,057.09"
