"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2012, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0159480,0.0086041,0.0433465,0.0383663,0.0227005,0.0126387,0.0435497,0.0384751,0.0362030,1.4992412,0.3794239,0.2290861,0.0399738,0.2778392,0.2420731,0.1183796,0.1239448,0.1112451,0.0333440,0.0311244,0.0130532,0.0406169,0.0216052,0.0323185,0.0205933,0.0425594,0.0066396,0.0070755,0.0071289,0.0048639,0.0064883,0.0120937,0.0329430,0.0272761,0.0155524,0.0060359,0.0169347,0.0192102,0.0187550,0.0065579,0.0035727,0.0145676,0.0137390,0.0032632,0.0045343,0.0015109,0.0050717,0.0020697,0.0108579,0.0085980,0.0030205,0.0054588,0.0080517,0.0050525,0.0094680,0.0413875,0.0076668,0.0066766,0.0087046,0.0070985,0.0159289,0.0029421,0.0111558,0.0079421,0.0087680,0.0196411,0.0155088,0.0072940,0.0175174,0.0089994,0.0243393
"332","Fabricated metal products",0.0192311,0.0099804,0.0297460,0.0340799,0.0217682,0.0119765,0.0716435,0.0562018,0.0474089,0.0794751,1.1590859,0.1321582,0.0317210,0.1130498,0.1497126,0.0881835,0.0813823,0.0565022,0.0399393,0.0350542,0.0184846,0.0681387,0.0362736,0.0245915,0.0357616,0.0612729,0.0074943,0.0083715,0.0080125,0.0055996,0.0079872,0.0111871,0.0170901,0.0486579,0.0150127,0.0071162,0.0387129,0.0191230,0.0199736,0.0108521,0.0037706,0.0254659,0.0181484,0.0039743,0.0055955,0.0018181,0.0061703,0.0031236,0.0118240,0.0111511,0.0037182,0.0075656,0.0089831,0.0065118,0.0102485,0.0488722,0.0077004,0.0066499,0.0087785,0.0073988,0.0203417,0.0031875,0.0107322,0.0117078,0.0120678,0.0189192,0.0188249,0.0087932,0.0225830,0.0103228,0.0313571
"333","Machinery",0.0176252,0.0090727,0.0253537,0.0507855,0.0390735,0.0091578,0.0272946,0.0150389,0.0112119,0.0221058,0.0236410,1.1177574,0.0045898,0.0254997,0.0764143,0.0304358,0.0104763,0.0197626,0.0148542,0.0089855,0.0052121,0.0181884,0.0212958,0.0188368,0.0138933,0.0169268,0.0039436,0.0042236,0.0042880,0.0032232,0.0037905,0.0070955,0.0091321,0.0099451,0.0086710,0.0044047,0.0083375,0.0188326,0.0132338,0.0033235,0.0020358,0.0066488,0.0088140,0.0017850,0.0024381,0.0009086,0.0028232,0.0011798,0.0048789,0.0075105,0.0017152,0.0040684,0.0040608,0.0026430,0.0062000,0.0494336,0.0079783,0.0031220,0.0042876,0.0040431,0.0053461,0.0018681,0.0040381,0.0037165,0.0045420,0.0148666,0.0062458,0.0026544,0.0065344,0.0060895,0.0147420
"334","Computer and electronic products",0.0056934,0.0034899,0.0049117,0.0076019,0.0075921,0.0031797,0.0113867,0.0182328,0.0173693,0.0200267,0.0244046,0.0432763,1.1235064,0.0520683,0.0593440,0.0812450,0.0268145,0.0243955,0.0102323,0.0216040,0.0099840,0.0156455,0.0229525,0.0050836,0.0165016,0.0210959,0.0077504,0.0067648,0.0052045,0.0051039,0.0049219,0.0042650,0.0063583,0.0086083,0.0055129,0.0024278,0.0040887,0.0061088,0.0079602,0.0152888,0.0118000,0.0302432,0.0265215,0.0035415,0.0056805,0.0015559,0.0091265,0.0007482,0.0048002,0.0052267,0.0073272,0.0171250,0.0085554,0.0171704,0.0088337,0.0206188,0.0058092,0.0108307,0.0056503,0.0048476,0.0068334,0.0023245,0.0041722,0.0056924,0.0051680,0.0200105,0.0317797,0.0115023,0.0057251,0.0046521,0.0119834
"335","Electrical equipment, appliances, and components",0.0061483,0.0059177,0.0032919,0.0055002,0.0050474,0.0021668,0.0267142,0.0115961,0.0047203,0.0190755,0.0159178,0.0491236,0.0122855,1.0822447,0.0242062,0.0192705,0.0072866,0.0121415,0.0055528,0.0047869,0.0025499,0.0076249,0.0048875,0.0031277,0.0049623,0.0098821,0.0020335,0.0028869,0.0022648,0.0021144,0.0021975,0.0021864,0.0049890,0.0044436,0.0025029,0.0024001,0.0026199,0.0031092,0.0073755,0.0016667,0.0011345,0.0092252,0.0052875,0.0014439,0.0020407,0.0006451,0.0021117,0.0011274,0.0041930,0.0029535,0.0012546,0.0047136,0.0047954,0.0019752,0.0047532,0.0132592,0.0030023,0.0016500,0.0026605,0.0043639,0.0043090,0.0013089,0.0033852,0.0035844,0.0028388,0.0059995,0.0046669,0.0069921,0.0032949,0.0029910,0.0122817
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0097462,0.0066172,0.0078601,0.0218741,0.0101621,0.0054456,0.0098841,0.0201220,0.0152117,0.0332997,0.0183751,0.0804568,0.0061219,0.0171065,1.4470000,0.0316631,0.0170688,0.0126094,0.0131999,0.0097483,0.0052505,0.0201471,0.0108125,0.0069907,0.0094096,0.0111638,0.0088238,0.0127661,0.0133843,0.0061610,0.0093138,0.0039944,0.0056464,0.0085215,0.0246339,0.0063662,0.0045282,0.0083079,0.0489128,0.0056795,0.0028646,0.0065203,0.0062995,0.0023041,0.0035764,0.0012298,0.0035527,0.0005826,0.0042782,0.0101663,0.0020614,0.0023271,0.0056529,0.0042805,0.0149431,0.0328665,0.0046518,0.0034375,0.0055383,0.0041011,0.0164088,0.0021755,0.0044572,0.0047196,0.0054229,0.0441893,0.0141576,0.0021878,0.0368238,0.0071964,0.0095333
"3364OT","Other transportation equipment",0.0008963,0.0033020,0.0005985,0.0020036,0.0007297,0.0007748,0.0008986,0.0021164,0.0015154,0.0030265,0.0018071,0.0030922,0.0013956,0.0017491,0.0034790,1.3067257,0.0013275,0.0010070,0.0010563,0.0008932,0.0004804,0.0015579,0.0009073,0.0006054,0.0009783,0.0011926,0.0004692,0.0003160,0.0003213,0.0002403,0.0003089,0.0097079,0.0214189,0.0407775,0.0013230,0.0003779,0.0004645,0.0082251,0.0006043,0.0003921,0.0003024,0.0006097,0.0007481,0.0002154,0.0004279,0.0000979,0.0004385,0.0000533,0.0003899,0.0003607,0.0002404,0.0003540,0.0005668,0.0003373,0.0004473,0.0015094,0.0003167,0.0003174,0.0003078,0.0002978,0.0005545,0.0001641,0.0004406,0.0003247,0.0003607,0.0009167,0.0504150,0.0019430,0.0009408,0.0003179,0.0013033
"337","Furniture and related products",0.0004190,0.0001951,0.0002440,0.0006452,0.0003760,0.0004077,0.0101371,0.0135783,0.0007377,0.0005673,0.0005376,0.0019161,0.0006244,0.0006035,0.0010170,0.0011036,1.0556572,0.0025000,0.0004844,0.0011012,0.0008308,0.0012682,0.0004965,0.0003422,0.0004213,0.0022267,0.0005869,0.0012819,0.0003981,0.0003001,0.0013993,0.0002655,0.0007834,0.0010407,0.0004267,0.0002012,0.0004955,0.0005370,0.0006393,0.0002364,0.0002108,0.0006308,0.0023628,0.0002710,0.0005918,0.0001204,0.0005140,0.0019063,0.0010080,0.0003206,0.0002303,0.0001348,0.0003850,0.0002431,0.0002594,0.0003997,0.0002723,0.0006282,0.0004539,0.0003574,0.0011501,0.0008509,0.0017485,0.0005153,0.0007403,0.0006065,0.0003594,0.0002072,0.0122798,0.0003896,0.0031585
"339","Miscellaneous manufacturing",0.0014561,0.0006848,0.0007856,0.0016725,0.0010994,0.0005802,0.0019468,0.0018378,0.0031835,0.0019856,0.0016799,0.0095288,0.0008222,0.0077376,0.0063359,0.0019129,0.0024835,1.0505487,0.0013103,0.0039998,0.0109597,0.0016750,0.0015093,0.0007623,0.0024240,0.0025186,0.0013155,0.0013000,0.0012724,0.0007719,0.0016592,0.0007318,0.0007825,0.0012368,0.0009574,0.0006208,0.0007190,0.0021437,0.0035978,0.0007998,0.0005873,0.0012222,0.0018315,0.0008024,0.0009295,0.0003124,0.0009047,0.0001406,0.0012109,0.0010401,0.0007185,0.0006985,0.0017311,0.0007380,0.0027513,0.0069163,0.0018491,0.0202563,0.0268853,0.0056802,0.0079755,0.0013301,0.0047307,0.0009802,0.0014509,0.0035063,0.0011877,0.0012718,0.0009457,0.0037331,0.0014487
"311FT","Food and beverage and tobacco products",0.1285689,0.0188885,0.0015528,0.0027016,0.0020897,0.0017654,0.0022558,0.0078649,0.0057805,0.0044301,0.0031323,0.0029164,0.0011428,0.0029102,0.0038595,0.0018698,0.0050454,0.0041070,1.3052501,0.0152305,0.0700535,0.0192343,0.0254735,0.0029392,0.0200205,0.0110027,0.0032000,0.0019708,0.0050848,0.0026842,0.0020525,0.0089127,0.0016841,0.0106596,0.0020720,0.0011714,0.0012682,0.0030336,0.0021684,0.0023821,0.0019102,0.0020516,0.0042677,0.0022471,0.0028056,0.0010527,0.0032600,0.0002810,0.0040126,0.0021815,0.0022440,0.0018739,0.0064633,0.0024987,0.0032736,0.0031422,0.0314246,0.0038413,0.0191024,0.0426335,0.0624071,0.0071064,0.0355792,0.0343548,0.0958552,0.0060619,0.0082129,0.0015483,0.0112271,0.0315337,0.0022151
"313TT","Textile mills and textile product mills",0.0026638,0.0036580,0.0007524,0.0018687,0.0009522,0.0005861,0.0037373,0.0122833,0.0061331,0.0020547,0.0017784,0.0063656,0.0006958,0.0021172,0.0139364,0.0070302,0.0611907,0.0213709,0.0033228,1.2022596,0.1622873,0.0305022,0.0108495,0.0010103,0.0040851,0.0197701,0.0020270,0.0012177,0.0018003,0.0119140,0.0036592,0.0008360,0.0009922,0.0058039,0.0012157,0.0008303,0.0008383,0.0023528,0.0014801,0.0010155,0.0014848,0.0009730,0.0013821,0.0004344,0.0006188,0.0002206,0.0006109,0.0002789,0.0010326,0.0016723,0.0004349,0.0003918,0.0009081,0.0005495,0.0011045,0.0029137,0.0008627,0.0013733,0.0024292,0.0094708,0.0068368,0.0005090,0.0038046,0.0087596,0.0014232,0.0033141,0.0027893,0.0015480,0.0018529,0.0020190,0.0015582
"315AL","Apparel and leather and allied products",0.0002566,0.0001392,0.0001119,0.0002152,0.0001451,0.0001092,0.0001971,0.0003168,0.0002382,0.0003999,0.0002432,0.0005312,0.0000940,0.0002284,0.0063171,0.0002760,0.0005850,0.0006541,0.0002733,0.0058238,1.0877140,0.0004338,0.0082150,0.0001401,0.0002097,0.0003144,0.0005922,0.0008109,0.0002241,0.0019535,0.0006424,0.0001288,0.0001385,0.0002440,0.0003276,0.0001196,0.0001376,0.0002003,0.0003506,0.0002956,0.0002086,0.0008480,0.0003941,0.0001107,0.0001682,0.0000759,0.0001713,0.0000181,0.0001590,0.0005420,0.0001135,0.0000848,0.0001799,0.0001645,0.0004513,0.0017165,0.0003911,0.0002598,0.0003919,0.0001845,0.0037878,0.0005438,0.0002571,0.0002590,0.0002330,0.0023223,0.0003518,0.0001875,0.0008497,0.0013261,0.0003264
"322","Paper products",0.0105664,0.0037931,0.0035151,0.0086669,0.0043559,0.0033769,0.0081626,0.0168925,0.0264257,0.0233958,0.0182135,0.0178888,0.0056320,0.0209424,0.0194856,0.0102362,0.0325303,0.0250582,0.0501407,0.0246179,0.0129183,1.3123013,0.1306518,0.0042882,0.0228160,0.0374845,0.0083076,0.0035922,0.0094226,0.0042823,0.0057293,0.0059600,0.0050915,0.0088343,0.0060162,0.0214820,0.0062076,0.0285311,0.0107381,0.0156668,0.0036332,0.0048046,0.0092402,0.0041862,0.0045988,0.0015358,0.0042160,0.0006446,0.0048099,0.0059281,0.0044179,0.0032004,0.0061248,0.0049034,0.0090071,0.0094324,0.0049487,0.0061729,0.0092443,0.0106010,0.0127191,0.0031759,0.0053341,0.0177434,0.0109628,0.0063142,0.0040647,0.0088089,0.0053979,0.0122236,0.0052328
"323","Printing and related support activities",0.0023762,0.0014712,0.0016474,0.0024164,0.0023642,0.0018170,0.0023827,0.0033004,0.0026252,0.0047917,0.0031541,0.0031109,0.0015212,0.0027804,0.0035215,0.0021732,0.0041910,0.0032471,0.0031526,0.0050589,0.0074163,0.0046540,1.0283213,0.0017329,0.0036717,0.0034282,0.0077831,0.0031303,0.0032495,0.0028767,0.0058857,0.0020780,0.0025155,0.0036415,0.0028614,0.0018969,0.0022402,0.0042155,0.0022714,0.0248995,0.0069583,0.0043653,0.0263327,0.0036414,0.0063556,0.0034460,0.0054453,0.0003515,0.0030685,0.0038493,0.0047334,0.0024781,0.0062029,0.0049478,0.0063559,0.0026982,0.0055810,0.0040713,0.0056563,0.0030443,0.0117589,0.0078242,0.0034181,0.0065423,0.0033857,0.0046677,0.0043948,0.0058055,0.0039734,0.0070392,0.0045195
"324","Petroleum and coal products",0.0586913,0.0351430,0.0355183,0.0972580,0.0368511,0.0710104,0.0581964,0.0470267,0.0486125,0.0570113,0.0307129,0.0292104,0.0085055,0.0395784,0.0300470,0.0167694,0.0383610,0.0284835,0.0452115,0.0549151,0.0209780,0.0531592,0.0488827,1.0737633,0.0790507,0.0625169,0.0147242,0.0143042,0.0163804,0.0107107,0.0122501,0.2202484,0.1239033,0.1797531,0.1909183,0.0521341,0.0116164,0.0937678,0.0239557,0.0093700,0.0066210,0.0092784,0.0166978,0.0163834,0.0180017,0.0033979,0.0248578,0.0033220,0.0236191,0.0176476,0.0067204,0.0069566,0.0102092,0.0112264,0.0143607,0.0351258,0.0136579,0.0124174,0.0201371,0.0168066,0.0186189,0.0079419,0.0194618,0.0200243,0.0187534,0.0156640,0.0514774,0.0110818,0.0640552,0.0691984,0.1049898
"325","Chemical products",0.1374413,0.0950898,0.0430148,0.0754242,0.0300960,0.0197339,0.0398308,0.0941156,0.0920340,0.0467721,0.0609811,0.0590909,0.0232952,0.0682306,0.0843892,0.0377340,0.1162281,0.1044175,0.0938199,0.3978209,0.0886275,0.1887263,0.1484708,0.0655874,1.5009325,0.4698588,0.0146926,0.0114775,0.0153715,0.0124523,0.0138888,0.0212443,0.0209589,0.0265291,0.0225838,0.0098257,0.0113358,0.0293051,0.0264359,0.0153033,0.0084124,0.0151296,0.0206389,0.0067114,0.0093055,0.0034629,0.0095659,0.0022459,0.0289050,0.0136132,0.0074841,0.0070517,0.0216353,0.0132117,0.0234821,0.0359314,0.0149872,0.0559506,0.0558642,0.0351772,0.0268955,0.0079738,0.0191042,0.0172041,0.0222082,0.0232055,0.0176646,0.0160677,0.0182853,0.0352725,0.0385213
"326","Plastics and rubber products",0.0143719,0.0069410,0.0047221,0.0304512,0.0118326,0.0041857,0.0262409,0.0217862,0.0247031,0.0174741,0.0179387,0.0391204,0.0094837,0.0261804,0.0711048,0.0247422,0.0820712,0.0485187,0.0375799,0.0256788,0.0193506,0.0391768,0.0184776,0.0058194,0.0311991,1.1074901,0.0104358,0.0079658,0.0122573,0.0045241,0.0079128,0.0064132,0.0051333,0.0093083,0.0093028,0.0028831,0.0091872,0.0302264,0.0124594,0.0057587,0.0028143,0.0119706,0.0076156,0.0023350,0.0031546,0.0013053,0.0032394,0.0013011,0.0052672,0.0092897,0.0023659,0.0039300,0.0068511,0.0033457,0.0063993,0.0121123,0.0058700,0.0121315,0.0099189,0.0104882,0.0132896,0.0021829,0.0054138,0.0054020,0.0128469,0.0123927,0.0076874,0.0043423,0.0069242,0.0090505,0.0140102
"42","Wholesale trade",0.1481163,0.0824308,0.0362473,0.0805081,0.0381661,0.0308381,0.0793990,0.1597825,0.0890005,0.1693723,0.1163726,0.1458633,0.0510384,0.1373697,0.2027893,0.0909434,0.1498856,0.1117463,0.1624203,0.1257525,0.1365377,0.1400488,0.0834586,0.0572933,0.1251015,0.1335112,1.0403252,0.0242362,0.0232700,0.0200425,0.0266160,0.0435564,0.0559239,0.0725334,0.0756362,0.0257452,0.0217964,0.0552856,0.0427585,0.0250560,0.0098636,0.0322918,0.0319146,0.0110930,0.0145023,0.0044565,0.0173983,0.0042428,0.0232704,0.0519812,0.0109517,0.0132603,0.0208628,0.0182390,0.0237840,0.0564515,0.0236285,0.0362269,0.0440490,0.0353030,0.0457940,0.0109752,0.0327512,0.0307805,0.0465548,0.0373329,0.0371838,0.0174902,0.0455368,0.0366747,0.0595567
"441","Motor vehicle and parts dealers",0.0005615,0.0003235,0.0006067,0.0018946,0.0009431,0.0003380,0.0017589,0.0017329,0.0018207,0.0012855,0.0011971,0.0064510,0.0003642,0.0006686,0.0045799,0.0026793,0.0016865,0.0013311,0.0013222,0.0010311,0.0004480,0.0020927,0.0011746,0.0005349,0.0010591,0.0010820,0.0003556,1.0013376,0.0016627,0.0004435,0.0010737,0.0003466,0.0004780,0.0005457,0.0023343,0.0003021,0.0003845,0.0005576,0.0014602,0.0006419,0.0002818,0.0004294,0.0004899,0.0002275,0.0002722,0.0001357,0.0002917,0.0001052,0.0007117,0.0012915,0.0002112,0.0002147,0.0005311,0.0002731,0.0015067,0.0011055,0.0002680,0.0002833,0.0004444,0.0003481,0.0004088,0.0002084,0.0003696,0.0004103,0.0004755,0.0061360,0.0003966,0.0001610,0.0005134,0.0003195,0.0006217
"445","Food and beverage stores",0.0002454,0.0000564,0.0000390,0.0000721,0.0000539,0.0001895,0.0001878,0.0001169,0.0001320,0.0001354,0.0000990,0.0001006,0.0000335,0.0000928,0.0001288,0.0000604,0.0002107,0.0001295,0.0001969,0.0001255,0.0000877,0.0001298,0.0005436,0.0000619,0.0001631,0.0001264,0.0000746,0.0000848,1.0001037,0.0000666,0.0000843,0.0002090,0.0001251,0.0001084,0.0016941,0.0004306,0.0000647,0.0002846,0.0000863,0.0000598,0.0000492,0.0000541,0.0001476,0.0000712,0.0000884,0.0000334,0.0001010,0.0000384,0.0001899,0.0000833,0.0000759,0.0000613,0.0000826,0.0000594,0.0002229,0.0000862,0.0000911,0.0001172,0.0001108,0.0001857,0.0001207,0.0000527,0.0000880,0.0003301,0.0033139,0.0001138,0.0000477,0.0000327,0.0001149,0.0000659,0.0000797
