"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2016, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0108367,0.0043944,0.0341659,0.0291244,0.0179394,0.0075305,0.0306946,0.0272698,0.0245335,1.3868203,0.2793602,0.1529438,0.0230293,0.1883583,0.1760333,0.0705766,0.0793025,0.0797123,0.0226667,0.0217910,0.0100687,0.0269182,0.0157043,0.0231275,0.0118752,0.0291097,0.0039639,0.0052015,0.0042820,0.0032356,0.0046060,0.0056320,0.0208118,0.0183976,0.0093874,0.0045425,0.0055236,0.0136392,0.0113699,0.0040085,0.0020728,0.0090106,0.0061095,0.0018554,0.0028834,0.0011957,0.0028900,0.0015272,0.0079983,0.0045648,0.0017430,0.0030540,0.0051764,0.0033113,0.0062087,0.0244704,0.0048126,0.0040344,0.0054405,0.0046962,0.0090864,0.0022180,0.0067225,0.0049805,0.0052553,0.0124479,0.0103403,0.0029542,0.0096711,0.0057776,0.0164385
"332","Fabricated metal products",0.0174784,0.0064750,0.0298072,0.0314485,0.0213387,0.0106686,0.0674390,0.0483997,0.0399875,0.0663236,1.1420343,0.1121643,0.0200977,0.0967759,0.1339080,0.0680281,0.0665394,0.0522008,0.0351340,0.0302920,0.0219164,0.0575389,0.0358398,0.0238875,0.0282584,0.0561136,0.0059943,0.0079769,0.0064423,0.0048362,0.0075189,0.0065246,0.0156200,0.0474934,0.0130822,0.0071641,0.0182742,0.0176639,0.0154204,0.0091170,0.0029896,0.0209516,0.0104299,0.0030365,0.0046505,0.0018426,0.0046835,0.0030728,0.0117893,0.0076012,0.0028178,0.0056771,0.0077390,0.0055844,0.0089604,0.0394738,0.0064838,0.0053247,0.0072353,0.0064883,0.0155804,0.0030565,0.0090941,0.0099390,0.0096575,0.0158904,0.0171011,0.0048106,0.0157856,0.0090030,0.0295335
"333","Machinery",0.0159275,0.0067481,0.0375071,0.0737810,0.0596741,0.0082057,0.0279536,0.0144072,0.0117604,0.0226831,0.0239466,1.1132989,0.0032509,0.0233090,0.0659073,0.0248689,0.0088065,0.0171186,0.0137816,0.0078959,0.0050519,0.0160061,0.0232722,0.0244018,0.0133453,0.0167439,0.0034734,0.0045211,0.0035711,0.0029644,0.0038775,0.0054133,0.0085478,0.0083334,0.0079077,0.0050744,0.0026516,0.0203046,0.0105586,0.0028898,0.0017431,0.0063681,0.0049967,0.0014947,0.0023571,0.0014294,0.0024005,0.0012741,0.0050783,0.0077582,0.0014083,0.0036988,0.0038116,0.0031454,0.0058883,0.0407797,0.0058272,0.0028842,0.0038226,0.0036082,0.0043465,0.0018905,0.0036754,0.0032425,0.0037879,0.0133229,0.0052432,0.0016291,0.0064563,0.0057323,0.0150216
"334","Computer and electronic products",0.0064320,0.0026007,0.0056731,0.0091108,0.0102068,0.0035238,0.0129833,0.0195133,0.0169107,0.0201117,0.0269519,0.0436648,1.0936060,0.0514671,0.0649517,0.0767711,0.0268194,0.0252257,0.0105409,0.0241820,0.0132193,0.0131623,0.0297288,0.0067151,0.0161186,0.0215612,0.0078824,0.0073435,0.0046545,0.0049773,0.0051187,0.0031199,0.0069397,0.0108561,0.0059420,0.0032442,0.0014472,0.0065096,0.0075510,0.0160275,0.0112971,0.0297021,0.0182907,0.0030156,0.0061373,0.0016736,0.0088782,0.0009762,0.0055534,0.0043288,0.0064879,0.0135140,0.0082866,0.0159240,0.0093477,0.0151935,0.0051176,0.0131696,0.0053939,0.0047493,0.0060335,0.0024269,0.0040499,0.0050745,0.0046677,0.0181207,0.0385518,0.0082269,0.0046423,0.0049722,0.0113021
"335","Electrical equipment, appliances, and components",0.0078623,0.0041090,0.0040472,0.0069773,0.0063337,0.0023319,0.0285827,0.0231876,0.0044645,0.0159796,0.0146513,0.0505967,0.0083834,1.0768786,0.0241640,0.0139133,0.0072445,0.0113500,0.0056693,0.0048498,0.0026623,0.0077180,0.0053309,0.0040495,0.0045123,0.0091955,0.0017754,0.0030216,0.0021382,0.0024241,0.0023499,0.0014247,0.0052709,0.0038708,0.0025121,0.0029389,0.0012225,0.0031730,0.0075530,0.0014326,0.0010463,0.0075571,0.0030045,0.0012410,0.0017891,0.0007246,0.0017510,0.0012576,0.0048537,0.0021476,0.0010382,0.0036514,0.0042492,0.0018171,0.0042104,0.0125898,0.0030781,0.0014861,0.0023457,0.0045605,0.0042925,0.0013883,0.0036535,0.0037156,0.0025113,0.0053882,0.0041597,0.0036461,0.0027111,0.0028577,0.0128927
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0105308,0.0058302,0.0083937,0.0244403,0.0101670,0.0051976,0.0091082,0.0205865,0.0141967,0.0301386,0.0166200,0.0683198,0.0038320,0.0140241,1.5055863,0.0287481,0.0151622,0.0117122,0.0127363,0.0085811,0.0051243,0.0192411,0.0107531,0.0078843,0.0079471,0.0108369,0.0078538,0.0136384,0.0107970,0.0054800,0.0092368,0.0027599,0.0054542,0.0088974,0.0254690,0.0092471,0.0015469,0.0100570,0.0428548,0.0044113,0.0024635,0.0066567,0.0044305,0.0019110,0.0030356,0.0012334,0.0028800,0.0005965,0.0046213,0.0075215,0.0016684,0.0019067,0.0051544,0.0042473,0.0149105,0.0329993,0.0044207,0.0029937,0.0051104,0.0039260,0.0140404,0.0050808,0.0041554,0.0042333,0.0047359,0.0355137,0.0136619,0.0013109,0.0282658,0.0077691,0.0089173
"3364OT","Other transportation equipment",0.0008643,0.0008081,0.0006684,0.0022840,0.0008605,0.0009647,0.0008923,0.0020042,0.0015669,0.0030337,0.0015920,0.0023387,0.0007425,0.0013960,0.0027546,1.3059092,0.0011334,0.0008801,0.0010751,0.0009252,0.0005611,0.0015362,0.0008877,0.0007718,0.0008808,0.0011409,0.0005800,0.0004422,0.0003457,0.0002934,0.0004379,0.0083861,0.0273401,0.0708726,0.0018773,0.0005245,0.0001905,0.0119188,0.0005711,0.0003939,0.0003313,0.0005393,0.0005460,0.0002426,0.0005291,0.0001308,0.0004835,0.0000626,0.0005238,0.0003243,0.0002211,0.0002750,0.0013146,0.0003641,0.0004997,0.0014007,0.0003271,0.0003229,0.0003463,0.0003435,0.0004320,0.0002130,0.0005449,0.0003537,0.0003686,0.0009183,0.0684576,0.0022664,0.0011449,0.0003505,0.0017314
"337","Furniture and related products",0.0004802,0.0001587,0.0003095,0.0008400,0.0004250,0.0005020,0.0123499,0.0071875,0.0007074,0.0005706,0.0005069,0.0017074,0.0004041,0.0005574,0.0010072,0.0019023,1.0564222,0.0031876,0.0005034,0.0012527,0.0009742,0.0010381,0.0004993,0.0005470,0.0004088,0.0027600,0.0006232,0.0014416,0.0003997,0.0003442,0.0015888,0.0002190,0.0009110,0.0015670,0.0005626,0.0002666,0.0003415,0.0006779,0.0006114,0.0002217,0.0002175,0.0006056,0.0014347,0.0002592,0.0006389,0.0001412,0.0005329,0.0021587,0.0011323,0.0002588,0.0002377,0.0001183,0.0004440,0.0002568,0.0002925,0.0003925,0.0002721,0.0005186,0.0004636,0.0003988,0.0010258,0.0008602,0.0019879,0.0005278,0.0007366,0.0006751,0.0004281,0.0001616,0.0167778,0.0004246,0.0023150
"339","Miscellaneous manufacturing",0.0015310,0.0005068,0.0008384,0.0018970,0.0011328,0.0006011,0.0019122,0.0015765,0.0023398,0.0017328,0.0014874,0.0086228,0.0004857,0.0075184,0.0060538,0.0016147,0.0018930,1.0420614,0.0012137,0.0047885,0.0113040,0.0014683,0.0014780,0.0008456,0.0019584,0.0023427,0.0011006,0.0017729,0.0011241,0.0007517,0.0016135,0.0004784,0.0007522,0.0012191,0.0009381,0.0008160,0.0002309,0.0020835,0.0031621,0.0007122,0.0005397,0.0010543,0.0012697,0.0006574,0.0008217,0.0003206,0.0007594,0.0001571,0.0014715,0.0008354,0.0005562,0.0005655,0.0018039,0.0007085,0.0026279,0.0056143,0.0017702,0.0174493,0.0230043,0.0046804,0.0068036,0.0007799,0.0033600,0.0009023,0.0012575,0.0024709,0.0009323,0.0006493,0.0007124,0.0035784,0.0014750
"311FT","Food and beverage and tobacco products",0.1237311,0.0134523,0.0014058,0.0024635,0.0017463,0.0017499,0.0020487,0.0061666,0.0054661,0.0041960,0.0025833,0.0022109,0.0006147,0.0021515,0.0029990,0.0012744,0.0036392,0.0031753,1.2735412,0.0117115,0.0540051,0.0166036,0.0139031,0.0034907,0.0141502,0.0082132,0.0027193,0.0021256,0.0042496,0.0022706,0.0021096,0.0036386,0.0014624,0.0131488,0.0020318,0.0013391,0.0003820,0.0031444,0.0019745,0.0018337,0.0016926,0.0017733,0.0026097,0.0017799,0.0024460,0.0010581,0.0026062,0.0003621,0.0042588,0.0015390,0.0016163,0.0013757,0.0064868,0.0021896,0.0032669,0.0029307,0.0271102,0.0032502,0.0160395,0.0398042,0.0534147,0.0056359,0.0345039,0.0341946,0.0756081,0.0062988,0.0059315,0.0008479,0.0108263,0.0376680,0.0019227
"313TT","Textile mills and textile product mills",0.0025591,0.0023628,0.0007798,0.0017914,0.0009223,0.0005889,0.0037587,0.0100042,0.0060651,0.0017840,0.0015204,0.0057604,0.0004188,0.0017064,0.0135476,0.0051347,0.0488022,0.0187241,0.0030211,1.1929530,0.1489434,0.0270523,0.0122492,0.0013697,0.0033122,0.0174568,0.0018202,0.0012435,0.0014092,0.0143684,0.0031783,0.0005483,0.0009787,0.0049127,0.0011608,0.0008137,0.0002645,0.0019367,0.0012361,0.0008767,0.0014015,0.0009163,0.0008674,0.0003662,0.0005954,0.0002318,0.0005506,0.0002796,0.0011742,0.0013047,0.0003631,0.0003106,0.0008405,0.0004926,0.0011316,0.0028740,0.0007587,0.0011673,0.0022264,0.0103661,0.0069188,0.0005421,0.0028302,0.0092120,0.0012095,0.0030555,0.0021537,0.0008695,0.0016337,0.0022163,0.0014545
"315AL","Apparel and leather and allied products",0.0003706,0.0001517,0.0001394,0.0002753,0.0001731,0.0001436,0.0002573,0.0003838,0.0002906,0.0004180,0.0002558,0.0004708,0.0000700,0.0002243,0.0050262,0.0002633,0.0008335,0.0008822,0.0003259,0.0140360,1.0962630,0.0006249,0.0167007,0.0002101,0.0002469,0.0004403,0.0006968,0.0012232,0.0002487,0.0013467,0.0007958,0.0001220,0.0001826,0.0003314,0.0003823,0.0001949,0.0000563,0.0002891,0.0003172,0.0005202,0.0003704,0.0014250,0.0004239,0.0001363,0.0002314,0.0001146,0.0002163,0.0000269,0.0002382,0.0008220,0.0001378,0.0000968,0.0002280,0.0002194,0.0005265,0.0015370,0.0004624,0.0003240,0.0004875,0.0002917,0.0047410,0.0010244,0.0003498,0.0003909,0.0003134,0.0024967,0.0003535,0.0001586,0.0008179,0.0015017,0.0003753
"322","Paper products",0.0107745,0.0027024,0.0032977,0.0083144,0.0041221,0.0032517,0.0077636,0.0154196,0.0233215,0.0210142,0.0173387,0.0155861,0.0037338,0.0182319,0.0179595,0.0079823,0.0293768,0.0250032,0.0534307,0.0222710,0.0133908,1.2805518,0.1258106,0.0048096,0.0203281,0.0378196,0.0064840,0.0035923,0.0075597,0.0036984,0.0053464,0.0036057,0.0043360,0.0068309,0.0056511,0.0195846,0.0014630,0.0224539,0.0082620,0.0118037,0.0030639,0.0039615,0.0054490,0.0030927,0.0050610,0.0014837,0.0041849,0.0006190,0.0050353,0.0053991,0.0034906,0.0022850,0.0054975,0.0037769,0.0077266,0.0080685,0.0042712,0.0046314,0.0086366,0.0113167,0.0105226,0.0026787,0.0049049,0.0135435,0.0090364,0.0058801,0.0030079,0.0042258,0.0039696,0.0114894,0.0046240
"323","Printing and related support activities",0.0023399,0.0011659,0.0014819,0.0025767,0.0020230,0.0016787,0.0023244,0.0028859,0.0021920,0.0036933,0.0024508,0.0024698,0.0007454,0.0020763,0.0029795,0.0015130,0.0033990,0.0026276,0.0029601,0.0053498,0.0080473,0.0044266,1.0214826,0.0017289,0.0033020,0.0030478,0.0069060,0.0032480,0.0027296,0.0025765,0.0066839,0.0012574,0.0021472,0.0033392,0.0029468,0.0025152,0.0005197,0.0044939,0.0019826,0.0252534,0.0066183,0.0034742,0.0162687,0.0026879,0.0058449,0.0031783,0.0047930,0.0003316,0.0031601,0.0024877,0.0034385,0.0017554,0.0055357,0.0038555,0.0055999,0.0024424,0.0049235,0.0033021,0.0048233,0.0026989,0.0091026,0.0059951,0.0029821,0.0053938,0.0028156,0.0044196,0.0030023,0.0031267,0.0022687,0.0072855,0.0040917
"324","Petroleum and coal products",0.0275562,0.0126224,0.0167635,0.0418825,0.0166993,0.0329667,0.0309079,0.0229710,0.0189830,0.0257990,0.0137000,0.0125518,0.0027051,0.0188556,0.0125523,0.0059287,0.0160438,0.0131830,0.0206319,0.0195576,0.0085395,0.0217731,0.0219684,1.0554774,0.0304295,0.0243412,0.0060320,0.0074397,0.0068461,0.0047029,0.0061022,0.1159081,0.0520959,0.0615868,0.0816790,0.0256159,0.0027773,0.0419896,0.0100049,0.0042740,0.0030223,0.0041760,0.0053820,0.0067852,0.0121231,0.0017608,0.0118799,0.0017774,0.0131607,0.0062607,0.0028172,0.0028514,0.0048280,0.0047988,0.0083002,0.0193787,0.0060999,0.0054684,0.0109337,0.0084363,0.0084286,0.0039712,0.0085716,0.0083733,0.0076446,0.0072863,0.0158830,0.0027176,0.0264720,0.0311120,0.0438636
"325","Chemical products",0.1150597,0.0517109,0.0420140,0.0665046,0.0235851,0.0180969,0.0326107,0.0621296,0.0762846,0.0348961,0.0517778,0.0447329,0.0149125,0.0511628,0.0711691,0.0250373,0.0896412,0.0874941,0.0710863,0.3057269,0.0674496,0.1476960,0.1291106,0.0717101,1.3782076,0.3918241,0.0104744,0.0105090,0.0114030,0.0105298,0.0120787,0.0122145,0.0152261,0.0167847,0.0155362,0.0081800,0.0034017,0.0206657,0.0204169,0.0117475,0.0066112,0.0112244,0.0118334,0.0047260,0.0076902,0.0033026,0.0071042,0.0020654,0.0257597,0.0090400,0.0053250,0.0045422,0.0167880,0.0101822,0.0172587,0.0269913,0.0106428,0.0491152,0.0468017,0.0273090,0.0191723,0.0068944,0.0151696,0.0124761,0.0154073,0.0187958,0.0110516,0.0075155,0.0116233,0.0301926,0.0288365
"326","Plastics and rubber products",0.0135669,0.0050118,0.0046363,0.0226886,0.0100708,0.0038558,0.0246426,0.0173814,0.0212158,0.0143569,0.0166543,0.0316839,0.0061444,0.0234683,0.0701935,0.0202846,0.0753029,0.0485279,0.0355064,0.0224996,0.0212265,0.0339393,0.0191546,0.0069386,0.0289451,1.1001299,0.0089005,0.0082962,0.0104888,0.0040990,0.0079608,0.0043163,0.0047880,0.0076079,0.0091335,0.0032637,0.0028524,0.0260385,0.0103650,0.0048239,0.0023624,0.0111326,0.0046414,0.0019442,0.0030105,0.0013572,0.0028300,0.0013161,0.0052084,0.0074912,0.0018906,0.0031061,0.0066462,0.0028737,0.0059770,0.0107360,0.0044231,0.0106349,0.0088180,0.0102151,0.0100444,0.0020894,0.0048868,0.0048208,0.0106842,0.0109270,0.0062514,0.0022530,0.0054515,0.0094463,0.0139967
"42","Wholesale trade",0.1640848,0.0674202,0.0439424,0.0939145,0.0478017,0.0298147,0.0836274,0.1505539,0.0870408,0.1861570,0.1142854,0.1416486,0.0390956,0.1310629,0.2054957,0.0793748,0.1369570,0.1073782,0.1598873,0.1247707,0.1374860,0.1382310,0.0889823,0.0722762,0.1204724,0.1292477,1.0420345,0.0300374,0.0213034,0.0209063,0.0323437,0.0317367,0.0531795,0.0611746,0.0645142,0.0259463,0.0091710,0.0509714,0.0396698,0.0323678,0.0091337,0.0307540,0.0214981,0.0093116,0.0163805,0.0049941,0.0165312,0.0047122,0.0257899,0.0434697,0.0095618,0.0113137,0.0209044,0.0171848,0.0244454,0.0526033,0.0231094,0.0383608,0.0421385,0.0350848,0.0412599,0.0110693,0.0337429,0.0315333,0.0416175,0.0350914,0.0349513,0.0108748,0.0393129,0.0373678,0.0554060
"441","Motor vehicle and parts dealers",0.0010178,0.0004641,0.0011737,0.0039730,0.0017368,0.0006561,0.0027604,0.0032499,0.0036632,0.0024535,0.0024120,0.0099634,0.0004467,0.0010618,0.0084355,0.0051951,0.0031075,0.0027929,0.0026467,0.0017906,0.0007864,0.0041260,0.0024756,0.0010485,0.0018992,0.0022057,0.0005757,1.0029516,0.0026968,0.0007466,0.0021923,0.0004220,0.0008892,0.0011301,0.0048909,0.0006462,0.0002586,0.0010353,0.0021921,0.0009653,0.0004715,0.0006620,0.0006322,0.0003655,0.0004647,0.0002651,0.0004607,0.0001721,0.0011700,0.0018771,0.0003103,0.0003171,0.0009553,0.0004770,0.0025027,0.0018856,0.0004269,0.0004624,0.0007747,0.0006141,0.0006402,0.0003794,0.0006360,0.0007054,0.0007549,0.0102085,0.0006904,0.0001899,0.0007332,0.0005946,0.0010209
"445","Food and beverage stores",0.0002837,0.0000602,0.0000472,0.0001059,0.0000594,0.0002249,0.0002336,0.0001159,0.0002311,0.0001424,0.0001033,0.0000980,0.0000240,0.0000883,0.0001303,0.0000562,0.0001868,0.0001216,0.0002041,0.0001371,0.0000910,0.0001321,0.0007231,0.0000929,0.0002393,0.0001489,0.0000849,0.0001111,1.0001070,0.0000772,0.0001108,0.0001125,0.0001402,0.0001307,0.0016280,0.0004347,0.0000246,0.0003055,0.0001053,0.0000737,0.0000567,0.0000638,0.0001262,0.0000693,0.0001019,0.0000425,0.0001020,0.0000474,0.0002462,0.0000714,0.0000720,0.0000604,0.0000986,0.0000685,0.0003875,0.0000997,0.0000886,0.0001236,0.0001232,0.0001999,0.0001206,0.0000631,0.0001026,0.0003603,0.0028371,0.0001253,0.0000466,0.0000277,0.0001052,0.0000829,0.0000948
