"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2005, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0143875,0.0110089,0.0263007,0.0316699,0.0308898,0.0130167,0.0357114,0.0340437,0.0336387,1.4073751,0.3336990,0.1984014,0.0587029,0.2459067,0.2011894,0.1158480,0.0977711,0.1050679,0.0351464,0.0271701,0.0150771,0.0307928,0.0189068,0.0177753,0.0191973,0.0395475,0.0044537,0.0051466,0.0045140,0.0034399,0.0048171,0.0074784,0.0384010,0.0235711,0.0107700,0.0072869,0.0200829,0.0083386,0.0077249,0.0082066,0.0061485,0.0103737,0.0047990,0.0025690,0.0028208,0.0015820,0.0025446,0.0017348,0.0092268,0.0051562,0.0023764,0.0047120,0.0062258,0.0046055,0.0063513,0.0324375,0.0075757,0.0070187,0.0082732,0.0064591,0.0112074,0.0045032,0.0078667,0.0064044,0.0072385,0.0121644,0.0140655,0.0054364,0.0075916,0.0073178,0.0179726
"332","Fabricated metal products",0.0186257,0.0121298,0.0194052,0.0294837,0.0280929,0.0173662,0.0648645,0.0542483,0.0425685,0.0675955,1.1335469,0.1187399,0.0567787,0.1197800,0.1343648,0.0894102,0.0714327,0.0608736,0.0406750,0.0422421,0.0247997,0.0493881,0.0323227,0.0141887,0.0340859,0.0615136,0.0053220,0.0065168,0.0056319,0.0041688,0.0069016,0.0069622,0.0136926,0.0512397,0.0118811,0.0099352,0.0454543,0.0098552,0.0087682,0.0145264,0.0066896,0.0188005,0.0073739,0.0033844,0.0038041,0.0020654,0.0033722,0.0029596,0.0117435,0.0071791,0.0031317,0.0067661,0.0080160,0.0065322,0.0074373,0.0390319,0.0079758,0.0075386,0.0090333,0.0074619,0.0142695,0.0050244,0.0090674,0.0098108,0.0104887,0.0123636,0.0188652,0.0067217,0.0114632,0.0088710,0.0242021
"333","Machinery",0.0197860,0.0180729,0.0265317,0.0638859,0.0737791,0.0112993,0.0245144,0.0147789,0.0130743,0.0296753,0.0235280,1.1217296,0.0107464,0.0359535,0.0762255,0.0384013,0.0109700,0.0156521,0.0145606,0.0102390,0.0060771,0.0170740,0.0213388,0.0174120,0.0136288,0.0184751,0.0027137,0.0036991,0.0030116,0.0023558,0.0029358,0.0052333,0.0053806,0.0080386,0.0060725,0.0043779,0.0122021,0.0053076,0.0067868,0.0051541,0.0056620,0.0044492,0.0038425,0.0016258,0.0017955,0.0012279,0.0016417,0.0011352,0.0053872,0.0047097,0.0015018,0.0040940,0.0037354,0.0030163,0.0042233,0.0417306,0.0082989,0.0034166,0.0040795,0.0039607,0.0043381,0.0026232,0.0035664,0.0032532,0.0041168,0.0100328,0.0066834,0.0031185,0.0036646,0.0055317,0.0120395
"334","Computer and electronic products",0.0077330,0.0058689,0.0048782,0.0100499,0.0117597,0.0041809,0.0142293,0.0234534,0.0236101,0.0278700,0.0326331,0.0545305,1.3190622,0.0691469,0.0701157,0.0997553,0.0351522,0.0428887,0.0142578,0.0423907,0.0192928,0.0217315,0.0315412,0.0042262,0.0221771,0.0310647,0.0076523,0.0077430,0.0052916,0.0054953,0.0058883,0.0046388,0.0069357,0.0104347,0.0060265,0.0040831,0.0108566,0.0056460,0.0054357,0.0160119,0.0309715,0.0396797,0.0133211,0.0047834,0.0060382,0.0025113,0.0067293,0.0010047,0.0076065,0.0057526,0.0080066,0.0176910,0.0116395,0.0177049,0.0109760,0.0172686,0.0109173,0.0105372,0.0071937,0.0063115,0.0082042,0.0043825,0.0055763,0.0115443,0.0064682,0.0160097,0.0380128,0.0102724,0.0036690,0.0060238,0.0116240
"335","Electrical equipment, appliances, and components",0.0043270,0.0106193,0.0026863,0.0052738,0.0064722,0.0021235,0.0230626,0.0205353,0.0047141,0.0191239,0.0173188,0.0436035,0.0229008,1.0912854,0.0226727,0.0187829,0.0078262,0.0120771,0.0049256,0.0058526,0.0038126,0.0069486,0.0048681,0.0021766,0.0047906,0.0102310,0.0015042,0.0025178,0.0017318,0.0031517,0.0019777,0.0016743,0.0049734,0.0039191,0.0020953,0.0024793,0.0043484,0.0016369,0.0045161,0.0019310,0.0023036,0.0068014,0.0023743,0.0013794,0.0015851,0.0007895,0.0013119,0.0010490,0.0041317,0.0020742,0.0010921,0.0039051,0.0040192,0.0020107,0.0035922,0.0118307,0.0045284,0.0018241,0.0024073,0.0033721,0.0032069,0.0015759,0.0025130,0.0027913,0.0026382,0.0055510,0.0042675,0.0052871,0.0017597,0.0029662,0.0110401
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0103222,0.0105786,0.0070151,0.0252563,0.0171677,0.0046110,0.0095934,0.0221086,0.0157951,0.0270611,0.0178831,0.0790565,0.0144444,0.0191357,1.4497120,0.0562860,0.0162401,0.0139167,0.0132253,0.0127919,0.0072381,0.0168595,0.0105119,0.0052537,0.0093267,0.0120374,0.0063021,0.0110479,0.0097702,0.0038451,0.0083881,0.0034487,0.0051660,0.0077670,0.0282430,0.0180399,0.0072424,0.0050005,0.0234403,0.0113695,0.0043934,0.0054258,0.0023533,0.0022127,0.0023369,0.0016097,0.0020286,0.0006001,0.0058224,0.0066962,0.0018515,0.0026427,0.0047950,0.0043940,0.0106344,0.0404430,0.0052056,0.0037579,0.0045223,0.0040066,0.0128925,0.0052326,0.0038387,0.0043004,0.0052159,0.0384362,0.0144183,0.0021521,0.0186838,0.0077875,0.0074441
"3364OT","Other transportation equipment",0.0011084,0.0012221,0.0008767,0.0025618,0.0022369,0.0007763,0.0014586,0.0022468,0.0015116,0.0043767,0.0025386,0.0077904,0.0020471,0.0031265,0.0050133,1.2223801,0.0017443,0.0016453,0.0013541,0.0020840,0.0013587,0.0021787,0.0013072,0.0006559,0.0016219,0.0022201,0.0004046,0.0003445,0.0003033,0.0002610,0.0003307,0.0082769,0.0163585,0.0419305,0.0014684,0.0010650,0.0011609,0.0054881,0.0004161,0.0004977,0.0004940,0.0005426,0.0003308,0.0002167,0.0003301,0.0001357,0.0002671,0.0000796,0.0005164,0.0003735,0.0002062,0.0003777,0.0005334,0.0003231,0.0004539,0.0019852,0.0005063,0.0004438,0.0005158,0.0004499,0.0017048,0.0002816,0.0004884,0.0004041,0.0004060,0.0007439,0.0487439,0.0016638,0.0010009,0.0004282,0.0015830
"337","Furniture and related products",0.0006701,0.0003594,0.0004297,0.0008945,0.0007960,0.0007089,0.0131449,0.0110948,0.0012100,0.0008900,0.0007820,0.0028369,0.0017918,0.0010402,0.0014815,0.0028074,1.0477008,0.0035624,0.0007768,0.0011097,0.0009235,0.0015760,0.0007823,0.0004152,0.0007565,0.0032726,0.0005262,0.0010917,0.0004638,0.0003329,0.0011384,0.0003693,0.0008135,0.0008676,0.0005699,0.0002783,0.0015851,0.0006849,0.0004632,0.0003797,0.0005867,0.0007027,0.0011249,0.0002963,0.0003014,0.0001682,0.0002750,0.0012347,0.0015792,0.0003983,0.0003723,0.0002848,0.0004679,0.0004166,0.0003396,0.0005865,0.0004388,0.0010375,0.0005804,0.0005573,0.0010690,0.0028968,0.0013204,0.0005717,0.0009098,0.0006463,0.0005260,0.0002724,0.0020523,0.0005281,0.0198475
"339","Miscellaneous manufacturing",0.0017557,0.0012464,0.0007996,0.0019700,0.0018630,0.0007600,0.0025577,0.0021893,0.0048745,0.0024255,0.0020624,0.0100095,0.0021709,0.0101597,0.0077070,0.0028644,0.0027312,1.0566144,0.0016579,0.0090878,0.0145797,0.0022115,0.0025851,0.0006687,0.0036852,0.0040285,0.0013883,0.0015358,0.0012092,0.0007775,0.0013515,0.0008889,0.0008690,0.0013666,0.0011357,0.0013445,0.0016713,0.0024753,0.0021096,0.0014085,0.0014140,0.0012483,0.0010541,0.0010240,0.0010586,0.0005673,0.0008469,0.0001881,0.0018918,0.0010814,0.0006953,0.0008879,0.0019559,0.0009945,0.0029736,0.0104598,0.0027933,0.0246615,0.0319867,0.0069586,0.0187714,0.0021157,0.0050841,0.0028966,0.0016702,0.0044376,0.0013724,0.0018240,0.0006430,0.0044816,0.0016316
"311FT","Food and beverage and tobacco products",0.0978690,0.0223187,0.0007868,0.0017256,0.0016834,0.0013683,0.0018299,0.0071957,0.0059642,0.0030067,0.0022444,0.0021959,0.0015312,0.0024294,0.0027036,0.0015857,0.0036761,0.0037218,1.2734924,0.0120761,0.0369990,0.0147666,0.0130848,0.0010118,0.0138743,0.0088375,0.0018123,0.0012069,0.0031651,0.0016204,0.0013662,0.0057928,0.0011327,0.0069014,0.0013580,0.0009455,0.0017151,0.0016476,0.0007952,0.0024286,0.0029104,0.0018149,0.0013134,0.0017272,0.0017096,0.0012190,0.0015528,0.0003491,0.0036073,0.0017943,0.0016733,0.0020674,0.0026677,0.0022029,0.0023131,0.0026080,0.0387662,0.0031075,0.0138839,0.0409021,0.0512140,0.0251744,0.0267856,0.0278694,0.0774359,0.0036303,0.0075812,0.0009406,0.0102421,0.0306693,0.0013083
"313TT","Textile mills and textile product mills",0.0036679,0.0058132,0.0007695,0.0020170,0.0015493,0.0007368,0.0043510,0.0134820,0.0058142,0.0023507,0.0020776,0.0055883,0.0018266,0.0029356,0.0167447,0.0088480,0.0517216,0.0245500,0.0038868,1.2414598,0.2647139,0.0189724,0.0120868,0.0008235,0.0071101,0.0214598,0.0017158,0.0010869,0.0016187,0.0084418,0.0035514,0.0008349,0.0010656,0.0057951,0.0012948,0.0008595,0.0014551,0.0016329,0.0007919,0.0017213,0.0026761,0.0018386,0.0007705,0.0006067,0.0007295,0.0004424,0.0005878,0.0002725,0.0015318,0.0016266,0.0005504,0.0006912,0.0010879,0.0007945,0.0013211,0.0040219,0.0013609,0.0023830,0.0042743,0.0191909,0.0096962,0.0011228,0.0070543,0.0180208,0.0018589,0.0040700,0.0031047,0.0022557,0.0009916,0.0032527,0.0023660
"315AL","Apparel and leather and allied products",0.0004899,0.0004760,0.0001857,0.0003944,0.0003912,0.0002417,0.0004199,0.0007896,0.0004866,0.0005820,0.0004255,0.0007961,0.0003404,0.0004519,0.0069741,0.0007098,0.0018289,0.0019552,0.0005263,0.0214808,1.1641359,0.0009347,0.0172672,0.0001744,0.0005295,0.0009216,0.0011040,0.0003766,0.0003124,0.0041409,0.0006390,0.0002777,0.0002859,0.0005600,0.0004860,0.0003874,0.0005599,0.0003015,0.0002604,0.0010661,0.0008309,0.0041887,0.0004218,0.0003193,0.0004291,0.0002887,0.0003309,0.0000486,0.0005682,0.0010271,0.0002914,0.0003243,0.0004329,0.0004296,0.0007853,0.0030448,0.0008334,0.0004292,0.0004776,0.0008293,0.0019291,0.0011547,0.0009289,0.0011026,0.0009349,0.0035095,0.0007147,0.0004417,0.0010674,0.0018704,0.0004491
"322","Paper products",0.0110469,0.0052824,0.0030357,0.0091750,0.0071127,0.0033059,0.0110772,0.0169232,0.0302053,0.0223644,0.0179284,0.0202009,0.0123123,0.0262967,0.0211034,0.0136462,0.0338292,0.0367129,0.0585165,0.0328592,0.0226051,1.3468681,0.1920585,0.0030311,0.0278250,0.0490944,0.0075726,0.0037040,0.0087250,0.0040643,0.0061848,0.0048008,0.0046234,0.0067553,0.0064222,0.0108864,0.0118845,0.0197630,0.0039585,0.0301940,0.0089008,0.0047737,0.0053366,0.0048529,0.0048542,0.0034444,0.0037657,0.0008254,0.0057141,0.0069026,0.0041599,0.0042033,0.0066280,0.0054823,0.0071382,0.0101308,0.0069835,0.0084316,0.0100017,0.0117138,0.0122635,0.0067054,0.0056630,0.0193886,0.0107738,0.0055885,0.0050073,0.0114456,0.0033755,0.0138915,0.0058227
"323","Printing and related support activities",0.0031685,0.0028032,0.0019567,0.0036739,0.0042542,0.0031182,0.0034522,0.0039969,0.0035104,0.0052753,0.0039799,0.0040012,0.0029625,0.0037845,0.0040203,0.0029783,0.0044574,0.0049288,0.0046252,0.0059561,0.0334945,0.0061396,1.0419759,0.0017365,0.0075234,0.0052259,0.0083995,0.0048059,0.0041522,0.0041312,0.0081120,0.0032906,0.0037181,0.0053029,0.0038917,0.0040724,0.0066250,0.0045268,0.0015554,0.0476072,0.0176124,0.0061514,0.0140896,0.0051697,0.0105088,0.0086818,0.0073430,0.0005465,0.0059400,0.0058682,0.0062898,0.0056695,0.0105786,0.0089228,0.0086054,0.0039908,0.0092804,0.0068999,0.0069038,0.0044873,0.0156981,0.0160766,0.0060112,0.0091554,0.0054758,0.0056869,0.0062794,0.0107286,0.0035898,0.0110726,0.0063013
"324","Petroleum and coal products",0.0553091,0.0433146,0.0199604,0.0691401,0.0384685,0.0662942,0.0451423,0.0403674,0.0411340,0.0503488,0.0283681,0.0282727,0.0149217,0.0334402,0.0249922,0.0170538,0.0295024,0.0287506,0.0371900,0.0558081,0.0269229,0.0510196,0.0492701,1.0378049,0.1022219,0.0602032,0.0096040,0.0108577,0.0108939,0.0080213,0.0096067,0.2005663,0.0914346,0.1538248,0.0992438,0.0578301,0.0181867,0.0561316,0.0095031,0.0105978,0.0099780,0.0074989,0.0067169,0.0149849,0.0115726,0.0037828,0.0125110,0.0028552,0.0219920,0.0139545,0.0062144,0.0089834,0.0090744,0.0111572,0.0188873,0.0380827,0.0127497,0.0143508,0.0226962,0.0197431,0.0140462,0.0111808,0.0165812,0.0162499,0.0155295,0.0131158,0.0443523,0.0087635,0.0307185,0.0604823,0.0660373
"325","Chemical products",0.1116303,0.0799332,0.0223486,0.0548161,0.0311114,0.0148369,0.0367303,0.0705303,0.0808209,0.0399718,0.0541125,0.0536566,0.0477287,0.0746281,0.0756015,0.0439049,0.0928036,0.1119567,0.0685063,0.3523931,0.1007278,0.1308426,0.1018808,0.0259989,1.4236206,0.4195086,0.0092339,0.0082670,0.0096995,0.0083645,0.0096594,0.0163577,0.0154167,0.0201357,0.0149855,0.0090717,0.0141545,0.0186026,0.0112820,0.0174699,0.0126613,0.0116826,0.0064884,0.0053235,0.0062355,0.0039332,0.0052146,0.0022917,0.0205322,0.0100144,0.0061327,0.0068569,0.0154438,0.0140702,0.0156300,0.0280083,0.0145181,0.0710249,0.1256817,0.0413255,0.0214532,0.0094599,0.0149304,0.0154902,0.0150695,0.0193535,0.0174934,0.0122236,0.0085947,0.0298488,0.0222676
"326","Plastics and rubber products",0.0152677,0.0092269,0.0039502,0.0207684,0.0132149,0.0037635,0.0280278,0.0229675,0.0243448,0.0173194,0.0181507,0.0406425,0.0238646,0.0346003,0.0799195,0.0339928,0.0648328,0.0539129,0.0364779,0.0305775,0.0177732,0.0311788,0.0181441,0.0037564,0.0357958,1.1013915,0.0084592,0.0072017,0.0100365,0.0038260,0.0072476,0.0047067,0.0043403,0.0069570,0.0102004,0.0038945,0.0101067,0.0239866,0.0052399,0.0082113,0.0059225,0.0093938,0.0030423,0.0022869,0.0024865,0.0021630,0.0020798,0.0013846,0.0060306,0.0068202,0.0022548,0.0038647,0.0062769,0.0036259,0.0054891,0.0123489,0.0060291,0.0145140,0.0108647,0.0119327,0.0100249,0.0035716,0.0048410,0.0052408,0.0109830,0.0104317,0.0076443,0.0039745,0.0035179,0.0086858,0.0128862
"42","Wholesale trade",0.0988146,0.0844898,0.0246415,0.0648129,0.0467443,0.0297461,0.0674133,0.1303415,0.0761296,0.1263658,0.0947377,0.1184126,0.0875761,0.1273083,0.1517737,0.0802084,0.1060541,0.1000804,0.1239710,0.1181563,0.1313996,0.1109244,0.0722160,0.0384105,0.0989971,0.1067194,1.0317385,0.0208899,0.0152891,0.0123397,0.0226954,0.0333243,0.0466592,0.0668951,0.0502902,0.0310554,0.0283143,0.0308906,0.0154011,0.0378550,0.0156037,0.0212276,0.0124616,0.0102113,0.0100832,0.0054441,0.0098497,0.0037014,0.0212244,0.0451627,0.0081830,0.0132295,0.0155098,0.0144890,0.0185083,0.0435436,0.0238436,0.0368667,0.0560104,0.0329332,0.0332704,0.0168884,0.0233905,0.0270940,0.0343784,0.0247355,0.0287104,0.0130125,0.0209170,0.0294083,0.0442647
"441","Motor vehicle and parts dealers",0.0005289,0.0005044,0.0004542,0.0017732,0.0013311,0.0003352,0.0014137,0.0017274,0.0017651,0.0012166,0.0010986,0.0055043,0.0007928,0.0007010,0.0047194,0.0050831,0.0015003,0.0014681,0.0012959,0.0013815,0.0006704,0.0015146,0.0010484,0.0003433,0.0009630,0.0010710,0.0002417,1.0013056,0.0012863,0.0003245,0.0010645,0.0002935,0.0004217,0.0005318,0.0026168,0.0004694,0.0005644,0.0003489,0.0005625,0.0013890,0.0004236,0.0003341,0.0001830,0.0002326,0.0002205,0.0001794,0.0001886,0.0000892,0.0007601,0.0008608,0.0001825,0.0002310,0.0004245,0.0002762,0.0010105,0.0008989,0.0002932,0.0002988,0.0003601,0.0003323,0.0003507,0.0002930,0.0003451,0.0003657,0.0004384,0.0056141,0.0004628,0.0001543,0.0003037,0.0002962,0.0004562
"445","Food and beverage stores",0.0003565,0.0000849,0.0000307,0.0000691,0.0000623,0.0002572,0.0001952,0.0001113,0.0001530,0.0001092,0.0000828,0.0000865,0.0000539,0.0000837,0.0001026,0.0000585,0.0001637,0.0001250,0.0002036,0.0001303,0.0001267,0.0001102,0.0006490,0.0000386,0.0001527,0.0001258,0.0000608,0.0000903,1.0000840,0.0000657,0.0000867,0.0001906,0.0001386,0.0000889,0.0015013,0.0009160,0.0001317,0.0002916,0.0000404,0.0000794,0.0000859,0.0000445,0.0000714,0.0000764,0.0000841,0.0000564,0.0000722,0.0000337,0.0002094,0.0000904,0.0000736,0.0000855,0.0000947,0.0000744,0.0001866,0.0000817,0.0001474,0.0001144,0.0000901,0.0001397,0.0001140,0.0000785,0.0000803,0.0003572,0.0033243,0.0001044,0.0000470,0.0000354,0.0000729,0.0000680,0.0000729
