"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2000, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0148906,0.0086369,0.0402447,0.0246687,0.0146086,0.0112850,0.0330005,0.0290615,0.0275579,1.3514983,0.2528746,0.1623950,0.0663314,0.2242703,0.1655211,0.0995795,0.0818540,0.0801652,0.0307350,0.0205422,0.0133756,0.0242634,0.0191583,0.0283984,0.0166934,0.0332237,0.0042257,0.0070680,0.0043094,0.0036272,0.0047886,0.0082325,0.0228338,0.0200467,0.0101117,0.0047179,0.0167583,0.0104003,0.0059282,0.0127579,0.0072533,0.0109634,0.0153437,0.0031476,0.0045856,0.0011491,0.0042163,0.0011200,0.0084544,0.0047464,0.0031782,0.0077592,0.0055627,0.0042503,0.0072232,0.0171049,0.0095759,0.0063105,0.0071134,0.0060497,0.0116440,0.0043590,0.0064324,0.0070004,0.0066404,0.0091742,0.0122004,0.0052266,0.0066588,0.0075981,0.0174369
"332","Fabricated metal products",0.0208664,0.0112805,0.0364616,0.0259878,0.0148784,0.0147817,0.0723830,0.0537950,0.0459191,0.0746158,1.1274743,0.1197382,0.0727206,0.1290291,0.1286626,0.0979031,0.0713739,0.0567676,0.0427939,0.0378499,0.0265299,0.0446587,0.0393402,0.0270814,0.0350173,0.0607193,0.0057791,0.0103240,0.0060513,0.0045320,0.0080035,0.0092989,0.0160725,0.0514158,0.0132553,0.0074389,0.0415594,0.0150698,0.0082775,0.0270484,0.0089644,0.0217424,0.0262510,0.0049734,0.0070225,0.0017052,0.0063663,0.0022072,0.0117611,0.0079664,0.0047496,0.0121205,0.0082868,0.0066963,0.0099628,0.0264059,0.0114714,0.0080933,0.0097176,0.0083170,0.0177281,0.0054663,0.0088421,0.0116809,0.0116395,0.0112155,0.0196629,0.0075807,0.0110443,0.0112768,0.0265261
"333","Machinery",0.0302013,0.0183890,0.0418687,0.0551708,0.0353218,0.0115785,0.0324138,0.0165986,0.0140729,0.0284486,0.0249080,1.1234105,0.0139150,0.0386453,0.0675628,0.0452615,0.0115801,0.0165434,0.0170363,0.0111122,0.0085266,0.0167676,0.0268015,0.0290541,0.0154719,0.0213106,0.0031054,0.0065270,0.0035878,0.0027836,0.0037776,0.0065678,0.0128379,0.0086795,0.0066763,0.0049995,0.0150944,0.0071747,0.0071905,0.0094912,0.0084437,0.0057471,0.0212192,0.0026346,0.0039049,0.0016939,0.0035433,0.0010407,0.0066104,0.0059225,0.0024730,0.0076476,0.0042358,0.0032859,0.0070421,0.0274618,0.0123077,0.0042181,0.0050218,0.0047708,0.0057296,0.0033977,0.0038001,0.0046835,0.0048392,0.0093499,0.0081069,0.0055231,0.0037123,0.0068721,0.0143244
"334","Computer and electronic products",0.0127009,0.0064011,0.0095623,0.0114606,0.0071461,0.0064106,0.0188539,0.0250141,0.0273011,0.0267051,0.0304659,0.0601189,1.4526117,0.0832051,0.0785003,0.1456023,0.0315088,0.0442517,0.0165153,0.0412013,0.0235060,0.0187024,0.0409583,0.0086496,0.0238670,0.0298026,0.0095500,0.0164167,0.0072326,0.0064826,0.0082022,0.0075573,0.0094429,0.0174058,0.0081489,0.0042894,0.0115068,0.0099849,0.0063783,0.0336825,0.0395310,0.0490742,0.0473451,0.0072325,0.0118200,0.0025757,0.0139502,0.0012165,0.0096439,0.0065909,0.0183339,0.0351737,0.0147454,0.0228060,0.0170069,0.0141364,0.0278693,0.0162505,0.0094389,0.0082634,0.0109745,0.0060484,0.0060454,0.0183079,0.0075135,0.0140923,0.0428732,0.0119373,0.0047974,0.0090361,0.0196256
"335","Electrical equipment, appliances, and components",0.0068706,0.0087784,0.0057949,0.0061073,0.0040473,0.0031090,0.0300164,0.0200210,0.0064322,0.0237460,0.0195650,0.0514148,0.0324495,1.0995954,0.0272507,0.0257867,0.0091650,0.0133054,0.0066012,0.0071199,0.0063416,0.0078749,0.0073572,0.0047102,0.0067259,0.0129376,0.0020155,0.0045848,0.0022717,0.0065496,0.0026868,0.0028808,0.0096378,0.0058994,0.0031021,0.0026016,0.0048064,0.0031203,0.0039849,0.0044182,0.0035358,0.0106485,0.0096268,0.0024645,0.0034390,0.0007928,0.0029916,0.0009507,0.0050691,0.0029711,0.0020261,0.0116983,0.0052810,0.0027997,0.0058793,0.0098451,0.0077828,0.0025178,0.0030584,0.0037084,0.0048257,0.0021884,0.0029818,0.0040846,0.0035745,0.0062959,0.0054050,0.0068401,0.0021189,0.0041644,0.0191559
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0135807,0.0104814,0.0119121,0.0228840,0.0090160,0.0052226,0.0105371,0.0218782,0.0176169,0.0254191,0.0197222,0.0714493,0.0236860,0.0203877,1.4253326,0.0614468,0.0161150,0.0153269,0.0148781,0.0129218,0.0082653,0.0174594,0.0138591,0.0094715,0.0104469,0.0127743,0.0075872,0.0177057,0.0115483,0.0036776,0.0103460,0.0051145,0.0060155,0.0099160,0.0325956,0.0094482,0.0085416,0.0072229,0.0205721,0.0222227,0.0061147,0.0069509,0.0093275,0.0029276,0.0042629,0.0013503,0.0038054,0.0005849,0.0059703,0.0071509,0.0027541,0.0046615,0.0055109,0.0050919,0.0142285,0.0278964,0.0060451,0.0044658,0.0051083,0.0045680,0.0165441,0.0091856,0.0037776,0.0059393,0.0057373,0.0308904,0.0140602,0.0024036,0.0190016,0.0093302,0.0095554
"3364OT","Other transportation equipment",0.0012492,0.0011823,0.0012739,0.0021250,0.0011327,0.0008716,0.0015242,0.0021030,0.0012910,0.0026087,0.0017810,0.0059298,0.0022595,0.0027443,0.0036628,1.3138557,0.0013159,0.0012671,0.0012006,0.0016218,0.0014346,0.0015004,0.0013103,0.0010136,0.0011931,0.0016125,0.0005683,0.0005692,0.0003315,0.0003025,0.0004222,0.0085715,0.0149491,0.0760617,0.0023273,0.0006566,0.0011976,0.0111226,0.0003684,0.0008762,0.0006511,0.0006072,0.0012167,0.0002850,0.0005463,0.0001208,0.0004651,0.0000674,0.0005484,0.0003997,0.0003176,0.0006169,0.0005210,0.0003184,0.0006105,0.0015382,0.0006542,0.0004214,0.0004605,0.0004515,0.0025207,0.0003401,0.0015990,0.0005026,0.0004136,0.0007496,0.0504908,0.0020698,0.0017998,0.0004990,0.0016675
"337","Furniture and related products",0.0008378,0.0003709,0.0005941,0.0008965,0.0004146,0.0006645,0.0138164,0.0294234,0.0012552,0.0009409,0.0008354,0.0027622,0.0022148,0.0012722,0.0016586,0.0023228,1.0428859,0.0029578,0.0009085,0.0012546,0.0011263,0.0024359,0.0011967,0.0005235,0.0009215,0.0039322,0.0006312,0.0015882,0.0005256,0.0003582,0.0012230,0.0003986,0.0012888,0.0017124,0.0006756,0.0003134,0.0011746,0.0008695,0.0003515,0.0009044,0.0008526,0.0008650,0.0043935,0.0005240,0.0007338,0.0001400,0.0006194,0.0003806,0.0014933,0.0004342,0.0007530,0.0004469,0.0005040,0.0004587,0.0005074,0.0005594,0.0005043,0.0012864,0.0006872,0.0005886,0.0014281,0.0013127,0.0010620,0.0008914,0.0010950,0.0007521,0.0005979,0.0003853,0.0120874,0.0006190,0.0088954
"339","Miscellaneous manufacturing",0.0027762,0.0014530,0.0018422,0.0025279,0.0014338,0.0013159,0.0040694,0.0029826,0.0078288,0.0039060,0.0032565,0.0127807,0.0025896,0.0128417,0.0090888,0.0037024,0.0041221,1.0643298,0.0023211,0.0074278,0.0134174,0.0024656,0.0028918,0.0015637,0.0036577,0.0046319,0.0018626,0.0033779,0.0016965,0.0010217,0.0019761,0.0014698,0.0013817,0.0020359,0.0018506,0.0014031,0.0024019,0.0045462,0.0021452,0.0021524,0.0021135,0.0020416,0.0043309,0.0018489,0.0025044,0.0005217,0.0020395,0.0002631,0.0025569,0.0013779,0.0013124,0.0018557,0.0029974,0.0012977,0.0029864,0.0049659,0.0111477,0.0240318,0.0284869,0.0085325,0.0371765,0.0040186,0.0054982,0.0050382,0.0022464,0.0061386,0.0015637,0.0017163,0.0008946,0.0059597,0.0020206
"311FT","Food and beverage and tobacco products",0.1040575,0.0197856,0.0014608,0.0020607,0.0014105,0.0020452,0.0019161,0.0071299,0.0057525,0.0031644,0.0024274,0.0023964,0.0020699,0.0027668,0.0027920,0.0017099,0.0037346,0.0038234,1.2411553,0.0130335,0.0264584,0.0112385,0.0104228,0.0018427,0.0141285,0.0085211,0.0017361,0.0016668,0.0029990,0.0013812,0.0014314,0.0061191,0.0011193,0.0081622,0.0016943,0.0008505,0.0020404,0.0021074,0.0006666,0.0034245,0.0022327,0.0013989,0.0036386,0.0018221,0.0022600,0.0007551,0.0021905,0.0004015,0.0035072,0.0015301,0.0020207,0.0024681,0.0027966,0.0018246,0.0029930,0.0027854,0.0619028,0.0030537,0.0142816,0.0426046,0.0471878,0.0041679,0.0191577,0.0384128,0.0723279,0.0044798,0.0060330,-0.0006501,0.0109903,0.0339511,0.0013898
"313TT","Textile mills and textile product mills",0.0048846,0.0063924,0.0016679,0.0026694,0.0014003,0.0011542,0.0064945,0.0153010,0.0067745,0.0035220,0.0027256,0.0070391,0.0027638,0.0038095,0.0244110,0.0094077,0.0565858,0.0355716,0.0041398,1.2587718,0.3379052,0.0180422,0.0155308,0.0017217,0.0072868,0.0222143,0.0024250,0.0018670,0.0022429,0.0027082,0.0045148,0.0012374,0.0014236,0.0088868,0.0020538,0.0008853,0.0017928,0.0033145,0.0009932,0.0031530,0.0030630,0.0020498,0.0030009,0.0009820,0.0014947,0.0004273,0.0012662,0.0002599,0.0020638,0.0022093,0.0010194,0.0012624,0.0014807,0.0009325,0.0019204,0.0038922,0.0024560,0.0031799,0.0052748,0.0239724,0.0135834,0.0015506,0.0045711,0.0233378,0.0024343,0.0037436,0.0032557,0.0022631,0.0020236,0.0042673,0.0023553
"315AL","Apparel and leather and allied products",0.0006314,0.0005032,0.0004074,0.0004465,0.0002842,0.0003246,0.0005434,0.0009538,0.0005817,0.0007317,0.0004958,0.0009307,0.0004995,0.0005508,0.0087830,0.0008651,0.0023231,0.0024856,0.0005858,0.0212997,1.2102999,0.0010297,0.0131570,0.0004082,0.0005312,0.0010592,0.0010759,0.0005843,0.0003534,0.0056583,0.0008289,0.0003979,0.0003527,0.0007697,0.0006656,0.0003207,0.0005698,0.0004674,0.0002401,0.0012083,0.0011054,0.0028936,0.0011485,0.0003627,0.0005979,0.0002080,0.0004962,0.0000530,0.0005628,0.0014591,0.0003616,0.0004320,0.0004613,0.0004092,0.0010523,0.0034183,0.0011168,0.0011679,0.0005332,0.0011066,0.0139447,0.0016712,0.0008109,0.0014478,0.0007282,0.0028171,0.0005903,0.0003648,0.0015342,0.0024375,0.0005407
"322","Paper products",0.0135658,0.0055924,0.0063593,0.0103228,0.0062933,0.0050490,0.0131848,0.0191802,0.0420296,0.0250530,0.0188896,0.0240198,0.0194525,0.0296169,0.0215975,0.0152833,0.0361965,0.0429736,0.0645646,0.0357135,0.0318844,1.3307846,0.2271034,0.0064654,0.0329044,0.0475228,0.0090339,0.0070659,0.0107888,0.0051066,0.0082322,0.0070184,0.0058987,0.0098095,0.0089695,0.0114163,0.0139657,0.0315618,0.0047502,0.0561036,0.0120555,0.0070285,0.0183550,0.0069249,0.0111796,0.0036427,0.0087245,0.0009301,0.0074072,0.0072165,0.0085635,0.0074964,0.0086622,0.0061248,0.0108841,0.0102449,0.0104671,0.0104523,0.0137835,0.0184148,0.0156248,0.0077984,0.0059290,0.0274855,0.0127947,0.0062857,0.0056778,0.0131716,0.0041367,0.0179741,0.0074174
"323","Printing and related support activities",0.0044403,0.0031190,0.0043548,0.0055853,0.0041851,0.0051543,0.0046613,0.0052774,0.0045822,0.0063570,0.0053616,0.0054379,0.0049233,0.0052006,0.0048952,0.0037049,0.0052194,0.0062543,0.0058723,0.0062019,0.0421888,0.0063808,1.0537871,0.0040059,0.0079236,0.0058997,0.0096374,0.0093593,0.0053221,0.0053515,0.0108448,0.0059445,0.0052620,0.0070241,0.0052688,0.0045197,0.0091091,0.0078999,0.0015023,0.0586672,0.0226688,0.0090177,0.0367498,0.0078661,0.0177678,0.0079301,0.0135232,0.0008376,0.0080173,0.0061738,0.0107573,0.0093970,0.0147828,0.0105259,0.0139214,0.0053959,0.0115750,0.0088306,0.0084081,0.0055212,0.0171797,0.0210517,0.0068158,0.0153418,0.0068164,0.0067478,0.0066659,0.0111044,0.0039291,0.0163449,0.0082141
"324","Petroleum and coal products",0.0320691,0.0239030,0.0265774,0.0373323,0.0133046,0.0540615,0.0287187,0.0226312,0.0200268,0.0262288,0.0160385,0.0157785,0.0111846,0.0193473,0.0131960,0.0097399,0.0151254,0.0158906,0.0191677,0.0272631,0.0159389,0.0210251,0.0295730,1.0454428,0.0553444,0.0302830,0.0061126,0.0103260,0.0076300,0.0052048,0.0068144,0.1276436,0.0505750,0.0285591,0.0366671,0.0277789,0.0161946,0.0443425,0.0051805,0.0101284,0.0085353,0.0059743,0.0121002,0.0105219,0.0147313,0.0017539,0.0145368,0.0015865,0.0153680,0.0073188,0.0050740,0.0073322,0.0059151,0.0072016,0.0149984,0.0450866,0.0082676,0.0090007,0.0128287,0.0121899,0.0088161,0.0067047,0.0106526,0.0145517,0.0108670,0.0065024,0.0265033,0.0044355,0.0132856,0.0407356,0.0468125
"325","Chemical products",0.0989890,0.0607772,0.0347098,0.0572012,0.0238650,0.0167732,0.0331521,0.0690883,0.0801525,0.0348490,0.0500633,0.0490587,0.0495707,0.0675055,0.0618247,0.0404284,0.0805645,0.0963734,0.0607643,0.2974009,0.1037070,0.1051585,0.0986445,0.0386139,1.3365616,0.3180665,0.0088838,0.0117226,0.0097075,0.0067158,0.0103748,0.0184922,0.0164847,0.0166734,0.0142064,0.0073815,0.0140981,0.0266557,0.0117799,0.0260197,0.0147826,0.0124186,0.0204732,0.0067616,0.0138165,0.0030729,0.0110544,0.0019677,0.0295657,0.0092982,0.0114370,0.0100985,0.0148538,0.0104773,0.0163920,0.0208819,0.0182550,0.0676624,0.1306197,0.0433860,0.0246593,0.0088850,0.0119081,0.0181978,0.0146340,0.0146714,0.0157429,0.0103442,0.0077306,0.0295328,0.0211237
"326","Plastics and rubber products",0.0167005,0.0081909,0.0071474,0.0268400,0.0079708,0.0051112,0.0270696,0.0229475,0.0257109,0.0220970,0.0193704,0.0416123,0.0269652,0.0357945,0.0729059,0.0406661,0.0641640,0.0493632,0.0364800,0.0281094,0.0205934,0.0267057,0.0204502,0.0067873,0.0325458,1.0951604,0.0096841,0.0109012,0.0110691,0.0043420,0.0085882,0.0063921,0.0053384,0.0105263,0.0153708,0.0033761,0.0111200,0.0451531,0.0056897,0.0141844,0.0084909,0.0104225,0.0102427,0.0031780,0.0049333,0.0020033,0.0041692,0.0009869,0.0065533,0.0076732,0.0043457,0.0070384,0.0067406,0.0034993,0.0070755,0.0100400,0.0082189,0.0156048,0.0118876,0.0134582,0.0121626,0.0036986,0.0048821,0.0075475,0.0136112,0.0087795,0.0084856,0.0039999,0.0041900,0.0101140,0.0135676
"42","Wholesale trade",0.1150130,0.0782282,0.0410731,0.0560002,0.0240946,0.0345172,0.0639814,0.1180771,0.0720238,0.1240871,0.0778618,0.1025572,0.1046233,0.1232842,0.1326219,0.0809284,0.0914018,0.0874239,0.1211258,0.1044866,0.1332706,0.1017900,0.0751766,0.0591508,0.0871796,0.0924407,1.0343385,0.0335257,0.0162936,0.0110504,0.0268328,0.0344180,0.0476835,0.0381217,0.0377585,0.0243419,0.0274007,0.0440650,0.0124721,0.0516252,0.0188329,0.0231856,0.0367414,0.0125328,0.0202714,0.0045192,0.0191345,0.0027561,0.0220018,0.0422429,0.0119858,0.0216836,0.0154088,0.0135074,0.0227132,0.0359327,0.0350314,0.0328282,0.0493689,0.0343137,0.0353260,0.0135124,0.0197527,0.0335665,0.0328487,0.0208666,0.0253449,0.0118348,0.0181577,0.0311323,0.0487725
"441","Motor vehicle and parts dealers",0.0006066,0.0004202,0.0007546,0.0016637,0.0005661,0.0003807,0.0012912,0.0016435,0.0018077,0.0011762,0.0010441,0.0041194,0.0011895,0.0007275,0.0047669,0.0046959,0.0013026,0.0015412,0.0013063,0.0012761,0.0007144,0.0014590,0.0012935,0.0005891,0.0010070,0.0010396,0.0002323,1.0018229,0.0014205,0.0002983,0.0012283,0.0003983,0.0004463,0.0006290,0.0028716,0.0003380,0.0005282,0.0004773,0.0006514,0.0024286,0.0005173,0.0004374,0.0006498,0.0002750,0.0003686,0.0001311,0.0003208,0.0000636,0.0007397,0.0008221,0.0002266,0.0003535,0.0004348,0.0002970,0.0012225,0.0008205,0.0003384,0.0003032,0.0003512,0.0003342,0.0004084,0.0002989,0.0003345,0.0004574,0.0004212,0.0039700,0.0004287,0.0001519,0.0003048,0.0003307,0.0004349
"445","Food and beverage stores",0.0004309,0.0000697,0.0000582,0.0000759,0.0000421,0.0004590,0.0001709,0.0001008,0.0001705,0.0001131,0.0000858,0.0000884,0.0000762,0.0000926,0.0001067,0.0000660,0.0001402,0.0001084,0.0001979,0.0001142,0.0001201,0.0000934,0.0005842,0.0000693,0.0001509,0.0001182,0.0000636,0.0001276,1.0000839,0.0000591,0.0000911,0.0002399,0.0001678,0.0001311,0.0011070,0.0011403,0.0001671,0.0004829,0.0000373,0.0001168,0.0001005,0.0000575,0.0001882,0.0000825,0.0001153,0.0000364,0.0001071,0.0000212,0.0002249,0.0000791,0.0000928,0.0001083,0.0001088,0.0000804,0.0002482,0.0000872,0.0001624,0.0001018,0.0000873,0.0001210,0.0001007,0.0000826,0.0000665,0.0005702,0.0033633,0.0000919,0.0000435,0.0000273,0.0000679,0.0000759,0.0000741
