"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2006, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"","Industry Description","Farms","Forestry, fishing, and related activities","Oil and gas extraction","Mining, except oil and gas","Support activities for mining","Utilities","Construction","Wood products","Nonmetallic mineral products","Primary metals","Fabricated metal products","Machinery","Computer and electronic products","Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts","Other transportation equipment","Furniture and related products","Miscellaneous manufacturing","Food and beverage and tobacco products","Textile mills and textile product mills","Apparel and leather and allied products","Paper products","Printing and related support activities","Petroleum and coal products","Chemical products","Plastics and rubber products","Wholesale trade","Motor vehicle and parts dealers","Food and beverage stores","General merchandise stores","Other retail","Air transportation","Rail transportation","Water transportation","Truck transportation","Transit and ground passenger transportation","Pipeline transportation","Other transportation and support activities","Warehousing and storage","Publishing industries, except internet (includes software)","Motion picture and sound recording industries","Broadcasting and telecommunications","Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments","Insurance carriers and related activities","Funds, trusts, and other financial vehicles","Housing","Other real estate","Rental and leasing services and lessors of intangible assets","Legal services","Computer systems design and related services","Miscellaneous professional, scientific, and technical services","Management of companies and enterprises","Administrative and support services","Waste management and remediation services","Educational services","Ambulatory health care services","Hospitals","Nursing and residential care facilities","Social assistance","Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries","Accommodation","Food services and drinking places","Other services, except government","Federal general government (defense)","Federal general government (nondefense)","Federal government enterprises","State and local general government","State and local government enterprises"
"111CA","Farms",1.1939493,0.0352226,0.0004220,0.0019714,0.0011408,0.0005523,0.0032794,0.0218566,0.0028840,0.0015236,0.0013447,0.0014895,0.0009703,0.0014531,0.0021480,0.0012050,0.0059007,0.0055760,0.3106692,0.0490879,0.0159262,0.0090109,0.0048736,0.0006259,0.0173389,0.0083428,0.0007859,0.0018559,0.0023898,0.0010081,0.0009429,0.0015448,0.0009919,0.0020393,0.0006693,0.0004767,0.0009446,0.0011279,0.0005407,0.0011755,0.0011252,0.0007733,0.0005631,0.0006103,0.0004982,0.0003720,0.0004984,0.0002312,0.0017796,0.0006108,0.0006210,0.0006977,0.0012941,0.0008775,0.0017388,0.0013948,0.0096516,0.0017759,0.0045373,0.0096555,0.0121489,0.0061985,0.0091970,0.0077203,0.0207971,0.0014341,0.0021407,-0.0024512,0.0027811,0.0083568,0.0011332
"113FF","Forestry, fishing, and related activities",0.0791636,1.1978838,0.0003546,0.0025616,0.0010365,0.0005656,0.0081753,0.1939005,0.0029870,0.0021970,0.0016182,0.0025669,0.0012934,0.0022550,0.0037239,0.0016193,0.0239906,0.0067866,0.0355303,0.0056523,0.0047189,0.0410857,0.0071594,0.0004586,0.0041004,0.0159439,0.0009203,0.0007254,0.0047896,0.0006001,0.0009140,0.0007601,0.0048569,0.0008402,0.0007820,0.0006712,0.0015531,0.0013451,0.0008240,0.0018707,0.0013114,0.0010308,0.0013042,0.0005570,0.0005226,0.0003179,0.0004699,0.0004295,0.0026048,0.0006605,0.0005335,0.0005193,0.0009339,0.0006429,0.0009980,0.0012619,0.0020845,0.0011854,0.0014044,0.0020431,0.0032557,0.0013380,0.0032198,0.0045293,0.0079428,0.0011252,0.0007772,0.0004755,0.0011754,0.0034332,0.0021936
"211","Oil and gas extraction",0.0522561,0.0288348,1.1500780,0.0687678,0.0313605,0.2340123,0.0392718,0.0383692,0.0454326,0.0481303,0.0285125,0.0277266,0.0145458,0.0290558,0.0253468,0.0162952,0.0295469,0.0280426,0.0348389,0.0567937,0.0286983,0.0462366,0.0479137,0.7592438,0.1057700,0.0613568,0.0114532,0.0130567,0.0181552,0.0125785,0.0138512,0.1562238,0.0744599,0.1190646,0.0866370,0.0562582,0.0388892,0.0556302,0.0201938,0.0129508,0.0104895,0.0089419,0.0072691,0.0146681,0.0115537,0.0037865,0.0136296,0.0027764,0.0354383,0.0127167,0.0072427,0.0086548,0.0104270,0.0143728,0.0164733,0.0413993,0.0169086,0.0152088,0.0216269,0.0209378,0.0157970,0.0127397,0.0204535,0.0217362,0.0210181,0.0142590,0.0396423,0.0089698,0.0493550,0.0542669,0.1460981
"212","Mining, except oil and gas",0.0127610,0.0024340,0.0035610,1.0946219,0.0053813,0.0285075,0.0210061,0.0077808,0.1062907,0.1174906,0.0357672,0.0216055,0.0077665,0.0272444,0.0223763,0.0129372,0.0132939,0.0166650,0.0134886,0.0137943,0.0055069,0.0265920,0.0069760,0.0050566,0.0155883,0.0128355,0.0014884,0.0017224,0.0024079,0.0017225,0.0020107,0.0025636,0.0065375,0.0044381,0.0026093,0.0018328,0.0065799,0.0033447,0.0031500,0.0029948,0.0026428,0.0031372,0.0016351,0.0011099,0.0012970,0.0005700,0.0012922,0.0010215,0.0055551,0.0013654,0.0010182,0.0011686,0.0026163,0.0019937,0.0023943,0.0067968,0.0040947,0.0027103,0.0032612,0.0030101,0.0030706,0.0037269,0.0088970,0.0034410,0.0040060,0.0034605,0.0027467,0.0065828,0.0021236,0.0033773,0.0178731
"213","Support activities for mining",0.0018086,0.0009059,0.0336844,0.0224819,1.0144848,0.0074132,0.0016756,0.0013805,0.0034587,0.0037639,0.0017786,0.0014406,0.0006784,0.0015601,0.0014086,0.0008798,0.0012484,0.0012537,0.0013504,0.0020003,0.0009957,0.0019506,0.0015958,0.0222953,0.0034496,0.0021526,0.0003750,0.0004283,0.0005893,0.0004103,0.0004586,0.0046311,0.0023289,0.0036702,0.0026047,0.0017004,0.0013652,0.0017085,0.0006704,0.0004702,0.0003711,0.0003650,0.0002598,0.0004578,0.0003713,0.0001256,0.0004313,0.0001069,0.0011684,0.0004094,0.0002380,0.0002881,0.0003877,0.0004776,0.0005436,0.0014358,0.0005890,0.0005110,0.0007115,0.0006843,0.0005479,0.0004547,0.0007908,0.0007214,0.0007135,0.0005082,0.0012493,0.0004025,0.0015098,0.0016689,0.0046626
"22","Utilities",0.0334826,0.0095671,0.0117393,0.0452908,0.0077518,1.0500413,0.0144194,0.0259788,0.0475999,0.0449909,0.0274325,0.0203744,0.0143722,0.0213431,0.0226781,0.0152436,0.0221258,0.0196969,0.0299515,0.0404116,0.0298393,0.0461279,0.0210653,0.0129645,0.0332063,0.0323676,0.0134477,0.0192177,0.0407980,0.0277038,0.0252685,0.0109526,0.0084693,0.0239424,0.0175194,0.0100545,0.0841917,0.0481568,0.0528432,0.0110601,0.0121989,0.0107434,0.0075043,0.0083586,0.0083828,0.0044910,0.0131302,0.0017121,0.0824818,0.0130329,0.0095665,0.0069727,0.0114337,0.0231295,0.0097519,0.0157893,0.0295543,0.0127463,0.0133777,0.0216101,0.0153563,0.0146829,0.0220325,0.0365673,0.0368673,0.0135894,0.0087224,0.0071931,0.0149324,0.0162585,0.0135913
"23","Construction",0.0175824,0.0041821,0.0115125,0.0237372,0.0229296,0.0207916,1.0053249,0.0082540,0.0107230,0.0115229,0.0077713,0.0065016,0.0047086,0.0061861,0.0063879,0.0045216,0.0073532,0.0064865,0.0099636,0.0096218,0.0095967,0.0095088,0.0077216,0.0179201,0.0084126,0.0087859,0.0057855,0.0073918,0.0102781,0.0080641,0.0110688,0.0073748,0.0182678,0.0100230,0.0088464,0.0075799,0.0805731,0.0088285,0.0128173,0.0061707,0.0086401,0.0103978,0.0031477,0.0095737,0.0077532,0.0037472,0.0074732,0.0438673,0.0804371,0.0062814,0.0079528,0.0048036,0.0087348,0.0080313,0.0058021,0.0076823,0.0114281,0.0085106,0.0062997,0.0140836,0.0119353,0.0108073,0.0134496,0.0093134,0.0119887,0.0113028,0.0132535,0.0078571,0.0179376,0.0166431,0.1451084
"321","Wood products",0.0054651,0.0020438,0.0013265,0.0051025,0.0040209,0.0021864,0.0503906,1.3196775,0.0097673,0.0073964,0.0050161,0.0100681,0.0042985,0.0079470,0.0147776,0.0056940,0.1477311,0.0181120,0.0059097,0.0061231,0.0039335,0.0482807,0.0086071,0.0016539,0.0043296,0.0208333,0.0033945,0.0025266,0.0052984,0.0021002,0.0035489,0.0014122,0.0314453,0.0021972,0.0027067,0.0017305,0.0068565,0.0029839,0.0036973,0.0048772,0.0058430,0.0044595,0.0070523,0.0016894,0.0015767,0.0008683,0.0014022,0.0024468,0.0138133,0.0024481,0.0017329,0.0013796,0.0027245,0.0018427,0.0032558,0.0035776,0.0027579,0.0031692,0.0027342,0.0032254,0.0099864,0.0027624,0.0044877,0.0056213,0.0046141,0.0033063,0.0020490,0.0017032,0.0021382,0.0046262,0.0118756
"327","Nonmetallic mineral products",0.0037829,0.0018375,0.0040717,0.0087833,0.0092982,0.0030059,0.0586608,0.0191583,1.1687096,0.0196054,0.0112885,0.0145565,0.0066391,0.0208112,0.0248896,0.0067488,0.0117358,0.0123117,0.0116242,0.0126878,0.0053928,0.0068680,0.0034024,0.0045998,0.0073144,0.0160786,0.0014922,0.0028509,0.0021571,0.0014686,0.0024847,0.0020808,0.0033543,0.0028443,0.0022964,0.0016535,0.0066516,0.0021873,0.0029022,0.0021251,0.0019240,0.0060357,0.0041009,0.0014503,0.0013980,0.0006835,0.0012885,0.0026505,0.0066504,0.0018685,0.0012149,0.0015445,0.0045301,0.0019323,0.0031284,0.0058359,0.0024586,0.0052644,0.0037900,0.0034156,0.0036720,0.0018842,0.0035469,0.0028587,0.0052755,0.0040199,0.0025927,0.0025127,0.0022903,0.0030286,0.0157312
"331","Primary metals",0.0169020,0.0094674,0.0253449,0.0396368,0.0326381,0.0125919,0.0421338,0.0439996,0.0422454,1.4806017,0.3951046,0.2320067,0.0693049,0.2873145,0.2280904,0.1333215,0.1161877,0.1269205,0.0382030,0.0310446,0.0179532,0.0347310,0.0220516,0.0186689,0.0205774,0.0458974,0.0057421,0.0062266,0.0059335,0.0044467,0.0062355,0.0083293,0.0482499,0.0273459,0.0124884,0.0089457,0.0259588,0.0102584,0.0108080,0.0114685,0.0065177,0.0143859,0.0061680,0.0031620,0.0034890,0.0016694,0.0032828,0.0021758,0.0122684,0.0048493,0.0028447,0.0051068,0.0083933,0.0058146,0.0080397,0.0492424,0.0094163,0.0082756,0.0097895,0.0075215,0.0133750,0.0054106,0.0113157,0.0076809,0.0088988,0.0151208,0.0163548,0.0071302,0.0103905,0.0086718,0.0231606
"332","Fabricated metal products",0.0198295,0.0090534,0.0168635,0.0322625,0.0271234,0.0159431,0.0677875,0.0608709,0.0471079,0.0697043,1.1474811,0.1225773,0.0581081,0.1078075,0.1351885,0.0873612,0.0732514,0.0645115,0.0401389,0.0419102,0.0276552,0.0499073,0.0337605,0.0138132,0.0327502,0.0632616,0.0060397,0.0070429,0.0066188,0.0047340,0.0078718,0.0073454,0.0148845,0.0558290,0.0123236,0.0109561,0.0555717,0.0106103,0.0109546,0.0179147,0.0064338,0.0231435,0.0084945,0.0036936,0.0041528,0.0019259,0.0038564,0.0032972,0.0137606,0.0060094,0.0033359,0.0063515,0.0093042,0.0073407,0.0084045,0.0525792,0.0089197,0.0078807,0.0092333,0.0077429,0.0148295,0.0053102,0.0114845,0.0105064,0.0116297,0.0138817,0.0201015,0.0073712,0.0143796,0.0094787,0.0274675
"333","Machinery",0.0188824,0.0134535,0.0209633,0.0684575,0.0653270,0.0088740,0.0236640,0.0146759,0.0136609,0.0291136,0.0234426,1.1211692,0.0101349,0.0336009,0.0786467,0.0387430,0.0110583,0.0140729,0.0136310,0.0094040,0.0058480,0.0163593,0.0210125,0.0148049,0.0120534,0.0176853,0.0028649,0.0038701,0.0033013,0.0024621,0.0031584,0.0046121,0.0052829,0.0069719,0.0059207,0.0050947,0.0124864,0.0050050,0.0072302,0.0061515,0.0050640,0.0051711,0.0036806,0.0016369,0.0017805,0.0010774,0.0017180,0.0011678,0.0057546,0.0038393,0.0014840,0.0035635,0.0039740,0.0028959,0.0044036,0.0538351,0.0081354,0.0033462,0.0039370,0.0039920,0.0043304,0.0026286,0.0042468,0.0032899,0.0042508,0.0109454,0.0064859,0.0027581,0.0041111,0.0056575,0.0129979
"334","Computer and electronic products",0.0074724,0.0040220,0.0036374,0.0098639,0.0111928,0.0033853,0.0131884,0.0236384,0.0238704,0.0259196,0.0304960,0.0506180,1.3059891,0.0558388,0.0646406,0.0842913,0.0336608,0.0406181,0.0127198,0.0373616,0.0187613,0.0211911,0.0296866,0.0037165,0.0196121,0.0293858,0.0076411,0.0074057,0.0055232,0.0054828,0.0059302,0.0043608,0.0068005,0.0084495,0.0054016,0.0038693,0.0100986,0.0055925,0.0058141,0.0187223,0.0223865,0.0392690,0.0126740,0.0045521,0.0056867,0.0019769,0.0066354,0.0009705,0.0077447,0.0041605,0.0070862,0.0158524,0.0111372,0.0179469,0.0104214,0.0207698,0.0138126,0.0099761,0.0066347,0.0058159,0.0079603,0.0040996,0.0061186,0.0103038,0.0061708,0.0153386,0.0397862,0.0102935,0.0038628,0.0058131,0.0111807
"335","Electrical equipment, appliances, and components",0.0045502,0.0080374,0.0022147,0.0058484,0.0060711,0.0019625,0.0232450,0.0226959,0.0052044,0.0198351,0.0189030,0.0443528,0.0229418,1.0835194,0.0235766,0.0184785,0.0083081,0.0126311,0.0048358,0.0056656,0.0040395,0.0068298,0.0049377,0.0021350,0.0045922,0.0107189,0.0017071,0.0026637,0.0020556,0.0036631,0.0022936,0.0017665,0.0049863,0.0039922,0.0021921,0.0026900,0.0048070,0.0018244,0.0055089,0.0024958,0.0022177,0.0087303,0.0027387,0.0015121,0.0017428,0.0007406,0.0015233,0.0011344,0.0048632,0.0018051,0.0011874,0.0035329,0.0047969,0.0022301,0.0042027,0.0153756,0.0052685,0.0019253,0.0025955,0.0036580,0.0034586,0.0017372,0.0032700,0.0030389,0.0030575,0.0060675,0.0044686,0.0057951,0.0022106,0.0033945,0.0134608
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0103672,0.0076196,0.0051599,0.0243938,0.0141054,0.0037929,0.0091220,0.0208383,0.0162713,0.0299604,0.0185535,0.0729029,0.0131128,0.0177709,1.4314882,0.0491757,0.0160706,0.0135703,0.0120083,0.0119482,0.0070986,0.0155094,0.0098492,0.0043942,0.0081966,0.0114818,0.0069117,0.0109953,0.0108034,0.0042211,0.0089448,0.0031187,0.0052499,0.0071124,0.0240633,0.0173841,0.0067392,0.0051450,0.0284567,0.0118580,0.0040494,0.0058630,0.0023018,0.0022561,0.0024000,0.0014012,0.0021823,0.0006103,0.0064745,0.0047631,0.0018757,0.0024910,0.0050962,0.0046439,0.0115021,0.0471173,0.0057104,0.0036527,0.0045686,0.0040862,0.0127244,0.0041947,0.0044216,0.0043941,0.0053542,0.0395101,0.0141570,0.0021575,0.0224957,0.0080093,0.0077444
"3364OT","Other transportation equipment",0.0010893,0.0007937,0.0007021,0.0026407,0.0018698,0.0007305,0.0014075,0.0024120,0.0016188,0.0052457,0.0028234,0.0084510,0.0017393,0.0029667,0.0049358,1.2338081,0.0016978,0.0015822,0.0012902,0.0015071,0.0008825,0.0020755,0.0012275,0.0005884,0.0013993,0.0020172,0.0004406,0.0003602,0.0003388,0.0002732,0.0003634,0.0108538,0.0175934,0.0315627,0.0017461,0.0011307,0.0011349,0.0065238,0.0004884,0.0005990,0.0004500,0.0005906,0.0003467,0.0002432,0.0003770,0.0001316,0.0003184,0.0000828,0.0005841,0.0003221,0.0002222,0.0003658,0.0006257,0.0003378,0.0004889,0.0023856,0.0005138,0.0004253,0.0004637,0.0004212,0.0018889,0.0002886,0.0005289,0.0003805,0.0004265,0.0008311,0.0412217,0.0019501,0.0010787,0.0004286,0.0014241
"337","Furniture and related products",0.0007168,0.0002588,0.0003155,0.0008903,0.0006714,0.0006571,0.0131651,0.0109135,0.0011465,0.0007963,0.0007044,0.0025492,0.0016954,0.0008118,0.0013070,0.0025444,1.0469146,0.0035153,0.0007005,0.0011448,0.0010391,0.0012913,0.0006565,0.0003966,0.0006655,0.0032058,0.0005397,0.0012071,0.0005142,0.0003629,0.0013013,0.0003630,0.0007702,0.0007128,0.0005594,0.0003013,0.0016492,0.0007117,0.0005736,0.0004239,0.0005562,0.0007792,0.0013649,0.0002977,0.0002995,0.0001452,0.0002890,0.0012512,0.0017102,0.0003234,0.0003225,0.0002597,0.0005072,0.0004367,0.0003511,0.0006628,0.0004744,0.0009866,0.0005805,0.0005739,0.0010745,0.0032892,0.0016737,0.0005726,0.0010014,0.0006594,0.0005108,0.0002745,0.0017617,0.0005304,0.0200777
"339","Miscellaneous manufacturing",0.0018094,0.0008954,0.0006081,0.0020102,0.0016330,0.0006421,0.0022243,0.0020601,0.0039775,0.0023189,0.0019913,0.0095530,0.0019706,0.0085659,0.0068192,0.0023215,0.0027945,1.0493696,0.0015315,0.0075714,0.0133399,0.0019132,0.0022900,0.0005935,0.0035254,0.0036921,0.0014114,0.0013953,0.0013355,0.0008254,0.0014730,0.0008097,0.0008337,0.0012569,0.0010509,0.0012500,0.0015637,0.0021957,0.0025781,0.0019857,0.0013798,0.0013142,0.0010305,0.0010304,0.0010852,0.0005163,0.0009170,0.0001796,0.0020039,0.0008228,0.0006986,0.0008450,0.0020413,0.0010297,0.0032472,0.0128440,0.0028524,0.0241645,0.0331351,0.0065142,0.0191998,0.0020121,0.0062001,0.0028864,0.0016424,0.0042965,0.0013250,0.0018188,0.0007024,0.0044448,0.0017267
"311FT","Food and beverage and tobacco products",0.0984371,0.0158792,0.0005872,0.0016517,0.0014001,0.0010777,0.0016440,0.0061570,0.0059986,0.0028084,0.0020876,0.0019767,0.0013262,0.0019728,0.0023841,0.0013575,0.0032567,0.0032405,1.2526996,0.0101507,0.0252218,0.0124992,0.0114370,0.0009774,0.0124011,0.0080817,0.0018763,0.0011143,0.0033032,0.0016157,0.0013251,0.0055595,0.0010319,0.0064766,0.0012512,0.0008983,0.0014823,0.0015301,0.0009076,0.0025639,0.0027435,0.0018265,0.0012095,0.0016248,0.0015939,0.0010091,0.0015229,0.0003270,0.0035070,0.0013925,0.0015921,0.0018462,0.0023995,0.0019436,0.0021860,0.0026484,0.0354741,0.0029564,0.0123284,0.0338742,0.0456834,0.0237767,0.0262648,0.0254804,0.0743554,0.0035381,0.0070990,0.0008713,0.0100223,0.0266823,0.0012439
"313TT","Textile mills and textile product mills",0.0033421,0.0043822,0.0005412,0.0018055,0.0012108,0.0005668,0.0037645,0.0128280,0.0051227,0.0020672,0.0017774,0.0049150,0.0014463,0.0021678,0.0121076,0.0078985,0.0499782,0.0194194,0.0031843,1.2277881,0.2357983,0.0180994,0.0094065,0.0007548,0.0059275,0.0192743,0.0015707,0.0009949,0.0016750,0.0091132,0.0036309,0.0007452,0.0009637,0.0053635,0.0010877,0.0007864,0.0012697,0.0015022,0.0008139,0.0016744,0.0025034,0.0015898,0.0006757,0.0005417,0.0006406,0.0003348,0.0005477,0.0002493,0.0015012,0.0011380,0.0004803,0.0005700,0.0009600,0.0006887,0.0012167,0.0039815,0.0011992,0.0020509,0.0036344,0.0171409,0.0086165,0.0009692,0.0079667,0.0172031,0.0016877,0.0040332,0.0028631,0.0021134,0.0009308,0.0028483,0.0021856
"315AL","Apparel and leather and allied products",0.0004266,0.0002942,0.0001176,0.0003187,0.0002838,0.0001782,0.0003087,0.0005692,0.0003831,0.0005101,0.0003639,0.0006079,0.0002667,0.0003318,0.0057314,0.0004877,0.0011230,0.0012880,0.0004009,0.0114940,1.1657056,0.0006113,0.0089119,0.0001300,0.0003471,0.0005933,0.0008950,0.0002992,0.0002843,0.0042390,0.0005340,0.0002212,0.0002231,0.0004175,0.0004179,0.0003576,0.0004655,0.0002493,0.0002807,0.0007477,0.0006205,0.0035518,0.0002717,0.0002683,0.0003260,0.0001872,0.0002743,0.0000393,0.0005655,0.0007518,0.0002293,0.0002471,0.0003275,0.0003499,0.0007926,0.0033094,0.0007057,0.0004714,0.0007755,0.0005389,0.0017822,0.0009540,0.0007542,0.0007456,0.0007663,0.0045059,0.0005675,0.0003078,0.0011162,0.0016281,0.0003846
"322","Paper products",0.0113453,0.0038519,0.0024019,0.0092734,0.0061790,0.0028759,0.0107734,0.0183814,0.0330757,0.0226217,0.0183116,0.0194680,0.0119464,0.0228919,0.0210144,0.0124031,0.0349498,0.0359379,0.0553803,0.0320699,0.0206273,1.3369090,0.1877602,0.0028780,0.0253877,0.0491096,0.0080139,0.0037016,0.0097077,0.0043020,0.0067237,0.0046445,0.0046726,0.0064910,0.0065115,0.0114428,0.0117525,0.0201995,0.0048327,0.0344315,0.0085034,0.0053196,0.0049808,0.0051036,0.0047277,0.0029304,0.0039413,0.0008440,0.0063433,0.0047563,0.0041251,0.0039976,0.0069814,0.0054817,0.0077526,0.0116205,0.0069873,0.0079836,0.0091574,0.0100528,0.0118910,0.0064366,0.0064084,0.0205119,0.0108256,0.0059258,0.0049316,0.0111901,0.0037278,0.0137739,0.0060602
"323","Printing and related support activities",0.0030853,0.0019490,0.0013922,0.0034935,0.0036234,0.0025166,0.0031648,0.0040047,0.0035313,0.0051975,0.0039335,0.0038456,0.0028523,0.0032937,0.0039456,0.0027159,0.0042755,0.0046575,0.0043073,0.0053152,0.0253308,0.0053570,1.0346353,0.0014621,0.0060854,0.0048287,0.0083637,0.0043205,0.0041620,0.0039120,0.0080068,0.0028870,0.0035182,0.0046671,0.0035741,0.0037131,0.0058575,0.0038554,0.0017839,0.0526366,0.0164976,0.0063445,0.0121069,0.0047437,0.0096501,0.0068229,0.0072341,0.0004993,0.0058703,0.0044372,0.0058058,0.0050908,0.0097002,0.0083158,0.0082535,0.0042203,0.0092565,0.0061110,0.0065688,0.0042745,0.0147813,0.0143434,0.0064363,0.0088057,0.0051319,0.0056220,0.0060181,0.0100607,0.0034271,0.0102937,0.0061126
