"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2019, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"","Industry Description","Farms","Forestry, fishing, and related activities","Oil and gas extraction","Mining, except oil and gas","Support activities for mining","Utilities","Construction","Wood products","Nonmetallic mineral products","Primary metals","Fabricated metal products","Machinery","Computer and electronic products","Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts","Other transportation equipment","Furniture and related products","Miscellaneous manufacturing","Food and beverage and tobacco products","Textile mills and textile product mills","Apparel and leather and allied products","Paper products","Printing and related support activities","Petroleum and coal products","Chemical products","Plastics and rubber products","Wholesale trade","Motor vehicle and parts dealers","Food and beverage stores","General merchandise stores","Other retail","Air transportation","Rail transportation","Water transportation","Truck transportation","Transit and ground passenger transportation","Pipeline transportation","Other transportation and support activities","Warehousing and storage","Publishing industries, except internet (includes software)","Motion picture and sound recording industries","Broadcasting and telecommunications","Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments","Insurance carriers and related activities","Funds, trusts, and other financial vehicles","Housing","Other real estate","Rental and leasing services and lessors of intangible assets","Legal services","Computer systems design and related services","Miscellaneous professional, scientific, and technical services","Management of companies and enterprises","Administrative and support services","Waste management and remediation services","Educational services","Ambulatory health care services","Hospitals","Nursing and residential care facilities","Social assistance","Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries","Accommodation","Food services and drinking places","Other services, except government","Federal general government (defense)","Federal general government (nondefense)","Federal government enterprises","State and local general government","State and local government enterprises"
"313TT","Textile mills and textile product mills",0.0022604,0.0015253,0.0008448,0.0014087,0.0007881,0.0005221,0.0031546,0.0082146,0.0044540,0.0015499,0.0012327,0.0049746,0.0002060,0.0014143,0.0117319,0.0037723,0.0396348,0.0157378,0.0027163,1.1752326,0.1554788,0.0255114,0.0095267,0.0010732,0.0027307,0.0156662,0.0019141,0.0012338,0.0014324,0.0166108,0.0030359,0.0005084,0.0009147,0.0043088,0.0009818,0.0009150,0.0004208,0.0016308,0.0010161,0.0005855,0.0023712,0.0010521,0.0007595,0.0003444,0.0004612,0.0003126,0.0004036,0.0002281,0.0010627,0.0010954,0.0003227,0.0002717,0.0008761,0.0004687,0.0010932,0.0026506,0.0006366,0.0010826,0.0016661,0.0119092,0.0068421,0.0005568,0.0026901,0.0089072,0.0012250,0.0024672,0.0020654,0.0007542,0.0012421,0.0020702,0.0012697
"315AL","Apparel and leather and allied products",0.0003689,0.0001124,0.0001741,0.0002269,0.0001572,0.0001385,0.0002332,0.0003253,0.0002417,0.0003950,0.0002416,0.0003930,0.0000397,0.0002050,0.0040129,0.0002189,0.0006956,0.0007667,0.0003135,0.0138222,1.0884380,0.0005946,0.0127225,0.0001893,0.0002049,0.0004082,0.0007254,0.0012069,0.0002515,0.0013397,0.0008276,0.0001403,0.0001877,0.0003192,0.0003728,0.0002507,0.0001419,0.0002585,0.0002688,0.0002890,0.0005918,0.0022137,0.0003739,0.0001336,0.0001890,0.0001560,0.0001684,0.0000277,0.0002494,0.0006930,0.0001316,0.0000938,0.0002205,0.0002192,0.0005287,0.0015002,0.0003546,0.0002703,0.0004684,0.0003143,0.0031012,0.0011632,0.0003921,0.0003681,0.0003691,0.0024157,0.0004075,0.0001400,0.0007945,0.0013011,0.0003397
"322","Paper products",0.0113538,0.0020775,0.0042878,0.0079249,0.0038457,0.0031486,0.0075379,0.0140324,0.0193430,0.0203435,0.0157557,0.0141508,0.0020099,0.0177324,0.0185621,0.0077665,0.0274377,0.0237528,0.0539279,0.0228305,0.0124110,1.2591049,0.1040187,0.0044705,0.0177985,0.0355639,0.0074009,0.0038312,0.0089852,0.0041483,0.0061318,0.0041796,0.0049235,0.0070377,0.0062298,0.0218693,0.0032375,0.0230440,0.0079012,0.0095900,0.0049279,0.0045308,0.0055306,0.0034743,0.0036550,0.0019904,0.0030106,0.0006262,0.0057037,0.0055981,0.0033316,0.0021901,0.0057521,0.0042102,0.0078916,0.0076543,0.0040715,0.0044308,0.0060249,0.0084183,0.0103403,0.0029284,0.0057186,0.0128710,0.0095870,0.0056071,0.0033345,0.0031423,0.0036303,0.0110908,0.0046989
"323","Printing and related support activities",0.0020216,0.0007652,0.0016944,0.0019671,0.0016186,0.0014679,0.0019038,0.0023369,0.0018084,0.0034455,0.0022756,0.0021543,0.0004122,0.0018272,0.0027545,0.0013369,0.0030566,0.0023788,0.0027158,0.0053172,0.0073929,0.0044088,1.0139778,0.0015957,0.0019202,0.0026782,0.0059081,0.0028180,0.0023895,0.0022864,0.0069653,0.0013591,0.0019380,0.0029895,0.0033800,0.0028974,0.0015245,0.0042474,0.0015421,0.0147384,0.0090730,0.0031252,0.0153971,0.0021979,0.0041122,0.0036269,0.0032144,0.0002872,0.0027188,0.0020543,0.0026960,0.0014909,0.0050002,0.0033337,0.0046834,0.0020888,0.0038424,0.0028195,0.0044508,0.0024197,0.0070030,0.0052507,0.0025606,0.0041087,0.0023767,0.0039532,0.0028181,0.0023410,0.0016039,0.0057967,0.0035184
"324","Petroleum and coal products",0.0374010,0.0109875,0.0279663,0.0500530,0.0207229,0.0495109,0.0331233,0.0209840,0.0181898,0.0256831,0.0129654,0.0129047,0.0016755,0.0174746,0.0130112,0.0062218,0.0150475,0.0125685,0.0229354,0.0220481,0.0089714,0.0227447,0.0295230,1.0613568,0.0312238,0.0268413,0.0084799,0.0099924,0.0097091,0.0060746,0.0083885,0.0810811,0.0902366,0.0473557,0.0600424,0.0300351,0.0045501,0.0688146,0.0114265,0.0042301,0.0056822,0.0052564,0.0067082,0.0101086,0.0108879,0.0034912,0.0108018,0.0020187,0.0176130,0.0083655,0.0034173,0.0033434,0.0061308,0.0068241,0.0110011,0.0253625,0.0066945,0.0065687,0.0088043,0.0094012,0.0092295,0.0049013,0.0121551,0.0105365,0.0101807,0.0087048,0.0324889,0.0032390,0.0315768,0.0440490,0.0596804
"325","Chemical products",0.1048192,0.0356355,0.0455550,0.0549741,0.0200325,0.0152336,0.0278491,0.0450457,0.0560585,0.0257830,0.0376359,0.0324181,0.0072163,0.0370350,0.0582448,0.0193838,0.0658340,0.0676281,0.0625781,0.2748239,0.0579856,0.1240768,0.1011154,0.0492741,1.3212737,0.3338487,0.0101283,0.0105122,0.0113708,0.0100218,0.0114677,0.0083523,0.0151074,0.0134650,0.0116271,0.0087995,0.0056367,0.0156256,0.0161031,0.0078464,0.0090846,0.0099891,0.0108337,0.0045091,0.0057447,0.0046697,0.0051904,0.0018313,0.0242279,0.0073040,0.0044389,0.0036731,0.0169816,0.0085087,0.0179487,0.0210943,0.0096632,0.0485298,0.0305690,0.0244062,0.0166630,0.0064266,0.0148236,0.0160332,0.0144114,0.0170642,0.0118266,0.0061936,0.0095205,0.0280534,0.0262060
"326","Plastics and rubber products",0.0137151,0.0039229,0.0053353,0.0184495,0.0101760,0.0034598,0.0236597,0.0139543,0.0163516,0.0125627,0.0146429,0.0270962,0.0026301,0.0203343,0.0666134,0.0177270,0.0628805,0.0411788,0.0340114,0.0195311,0.0161217,0.0298143,0.0154354,0.0057738,0.0244329,1.0935902,0.0100126,0.0094988,0.0119964,0.0041210,0.0089840,0.0039437,0.0046504,0.0064074,0.0081098,0.0040702,0.0053719,0.0186200,0.0093253,0.0035597,0.0036756,0.0108360,0.0045502,0.0018981,0.0023470,0.0017635,0.0021316,0.0011875,0.0053341,0.0070008,0.0016813,0.0024583,0.0064568,0.0027926,0.0057108,0.0096223,0.0043447,0.0117146,0.0082912,0.0103788,0.0100122,0.0021827,0.0050751,0.0043649,0.0114920,0.0106137,0.0087692,0.0021990,0.0045113,0.0098471,0.0141553
"42","Wholesale trade",0.1732474,0.0558726,0.0543828,0.0846847,0.0435639,0.0323824,0.0834734,0.1364760,0.0811486,0.1890146,0.1123754,0.1370296,0.0201600,0.1274559,0.2078235,0.0781445,0.1268063,0.1014067,0.1575855,0.1217653,0.1275880,0.1357183,0.0772783,0.0666098,0.1124243,0.1246771,1.0430343,0.0318971,0.0238381,0.0227631,0.0366155,0.0295897,0.0681645,0.0531463,0.0481034,0.0313462,0.0165148,0.0539738,0.0374709,0.0271456,0.0140320,0.0315226,0.0224017,0.0107359,0.0133990,0.0079585,0.0154200,0.0046115,0.0289902,0.0403633,0.0089236,0.0102236,0.0221494,0.0173769,0.0257086,0.0509024,0.0242013,0.0395125,0.0346271,0.0360123,0.0404237,0.0125658,0.0411101,0.0319257,0.0455525,0.0359114,0.0408478,0.0104131,0.0387819,0.0391226,0.0609128
"441","Motor vehicle and parts dealers",0.0009696,0.0003324,0.0014910,0.0037155,0.0017339,0.0006174,0.0026270,0.0025515,0.0028878,0.0020765,0.0019702,0.0087404,0.0002167,0.0009130,0.0070332,0.0042841,0.0024627,0.0022836,0.0022815,0.0015824,0.0007008,0.0035270,0.0019548,0.0010744,0.0015173,0.0018431,0.0006069,1.0034407,0.0031911,0.0007564,0.0026493,0.0004544,0.0008930,0.0010217,0.0043849,0.0008374,0.0004296,0.0008789,0.0017258,0.0005739,0.0007549,0.0006449,0.0006154,0.0003563,0.0004082,0.0004208,0.0003794,0.0001588,0.0012323,0.0014588,0.0002922,0.0002794,0.0009530,0.0004814,0.0024422,0.0015890,0.0003782,0.0004332,0.0006953,0.0005929,0.0005835,0.0003995,0.0006512,0.0006506,0.0007590,0.0100346,0.0006943,0.0001993,0.0006075,0.0005660,0.0009972
"445","Food and beverage stores",0.0003204,0.0000409,0.0000595,0.0000829,0.0000548,0.0002620,0.0002038,0.0000931,0.0001955,0.0001217,0.0000900,0.0000810,0.0000131,0.0000719,0.0001087,0.0000492,0.0001509,0.0000995,0.0001849,0.0001225,0.0000800,0.0001172,0.0005907,0.0000763,0.0002025,0.0001262,0.0000918,0.0001174,1.0001117,0.0000742,0.0001209,0.0002205,0.0001809,0.0001410,0.0009852,0.0004632,0.0000542,0.0003274,0.0000988,0.0000565,0.0000846,0.0000641,0.0001260,0.0000742,0.0000932,0.0000700,0.0000830,0.0000471,0.0002557,0.0000745,0.0000744,0.0000583,0.0000999,0.0000700,0.0004492,0.0000958,0.0000853,0.0001208,0.0001273,0.0001809,0.0001107,0.0000675,0.0000964,0.0003301,0.0027233,0.0001435,0.0000516,0.0000300,0.0000846,0.0000784,0.0000907
"452","General merchandise stores",0.0006378,0.0001061,0.0002409,0.0004200,0.0002170,0.0004747,0.0013231,0.0003643,0.0005327,0.0003653,0.0003269,0.0007468,0.0000453,0.0002800,0.0007618,0.0003505,0.0010555,0.0006477,0.0005731,0.0012081,0.0003393,0.0005565,0.0037564,0.0002574,0.0007038,0.0004785,0.0002933,0.0005004,0.0005159,1.0002213,0.0005286,0.0002325,0.0003891,0.0003375,0.0017432,0.0007776,0.0001723,0.0005757,0.0003199,0.0002082,0.0002613,0.0001811,0.0004304,0.0001881,0.0002714,0.0001621,0.0002168,0.0003290,0.0006867,0.0002504,0.0001970,0.0001221,0.0003027,0.0001679,0.0009521,0.0002994,0.0003331,0.0002655,0.0003006,0.0002963,0.0003475,0.0001807,0.0002418,0.0012181,0.0014118,0.0012663,0.0001676,0.0001097,0.0001812,0.0003116,0.0003581
"4A0","Other retail",0.0070211,0.0009519,0.0019674,0.0055278,0.0016407,0.0061376,0.0483403,0.0032336,0.0029676,0.0032618,0.0025199,0.0039497,0.0003652,0.0024787,0.0046528,0.0017359,0.0092795,0.0053591,0.0053275,0.0082119,0.0025357,0.0043059,0.0192796,0.0029464,0.0060522,0.0038080,0.0020251,0.0077137,0.0034482,0.0038934,1.0039965,0.0024846,0.0048620,0.0108131,0.0226756,0.0085843,0.0017835,0.0096944,0.0027442,0.0013543,0.0017460,0.0013590,0.0024862,0.0013384,0.0018278,0.0012658,0.0015693,0.0042798,0.0066101,0.0014289,0.0015791,0.0007252,0.0020609,0.0013266,0.0033290,0.0019953,0.0019452,0.0020492,0.0020880,0.0025648,0.0027298,0.0021846,0.0030434,0.0069073,0.0140898,0.0075652,0.0017133,0.0010475,0.0018188,0.0032798,0.0082532
"481","Air transportation",0.0049586,0.0029817,0.0024401,0.0030844,0.0048557,0.0040002,0.0025881,0.0068795,0.0050234,0.0048478,0.0049364,0.0040204,0.0005998,0.0027692,0.0040608,0.0027806,0.0054931,0.0039402,0.0049419,0.0039184,0.0034611,0.0050224,0.0058836,0.0027080,0.0027631,0.0053410,0.0058722,0.0033699,0.0029016,0.0025545,0.0034344,1.0037922,0.0032238,0.0108156,0.0071634,0.0033047,0.0016800,0.0060089,0.0036727,0.0040962,0.0065552,0.0051325,0.0089122,0.0067083,0.0101884,0.0031014,0.0105439,0.0011737,0.0110816,0.0049212,0.0059650,0.0061296,0.0060186,0.0034555,0.0114278,0.0093862,0.0044553,0.0055900,0.0034238,0.0051104,0.0053886,0.0031449,0.0042956,0.0034207,0.0042234,0.0038125,0.0098215,0.0042468,0.0051781,0.0038233,0.0028365
"482","Rail transportation",0.0106744,0.0020358,0.0045394,0.0119197,0.0023410,0.0097383,0.0045552,0.0115266,0.0207076,0.0213499,0.0086267,0.0056918,0.0006534,0.0070468,0.0085641,0.0036357,0.0086990,0.0050742,0.0134352,0.0061816,0.0026171,0.0194362,0.0055951,0.0079008,0.0107224,0.0130369,0.0011626,0.0013058,0.0017001,0.0010484,0.0013386,0.0018994,1.0065228,0.0026139,0.0123739,0.0015037,0.0009573,0.0035368,0.0022129,0.0007947,0.0008184,0.0014135,0.0011217,0.0006426,0.0008574,0.0007446,0.0008069,0.0002748,0.0024539,0.0009285,0.0006146,0.0004251,0.0013835,0.0008619,0.0015609,0.0021773,0.0012044,0.0014540,0.0014865,0.0018450,0.0022533,0.0007594,0.0020595,0.0018926,0.0026080,0.0014260,0.0016276,0.0011130,0.0061101,0.0026849,0.0094547
"483","Water transportation",0.0024377,0.0005190,0.0016685,0.0027623,0.0006443,0.0012824,0.0010920,0.0004905,0.0029036,0.0034069,0.0012911,0.0008167,0.0001192,0.0012660,0.0009740,0.0004831,0.0007645,0.0007893,0.0022471,0.0013573,0.0004166,0.0015133,0.0004489,0.0011627,0.0014719,0.0015735,0.0002371,0.0003115,0.0002774,0.0002039,0.0002759,0.0002816,0.0005255,1.0007082,0.0004020,0.0002328,0.0002950,0.0003583,0.0003340,0.0001363,0.0002130,0.0002676,0.0002472,0.0001559,0.0002817,0.0001330,0.0002318,0.0000612,0.0004924,0.0001568,0.0001089,0.0001042,0.0010531,0.0002683,0.0003328,0.0004372,0.0002195,0.0003268,0.0003404,0.0003271,0.0003428,0.0001675,0.0003448,0.0003204,0.0004057,0.0002615,0.0026611,0.0002636,0.0055295,0.0005688,0.0014150
"484","Truck transportation",0.0397729,0.0145323,0.0116653,0.0210368,0.0091460,0.0115983,0.0242180,0.0351138,0.0416894,0.0530821,0.0285324,0.0251818,0.0038576,0.0252360,0.0354267,0.0158094,0.0320520,0.0197689,0.0616224,0.0332144,0.0252056,0.0374982,0.0187161,0.0239026,0.0188715,0.0254836,0.0060742,0.0110195,0.0093881,0.0081977,0.0084146,0.0129796,0.0139594,0.0134217,1.0216832,0.0063181,0.0039613,0.0196185,0.0072305,0.0044421,0.0056801,0.0056791,0.0062131,0.0021228,0.0027663,0.0018807,0.0027392,0.0012484,0.0071196,0.0035269,0.0020293,0.0019349,0.0053186,0.0031367,0.0054294,0.0121818,0.0051006,0.0047903,0.0056035,0.0072129,0.0097042,0.0036564,0.0119361,0.0071197,0.0096808,0.0069052,0.0090179,0.0021543,0.0107961,0.0089445,0.0133786
"485","Transit and ground passenger transportation",0.0011782,0.0003987,0.0010938,0.0012654,0.0016046,0.0045558,0.0011747,0.0015952,0.0016971,0.0020959,0.0017626,0.0013517,0.0002163,0.0009656,0.0013113,0.0009008,0.0017326,0.0014038,0.0013911,0.0012776,0.0010613,0.0016251,0.0019035,0.0011060,0.0009651,0.0017167,0.0014798,0.0015389,0.0012855,0.0010925,0.0015013,0.0008225,0.0072425,0.0019873,0.0013075,1.0012998,0.0008138,0.0014495,0.0016323,0.0014838,0.0030527,0.0035627,0.0033950,0.0027535,0.0034444,0.0026066,0.0030520,0.0005692,0.0044721,0.0020617,0.0027181,0.0023431,0.0039857,0.0015627,0.0048722,0.0029941,0.0019746,0.0025619,0.0031665,0.0040386,0.0018273,0.0121533,0.0015651,0.0014759,0.0017416,0.0014878,0.0009090,0.0007603,0.0009796,0.0085725,0.0040015
"486","Pipeline transportation",0.0032464,0.0008468,0.0365954,0.0042100,0.0013832,0.0266861,0.0022277,0.0019000,0.0019756,0.0025611,0.0014586,0.0012610,0.0002127,0.0014238,0.0013653,0.0006654,0.0014612,0.0011616,0.0021598,0.0023724,0.0009957,0.0025003,0.0025125,0.0467015,0.0031473,0.0025626,0.0011010,0.0014749,0.0020658,0.0013406,0.0014579,0.0052494,0.0057763,0.0037204,0.0043789,0.0021534,1.0007898,0.0046899,0.0032856,0.0004741,0.0007181,0.0006721,0.0007784,0.0009099,0.0010775,0.0005687,0.0011462,0.0001731,0.0034296,0.0008759,0.0005389,0.0003330,0.0007435,0.0010971,0.0010556,0.0019742,0.0010875,0.0007573,0.0011052,0.0012953,0.0013472,0.0007261,0.0014369,0.0017624,0.0016714,0.0009905,0.0022049,0.0003756,0.0068682,0.0031675,0.0268314
"487OS","Other transportation and support activities",0.0125376,0.0070443,0.0060485,0.0269574,0.0046006,0.0224516,0.0085730,0.0208722,0.0200114,0.0172234,0.0100112,0.0091642,0.0014801,0.0086977,0.0125945,0.0055184,0.0146569,0.0088521,0.0158460,0.0121628,0.0086268,0.0155395,0.0116043,0.0106601,0.0080763,0.0124766,0.0277260,0.0133374,0.0087988,0.0065148,0.0175500,0.0952393,0.0313420,0.1113815,0.1316687,0.0119931,0.0146334,1.1229478,0.0132592,0.0088275,0.0136735,0.0051262,0.0146884,0.0034211,0.0086084,0.0027394,0.0066602,0.0007517,0.0069466,0.0084531,0.0047045,0.0029699,0.0105852,0.0041935,0.0078280,0.0212141,0.0046421,0.0054221,0.0072531,0.0061167,0.0093491,0.0068883,0.0095108,0.0049627,0.0058042,0.0065900,0.0051308,0.0019700,0.0115091,0.0046984,0.0197359
"493","Warehousing and storage",0.0078134,0.0019970,0.0028688,0.0090311,0.0024043,0.0034583,0.0073070,0.0492338,0.0225110,0.0082232,0.0106569,0.0081835,0.0061630,0.0063012,0.0101940,0.0046161,0.0140312,0.0102963,0.0141637,0.0472176,0.0276326,0.0349431,0.0282569,0.0108784,0.0111971,0.0373403,0.0149040,0.0430389,0.0422710,0.0472040,0.0298835,0.0028785,0.0046625,0.0212832,0.0342856,0.0045919,0.0019703,0.0087807,1.0878353,0.0039154,0.0041718,0.0033406,0.0046833,0.0009839,0.0012506,0.0009656,0.0012364,0.0004913,0.0029294,0.0028251,0.0014927,0.0010791,0.0024351,0.0013836,0.0045292,0.0041605,0.0018154,0.0027066,0.0033304,0.0034487,0.0041776,0.0024098,0.0031065,0.0034429,0.0058723,0.0038920,0.0027439,0.0011146,0.0022648,0.0045360,0.0042915
"511","Publishing industries, except internet (includes software)",0.0019378,0.0007197,0.0028659,0.0024539,0.0021073,0.0023996,0.0023527,0.0025099,0.0020998,0.0029045,0.0028313,0.0024526,0.0006174,0.0017542,0.0023282,0.0018301,0.0026583,0.0023349,0.0022912,0.0024468,0.0021744,0.0024869,0.0027116,0.0023958,0.0016141,0.0024907,0.0037490,0.0047590,0.0028397,0.0029903,0.0039706,0.0016725,0.0034642,0.0037875,0.0026648,0.0022981,0.0020856,0.0034877,0.0027609,1.0421276,0.0037718,0.0045047,0.0095383,0.0030808,0.0047213,0.0023917,0.0040338,0.0003715,0.0039768,0.0029220,0.0050259,0.0037495,0.0058349,0.0075929,0.0062372,0.0028138,0.0043541,0.0032638,0.0042131,0.0027421,0.0053250,0.0022806,0.0026022,0.0026428,0.0027647,0.0034959,0.0065686,0.0030206,0.0042661,0.0053114,0.0032988
"512","Motion picture and sound recording industries",0.0009726,0.0003406,0.0013334,0.0011437,0.0011129,0.0010705,0.0010769,0.0010269,0.0009460,0.0012092,0.0011042,0.0009694,0.0002126,0.0007487,0.0009750,0.0005985,0.0010575,0.0009456,0.0010399,0.0010169,0.0008686,0.0010376,0.0010919,0.0011836,0.0006981,0.0010656,0.0016396,0.0034733,0.0024534,0.0010661,0.0018882,0.0010485,0.0011003,0.0016725,0.0019748,0.0018121,0.0047264,0.0018841,0.0011719,0.0016328,1.1718935,0.0721269,0.0025537,0.0015945,0.0019540,0.0013713,0.0017989,0.0002722,0.0024348,0.0020027,0.0015991,0.0011729,0.0029767,0.0021859,0.0021931,0.0014880,0.0116517,0.0012279,0.0013820,0.0079976,0.0069336,0.0020589,0.0016710,0.0099442,0.0034874,0.0022278,0.0043282,0.0014688,0.0011451,0.0024406,0.0013261
"513","Broadcasting and telecommunications",0.0126630,0.0043427,0.0163664,0.0146700,0.0143767,0.0131148,0.0143676,0.0132624,0.0121677,0.0153210,0.0141499,0.0123018,0.0026451,0.0096789,0.0123953,0.0076211,0.0136162,0.0122183,0.0133353,0.0130517,0.0111457,0.0131775,0.0141423,0.0138385,0.0088099,0.0136787,0.0218962,0.0244641,0.0146419,0.0135127,0.0251529,0.0110391,0.0136156,0.0216526,0.0270413,0.0256869,0.0261663,0.0255842,0.0155488,0.0201461,0.0201106,1.1596321,0.0352271,0.0213064,0.0251156,0.0185763,0.0236423,0.0037728,0.0309542,0.0128541,0.0220244,0.0152115,0.0220857,0.0243933,0.0283463,0.0190320,0.0155331,0.0152948,0.0176744,0.0161386,0.0160789,0.0111663,0.0176747,0.0188929,0.0182809,0.0170068,0.0193838,0.0119905,0.0141288,0.0291335,0.0165431
"514","Data processing, internet publishing, and other information services",0.0070764,0.0026281,0.0092393,0.0095151,0.0084049,0.0109827,0.0090175,0.0159009,0.0125251,0.0154369,0.0166743,0.0126281,0.0030417,0.0094598,0.0112396,0.0089001,0.0163537,0.0126136,0.0101520,0.0131446,0.0113698,0.0139464,0.0121952,0.0091294,0.0069866,0.0139967,0.0122201,0.0229720,0.0138656,0.0125141,0.0169837,0.0074821,0.0097077,0.0150443,0.0103974,0.0105793,0.0089598,0.0108615,0.0091496,0.0159183,0.0138843,0.0179314,1.0503913,0.0170089,0.0163907,0.0100556,0.0176051,0.0016834,0.0161132,0.0206063,0.0156462,0.0117417,0.0213842,0.0231346,0.0353105,0.0182175,0.0213290,0.0088668,0.0150511,0.0104631,0.0139770,0.0104711,0.0113815,0.0112391,0.0132611,0.0191588,0.0300783,0.0109951,0.0099935,0.0126359,0.0157220
"521CI","Federal Reserve banks, credit intermediation, and related activities",0.0249880,0.0062631,0.0292343,0.0286241,0.0315948,0.0306215,0.0186957,0.0161927,0.0216655,0.0232723,0.0200114,0.0181919,0.0034886,0.0146442,0.0184178,0.0115508,0.0203628,0.0168289,0.0233630,0.0193717,0.0175476,0.0182868,0.0165378,0.0220991,0.0143069,0.0207099,0.0265481,0.0231352,0.0293272,0.0298127,0.0329965,0.0297042,0.0883453,0.0567631,0.0396386,0.1302274,0.0117360,0.0199005,0.0269382,0.0145382,0.0299267,0.0211956,0.0195357,1.0578786,0.1020080,0.0297143,0.1148456,0.0533109,0.0679120,0.0631664,0.0214052,0.0118988,0.0266426,0.0445774,0.0249177,0.0193896,0.0171866,0.0210580,0.0187279,0.0265607,0.0220644,0.0163413,0.0222954,0.0166024,0.0238077,0.0276354,0.0077172,0.0081424,0.0393950,0.0110328,0.0440373
"523","Securities, commodity contracts, and investments",0.0067810,0.0026198,0.0111307,0.0239404,0.0618832,0.0070634,0.0058113,0.0051746,0.0072979,0.0134466,0.0109975,0.0100303,0.0015604,0.0071824,0.0089042,0.0061697,0.0107127,0.0090912,0.0067517,0.0056989,0.0048074,0.0059018,0.0047988,0.0080600,0.0043750,0.0059149,0.0069668,0.0054924,0.0064187,0.0065409,0.0068882,0.0265947,0.0245100,0.1864615,0.0123680,0.0353873,0.0056780,0.0139994,0.0060836,0.0041561,0.0083032,0.0047758,0.0043236,0.0483685,1.1091854,0.0251911,0.6776329,0.0048704,0.0147607,0.0101576,0.0065491,0.0031960,0.0069540,0.0243583,0.0081703,0.0063667,0.0042623,0.0060455,0.0205586,0.0078518,0.0169342,0.0060904,0.0053619,0.0052363,0.0145701,0.0255189,0.0031300,0.0063975,0.0076632,0.0036077,0.0149251
"524","Insurance carriers and related activities",0.0335225,0.0320944,0.0792406,0.0509455,0.0474883,0.0187758,0.0133889,0.0206194,0.0260586,0.0249631,0.0177413,0.0191102,0.0033096,0.0213433,0.0213116,0.0199119,0.0218177,0.0164682,0.0275048,0.0268837,0.0260001,0.0200443,0.0147044,0.0480728,0.0167185,0.0193581,0.0339788,0.0293421,0.0235754,0.0191982,0.0250754,0.0320116,0.0165690,0.0525125,0.0784890,0.0786858,0.0209913,0.0286059,0.0368276,0.0107079,0.0325853,0.0181129,0.0134777,0.0228281,0.0627922,1.5326018,0.1229661,0.0140805,0.0677485,0.0244998,0.0238823,0.0088248,0.0179135,0.0123494,0.0238301,0.0293106,0.0202026,0.0208019,0.1524311,0.0271878,0.0476722,0.0268994,0.0275387,0.0188380,0.0205012,0.0209723,0.0110003,0.2637520,0.0177091,0.0106765,0.0522957
"525","Funds, trusts, and other financial vehicles",0.0002004,0.0001911,0.0004747,0.0003059,0.0002834,0.0001124,0.0000807,0.0001239,0.0001565,0.0001500,0.0001077,0.0001168,0.0000212,0.0001283,0.0001294,0.0001197,0.0001310,0.0000997,0.0001661,0.0001621,0.0001572,0.0001211,0.0000888,0.0002887,0.0001014,0.0001168,0.0002045,0.0001753,0.0001413,0.0001183,0.0001507,0.0001913,0.0000993,0.0003145,0.0004686,0.0004689,0.0001252,0.0001716,0.0002197,0.0000650,0.0001945,0.0001084,0.0000809,0.0001363,0.0003748,0.0091113,1.0735753,0.0000838,0.0004038,0.0001468,0.0001431,0.0000533,0.0001080,0.0001178,0.0001446,0.0001766,0.0001206,0.0001253,0.0009073,0.0001631,0.0002845,0.0001610,0.0001648,0.0001142,0.0001261,0.0001259,0.0000660,0.0015682,0.0001059,0.0000641,0.0003119
"HS","Housing",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
