"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2009, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0136369,0.0081528,0.0156796,0.0252085,0.0189340,0.0071158,0.0344651,0.0310127,0.0320576,1.4032366,0.2938432,0.1678291,0.0394690,0.1995064,0.2277809,0.1029082,0.0823233,0.1036249,0.0246921,0.0250293,0.0123736,0.0261072,0.0163652,0.0126886,0.0151109,0.0313875,0.0029973,0.0021589,0.0040015,0.0031480,0.0039419,0.0062653,0.0295896,0.0194810,0.0118430,0.0041666,0.0182804,0.0106318,0.0095281,0.0054286,0.0020360,0.0089016,0.0070629,0.0027439,0.0030492,0.0009225,0.0030444,0.0014678,0.0065591,0.0032160,0.0015873,0.0030917,0.0051424,0.0040942,0.0059387,0.0271874,0.0056911,0.0052695,0.0066718,0.0043709,0.0098634,0.0028426,0.0076613,0.0060011,0.0059057,0.0132412,0.0119485,0.0060974,0.0088640,0.0063312,0.0183993
"332","Fabricated metal products",0.0199748,0.0097963,0.0135603,0.0247153,0.0205690,0.0104605,0.0732530,0.0549931,0.0449069,0.0686181,1.1541942,0.1220970,0.0383624,0.1005820,0.1761886,0.0735010,0.0741247,0.0548138,0.0359909,0.0314218,0.0219389,0.0487284,0.0317681,0.0128070,0.0283760,0.0519008,0.0041511,0.0032493,0.0056599,0.0043815,0.0063277,0.0066469,0.0122684,0.0441164,0.0127306,0.0060049,0.0526107,0.0107722,0.0122733,0.0105692,0.0026980,0.0187317,0.0121553,0.0041777,0.0047513,0.0014303,0.0046656,0.0029698,0.0103619,0.0047082,0.0024336,0.0051734,0.0074850,0.0061934,0.0077013,0.0391718,0.0069066,0.0057388,0.0070146,0.0056348,0.0148350,0.0037606,0.0095378,0.0109211,0.0102631,0.0144742,0.0173618,0.0083448,0.0153741,0.0086833,0.0305736
"333","Machinery",0.0217990,0.0161133,0.0140271,0.0495774,0.0436931,0.0059817,0.0241605,0.0137309,0.0109542,0.0201200,0.0196832,1.1071281,0.0068936,0.0194966,0.0719042,0.0274951,0.0091560,0.0196133,0.0136004,0.0078819,0.0047757,0.0140019,0.0192193,0.0106236,0.0105900,0.0132953,0.0019814,0.0014940,0.0026614,0.0021453,0.0025582,0.0038109,0.0052754,0.0059344,0.0054133,0.0029202,0.0119393,0.0116238,0.0059050,0.0033319,0.0013956,0.0046124,0.0049107,0.0017099,0.0019160,0.0006486,0.0019250,0.0009947,0.0041553,0.0036293,0.0011015,0.0026080,0.0029763,0.0021453,0.0049220,0.0355072,0.0080456,0.0025769,0.0032291,0.0030876,0.0040479,0.0019239,0.0034148,0.0031035,0.0035555,0.0090878,0.0057439,0.0025802,0.0037626,0.0049768,0.0121345
"334","Computer and electronic products",0.0048883,0.0029892,0.0023118,0.0060515,0.0077686,0.0023571,0.0111667,0.0141296,0.0153639,0.0160357,0.0203165,0.0364233,1.1930100,0.0391046,0.0648906,0.0654465,0.0212079,0.0218030,0.0080357,0.0182007,0.0108877,0.0110279,0.0190739,0.0029221,0.0125850,0.0168476,0.0044350,0.0025836,0.0040486,0.0052684,0.0041497,0.0037943,0.0048631,0.0096498,0.0045641,0.0024043,0.0060849,0.0040767,0.0055713,0.0138169,0.0121703,0.0309766,0.0215343,0.0042970,0.0055842,0.0012757,0.0078828,0.0007418,0.0046925,0.0032390,0.0055241,0.0119087,0.0081083,0.0224020,0.0083199,0.0127600,0.0071436,0.0089988,0.0042460,0.0038408,0.0064056,0.0028590,0.0042865,0.0064419,0.0050621,0.0140362,0.0350550,0.0102357,0.0036057,0.0042887,0.0093086
"335","Electrical equipment, appliances, and components",0.0052553,0.0077126,0.0014032,0.0042088,0.0042823,0.0015058,0.0243128,0.0164119,0.0050512,0.0171729,0.0132131,0.0434989,0.0165465,1.0741426,0.0259698,0.0155970,0.0063288,0.0104727,0.0044320,0.0041323,0.0027140,0.0058054,0.0042508,0.0018132,0.0037266,0.0079901,0.0011553,0.0009214,0.0016246,0.0021518,0.0016579,0.0017116,0.0045247,0.0036389,0.0019354,0.0017360,0.0036427,0.0019302,0.0053820,0.0015744,0.0009111,0.0070877,0.0036710,0.0015365,0.0017989,0.0005078,0.0016927,0.0009891,0.0034793,0.0013694,0.0008374,0.0027210,0.0035310,0.0018838,0.0036889,0.0100671,0.0031707,0.0014126,0.0019590,0.0028953,0.0036385,0.0012959,0.0025100,0.0028362,0.0024106,0.0055183,0.0042965,0.0067659,0.0020861,0.0028025,0.0123737
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0092086,0.0062765,0.0033769,0.0166569,0.0096126,0.0026878,0.0087325,0.0137756,0.0120908,0.0209105,0.0137855,0.0584469,0.0077779,0.0141351,1.4959150,0.0346402,0.0121497,0.0100022,0.0094024,0.0081552,0.0050890,0.0114955,0.0079532,0.0034119,0.0065611,0.0090178,0.0042527,0.0046059,0.0081658,0.0042309,0.0062125,0.0025938,0.0037330,0.0071488,0.0196361,0.0074219,0.0049993,0.0052823,0.0303922,0.0061640,0.0016283,0.0042734,0.0031105,0.0021520,0.0025168,0.0008146,0.0023546,0.0004678,0.0039308,0.0032960,0.0012411,0.0018176,0.0036846,0.0034175,0.0096465,0.0300333,0.0043427,0.0026706,0.0036714,0.0029388,0.0114859,0.0023256,0.0034011,0.0036846,0.0040278,0.0346800,0.0121006,0.0021607,0.0194139,0.0061307,0.0072522
"3364OT","Other transportation equipment",0.0011857,0.0034326,0.0005185,0.0021957,0.0010929,0.0007858,0.0012077,0.0024224,0.0017747,0.0072689,0.0028331,0.0049858,0.0017767,0.0023088,0.0043560,1.2854717,0.0015486,0.0014348,0.0013305,0.0010197,0.0006348,0.0019853,0.0009841,0.0005168,0.0009652,0.0012839,0.0003372,0.0001565,0.0003021,0.0002688,0.0003143,0.0133157,0.0219434,0.0723411,0.0025520,0.0005297,0.0009216,0.0078480,0.0004630,0.0004591,0.0002743,0.0005780,0.0005901,0.0003094,0.0005221,0.0001203,0.0004677,0.0000662,0.0004630,0.0002842,0.0002158,0.0003381,0.0007488,0.0004400,0.0004602,0.0014443,0.0004464,0.0003268,0.0003112,0.0003084,0.0019963,0.0002270,0.0005257,0.0004084,0.0004120,0.0010316,0.0431811,0.0026290,0.0013042,0.0003716,0.0012830
"337","Furniture and related products",0.0005273,0.0001938,0.0001470,0.0005834,0.0003659,0.0004600,0.0089638,0.0106059,0.0008141,0.0006415,0.0005188,0.0016649,0.0009190,0.0005460,0.0011654,0.0011663,1.0593314,0.0024554,0.0005178,0.0008998,0.0007537,0.0012022,0.0005215,0.0002901,0.0004270,0.0023818,0.0004682,0.0006472,0.0004113,0.0003077,0.0011115,0.0002842,0.0008279,0.0007676,0.0004764,0.0002250,0.0009184,0.0005317,0.0006130,0.0002806,0.0002258,0.0005646,0.0022623,0.0003233,0.0004229,0.0001121,0.0003899,0.0007651,0.0010811,0.0002549,0.0001926,0.0001635,0.0003508,0.0002996,0.0002686,0.0003830,0.0003071,0.0005911,0.0004052,0.0003875,0.0010492,0.0018824,0.0014140,0.0006131,0.0008100,0.0005349,0.0003611,0.0002240,0.0063709,0.0003958,0.0115896
"339","Miscellaneous manufacturing",0.0014912,0.0007986,0.0004575,0.0015628,0.0012694,0.0005469,0.0021998,0.0022988,0.0032264,0.0021030,0.0019686,0.0108393,0.0031065,0.0081576,0.0085438,0.0027195,0.0033349,1.0383247,0.0013959,0.0042385,0.0130053,0.0020405,0.0020019,0.0005268,0.0026534,0.0029109,0.0009519,0.0005136,0.0010833,0.0008018,0.0012878,0.0007208,0.0007504,0.0013128,0.0009180,0.0007189,0.0013467,0.0015632,0.0026472,0.0011144,0.0006899,0.0013851,0.0015531,0.0010550,0.0010825,0.0003163,0.0010145,0.0001498,0.0013511,0.0006623,0.0005658,0.0007735,0.0017057,0.0010423,0.0030973,0.0097844,0.0019868,0.0199965,0.0295207,0.0040451,0.0078707,0.0018618,0.0034635,0.0024453,0.0014006,0.0040156,0.0016791,0.0018275,0.0008355,0.0037026,0.0018513
"311FT","Food and beverage and tobacco products",0.1370044,0.0167253,0.0005512,0.0015506,0.0012649,0.0010591,0.0016959,0.0077344,0.0053079,0.0032924,0.0023114,0.0020557,0.0010323,0.0019379,0.0031801,0.0013202,0.0037769,0.0034377,1.2660762,0.0123263,0.0318118,0.0157126,0.0180657,0.0014140,0.0133536,0.0077400,0.0016026,0.0005746,0.0036437,0.0017556,0.0012828,0.0066773,0.0009624,0.0061342,0.0014894,0.0009205,0.0012837,0.0018458,0.0011461,0.0021720,0.0012969,0.0013365,0.0021115,0.0018927,0.0020267,0.0007808,0.0020506,0.0002419,0.0030284,0.0012828,0.0014414,0.0016104,0.0028910,0.0018777,0.0023419,0.0023564,0.0274006,0.0027603,0.0105969,0.0290035,0.0501083,0.0094927,0.0247895,0.0264680,0.0771852,0.0036303,0.0072581,0.0011654,0.0091272,0.0254495,0.0014441
"313TT","Textile mills and textile product mills",0.0025237,0.0030110,0.0003655,0.0012928,0.0008625,0.0004302,0.0033330,0.0128507,0.0054554,0.0019392,0.0015374,0.0057212,0.0008654,0.0017186,0.0145983,0.0057088,0.0543141,0.0177854,0.0026743,1.2049132,0.1735084,0.0235337,0.0104186,0.0006865,0.0034236,0.0177814,0.0012375,0.0006264,0.0014861,0.0087744,0.0033215,0.0006157,0.0007919,0.0046008,0.0009865,0.0006101,0.0011281,0.0013675,0.0008548,0.0011467,0.0010890,0.0009735,0.0009658,0.0004885,0.0005726,0.0002153,0.0005209,0.0001827,0.0009197,0.0007834,0.0003118,0.0003717,0.0007078,0.0005147,0.0010186,0.0029563,0.0007716,0.0013055,0.0021300,0.0101440,0.0062857,0.0006496,0.0044232,0.0122706,0.0012762,0.0027795,0.0023727,0.0016801,0.0010604,0.0021988,0.0017586
"315AL","Apparel and leather and allied products",0.0003034,0.0001838,0.0000722,0.0002193,0.0001955,0.0001365,0.0002956,0.0004564,0.0003226,0.0004650,0.0003034,0.0005297,0.0001554,0.0002522,0.0066588,0.0003666,0.0010833,0.0007578,0.0003041,0.0058975,1.1539170,0.0005964,0.0098900,0.0001118,0.0002242,0.0004739,0.0005840,0.0012887,0.0003491,0.0028427,0.0012908,0.0001739,0.0001634,0.0003483,0.0003970,0.0002347,0.0003141,0.0002346,0.0003005,0.0005386,0.0002798,0.0023987,0.0004724,0.0002466,0.0003049,0.0001184,0.0002772,0.0000298,0.0003509,0.0005497,0.0001680,0.0001731,0.0002504,0.0002626,0.0007667,0.0024734,0.0007174,0.0009559,0.0013345,0.0003459,0.0043918,0.0007787,0.0005806,0.0005701,0.0005120,0.0036152,0.0004011,0.0002333,0.0008991,0.0019360,0.0003982
"322","Paper products",0.0117675,0.0036191,0.0018436,0.0072994,0.0045720,0.0024111,0.0085243,0.0176428,0.0312711,0.0230676,0.0193884,0.0190825,0.0083457,0.0221993,0.0267656,0.0103855,0.0343358,0.0313090,0.0512824,0.0275247,0.0161906,1.3155372,0.1619771,0.0030018,0.0226369,0.0421244,0.0058755,0.0015429,0.0085543,0.0040098,0.0054171,0.0045155,0.0041570,0.0056970,0.0062085,0.0143623,0.0119974,0.0172388,0.0063833,0.0195941,0.0037194,0.0043010,0.0073182,0.0053314,0.0044446,0.0020661,0.0039685,0.0006199,0.0042584,0.0033444,0.0030713,0.0031816,0.0055320,0.0052158,0.0076767,0.0089824,0.0052278,0.0060733,0.0066954,0.0074073,0.0116138,0.0044853,0.0053589,0.0194390,0.0101956,0.0057825,0.0045171,0.0103028,0.0041451,0.0123369,0.0054783
"323","Printing and related support activities",0.0024609,0.0014320,0.0009275,0.0022990,0.0025756,0.0018676,0.0025812,0.0032258,0.0027466,0.0051832,0.0034128,0.0031194,0.0016908,0.0025343,0.0041401,0.0021168,0.0041527,0.0034652,0.0032987,0.0040751,0.0102167,0.0040806,1.0320199,0.0011841,0.0035157,0.0033495,0.0060218,0.0014895,0.0032480,0.0032246,0.0058899,0.0024685,0.0023948,0.0041661,0.0034417,0.0026023,0.0041437,0.0036745,0.0018704,0.0377316,0.0077456,0.0046595,0.0206187,0.0048336,0.0083433,0.0048633,0.0067024,0.0003790,0.0040142,0.0036765,0.0047864,0.0036541,0.0075053,0.0066577,0.0072089,0.0030976,0.0067476,0.0047781,0.0056101,0.0033963,0.0144851,0.0110277,0.0051509,0.0080126,0.0040763,0.0047832,0.0056292,0.0087569,0.0035057,0.0085256,0.0057333
"324","Petroleum and coal products",0.0461008,0.0234708,0.0120637,0.0553040,0.0283677,0.0489837,0.0469712,0.0328143,0.0334148,0.0412309,0.0216308,0.0205382,0.0076426,0.0243932,0.0245169,0.0109200,0.0245506,0.0211391,0.0282400,0.0408821,0.0176977,0.0333883,0.0383980,1.0469461,0.0605993,0.0447852,0.0065422,0.0041765,0.0095556,0.0068522,0.0074354,0.1333634,0.0649134,0.0490465,0.0742503,0.0363111,0.0128946,0.0490003,0.0119696,0.0073103,0.0038460,0.0052980,0.0086996,0.0176514,0.0123405,0.0023056,0.0148739,0.0025953,0.0158831,0.0091262,0.0038397,0.0059753,0.0069005,0.0087250,0.0107816,0.0277908,0.0088607,0.0089091,0.0134094,0.0119302,0.0123647,0.0074026,0.0153076,0.0157697,0.0128812,0.0106674,0.0382612,0.0085998,0.0387670,0.0568016,0.0705591
"325","Chemical products",0.1193207,0.0729431,0.0202786,0.0503747,0.0272514,0.0121157,0.0315108,0.0739857,0.0872520,0.0373916,0.0536423,0.0464265,0.0307186,0.0528911,0.0874015,0.0330511,0.0886475,0.0907989,0.0688504,0.3258102,0.0821584,0.1349555,0.1160412,0.0355719,1.3888375,0.3778834,0.0074775,0.0037484,0.0095716,0.0083161,0.0093435,0.0100498,0.0110464,0.0124760,0.0107191,0.0061078,0.0125554,0.0132781,0.0154539,0.0134851,0.0056691,0.0103355,0.0104629,0.0057610,0.0066019,0.0024768,0.0061716,0.0016427,0.0166749,0.0057412,0.0041608,0.0050608,0.0148233,0.0113694,0.0186561,0.0258481,0.0114830,0.0489485,0.0695433,0.0262841,0.0199313,0.0086074,0.0171750,0.0160568,0.0152162,0.0160781,0.0151968,0.0153360,0.0099760,0.0303218,0.0264888
"326","Plastics and rubber products",0.0140636,0.0061587,0.0020484,0.0155133,0.0089898,0.0025857,0.0230287,0.0198087,0.0214485,0.0147216,0.0152585,0.0327136,0.0129884,0.0223410,0.0833710,0.0231971,0.0670690,0.0434181,0.0328867,0.0220908,0.0220382,0.0284605,0.0153368,0.0032376,0.0246307,1.0884563,0.0067291,0.0033640,0.0096484,0.0037030,0.0062643,0.0037326,0.0034410,0.0053231,0.0069723,0.0024075,0.0102320,0.0150669,0.0067761,0.0058355,0.0017315,0.0089129,0.0044096,0.0023003,0.0025109,0.0013968,0.0023604,0.0010255,0.0044606,0.0032029,0.0014230,0.0024788,0.0049556,0.0027744,0.0048366,0.0103203,0.0046487,0.0106207,0.0077580,0.0083947,0.0097960,0.0023426,0.0045030,0.0045973,0.0105351,0.0086104,0.0084197,0.0045368,0.0039561,0.0080348,0.0126823
"42","Wholesale trade",0.1217815,0.0624851,0.0157415,0.0564096,0.0335296,0.0234360,0.0655227,0.1220415,0.0746624,0.1385953,0.0891611,0.1110633,0.0611303,0.1068129,0.1901286,0.0650850,0.1134298,0.0875116,0.1254590,0.1135399,0.1248959,0.1079603,0.0706637,0.0410548,0.0940839,0.1020786,1.0309331,0.0101604,0.0163581,0.0140207,0.0228751,0.0280605,0.0400877,0.0366322,0.0414950,0.0214418,0.0268445,0.0305329,0.0241541,0.0316560,0.0069145,0.0216134,0.0191823,0.0121952,0.0115141,0.0036333,0.0128188,0.0032157,0.0173331,0.0522524,0.0066717,0.0103051,0.0146123,0.0173270,0.0177227,0.0406766,0.0201245,0.0294324,0.0409208,0.0240016,0.0327709,0.0120538,0.0254445,0.0269807,0.0360843,0.0251545,0.0286094,0.0153820,0.0287024,0.0295194,0.0495873
"441","Motor vehicle and parts dealers",0.0005367,0.0003144,0.0002674,0.0014344,0.0009354,0.0002491,0.0015448,0.0013837,0.0017007,0.0011059,0.0010314,0.0050338,0.0005119,0.0004981,0.0066019,0.0030394,0.0013471,0.0011701,0.0010773,0.0008848,0.0004702,0.0013538,0.0009703,0.0002696,0.0007277,0.0008208,0.0002084,1.0007542,0.0013303,0.0003622,0.0009480,0.0002517,0.0003435,0.0004998,0.0022073,0.0003668,0.0005126,0.0003786,0.0007461,0.0009581,0.0002081,0.0003038,0.0002848,0.0002879,0.0002737,0.0001059,0.0002614,0.0000902,0.0006364,0.0005537,0.0001465,0.0002042,0.0004068,0.0002601,0.0012900,0.0008775,0.0002584,0.0002463,0.0003366,0.0002830,0.0003533,0.0002510,0.0003585,0.0003888,0.0004220,0.0067763,0.0003912,0.0001533,0.0003808,0.0002860,0.0005263
"445","Food and beverage stores",0.0004590,0.0000640,0.0000195,0.0000632,0.0000435,0.0002707,0.0001673,0.0001157,0.0001473,0.0001301,0.0000929,0.0000901,0.0000385,0.0000752,0.0001432,0.0000518,0.0001771,0.0001123,0.0002303,0.0001245,0.0001098,0.0001070,0.0007090,0.0000422,0.0001451,0.0001152,0.0000507,0.0000398,1.0000936,0.0000705,0.0000790,0.0002133,0.0001459,0.0000834,0.0016138,0.0006927,0.0001330,0.0003554,0.0000670,0.0000739,0.0000423,0.0000420,0.0001145,0.0000878,0.0000981,0.0000367,0.0000953,0.0000362,0.0001913,0.0000760,0.0000639,0.0000708,0.0000833,0.0000633,0.0002423,0.0000839,0.0001192,0.0001115,0.0000926,0.0001690,0.0001253,0.0000715,0.0000956,0.0003436,0.0032756,0.0001176,0.0000504,0.0000361,0.0000885,0.0000678,0.0000782
