"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2020, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0133696,0.0048826,0.0665908,0.0288602,0.0218405,0.0087615,0.0331127,0.0259764,0.0260554,1.4092691,0.2942146,0.1543044,0.0161120,0.1869770,0.1775946,0.0841842,0.0807902,0.0915227,0.0249658,0.0235076,0.0093987,0.0306145,0.0155020,0.0358519,0.0129375,0.0302571,0.0053704,0.0061724,0.0055546,0.0049558,0.0059753,0.0053854,0.0299282,0.0167604,0.0088709,0.0069312,0.0061538,0.0168177,0.0114799,0.0029656,0.0033557,0.0107836,0.0070895,0.0018673,0.0028753,0.0020641,0.0028207,0.0016133,0.0099536,0.0044826,0.0017553,0.0022216,0.0052618,0.0041055,0.0067635,0.0217150,0.0081602,0.0046509,0.0057823,0.0055259,0.0100649,0.0025616,0.0071541,0.0059737,0.0064839,0.0111887,0.0124553,0.0035307,0.0095540,0.0068869,0.0232437
"332","Fabricated metal products",0.0184513,0.0065474,0.0530759,0.0306527,0.0257520,0.0098021,0.0680729,0.0417185,0.0463278,0.0679070,1.1370012,0.1065957,0.0113343,0.0940710,0.1271795,0.0666474,0.0601224,0.0538882,0.0358040,0.0319502,0.0142853,0.0574205,0.0318629,0.0317044,0.0272871,0.0542815,0.0073666,0.0086851,0.0076829,0.0066491,0.0089679,0.0069620,0.0193848,0.0416298,0.0120353,0.0102627,0.0171908,0.0191240,0.0149220,0.0060046,0.0047245,0.0227933,0.0099495,0.0027335,0.0042868,0.0028867,0.0041942,0.0029845,0.0132763,0.0063590,0.0026280,0.0035339,0.0074534,0.0067045,0.0090684,0.0309940,0.0093843,0.0057901,0.0070834,0.0066969,0.0148970,0.0033499,0.0087094,0.0125697,0.0111337,0.0129003,0.0174404,0.0050793,0.0148758,0.0093521,0.0373536
"333","Machinery",0.0189968,0.0097409,0.0556582,0.0607696,0.0651712,0.0097755,0.0276357,0.0139728,0.0108101,0.0206695,0.0230292,1.1165954,0.0022857,0.0301340,0.0707653,0.0311611,0.0088898,0.0155249,0.0153025,0.0103402,0.0063130,0.0178334,0.0224521,0.0299263,0.0156951,0.0190006,0.0043493,0.0053454,0.0044149,0.0037428,0.0047818,0.0050185,0.0075093,0.0078985,0.0078453,0.0049375,0.0033150,0.0233091,0.0088159,0.0020804,0.0029081,0.0067144,0.0055144,0.0013948,0.0022379,0.0022502,0.0022404,0.0012403,0.0058514,0.0064750,0.0014086,0.0027248,0.0039571,0.0034335,0.0063191,0.0356480,0.0074049,0.0037021,0.0041037,0.0043366,0.0050137,0.0020942,0.0043062,0.0034358,0.0045926,0.0128362,0.0072739,0.0019127,0.0090634,0.0065483,0.0201631
"334","Computer and electronic products",0.0073066,0.0025797,0.0097662,0.0083911,0.0093603,0.0032298,0.0125590,0.0189725,0.0179541,0.0227110,0.0292832,0.0462487,1.0580892,0.0593428,0.0642675,0.0553309,0.0270823,0.0323959,0.0116552,0.0285021,0.0114318,0.0179611,0.0293806,0.0083144,0.0171627,0.0246690,0.0109639,0.0080780,0.0056022,0.0066479,0.0060619,0.0040714,0.0070153,0.0086587,0.0060928,0.0043678,0.0032696,0.0063208,0.0074286,0.0162576,0.0153714,0.0338706,0.0143260,0.0026003,0.0048250,0.0023688,0.0070930,0.0011570,0.0057387,0.0041105,0.0044731,0.0110278,0.0077222,0.0172038,0.0091487,0.0121115,0.0054454,0.0118092,0.0054171,0.0052469,0.0069739,0.0025614,0.0047263,0.0049821,0.0051956,0.0150326,0.0429419,0.0070727,0.0038583,0.0054373,0.0146181
"335","Electrical equipment, appliances, and components",0.0111271,0.0048629,0.0069446,0.0060187,0.0076816,0.0021731,0.0277144,0.0225888,0.0043475,0.0163046,0.0150277,0.0491010,0.0044308,1.0763265,0.0250925,0.0118602,0.0069939,0.0120967,0.0068404,0.0055442,0.0026506,0.0084476,0.0053012,0.0050995,0.0044068,0.0115714,0.0021023,0.0031222,0.0026390,0.0034249,0.0029007,0.0018535,0.0050625,0.0037268,0.0026901,0.0103281,0.0016663,0.0031910,0.0060976,0.0011647,0.0016140,0.0116095,0.0028441,0.0011393,0.0017624,0.0012219,0.0016651,0.0011977,0.0053408,0.0018645,0.0010284,0.0022482,0.0040785,0.0019450,0.0042475,0.0121099,0.0052717,0.0016080,0.0024761,0.0059504,0.0041110,0.0015578,0.0038108,0.0038063,0.0031077,0.0066607,0.0044415,0.0034267,0.0026444,0.0030436,0.0162056
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0121964,0.0054017,0.0156900,0.0210931,0.0117928,0.0048735,0.0095973,0.0165662,0.0130502,0.0286245,0.0172198,0.0673002,0.0024566,0.0140432,1.4679441,0.0335067,0.0143777,0.0117404,0.0135127,0.0107368,0.0064131,0.0197789,0.0107256,0.0106824,0.0081813,0.0132784,0.0100871,0.0167965,0.0132410,0.0056804,0.0116530,0.0037679,0.0064173,0.0090935,0.0190427,0.0097554,0.0027370,0.0115734,0.0432328,0.0027423,0.0041832,0.0062530,0.0052576,0.0016210,0.0026526,0.0018097,0.0024677,0.0006433,0.0049231,0.0052332,0.0015537,0.0016033,0.0049125,0.0050718,0.0142823,0.0281000,0.0068620,0.0035644,0.0054670,0.0043566,0.0163910,0.0042927,0.0044600,0.0042202,0.0054564,0.0316670,0.0186844,0.0014608,0.0255219,0.0089670,0.0111123
"3364OT","Other transportation equipment",0.0010136,0.0010930,0.0013047,0.0017826,0.0010470,0.0007929,0.0012503,0.0019250,0.0015393,0.0028034,0.0021710,0.0034744,0.0011568,0.0025182,0.0049977,1.2154258,0.0019721,0.0016106,0.0012602,0.0036016,0.0029574,0.0021373,0.0013416,0.0010363,0.0010619,0.0017667,0.0007024,0.0005237,0.0004586,0.0014341,0.0005732,0.0111965,0.0267889,0.0420146,0.0020533,0.0005574,0.0004425,0.0100908,0.0007345,0.0005019,0.0006394,0.0010330,0.0006146,0.0002004,0.0005562,0.0001867,0.0004999,0.0000834,0.0005557,0.0003633,0.0002369,0.0003570,0.0005999,0.0005292,0.0006511,0.0016614,0.0005415,0.0004616,0.0003770,0.0005653,0.0006453,0.0002300,0.0004389,0.0005169,0.0004487,0.0010507,0.0613922,0.0038897,0.0009022,0.0004459,0.0020921
"337","Furniture and related products",0.0004382,0.0001194,0.0003692,0.0005293,0.0003135,0.0002980,0.0098207,0.0035959,0.0004265,0.0003981,0.0003383,0.0010462,0.0001466,0.0003620,0.0006315,0.0010908,1.0434647,0.0024727,0.0003920,0.0013380,0.0011076,0.0009187,0.0004019,0.0004509,0.0004721,0.0019441,0.0005432,0.0011644,0.0003229,0.0005978,0.0018212,0.0001950,0.0007983,0.0007268,0.0003706,0.0002520,0.0002075,0.0003580,0.0003915,0.0001105,0.0002612,0.0005651,0.0007874,0.0001398,0.0003075,0.0001561,0.0002665,0.0019249,0.0009519,0.0001605,0.0001334,0.0000753,0.0003346,0.0002014,0.0002114,0.0002693,0.0001951,0.0005220,0.0003453,0.0003338,0.0007005,0.0009486,0.0012473,0.0003202,0.0005930,0.0004406,0.0003270,0.0001179,0.0073006,0.0003497,0.0022512
"339","Miscellaneous manufacturing",0.0014449,0.0004973,0.0014438,0.0016169,0.0011483,0.0005715,0.0016918,0.0015113,0.0020374,0.0019386,0.0016173,0.0076821,0.0005010,0.0069650,0.0056684,0.0015089,0.0018911,1.0413331,0.0012226,0.0056339,0.0151929,0.0016003,0.0017327,0.0010985,0.0024104,0.0031921,0.0012200,0.0021130,0.0012427,0.0010470,0.0018117,0.0006822,0.0007533,0.0011038,0.0009852,0.0013461,0.0005776,0.0016736,0.0030267,0.0005183,0.0007964,0.0012412,0.0011183,0.0005195,0.0006751,0.0004579,0.0006319,0.0001555,0.0014087,0.0006252,0.0005122,0.0004426,0.0018597,0.0007351,0.0027597,0.0062696,0.0020224,0.0172673,0.0214983,0.0058629,0.0073649,0.0006625,0.0025756,0.0008127,0.0013175,0.0022019,0.0014136,0.0008003,0.0005921,0.0055459,0.0018135
"311FT","Food and beverage and tobacco products",0.1173129,0.0109019,0.0025183,0.0023422,0.0015878,0.0012731,0.0019801,0.0049012,0.0047625,0.0035843,0.0026789,0.0022482,0.0004118,0.0022565,0.0030566,0.0013178,0.0037508,0.0037353,1.2150741,0.0155212,0.0389568,0.0211034,0.0152099,0.0031788,0.0140183,0.0105976,0.0026466,0.0015866,0.0047623,0.0025835,0.0018266,0.0174919,0.0013753,0.0168386,0.0021359,0.0015891,0.0009330,0.0032101,0.0014817,0.0012360,0.0023090,0.0015950,0.0020447,0.0010866,0.0015997,0.0011748,0.0015774,0.0003389,0.0030448,0.0011878,0.0012119,0.0011002,0.0043042,0.0016825,0.0027360,0.0023717,0.0150534,0.0030904,0.0088206,0.0224055,0.0396243,0.0063098,0.0417523,0.0219281,0.0633882,0.0044950,0.0054006,0.0008382,0.0072216,0.0234671,0.0019704
"313TT","Textile mills and textile product mills",0.0022170,0.0012158,0.0011575,0.0013370,0.0008808,0.0005442,0.0028011,0.0066975,0.0039938,0.0016006,0.0012925,0.0047897,0.0002147,0.0013706,0.0094843,0.0062599,0.0365260,0.0151228,0.0029407,1.1710477,0.1734719,0.0243139,0.0086242,0.0013066,0.0026816,0.0133277,0.0018809,0.0011633,0.0013583,0.0747764,0.0026996,0.0006737,0.0009736,0.0031378,0.0009721,0.0008103,0.0003859,0.0016035,0.0009913,0.0005005,0.0029769,0.0009911,0.0007507,0.0003119,0.0004731,0.0003268,0.0004434,0.0002367,0.0011431,0.0008699,0.0003219,0.0002874,0.0009090,0.0004998,0.0018355,0.0077898,0.0007611,0.0011482,0.0015056,0.0125959,0.0067564,0.0005026,0.0023305,0.0105799,0.0014501,0.0020934,0.0020428,0.0007010,0.0009077,0.0023288,0.0017446
"315AL","Apparel and leather and allied products",0.0002229,0.0000674,0.0001331,0.0001324,0.0000974,0.0000768,0.0001350,0.0001772,0.0001322,0.0002944,0.0001606,0.0002738,0.0000255,0.0001319,0.0031246,0.0001664,0.0003355,0.0005906,0.0001906,0.0063854,1.0574043,0.0003180,0.0050186,0.0001217,0.0001200,0.0002092,0.0004635,0.0004709,0.0001343,0.0011585,0.0004153,0.0000909,0.0000980,0.0001957,0.0001887,0.0001095,0.0000762,0.0001688,0.0001748,0.0001068,0.0002965,0.0009042,0.0001511,0.0000535,0.0000870,0.0000724,0.0000840,0.0000148,0.0001345,0.0002317,0.0000593,0.0000463,0.0001052,0.0001031,0.0003234,0.0011939,0.0002050,0.0001336,0.0002026,0.0001616,0.0011167,0.0004629,0.0002329,0.0001896,0.0001786,0.0011885,0.0002213,0.0000719,0.0004109,0.0016943,0.0002652
"322","Paper products",0.0119836,0.0023632,0.0060181,0.0080487,0.0044580,0.0030812,0.0082026,0.0134525,0.0196700,0.0211125,0.0165495,0.0147899,0.0021730,0.0176532,0.0176361,0.0080915,0.0270861,0.0261834,0.0541629,0.0276189,0.0153314,1.2550706,0.1044385,0.0056592,0.0193183,0.0391766,0.0074725,0.0036192,0.0090900,0.0068633,0.0063854,0.0054829,0.0052373,0.0062003,0.0066597,0.0188788,0.0026036,0.0245779,0.0070642,0.0074792,0.0055588,0.0050629,0.0044937,0.0029640,0.0035233,0.0019203,0.0030186,0.0006594,0.0053543,0.0047029,0.0027624,0.0020829,0.0051714,0.0044875,0.0072958,0.0074232,0.0048514,0.0045276,0.0050324,0.0069241,0.0104477,0.0028550,0.0057289,0.0150118,0.0095651,0.0055067,0.0034419,0.0032065,0.0031701,0.0113169,0.0055743
"323","Printing and related support activities",0.0019449,0.0007468,0.0020445,0.0018078,0.0015795,0.0013000,0.0021277,0.0022183,0.0017770,0.0034376,0.0022627,0.0022239,0.0004269,0.0017960,0.0027887,0.0013872,0.0034365,0.0027833,0.0027300,0.0078981,0.0104222,0.0048960,1.0144264,0.0017568,0.0018911,0.0028919,0.0057756,0.0024031,0.0022919,0.0043434,0.0073151,0.0017617,0.0017721,0.0027664,0.0039776,0.0025272,0.0016522,0.0046079,0.0014269,0.0103317,0.0105861,0.0030816,0.0101353,0.0016933,0.0035539,0.0035166,0.0029745,0.0002839,0.0024267,0.0019531,0.0024624,0.0015187,0.0047257,0.0032802,0.0044665,0.0021718,0.0039753,0.0028684,0.0044005,0.0025685,0.0074632,0.0056890,0.0027497,0.0042893,0.0023863,0.0038325,0.0028575,0.0024117,0.0014216,0.0059218,0.0035726
"324","Petroleum and coal products",0.0263413,0.0085225,0.0290723,0.0313247,0.0171766,0.0307067,0.0274356,0.0144979,0.0115933,0.0190374,0.0103647,0.0095012,0.0012925,0.0147805,0.0086660,0.0041123,0.0100421,0.0097565,0.0156239,0.0157210,0.0059478,0.0146038,0.0203316,1.0553379,0.0238772,0.0187051,0.0056528,0.0066490,0.0067957,0.0045413,0.0058751,0.0230566,0.0574381,0.0190596,0.0287378,0.0132899,0.0026414,0.0363384,0.0073720,0.0026397,0.0041389,0.0037859,0.0038819,0.0069746,0.0079079,0.0023613,0.0080837,0.0015984,0.0124159,0.0055852,0.0021018,0.0026133,0.0039854,0.0048117,0.0085357,0.0213082,0.0049611,0.0046881,0.0053705,0.0067615,0.0070256,0.0031432,0.0093922,0.0070809,0.0073505,0.0058605,0.0162853,0.0020805,0.0225232,0.0328123,0.0481627
"325","Chemical products",0.1095975,0.0371369,0.0625449,0.0531774,0.0232895,0.0138520,0.0278478,0.0409082,0.0567899,0.0260238,0.0416575,0.0337182,0.0071944,0.0365338,0.0540873,0.0202403,0.0627275,0.0700814,0.0636267,0.2849760,0.0631627,0.1208421,0.1038395,0.0588094,1.3405485,0.3261731,0.0108318,0.0102805,0.0117023,0.0243526,0.0132385,0.0076826,0.0148119,0.0115396,0.0104322,0.0073132,0.0050345,0.0153527,0.0156821,0.0062864,0.0107268,0.0106744,0.0115200,0.0039049,0.0059351,0.0045356,0.0055336,0.0019512,0.0229786,0.0066607,0.0039830,0.0033928,0.0191242,0.0099762,0.0178321,0.0220767,0.0112652,0.0537495,0.0275357,0.0276577,0.0175389,0.0065527,0.0154276,0.0219834,0.0152553,0.0149870,0.0119003,0.0066110,0.0084373,0.0290974,0.0312183
"326","Plastics and rubber products",0.0140515,0.0043474,0.0072315,0.0197726,0.0118701,0.0031931,0.0237374,0.0134855,0.0171651,0.0132525,0.0157915,0.0288104,0.0028169,0.0209163,0.0624210,0.0190918,0.0619208,0.0428665,0.0345447,0.0203437,0.0133446,0.0301670,0.0172411,0.0069332,0.0243821,1.0970759,0.0104127,0.0094290,0.0124115,0.0054692,0.0095098,0.0050623,0.0047802,0.0057102,0.0079531,0.0035076,0.0035102,0.0196925,0.0092764,0.0029908,0.0035471,0.0110813,0.0042540,0.0015161,0.0022345,0.0016953,0.0021078,0.0012622,0.0050809,0.0057465,0.0014967,0.0019149,0.0057736,0.0027583,0.0053636,0.0092227,0.0057192,0.0129195,0.0081481,0.0106258,0.0099752,0.0020269,0.0050419,0.0043004,0.0129405,0.0089677,0.0098777,0.0023135,0.0039234,0.0101289,0.0164587
"42","Wholesale trade",0.1687514,0.0606702,0.0782150,0.0852750,0.0546133,0.0314238,0.0883844,0.1433861,0.0817986,0.2041176,0.1203893,0.1453836,0.0228925,0.1296443,0.2067460,0.0811583,0.1249689,0.1077539,0.1531863,0.1206698,0.1086187,0.1400731,0.0778931,0.0792682,0.1189295,0.1263477,1.0408003,0.0295822,0.0246910,0.0507642,0.0382484,0.0275113,0.0708973,0.0410339,0.0378324,0.0256883,0.0120861,0.0478095,0.0385102,0.0285665,0.0144414,0.0337345,0.0189384,0.0096128,0.0133805,0.0074677,0.0139129,0.0050283,0.0284143,0.0398810,0.0078811,0.0094752,0.0212603,0.0191516,0.0254653,0.0511858,0.0252544,0.0392983,0.0318362,0.0355367,0.0386704,0.0115642,0.0392373,0.0340808,0.0445460,0.0321767,0.0419070,0.0102729,0.0372623,0.0382644,0.0712941
"441","Motor vehicle and parts dealers",0.0010006,0.0003694,0.0026405,0.0038227,0.0022911,0.0005793,0.0026053,0.0025699,0.0031997,0.0023202,0.0023697,0.0100763,0.0002655,0.0010359,0.0083925,0.0060995,0.0027067,0.0024439,0.0025567,0.0017066,0.0007745,0.0038129,0.0022579,0.0016092,0.0017378,0.0021078,0.0006190,1.0042591,0.0037581,0.0007717,0.0031315,0.0005600,0.0010129,0.0013157,0.0033375,0.0006770,0.0003868,0.0008958,0.0015025,0.0005119,0.0009434,0.0006443,0.0007204,0.0003036,0.0004068,0.0003963,0.0003977,0.0001644,0.0012038,0.0012590,0.0002717,0.0002703,0.0008783,0.0004857,0.0025029,0.0015462,0.0004140,0.0004320,0.0006521,0.0005738,0.0006266,0.0004016,0.0007458,0.0007565,0.0008285,0.0093247,0.0008048,0.0002141,0.0006113,0.0005996,0.0012081
"445","Food and beverage stores",0.0004540,0.0000410,0.0000819,0.0000829,0.0000551,0.0004061,0.0002362,0.0000859,0.0002190,0.0001189,0.0000900,0.0000808,0.0000138,0.0000705,0.0001066,0.0000450,0.0001579,0.0000742,0.0002094,0.0001410,0.0000809,0.0001184,0.0006811,0.0000915,0.0002230,0.0001320,0.0000891,0.0001352,1.0001196,0.0000756,0.0001247,0.0003577,0.0002740,0.0001074,0.0008573,0.0003005,0.0000526,0.0002394,0.0000993,0.0000501,0.0000883,0.0000613,0.0001286,0.0000610,0.0000874,0.0000656,0.0000839,0.0000482,0.0002577,0.0000726,0.0000671,0.0000530,0.0000894,0.0000673,0.0003718,0.0000857,0.0000993,0.0001145,0.0001182,0.0001825,0.0001169,0.0000617,0.0000985,0.0004035,0.0034512,0.0001418,0.0000501,0.0000300,0.0000728,0.0000740,0.0001045
