"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2010, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0175805,0.0109851,0.0390960,0.0296199,0.0239203,0.0118753,0.0427424,0.0367576,0.0397008,1.4892903,0.3526461,0.2039652,0.0418527,0.2430754,0.2493134,0.1123740,0.1055597,0.1124574,0.0319365,0.0346420,0.0146041,0.0364033,0.0224083,0.0299062,0.0227932,0.0423424,0.0056643,0.0069026,0.0060947,0.0050532,0.0058539,0.0101604,0.0346017,0.0232898,0.0138667,0.0055480,0.0161096,0.0126669,0.0154821,0.0061210,0.0024193,0.0124470,0.0089272,0.0037994,0.0044140,0.0012792,0.0045989,0.0018450,0.0094551,0.0057124,0.0026796,0.0051688,0.0074328,0.0052919,0.0082879,0.0283312,0.0081502,0.0066686,0.0091580,0.0064544,0.0153021,0.0037774,0.0097213,0.0080684,0.0082840,0.0154757,0.0154664,0.0095513,0.0144645,0.0089904,0.0257020
"332","Fabricated metal products",0.0198395,0.0107722,0.0250775,0.0249658,0.0207419,0.0113680,0.0704837,0.0518916,0.0469888,0.0745601,1.1486833,0.1182492,0.0356671,0.1001929,0.1518643,0.0735580,0.0746246,0.0515000,0.0386672,0.0343089,0.0194099,0.0544457,0.0342571,0.0208472,0.0314415,0.0544442,0.0060299,0.0081806,0.0066915,0.0054484,0.0072724,0.0081605,0.0164474,0.0439775,0.0133468,0.0059666,0.0363572,0.0113302,0.0159193,0.0095506,0.0025486,0.0211201,0.0123720,0.0043923,0.0054167,0.0015614,0.0054791,0.0028708,0.0109303,0.0068060,0.0032478,0.0070276,0.0083566,0.0064507,0.0087944,0.0338491,0.0078895,0.0059742,0.0080189,0.0064736,0.0184023,0.0039031,0.0095122,0.0113655,0.0112716,0.0144402,0.0179245,0.0103423,0.0188296,0.0093915,0.0317646
"333","Machinery",0.0205525,0.0139805,0.0236421,0.0401163,0.0409437,0.0071648,0.0251629,0.0134906,0.0111192,0.0216729,0.0210231,1.1064156,0.0064671,0.0186973,0.0670962,0.0293200,0.0099326,0.0168454,0.0139417,0.0089645,0.0049944,0.0148287,0.0198767,0.0176519,0.0115997,0.0148177,0.0030591,0.0041992,0.0034719,0.0031065,0.0032945,0.0050694,0.0074975,0.0068458,0.0065137,0.0031452,0.0079977,0.0112574,0.0100102,0.0030392,0.0014010,0.0053910,0.0054106,0.0019545,0.0022852,0.0007423,0.0024088,0.0010433,0.0046429,0.0050360,0.0015259,0.0037506,0.0035641,0.0025322,0.0057614,0.0325282,0.0089478,0.0028570,0.0039296,0.0037296,0.0050342,0.0022749,0.0036076,0.0034696,0.0041814,0.0106482,0.0067509,0.0034095,0.0050167,0.0055537,0.0148025
"334","Computer and electronic products",0.0058324,0.0036442,0.0045167,0.0060226,0.0082330,0.0031384,0.0127792,0.0155758,0.0177382,0.0196878,0.0229225,0.0406494,1.1641627,0.0465227,0.0570200,0.0703224,0.0235825,0.0229607,0.0100408,0.0218650,0.0108750,0.0138246,0.0221835,0.0045238,0.0155609,0.0197160,0.0069041,0.0069729,0.0048774,0.0063531,0.0049804,0.0040617,0.0073891,0.0091090,0.0055294,0.0024559,0.0046233,0.0046235,0.0069805,0.0144349,0.0094152,0.0364490,0.0202041,0.0048813,0.0066682,0.0014344,0.0095453,0.0008264,0.0052597,0.0044675,0.0081775,0.0172094,0.0091312,0.0235717,0.0089645,0.0116402,0.0072295,0.0098792,0.0052725,0.0046177,0.0075038,0.0030613,0.0044004,0.0065029,0.0055334,0.0179178,0.0367253,0.0137607,0.0046628,0.0046999,0.0108223
"335","Electrical equipment, appliances, and components",0.0056786,0.0078844,0.0026821,0.0039483,0.0044635,0.0018948,0.0255537,0.0127481,0.0058941,0.0186351,0.0137822,0.0444130,0.0145214,1.0762372,0.0238594,0.0172307,0.0064470,0.0105518,0.0049584,0.0046301,0.0027817,0.0064933,0.0045651,0.0026176,0.0043526,0.0090054,0.0016923,0.0025325,0.0018672,0.0031060,0.0019489,0.0019802,0.0049177,0.0040498,0.0022938,0.0019902,0.0027390,0.0021618,0.0066125,0.0015980,0.0008146,0.0083457,0.0038472,0.0016227,0.0020892,0.0005671,0.0019972,0.0010376,0.0038659,0.0019510,0.0011431,0.0040351,0.0042129,0.0020422,0.0042980,0.0089888,0.0038214,0.0015577,0.0024662,0.0037633,0.0042022,0.0014161,0.0026277,0.0032295,0.0027186,0.0055620,0.0046381,0.0093590,0.0025486,0.0029448,0.0130122
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0105285,0.0078466,0.0071358,0.0170805,0.0107077,0.0038659,0.0108025,0.0158266,0.0147822,0.0277272,0.0182343,0.0620337,0.0081370,0.0169939,1.4488002,0.0351609,0.0154499,0.0118070,0.0120055,0.0106842,0.0060919,0.0153898,0.0101086,0.0063340,0.0092412,0.0124712,0.0071736,0.0122144,0.0108861,0.0057703,0.0081701,0.0032169,0.0057654,0.0078480,0.0251689,0.0069548,0.0043514,0.0060089,0.0406941,0.0054903,0.0018273,0.0054066,0.0037581,0.0024898,0.0031665,0.0009760,0.0030239,0.0005741,0.0046595,0.0056575,0.0017943,0.0025242,0.0049852,0.0040672,0.0121366,0.0284397,0.0073621,0.0032923,0.0050307,0.0037919,0.0148711,0.0027014,0.0038438,0.0044031,0.0050341,0.0397683,0.0141883,0.0031054,0.0270502,0.0072051,0.0092904
"3364OT","Other transportation equipment",0.0008787,0.0008881,0.0007169,0.0017943,0.0009605,0.0008213,0.0010931,0.0017024,0.0016879,0.0070617,0.0028610,0.0046591,0.0015675,0.0023038,0.0039601,1.2373680,0.0014499,0.0012813,0.0011523,0.0009660,0.0004999,0.0017245,0.0009174,0.0006392,0.0009758,0.0012537,0.0003650,0.0003344,0.0002905,0.0002688,0.0002955,0.0098987,0.0253524,0.0466400,0.0016462,0.0003989,0.0006115,0.0059227,0.0005200,0.0003838,0.0002196,0.0006210,0.0005012,0.0002745,0.0004894,0.0001007,0.0004505,0.0000607,0.0004255,0.0002993,0.0002351,0.0003630,0.0006733,0.0003970,0.0004458,0.0012055,0.0003642,0.0003014,0.0003081,0.0002964,0.0019074,0.0001878,0.0004493,0.0003627,0.0003790,0.0007881,0.0457131,0.0027812,0.0009834,0.0003338,0.0013526
"337","Furniture and related products",0.0005709,0.0002580,0.0003030,0.0005930,0.0004320,0.0005528,0.0100961,0.0189252,0.0009116,0.0007326,0.0005730,0.0019350,0.0007693,0.0006194,0.0011587,0.0013510,1.0702365,0.0022726,0.0006149,0.0008733,0.0006620,0.0017421,0.0006485,0.0003789,0.0004990,0.0025965,0.0007698,0.0016102,0.0005252,0.0004051,0.0015019,0.0002934,0.0010830,0.0010368,0.0006080,0.0002533,0.0007228,0.0005787,0.0008079,0.0003329,0.0002550,0.0007262,0.0023020,0.0003711,0.0006180,0.0001450,0.0005470,0.0008398,0.0013005,0.0003701,0.0003910,0.0002211,0.0004993,0.0003496,0.0003373,0.0003683,0.0003510,0.0007379,0.0005303,0.0004562,0.0013962,0.0023045,0.0016899,0.0007177,0.0009668,0.0007135,0.0004152,0.0003057,0.0120927,0.0004503,0.0099085
"339","Miscellaneous manufacturing",0.0021765,0.0010081,0.0009346,0.0016070,0.0014074,0.0007206,0.0033500,0.0028094,0.0076724,0.0025252,0.0024695,0.0125489,0.0028595,0.0083750,0.0079573,0.0035981,0.0045242,1.0393998,0.0019258,0.0050661,0.0109606,0.0027803,0.0024286,0.0009070,0.0028448,0.0032379,0.0022339,0.0014645,0.0013473,0.0009627,0.0015671,0.0008101,0.0011448,0.0016342,0.0011233,0.0007333,0.0010668,0.0017613,0.0033357,0.0011468,0.0005914,0.0016505,0.0016368,0.0012130,0.0012356,0.0003560,0.0011691,0.0002057,0.0015646,0.0009574,0.0007824,0.0009998,0.0019883,0.0011070,0.0029177,0.0069470,0.0021781,0.0197124,0.0309995,0.0039701,0.0140187,0.0020153,0.0044535,0.0021684,0.0015596,0.0042263,0.0018872,0.0022649,0.0011903,0.0036080,0.0021730
"311FT","Food and beverage and tobacco products",0.1220172,0.0153330,0.0010172,0.0015488,0.0015261,0.0013701,0.0017907,0.0068323,0.0048422,0.0046553,0.0026769,0.0023180,0.0009986,0.0022561,0.0032013,0.0014426,0.0038102,0.0033236,1.2733066,0.0140386,0.0481318,0.0152358,0.0190635,0.0017408,0.0137396,0.0078454,0.0023622,0.0016660,0.0042943,0.0023671,0.0015906,0.0063138,0.0013393,0.0072360,0.0016039,0.0008838,0.0010673,0.0019543,0.0014357,0.0019821,0.0012380,0.0015583,0.0022839,0.0021764,0.0025169,0.0008319,0.0025717,0.0002715,0.0031807,0.0017149,0.0018944,0.0018494,0.0037888,0.0019524,0.0026852,0.0022394,0.0403494,0.0029340,0.0123474,0.0324819,0.0572938,0.0077657,0.0245743,0.0304005,0.0871836,0.0046492,0.0082348,0.0017788,0.0109840,0.0290154,0.0016568
"313TT","Textile mills and textile product mills",0.0028414,0.0035176,0.0007571,0.0014635,0.0009988,0.0005914,0.0038546,0.0119386,0.0067978,0.0022577,0.0018545,0.0061909,0.0008874,0.0020386,0.0140963,0.0055560,0.0583537,0.0182419,0.0031753,1.2026645,0.1632482,0.0259214,0.0127470,0.0010319,0.0046514,0.0193110,0.0018805,0.0015738,0.0016652,0.0103056,0.0037495,0.0007443,0.0010324,0.0053027,0.0012115,0.0006790,0.0008326,0.0016676,0.0012205,0.0011741,0.0011626,0.0012693,0.0011768,0.0005834,0.0007468,0.0002612,0.0006813,0.0002121,0.0011007,0.0012622,0.0004713,0.0004895,0.0009320,0.0006057,0.0011499,0.0026049,0.0009450,0.0014678,0.0025174,0.0121596,0.0091833,0.0007800,0.0035464,0.0127702,0.0015130,0.0033050,0.0026720,0.0023715,0.0016390,0.0024369,0.0019975
"315AL","Apparel and leather and allied products",0.0004230,0.0002935,0.0001736,0.0002710,0.0002618,0.0002026,0.0004244,0.0006666,0.0004891,0.0006805,0.0004253,0.0007160,0.0001906,0.0003678,0.0069673,0.0004891,0.0018963,0.0010659,0.0004514,0.0126365,1.1611399,0.0010487,0.0213052,0.0001863,0.0003643,0.0007830,0.0009767,0.0032142,0.0004670,0.0028851,0.0016674,0.0002162,0.0002752,0.0005042,0.0005225,0.0002577,0.0002912,0.0003131,0.0004275,0.0007702,0.0003347,0.0034400,0.0007719,0.0003130,0.0004427,0.0001717,0.0004021,0.0000402,0.0003928,0.0007960,0.0002853,0.0002357,0.0003503,0.0003374,0.0007453,0.0019652,0.0006613,0.0008439,0.0010548,0.0005694,0.0138266,0.0009604,0.0008075,0.0008297,0.0006737,0.0039469,0.0005856,0.0004585,0.0010469,0.0025498,0.0005083
"322","Paper products",0.0113299,0.0039786,0.0032854,0.0069348,0.0046306,0.0028130,0.0086142,0.0161869,0.0305677,0.0259448,0.0194730,0.0185300,0.0069918,0.0210669,0.0221357,0.0100248,0.0318082,0.0277306,0.0549918,0.0260322,0.0136674,1.3171302,0.1507787,0.0038880,0.0222805,0.0390024,0.0077566,0.0037827,0.0092799,0.0046884,0.0059112,0.0046580,0.0057581,0.0065966,0.0063638,0.0148260,0.0066173,0.0196528,0.0084477,0.0166893,0.0034355,0.0046207,0.0075273,0.0058273,0.0047180,0.0020566,0.0042493,0.0006598,0.0046440,0.0046180,0.0042392,0.0037604,0.0062320,0.0053425,0.0084605,0.0077594,0.0064150,0.0060084,0.0074235,0.0084051,0.0127015,0.0042958,0.0051333,0.0188435,0.0109727,0.0059260,0.0046260,0.0118519,0.0048578,0.0120392,0.0056444
"323","Printing and related support activities",0.0025996,0.0016530,0.0015515,0.0020228,0.0024536,0.0019877,0.0025223,0.0032538,0.0028825,0.0057882,0.0035644,0.0032971,0.0015413,0.0028478,0.0039188,0.0021577,0.0038362,0.0033597,0.0035577,0.0038158,0.0080892,0.0049407,1.0301083,0.0015984,0.0039252,0.0035589,0.0079690,0.0035548,0.0033119,0.0033247,0.0061911,0.0022490,0.0029422,0.0045355,0.0032613,0.0021728,0.0026698,0.0033524,0.0020795,0.0276152,0.0063146,0.0043925,0.0226593,0.0046177,0.0083495,0.0044360,0.0066504,0.0003765,0.0035972,0.0043389,0.0055420,0.0034846,0.0067075,0.0057171,0.0070561,0.0025287,0.0066379,0.0044477,0.0059507,0.0032628,0.0133665,0.0102289,0.0041341,0.0070251,0.0037835,0.0047848,0.0052581,0.0094272,0.0036619,0.0075258,0.0056730
"324","Petroleum and coal products",0.0503985,0.0318374,0.0279706,0.0660300,0.0335310,0.0666386,0.0535163,0.0392700,0.0404210,0.0483940,0.0257078,0.0238265,0.0079768,0.0304147,0.0258912,0.0129419,0.0287181,0.0238530,0.0339065,0.0470491,0.0186336,0.0419647,0.0429993,1.0597589,0.0712413,0.0546258,0.0106392,0.0128007,0.0135344,0.0099020,0.0101824,0.1645577,0.1095097,0.0787876,0.0994684,0.0432569,0.0125307,0.0565802,0.0184211,0.0079252,0.0042342,0.0070620,0.0100017,0.0205316,0.0144619,0.0027516,0.0195414,0.0030229,0.0203009,0.0136535,0.0055761,0.0074422,0.0085072,0.0107487,0.0126610,0.0273820,0.0129109,0.0105630,0.0167284,0.0148284,0.0157895,0.0085969,0.0172103,0.0196820,0.0167680,0.0138508,0.0442348,0.0128786,0.0503643,0.0644068,0.0859052
"325","Chemical products",0.1293326,0.0898011,0.0362761,0.0552088,0.0286856,0.0169402,0.0372840,0.0802501,0.0961920,0.0440042,0.0583790,0.0529037,0.0295447,0.0614007,0.0842591,0.0364184,0.0996005,0.0996650,0.0810862,0.3607581,0.0819962,0.1598589,0.1299962,0.0507474,1.4443813,0.4392231,0.0116802,0.0107380,0.0125859,0.0110552,0.0120853,0.0141851,0.0181093,0.0166861,0.0153137,0.0074256,0.0105031,0.0178117,0.0205046,0.0133047,0.0057225,0.0133617,0.0125739,0.0071445,0.0083692,0.0030594,0.0081164,0.0019829,0.0228362,0.0091908,0.0061146,0.0070582,0.0183679,0.0122569,0.0208372,0.0270415,0.0148674,0.0507142,0.0712886,0.0326158,0.0265266,0.0104711,0.0185230,0.0185213,0.0190729,0.0205242,0.0198832,0.0204958,0.0142235,0.0329823,0.0336803
"326","Plastics and rubber products",0.0139710,0.0071696,0.0038764,0.0183212,0.0100634,0.0033113,0.0248932,0.0201814,0.0228343,0.0173057,0.0166357,0.0332507,0.0113812,0.0233514,0.0709709,0.0236051,0.0713643,0.0417040,0.0339974,0.0236156,0.0176253,0.0327447,0.0178005,0.0045613,0.0266554,1.0928140,0.0092128,0.0081467,0.0111235,0.0045918,0.0074413,0.0042514,0.0046243,0.0061947,0.0087352,0.0024790,0.0077794,0.0189198,0.0095276,0.0055147,0.0018584,0.0105948,0.0048133,0.0026031,0.0030404,0.0016144,0.0029132,0.0011143,0.0049565,0.0051131,0.0020320,0.0036784,0.0062916,0.0030674,0.0055233,0.0092775,0.0058256,0.0109850,0.0089145,0.0094266,0.0123128,0.0025445,0.0047030,0.0050610,0.0116621,0.0098706,0.0093535,0.0061985,0.0051846,0.0087914,0.0140680
"42","Wholesale trade",0.1311877,0.0793109,0.0299356,0.0564284,0.0365589,0.0277041,0.0718647,0.1367811,0.0799899,0.1513577,0.0987902,0.1205738,0.0558347,0.1148202,0.1837300,0.0719432,0.1261017,0.0940199,0.1369263,0.1191015,0.1308505,0.1190470,0.0773097,0.0486540,0.1014708,0.1127833,1.0360902,0.0243344,0.0194665,0.0178695,0.0246579,0.0314268,0.0539704,0.0454826,0.0489677,0.0218084,0.0205306,0.0347040,0.0326172,0.0321096,0.0067674,0.0269529,0.0210377,0.0132243,0.0131483,0.0039960,0.0154428,0.0035395,0.0202056,0.0527202,0.0096410,0.0131419,0.0177693,0.0187528,0.0203543,0.0382010,0.0267950,0.0313052,0.0451482,0.0288456,0.0444696,0.0130205,0.0270297,0.0295475,0.0412721,0.0303167,0.0330809,0.0209752,0.0362612,0.0323033,0.0546583
"441","Motor vehicle and parts dealers",0.0005767,0.0003621,0.0005294,0.0015351,0.0009773,0.0003364,0.0018146,0.0014764,0.0019133,0.0013137,0.0011432,0.0049925,0.0005026,0.0005817,0.0055197,0.0030721,0.0014628,0.0012183,0.0012507,0.0009955,0.0004989,0.0017106,0.0011215,0.0004659,0.0008905,0.0009780,0.0003173,1.0016502,0.0016772,0.0004890,0.0011654,0.0002858,0.0004871,0.0005253,0.0028053,0.0003587,0.0003874,0.0004467,0.0013340,0.0007367,0.0002210,0.0003744,0.0003180,0.0002921,0.0003030,0.0001194,0.0003000,0.0000995,0.0007509,0.0008650,0.0001976,0.0002496,0.0005282,0.0002847,0.0015032,0.0008164,0.0003198,0.0002788,0.0004191,0.0003351,0.0004253,0.0002723,0.0003784,0.0004301,0.0004856,0.0072094,0.0004428,0.0002058,0.0004526,0.0003201,0.0006339
"445","Food and beverage stores",0.0003588,0.0000634,0.0000358,0.0000589,0.0000487,0.0002795,0.0001777,0.0001110,0.0001351,0.0001386,0.0000971,0.0000917,0.0000360,0.0000816,0.0001261,0.0000523,0.0001732,0.0001061,0.0002071,0.0001242,0.0000963,0.0001143,0.0006607,0.0000525,0.0001451,0.0001178,0.0000655,0.0001002,1.0001010,0.0000764,0.0000843,0.0001852,0.0001799,0.0000924,0.0015901,0.0006827,0.0000805,0.0003143,0.0000806,0.0000629,0.0000375,0.0000450,0.0001116,0.0000909,0.0001051,0.0000348,0.0001044,0.0000321,0.0001911,0.0000885,0.0000767,0.0000743,0.0000827,0.0000598,0.0002432,0.0000718,0.0001257,0.0001102,0.0001021,0.0001838,0.0001245,0.0000669,0.0000857,0.0003436,0.0034146,0.0001165,0.0000495,0.0000417,0.0000950,0.0000661,0.0000808
