"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2001, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0108989,0.0075446,0.0314047,0.0230980,0.0111343,0.0098426,0.0282095,0.0230587,0.0241483,1.3028781,0.2178480,0.1429557,0.0597702,0.1867930,0.1488916,0.0885100,0.0712107,0.0727429,0.0256673,0.0158142,0.0104941,0.0223416,0.0149906,0.0194941,0.0131479,0.0260439,0.0031447,0.0045916,0.0033119,0.0025051,0.0032788,0.0057964,0.0192958,0.0178680,0.0081169,0.0040008,0.0054406,0.0080993,0.0062661,0.0100253,0.0052207,0.0086363,0.0096093,0.0023505,0.0018910,0.0012416,0.0022082,0.0009395,0.0055831,0.0026812,0.0022374,0.0054300,0.0042423,0.0030639,0.0052337,0.0139646,0.0073240,0.0052837,0.0057346,0.0047268,0.0095273,0.0033395,0.0053347,0.0044966,0.0055605,0.0092562,0.0104923,0.0049989,0.0061906,0.0060311,0.0137746
"332","Fabricated metal products",0.0180074,0.0110273,0.0298392,0.0271918,0.0137147,0.0145988,0.0713864,0.0501408,0.0440736,0.0645592,1.1167860,0.1114013,0.0781594,0.1168371,0.1245783,0.0927501,0.0688543,0.0516285,0.0397279,0.0358611,0.0241582,0.0443376,0.0353157,0.0194852,0.0326788,0.0545915,0.0049754,0.0079568,0.0053089,0.0037161,0.0063604,0.0073865,0.0146304,0.0517222,0.0116230,0.0080393,0.0186559,0.0129679,0.0096994,0.0245894,0.0074269,0.0205009,0.0187013,0.0043482,0.0034130,0.0020813,0.0039065,0.0021907,0.0093891,0.0050696,0.0039560,0.0098375,0.0073577,0.0058219,0.0082100,0.0242534,0.0095667,0.0074769,0.0086561,0.0073452,0.0162865,0.0049371,0.0080930,0.0089845,0.0111000,0.0123684,0.0185474,0.0080271,0.0122596,0.0100590,0.0254911
"333","Machinery",0.0183882,0.0194517,0.0359389,0.0592564,0.0350178,0.0136232,0.0300267,0.0150985,0.0130778,0.0258669,0.0222238,1.1171207,0.0150313,0.0325360,0.0647669,0.0411963,0.0098768,0.0141856,0.0133341,0.0090638,0.0067642,0.0174311,0.0220691,0.0219735,0.0133066,0.0169365,0.0026246,0.0041992,0.0031597,0.0023554,0.0028609,0.0048218,0.0076846,0.0077603,0.0054072,0.0038227,0.0046193,0.0057421,0.0081170,0.0082944,0.0068554,0.0051399,0.0152602,0.0021756,0.0017638,0.0021328,0.0020510,0.0009670,0.0054093,0.0037991,0.0020026,0.0060632,0.0035084,0.0024495,0.0057138,0.0262186,0.0106946,0.0036761,0.0041956,0.0042107,0.0051011,0.0029351,0.0037751,0.0032765,0.0044044,0.0102990,0.0075437,0.0051903,0.0038118,0.0059444,0.0135637
"334","Computer and electronic products",0.0070451,0.0053423,0.0065234,0.0096360,0.0054340,0.0058135,0.0158254,0.0200884,0.0237691,0.0221055,0.0257782,0.0490428,1.4530425,0.0661193,0.0678090,0.1241194,0.0267659,0.0357694,0.0125042,0.0347404,0.0180139,0.0196386,0.0341799,0.0052141,0.0204542,0.0255050,0.0070343,0.0102285,0.0053895,0.0046194,0.0053604,0.0055585,0.0074257,0.0155417,0.0062279,0.0034721,0.0044885,0.0069480,0.0067021,0.0274669,0.0354356,0.0370424,0.0323630,0.0055018,0.0054374,0.0027208,0.0088477,0.0009530,0.0068796,0.0040174,0.0135324,0.0282673,0.0121532,0.0158110,0.0127102,0.0109590,0.0163514,0.0125929,0.0074194,0.0064415,0.0094377,0.0050151,0.0061026,0.0113822,0.0062098,0.0138701,0.0401054,0.0114948,0.0039735,0.0073098,0.0138113
"335","Electrical equipment, appliances, and components",0.0051839,0.0082607,0.0044299,0.0057497,0.0034474,0.0029195,0.0274913,0.0190073,0.0056388,0.0186636,0.0159920,0.0478185,0.0330843,1.0895022,0.0242262,0.0238383,0.0079093,0.0117890,0.0055089,0.0060961,0.0052526,0.0075160,0.0062396,0.0031684,0.0055134,0.0102833,0.0016210,0.0031785,0.0018753,0.0044764,0.0019634,0.0022976,0.0065335,0.0051373,0.0024924,0.0025234,0.0020317,0.0024930,0.0047831,0.0035894,0.0026789,0.0097405,0.0065890,0.0020136,0.0016723,0.0008976,0.0017403,0.0008708,0.0036244,0.0017821,0.0015462,0.0089922,0.0042096,0.0020615,0.0043522,0.0088505,0.0067839,0.0020711,0.0024887,0.0033578,0.0042711,0.0018042,0.0028029,0.0027168,0.0032320,0.0062551,0.0051217,0.0074380,0.0022722,0.0036367,0.0123762
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0112024,0.0096276,0.0087258,0.0224451,0.0063370,0.0050573,0.0086513,0.0187013,0.0151078,0.0207981,0.0149304,0.0621697,0.0263442,0.0157789,1.4208335,0.0470552,0.0135274,0.0114889,0.0121219,0.0108804,0.0068919,0.0153848,0.0111774,0.0061189,0.0083311,0.0100792,0.0059963,0.0126332,0.0096367,0.0031499,0.0079390,0.0038628,0.0045306,0.0085283,0.0253148,0.0102576,0.0028558,0.0056333,0.0240106,0.0183391,0.0048911,0.0059437,0.0059944,0.0024326,0.0019084,0.0016683,0.0021763,0.0004734,0.0044640,0.0040175,0.0022301,0.0036307,0.0044886,0.0041620,0.0109269,0.0227457,0.0050280,0.0037898,0.0041861,0.0037753,0.0152487,0.0070366,0.0036639,0.0039350,0.0051740,0.0343709,0.0135886,0.0023488,0.0189865,0.0079223,0.0076814
"3364OT","Other transportation equipment",0.0009946,0.0020942,0.0010899,0.0023251,0.0009686,0.0008679,0.0014874,0.0020962,0.0011844,0.0028428,0.0017532,0.0062620,0.0025014,0.0027049,0.0037195,1.2982622,0.0012429,0.0011307,0.0010565,0.0015060,0.0014310,0.0016526,0.0011566,0.0007517,0.0009362,0.0012966,0.0004300,0.0003975,0.0002865,0.0002465,0.0003110,0.0058649,0.0148120,0.0908692,0.0018492,0.0007792,0.0004130,0.0076267,0.0004588,0.0007244,0.0005234,0.0005579,0.0008413,0.0002220,0.0002878,0.0001386,0.0002770,0.0000607,0.0004399,0.0002665,0.0002446,0.0004968,0.0004448,0.0002499,0.0005159,0.0016398,0.0005933,0.0003408,0.0003488,0.0004015,0.0018159,0.0003013,0.0006211,0.0003691,0.0003811,0.0006671,0.0499596,0.0018069,0.0018227,0.0004445,0.0016006
"337","Furniture and related products",0.0007366,0.0003582,0.0005306,0.0009237,0.0003870,0.0007059,0.0129662,0.0130094,0.0010176,0.0009201,0.0007989,0.0025523,0.0023025,0.0011182,0.0015124,0.0020624,1.0421744,0.0028141,0.0007929,0.0013672,0.0012549,0.0017446,0.0009830,0.0004277,0.0008778,0.0033766,0.0005625,0.0014173,0.0004282,0.0002905,0.0010020,0.0003500,0.0008924,0.0014088,0.0006250,0.0002622,0.0005575,0.0007846,0.0004579,0.0007025,0.0006039,0.0008342,0.0033280,0.0004494,0.0003519,0.0001594,0.0003603,0.0003714,0.0011036,0.0002885,0.0005259,0.0003462,0.0004090,0.0003955,0.0003930,0.0004790,0.0004260,0.0012172,0.0006189,0.0005325,0.0013003,0.0015651,0.0009358,0.0006061,0.0010389,0.0007530,0.0005259,0.0003384,0.0097127,0.0005263,0.0099055
"339","Miscellaneous manufacturing",0.0024162,0.0014017,0.0014460,0.0024429,0.0011760,0.0013526,0.0032559,0.0024930,0.0048066,0.0032783,0.0028525,0.0117918,0.0026663,0.0114555,0.0090744,0.0035870,0.0032036,1.0549663,0.0020720,0.0067004,0.0142960,0.0023392,0.0026719,0.0010838,0.0033964,0.0041085,0.0016453,0.0022332,0.0014420,0.0008744,0.0014900,0.0013013,0.0011264,0.0018722,0.0016752,0.0014218,0.0010864,0.0040170,0.0028177,0.0019550,0.0015490,0.0018890,0.0028610,0.0015719,0.0012204,0.0006589,0.0011819,0.0002168,0.0020575,0.0008976,0.0009814,0.0014180,0.0026646,0.0011140,0.0026878,0.0058379,0.0043572,0.0242416,0.0280353,0.0074572,0.0272591,0.0028728,0.0042119,0.0034476,0.0022836,0.0063996,0.0015887,0.0019128,0.0009004,0.0053801,0.0017575
"311FT","Food and beverage and tobacco products",0.1093862,0.0236110,0.0013611,0.0022342,0.0011558,0.0023427,0.0019294,0.0078244,0.0049482,0.0035011,0.0026175,0.0024421,0.0024929,0.0028315,0.0031682,0.0018208,0.0040817,0.0038730,1.2407746,0.0136661,0.0278222,0.0119144,0.0096804,0.0014640,0.0143034,0.0092884,0.0015878,0.0013866,0.0028886,0.0012915,0.0012470,0.0058268,0.0010847,0.0074690,0.0017868,0.0008190,0.0009465,0.0020943,0.0009705,0.0032550,0.0019194,0.0014811,0.0026367,0.0016404,0.0012295,0.0010022,0.0014631,0.0003841,0.0033878,0.0012883,0.0019076,0.0021742,0.0027992,0.0017798,0.0027841,0.0027782,0.0490097,0.0033592,0.0132565,0.0420245,0.0535002,0.0044669,0.0191283,0.0270837,0.0737454,0.0043286,0.0072906,-0.0000333,0.0110967,0.0386785,0.0013571
"313TT","Textile mills and textile product mills",0.0043505,0.0056244,0.0012471,0.0023602,0.0010108,0.0011387,0.0052932,0.0133061,0.0055847,0.0027830,0.0021957,0.0061980,0.0026740,0.0029913,0.0232235,0.0076948,0.0553087,0.0315987,0.0035617,1.2577538,0.3349806,0.0169455,0.0147266,0.0011386,0.0059023,0.0191553,0.0021722,0.0014281,0.0019258,0.0023420,0.0039483,0.0010625,0.0011451,0.0080918,0.0017379,0.0007877,0.0007071,0.0027424,0.0011308,0.0028296,0.0029248,0.0026228,0.0020067,0.0008228,0.0007466,0.0005175,0.0007463,0.0002172,0.0015192,0.0014671,0.0008125,0.0009847,0.0012818,0.0007956,0.0016283,0.0038136,0.0019640,0.0027500,0.0044618,0.0240344,0.0143019,0.0013532,0.0051610,0.0195315,0.0023233,0.0046450,0.0032797,0.0025203,0.0018067,0.0039893,0.0020660
"315AL","Apparel and leather and allied products",0.0006608,0.0004972,0.0003586,0.0004691,0.0002368,0.0004421,0.0005131,0.0008560,0.0005638,0.0007299,0.0005349,0.0009200,0.0006272,0.0005294,0.0097589,0.0007730,0.0020824,0.0024350,0.0005837,0.0203031,1.1723244,0.0009864,0.0158132,0.0002924,0.0005218,0.0009448,0.0008795,0.0005345,0.0003750,0.0046950,0.0007802,0.0004469,0.0003554,0.0007126,0.0006942,0.0003898,0.0003777,0.0004762,0.0003528,0.0014418,0.0010096,0.0051436,0.0008971,0.0004293,0.0004160,0.0003375,0.0004063,0.0000605,0.0006350,0.0012070,0.0004294,0.0004768,0.0005374,0.0004717,0.0011554,0.0037541,0.0011287,0.0006920,0.0008913,0.0010596,0.0152070,0.0014188,0.0011480,0.0012304,0.0010582,0.0037858,0.0007485,0.0004819,0.0013042,0.0023281,0.0005630
"322","Paper products",0.0129662,0.0053794,0.0047260,0.0096293,0.0041345,0.0048316,0.0118839,0.0173253,0.0353470,0.0218810,0.0171389,0.0209042,0.0205256,0.0263600,0.0210694,0.0146676,0.0338897,0.0337443,0.0619695,0.0334757,0.0292634,1.3176897,0.2035692,0.0041997,0.0298242,0.0429758,0.0081807,0.0053056,0.0098631,0.0042615,0.0065201,0.0064451,0.0051233,0.0089109,0.0085015,0.0088357,0.0042580,0.0288655,0.0054226,0.0528645,0.0100150,0.0064844,0.0124625,0.0061270,0.0052957,0.0040844,0.0048192,0.0008077,0.0055433,0.0048554,0.0069659,0.0059658,0.0076019,0.0053503,0.0083397,0.0094088,0.0088912,0.0097521,0.0110392,0.0152492,0.0155871,0.0073438,0.0062204,0.0190784,0.0118666,0.0066184,0.0057158,0.0145743,0.0042146,0.0171026,0.0061870
"323","Printing and related support activities",0.0042309,0.0030085,0.0034085,0.0047102,0.0030104,0.0056386,0.0042614,0.0048211,0.0042814,0.0060795,0.0054225,0.0051259,0.0055609,0.0048797,0.0049176,0.0037396,0.0052705,0.0059646,0.0053675,0.0061266,0.0408746,0.0064848,1.0524205,0.0028429,0.0078221,0.0056166,0.0087707,0.0074060,0.0048985,0.0046147,0.0091539,0.0056072,0.0048468,0.0061364,0.0052507,0.0044449,0.0048001,0.0074288,0.0020726,0.0610997,0.0196521,0.0088256,0.0275496,0.0071912,0.0107290,0.0099204,0.0088582,0.0007474,0.0071886,0.0049271,0.0094175,0.0079833,0.0138501,0.0096836,0.0117712,0.0049560,0.0118585,0.0087022,0.0081729,0.0054613,0.0196211,0.0222369,0.0077269,0.0108668,0.0068376,0.0073910,0.0072848,0.0131492,0.0042828,0.0157779,0.0073071
"324","Petroleum and coal products",0.0281260,0.0215153,0.0208328,0.0335185,0.0113042,0.0447826,0.0262463,0.0194066,0.0179101,0.0261757,0.0153482,0.0148282,0.0113422,0.0175684,0.0122869,0.0089024,0.0138985,0.0131153,0.0169762,0.0241382,0.0137213,0.0200170,0.0275411,1.0328722,0.0454871,0.0261264,0.0050012,0.0073840,0.0063476,0.0040503,0.0050023,0.1048330,0.0372508,0.0189044,0.0268905,0.0191274,0.0049408,0.0356729,0.0060249,0.0082863,0.0059038,0.0053288,0.0076832,0.0083681,0.0055583,0.0018972,0.0074819,0.0013468,0.0123061,0.0050458,0.0038509,0.0055142,0.0047832,0.0058027,0.0121099,0.0311672,0.0073770,0.0079294,0.0105459,0.0099960,0.0080849,0.0057909,0.0115041,0.0095660,0.0096112,0.0065931,0.0232024,0.0044298,0.0146672,0.0354229,0.0398776
"325","Chemical products",0.0982184,0.0597452,0.0297339,0.0548142,0.0218260,0.0152897,0.0298436,0.0617673,0.0748682,0.0308247,0.0446856,0.0435594,0.0518760,0.0587799,0.0605836,0.0361973,0.0747731,0.0835795,0.0572708,0.2805529,0.0943588,0.1056127,0.0896964,0.0286043,1.3048043,0.2875185,0.0075080,0.0085970,0.0080925,0.0051394,0.0075556,0.0127889,0.0129825,0.0133670,0.0112453,0.0054645,0.0053475,0.0212957,0.0137993,0.0233905,0.0112233,0.0109788,0.0136172,0.0050782,0.0050743,0.0033699,0.0050790,0.0014653,0.0166200,0.0058921,0.0083395,0.0076693,0.0128781,0.0085603,0.0134580,0.0178767,0.0150270,0.0694300,0.1210190,0.0383449,0.0220385,0.0077610,0.0120882,0.0163284,0.0125980,0.0162363,0.0160751,0.0113112,0.0077222,0.0276961,0.0179074
"326","Plastics and rubber products",0.0149434,0.0081296,0.0056068,0.0229949,0.0077640,0.0049468,0.0256697,0.0204233,0.0236150,0.0195072,0.0173617,0.0389657,0.0290025,0.0328388,0.0757250,0.0381182,0.0592384,0.0475085,0.0338973,0.0267050,0.0173703,0.0269543,0.0182520,0.0047091,0.0312438,1.0891303,0.0091006,0.0088060,0.0102921,0.0037295,0.0070062,0.0059499,0.0043769,0.0102181,0.0138753,0.0030880,0.0043376,0.0406931,0.0068481,0.0130789,0.0073006,0.0101234,0.0071425,0.0027374,0.0023006,0.0023232,0.0023891,0.0009211,0.0051396,0.0046986,0.0035654,0.0055612,0.0058124,0.0029327,0.0059761,0.0095867,0.0070501,0.0150317,0.0104680,0.0128127,0.0117704,0.0034057,0.0047027,0.0053730,0.0114416,0.0101183,0.0084763,0.0044273,0.0043136,0.0094027,0.0128679
"42","Wholesale trade",0.1159017,0.0806761,0.0336041,0.0584537,0.0208964,0.0352663,0.0618728,0.1148993,0.0684644,0.1140522,0.0713774,0.0967548,0.1111579,0.1106401,0.1346073,0.0745065,0.0878155,0.0830093,0.1143462,0.1051223,0.1407989,0.1019207,0.0714331,0.0481181,0.0846900,0.0882055,1.0332024,0.0261069,0.0148356,0.0093469,0.0225672,0.0282702,0.0433685,0.0336511,0.0312977,0.0195926,0.0104824,0.0387301,0.0162464,0.0513701,0.0158760,0.0217367,0.0265883,0.0107446,0.0088680,0.0054424,0.0111744,0.0025614,0.0179853,0.0365835,0.0101801,0.0181026,0.0140296,0.0113308,0.0195038,0.0301196,0.0310500,0.0334539,0.0483574,0.0322394,0.0411081,0.0125785,0.0187658,0.0263761,0.0313575,0.0232633,0.0250933,0.0135121,0.0208393,0.0303989,0.0438327
"441","Motor vehicle and parts dealers",0.0004878,0.0004226,0.0005809,0.0016521,0.0005047,0.0004073,0.0011618,0.0014902,0.0016506,0.0010343,0.0009133,0.0037649,0.0012377,0.0005934,0.0041461,0.0038137,0.0012025,0.0011931,0.0011434,0.0011481,0.0006399,0.0013555,0.0010938,0.0004065,0.0008655,0.0008939,0.0002091,1.0013911,0.0012452,0.0002606,0.0009996,0.0003323,0.0003717,0.0005553,0.0023481,0.0003350,0.0002538,0.0003954,0.0006579,0.0021256,0.0004051,0.0003897,0.0004272,0.0002475,0.0001612,0.0001772,0.0001848,0.0000552,0.0005163,0.0005057,0.0001852,0.0002791,0.0003731,0.0002560,0.0010632,0.0006441,0.0002809,0.0002711,0.0003069,0.0002847,0.0003586,0.0002794,0.0003221,0.0003207,0.0004085,0.0047608,0.0003846,0.0001523,0.0003084,0.0002974,0.0003751
"445","Food and beverage stores",0.0004577,0.0000750,0.0000533,0.0000861,0.0000351,0.0005902,0.0001814,0.0001154,0.0001664,0.0001431,0.0001044,0.0000952,0.0000929,0.0000990,0.0001123,0.0000660,0.0001538,0.0001232,0.0002102,0.0001294,0.0001374,0.0001283,0.0006479,0.0000583,0.0001576,0.0001337,0.0000674,0.0001124,1.0000935,0.0000613,0.0000882,0.0002407,0.0001698,0.0001220,0.0009317,0.0009435,0.0000737,0.0004803,0.0000637,0.0001239,0.0000979,0.0000659,0.0001606,0.0000843,0.0000733,0.0000533,0.0000815,0.0000220,0.0002350,0.0000769,0.0000957,0.0001062,0.0001164,0.0000850,0.0002646,0.0000897,0.0001823,0.0001111,0.0000971,0.0001250,0.0001288,0.0000895,0.0000895,0.0004893,0.0035475,0.0001233,0.0000485,0.0000367,0.0000836,0.0000804,0.0000753
