"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"1998, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0150177,0.0115066,0.0296372,0.0308410,0.0257637,0.0076226,0.0408197,0.0350598,0.0307117,1.4137000,0.3147540,0.1773810,0.0752487,0.2633870,0.1942180,0.1320280,0.0989342,0.0872404,0.0352226,0.0226539,0.0152060,0.0290939,0.0250053,0.0171023,0.0177077,0.0386301,0.0041845,0.0069353,0.0040145,0.0036799,0.0045849,0.0070992,0.0280034,0.0296271,0.0099926,0.0062037,0.0223005,0.0070380,0.0043305,0.0120171,0.0079921,0.0106272,0.0083770,0.0031962,0.0034668,0.0014643,0.0034861,0.0011503,0.0078931,0.0048296,0.0037267,0.0062569,0.0058089,0.0051376,0.0077013,0.0156831,0.0096888,0.0067043,0.0072618,0.0063634,0.0106797,0.0049696,0.0088720,0.0060353,0.0087512,0.0113771,0.0143348,0.0063577,0.0074071,0.0079067,0.0184448
"332","Fabricated metal products",0.0209965,0.0138113,0.0269799,0.0294347,0.0278634,0.0091064,0.0775653,0.0566503,0.0455471,0.0815224,1.1436700,0.1208620,0.0738222,0.1363800,0.1350040,0.1140330,0.0735847,0.0552234,0.0477279,0.0367529,0.0252159,0.0480622,0.0445534,0.0167860,0.0355949,0.0610639,0.0053291,0.0095543,0.0052439,0.0041682,0.0070436,0.0081972,0.0177417,0.0726715,0.0118765,0.0079668,0.0410295,0.0089679,0.0053276,0.0226270,0.0087295,0.0188024,0.0142710,0.0046111,0.0048809,0.0019565,0.0048378,0.0019587,0.0102189,0.0071200,0.0050030,0.0086278,0.0078540,0.0071526,0.0097464,0.0214124,0.0110622,0.0079291,0.0093715,0.0083742,0.0161513,0.0057518,0.0112507,0.0088808,0.0136246,0.0128213,0.0210799,0.0086556,0.0109013,0.0111829,0.0267616
"333","Machinery",0.0210289,0.0240592,0.0335036,0.0664312,0.0632544,0.0081668,0.0355990,0.0191325,0.0153296,0.0347389,0.0318926,1.1249500,0.0147668,0.0430685,0.0718591,0.0458833,0.0125293,0.0183367,0.0159993,0.0106713,0.0104115,0.0195011,0.0362376,0.0180990,0.0168436,0.0195252,0.0029624,0.0052727,0.0031214,0.0026030,0.0034687,0.0044190,0.0190173,0.0092679,0.0062892,0.0051634,0.0155324,0.0055884,0.0052802,0.0085777,0.0098928,0.0053680,0.0091335,0.0024749,0.0028301,0.0021748,0.0027268,0.0009751,0.0063746,0.0056732,0.0026705,0.0057519,0.0039146,0.0032151,0.0084682,0.0220148,0.0100177,0.0040347,0.0049355,0.0048090,0.0053334,0.0037814,0.0046502,0.0036895,0.0055230,0.0110738,0.0076513,0.0062496,0.0033993,0.0064800,0.0151187
"334","Computer and electronic products",0.0083460,0.0071708,0.0069469,0.0116061,0.0096679,0.0043705,0.0196340,0.0221325,0.0256453,0.0274873,0.0306032,0.0567533,1.4371700,0.0803789,0.0779318,0.1857250,0.0291908,0.0408047,0.0154963,0.0353179,0.0218001,0.0182122,0.0414015,0.0059861,0.0225900,0.0270930,0.0078602,0.0126400,0.0055340,0.0062996,0.0065130,0.0080973,0.0107993,0.0193517,0.0074249,0.0048869,0.0113905,0.0064031,0.0041310,0.0260702,0.0442040,0.0383689,0.0216626,0.0069115,0.0088511,0.0031067,0.0120518,0.0012376,0.0090524,0.0054328,0.0221736,0.0306745,0.0156037,0.0298649,0.0169973,0.0112483,0.0178501,0.0163114,0.0085975,0.0078182,0.0089925,0.0063993,0.0073672,0.0155507,0.0085208,0.0158600,0.0385408,0.0124974,0.0045134,0.0081932,0.0156935
"335","Electrical equipment, appliances, and components",0.0062101,0.0104249,0.0044716,0.0069975,0.0067314,0.0020406,0.0320443,0.0278093,0.0065816,0.0276554,0.0226665,0.0524523,0.0356115,1.1193900,0.0282461,0.0364819,0.0106584,0.0142723,0.0069811,0.0069477,0.0065400,0.0088770,0.0084803,0.0031068,0.0070827,0.0132630,0.0017197,0.0038260,0.0018828,0.0059861,0.0022454,0.0026473,0.0088371,0.0071799,0.0027498,0.0025008,0.0049102,0.0021224,0.0030841,0.0035414,0.0033630,0.0096296,0.0045186,0.0022314,0.0023089,0.0008335,0.0021782,0.0008347,0.0043320,0.0024257,0.0020703,0.0064114,0.0044559,0.0029294,0.0053479,0.0079905,0.0077901,0.0024544,0.0029296,0.0033814,0.0042441,0.0020893,0.0037702,0.0029415,0.0039643,0.0066039,0.0052718,0.0065698,0.0018838,0.0038467,0.0146650
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0122175,0.0128518,0.0083319,0.0235238,0.0133741,0.0036977,0.0112737,0.0238874,0.0155264,0.0300783,0.0207840,0.0670970,0.0220047,0.0222173,1.4183000,0.0519897,0.0151335,0.0136140,0.0140009,0.0117606,0.0079352,0.0177429,0.0141362,0.0059950,0.0093179,0.0113578,0.0063434,0.0151583,0.0094018,0.0030875,0.0083174,0.0042021,0.0065046,0.0088950,0.0303592,0.0125580,0.0132556,0.0048581,0.0121970,0.0166212,0.0056124,0.0057138,0.0038231,0.0026710,0.0028443,0.0015179,0.0028306,0.0005905,0.0053147,0.0060887,0.0027760,0.0039562,0.0048004,0.0054774,0.0122860,0.0289444,0.0052580,0.0041860,0.0046300,0.0043873,0.0127653,0.0096399,0.0044650,0.0043693,0.0062533,0.0349377,0.0122249,0.0023581,0.0149150,0.0083349,0.0100357
"3364OT","Other transportation equipment",0.0010316,0.0017577,0.0009451,0.0021333,0.0014550,0.0006989,0.0014972,0.0030224,0.0013532,0.0022594,0.0018049,0.0038720,0.0025705,0.0024880,0.0036127,1.3364200,0.0019652,0.0015482,0.0012741,0.0040880,0.0045913,0.0016013,0.0015510,0.0006296,0.0010590,0.0015162,0.0003883,0.0004264,0.0002613,0.0002535,0.0003332,0.0170498,0.0182053,0.0766214,0.0014765,0.0005077,0.0010607,0.0044529,0.0002052,0.0006902,0.0006750,0.0005480,0.0005433,0.0003161,0.0004427,0.0001324,0.0004124,0.0000652,0.0005933,0.0003522,0.0003831,0.0005657,0.0004469,0.0003577,0.0006290,0.0010764,0.0005581,0.0004170,0.0003742,0.0006326,0.0006204,0.0003225,0.0020992,0.0005529,0.0004847,0.0005708,0.0540285,0.0019152,0.0019048,0.0005028,0.0012879
"337","Furniture and related products",0.0007136,0.0004204,0.0004313,0.0010276,0.0006587,0.0005003,0.0138814,0.0215262,0.0011491,0.0009360,0.0008077,0.0026651,0.0022207,0.0012017,0.0014978,0.0020718,1.0397400,0.0028984,0.0008515,0.0013175,0.0013486,0.0022104,0.0012001,0.0003495,0.0007727,0.0036340,0.0006460,0.0015215,0.0004746,0.0003683,0.0011195,0.0003691,0.0009840,0.0022887,0.0007408,0.0004734,0.0011002,0.0006353,0.0002133,0.0007748,0.0008294,0.0007857,0.0021696,0.0005383,0.0006797,0.0001477,0.0005663,0.0003089,0.0012468,0.0004094,0.0008659,0.0004092,0.0005051,0.0006091,0.0004982,0.0005470,0.0004705,0.0014114,0.0006816,0.0005844,0.0012600,0.0015173,0.0012560,0.0008071,0.0012248,0.0008369,0.0005937,0.0004831,0.0182758,0.0005874,0.0076211
"339","Miscellaneous manufacturing",0.0026580,0.0016676,0.0013064,0.0023914,0.0020713,0.0009168,0.0041233,0.0028669,0.0058862,0.0039572,0.0030712,0.0109663,0.0024575,0.0130679,0.0082512,0.0042643,0.0035787,1.0595800,0.0023702,0.0074055,0.0145743,0.0025455,0.0038044,0.0010175,0.0032467,0.0042209,0.0017581,0.0026805,0.0013720,0.0011337,0.0016458,0.0013153,0.0014781,0.0020078,0.0016123,0.0016633,0.0028286,0.0037159,0.0012932,0.0017648,0.0017680,0.0018759,0.0020282,0.0018003,0.0019169,0.0006209,0.0016414,0.0002667,0.0024811,0.0012024,0.0013706,0.0016610,0.0049636,0.0015805,0.0024908,0.0029906,0.0053130,0.0241942,0.0281383,0.0073179,0.0157874,0.0024340,0.0040895,0.0044607,0.0039790,0.0057569,0.0016009,0.0019438,0.0008783,0.0053226,0.0018330
"311FT","Food and beverage and tobacco products",0.1223560,0.0228733,0.0012782,0.0020428,0.0020065,0.0018781,0.0022332,0.0091933,0.0064215,0.0034129,0.0024909,0.0024340,0.0024210,0.0028164,0.0028094,0.0020025,0.0039634,0.0037745,1.2766400,0.0134914,0.0236936,0.0119728,0.0128179,0.0016774,0.0125718,0.0070892,0.0020622,0.0023018,0.0033591,0.0015842,0.0016658,0.0096904,0.0013794,0.0108208,0.0020894,0.0013625,0.0029963,0.0022452,0.0004531,0.0033899,0.0032739,0.0016419,0.0020237,0.0023231,0.0022397,0.0011402,0.0023733,0.0006590,0.0048411,0.0018904,0.0028657,0.0031573,0.0035507,0.0026909,0.0042265,0.0035130,0.0798687,0.0034425,0.0140352,0.0483542,0.0626226,0.0097534,0.0330582,0.0369815,0.1097230,0.0054677,0.0063004,-0.0009705,0.0156979,0.0416416,0.0017044
"313TT","Textile mills and textile product mills",0.0049292,0.0076323,0.0014521,0.0030573,0.0022584,0.0008940,0.0072767,0.0146016,0.0070037,0.0044280,0.0031775,0.0070720,0.0030384,0.0043764,0.0287068,0.0100340,0.0695312,0.0443851,0.0048666,1.3198900,0.3891540,0.0214372,0.0223852,0.0013644,0.0068213,0.0237696,0.0024632,0.0020980,0.0022095,0.0035874,0.0053192,0.0012451,0.0015120,0.0111889,0.0021116,0.0013833,0.0026911,0.0021892,0.0006591,0.0032295,0.0030833,0.0023673,0.0015791,0.0010627,0.0013108,0.0005595,0.0011441,0.0002676,0.0021891,0.0019962,0.0012239,0.0012662,0.0017534,0.0011999,0.0022549,0.0043436,0.0025159,0.0032691,0.0053604,0.0267184,0.0150100,0.0018926,0.0050606,0.0200975,0.0030943,0.0043915,0.0034200,0.0027054,0.0029549,0.0048196,0.0025840
"315AL","Apparel and leather and allied products",0.0007343,0.0006737,0.0004271,0.0005051,0.0004760,0.0002949,0.0006335,0.0009765,0.0006557,0.0009839,0.0006269,0.0009494,0.0005955,0.0006779,0.0083696,0.0009013,0.0024827,0.0026975,0.0007419,0.0235799,1.1963800,0.0012038,0.0228586,0.0003649,0.0006617,0.0011330,0.0012887,0.0009434,0.0004126,0.0076858,0.0008007,0.0004979,0.0004584,0.0009842,0.0008113,0.0005348,0.0009624,0.0005215,0.0001628,0.0016269,0.0015471,0.0036608,0.0007290,0.0005133,0.0007120,0.0003676,0.0005979,0.0000783,0.0007834,0.0012366,0.0005707,0.0006125,0.0007191,0.0006795,0.0016810,0.0045771,0.0013462,0.0007254,0.0006949,0.0011967,0.0173760,0.0019897,0.0011451,0.0012960,0.0010378,0.0039222,0.0007705,0.0006020,0.0023980,0.0027749,0.0007090
"322","Paper products",0.0141709,0.0064103,0.0049462,0.0102685,0.0077522,0.0037015,0.0138184,0.0172654,0.0428951,0.0237050,0.0195481,0.0238561,0.0185543,0.0307771,0.0212009,0.0170507,0.0330057,0.0402232,0.0711570,0.0309084,0.0314578,1.3263200,0.2705230,0.0049049,0.0291445,0.0441668,0.0087487,0.0072266,0.0102870,0.0053697,0.0078647,0.0067247,0.0064703,0.0098087,0.0073314,0.0166155,0.0147997,0.0209729,0.0032971,0.0532567,0.0124057,0.0066960,0.0103552,0.0073850,0.0093566,0.0041861,0.0073593,0.0009958,0.0075639,0.0055089,0.0096375,0.0070986,0.0096925,0.0073594,0.0121164,0.0102131,0.0118442,0.0102552,0.0124726,0.0164301,0.0168307,0.0103359,0.0082080,0.0230329,0.0165781,0.0067514,0.0056510,0.0145939,0.0046192,0.0195246,0.0075481
"323","Printing and related support activities",0.0048713,0.0039910,0.0038328,0.0051395,0.0053613,0.0039441,0.0049109,0.0053764,0.0046543,0.0063905,0.0052932,0.0053356,0.0053555,0.0052400,0.0051657,0.0043219,0.0053268,0.0064251,0.0067620,0.0065412,0.0469568,0.0062454,1.0683200,0.0034791,0.0084371,0.0061283,0.0103992,0.0106756,0.0054086,0.0061049,0.0103972,0.0065181,0.0066521,0.0078014,0.0060842,0.0064631,0.0112254,0.0088249,0.0009504,0.0546058,0.0256498,0.0091089,0.0209131,0.0085944,0.0169252,0.0096784,0.0125376,0.0010106,0.0090544,0.0065817,0.0121535,0.0105123,0.0177803,0.0133452,0.0166536,0.0060674,0.0143721,0.0106076,0.0099510,0.0067065,0.0208548,0.0264867,0.0089260,0.0135683,0.0087164,0.0075584,0.0067224,0.0135644,0.0050518,0.0182113,0.0086791
"324","Petroleum and coal products",0.0196590,0.0154896,0.0118369,0.0258898,0.0194978,0.0219438,0.0231264,0.0132749,0.0125755,0.0191520,0.0103611,0.0105667,0.0070718,0.0172893,0.0085136,0.0077053,0.0100282,0.0109666,0.0132069,0.0157327,0.0096602,0.0127750,0.0229256,1.0297900,0.0252877,0.0177379,0.0032726,0.0058132,0.0036010,0.0027151,0.0034781,0.0606090,0.0402308,0.0145489,0.0282131,0.0390281,0.0078305,0.0319495,0.0016661,0.0052367,0.0044195,0.0028932,0.0035411,0.0063707,0.0061597,0.0012333,0.0068217,0.0010171,0.0087576,0.0039279,0.0031311,0.0040841,0.0035729,0.0040860,0.0093840,0.0239796,0.0052356,0.0051385,0.0073365,0.0064179,0.0050601,0.0041743,0.0066192,0.0060200,0.0067027,0.0038490,0.0183530,0.0029182,0.0066255,0.0254968,0.0330966
"325","Chemical products",0.1059670,0.0763675,0.0273962,0.0651324,0.0392498,0.0100810,0.0350178,0.0688984,0.0757126,0.0351909,0.0549705,0.0526799,0.0554895,0.0732719,0.0667312,0.0507493,0.0871817,0.0966137,0.0747233,0.2993560,0.1105330,0.1120020,0.1164670,0.0268908,1.3272300,0.3124400,0.0083992,0.0114979,0.0089770,0.0067702,0.0097712,0.0095706,0.0159564,0.0165501,0.0114749,0.0083091,0.0148380,0.0148604,0.0078495,0.0233775,0.0148635,0.0110207,0.0095576,0.0064340,0.0101310,0.0036583,0.0082601,0.0020837,0.0331277,0.0078260,0.0136455,0.0086181,0.0155087,0.0117787,0.0160888,0.0185478,0.0219155,0.0663184,0.1293440,0.0553006,0.0261209,0.0104778,0.0159789,0.0156824,0.0189283,0.0164390,0.0161408,0.0125009,0.0077178,0.0301836,0.0207143
"326","Plastics and rubber products",0.0165577,0.0095125,0.0057999,0.0302628,0.0136225,0.0039023,0.0281094,0.0259847,0.0255363,0.0237709,0.0232657,0.0430295,0.0302120,0.0396718,0.0813280,0.0466345,0.0676787,0.0522379,0.0376092,0.0265785,0.0187784,0.0290236,0.0244134,0.0051430,0.0301389,1.0966800,0.0086940,0.0104763,0.0103080,0.0043416,0.0077335,0.0050284,0.0057127,0.0094486,0.0130692,0.0042022,0.0123534,0.0212721,0.0033882,0.0124019,0.0074519,0.0100244,0.0047303,0.0031389,0.0035402,0.0019357,0.0032253,0.0009110,0.0061052,0.0060534,0.0048732,0.0052130,0.0063326,0.0042059,0.0068241,0.0099084,0.0082161,0.0163957,0.0109561,0.0137252,0.0121331,0.0039711,0.0060752,0.0060702,0.0136186,0.0101995,0.0085296,0.0045544,0.0043916,0.0103697,0.0144631
"42","Wholesale trade",0.1121000,0.0872244,0.0335024,0.0596955,0.0386795,0.0248695,0.0662576,0.1198170,0.0716444,0.1247440,0.0841098,0.0988138,0.1024850,0.1252370,0.1325240,0.0892194,0.0933923,0.0833602,0.1276890,0.1056230,0.1291050,0.1083890,0.0861310,0.0555822,0.0841556,0.0920412,1.0315600,0.0312655,0.0143918,0.0104152,0.0226750,0.0274603,0.0517909,0.0374615,0.0437133,0.0510904,0.0253250,0.0342201,0.0075006,0.0502007,0.0182753,0.0203768,0.0175887,0.0126473,0.0149957,0.0052458,0.0154409,0.0026459,0.0207263,0.0438961,0.0132781,0.0189484,0.0156534,0.0146362,0.0215647,0.0297259,0.0342379,0.0307980,0.0452285,0.0348785,0.0350158,0.0148375,0.0249388,0.0268377,0.0418750,0.0220557,0.0244985,0.0125512,0.0173230,0.0310855,0.0490065
"441","Motor vehicle and parts dealers",0.0006276,0.0006017,0.0006125,0.0018412,0.0009435,0.0002855,0.0014054,0.0017854,0.0017852,0.0013655,0.0011814,0.0045708,0.0011383,0.0008338,0.0053130,0.0039178,0.0013697,0.0015421,0.0013999,0.0013693,0.0008298,0.0015346,0.0014686,0.0004246,0.0010592,0.0010742,0.0002513,1.0018900,0.0013886,0.0003051,0.0012011,0.0004079,0.0005368,0.0006131,0.0031338,0.0005009,0.0006809,0.0004111,0.0003333,0.0021599,0.0005344,0.0004566,0.0003325,0.0003076,0.0002908,0.0001881,0.0002852,0.0000731,0.0007468,0.0008605,0.0002729,0.0003878,0.0004645,0.0004228,0.0014853,0.0011578,0.0003648,0.0003375,0.0003846,0.0003799,0.0003930,0.0003674,0.0004464,0.0004061,0.0005580,0.0054750,0.0004055,0.0001757,0.0003598,0.0003647,0.0004770
"445","Food and beverage stores",0.0004206,0.0000835,0.0000408,0.0000651,0.0000496,0.0002687,0.0001806,0.0001021,0.0001487,0.0000946,0.0000727,0.0000746,0.0000675,0.0000841,0.0000933,0.0000605,0.0001436,0.0001001,0.0002051,0.0001140,0.0001250,0.0000912,0.0006462,0.0000550,0.0001450,0.0001045,0.0000530,0.0001104,1.0000600,0.0000472,0.0000693,0.0001883,0.0002037,0.0001133,0.0013969,0.0025865,0.0001218,0.0004544,0.0000163,0.0000944,0.0000887,0.0000425,0.0000804,0.0000670,0.0000800,0.0000360,0.0000732,0.0000182,0.0001818,0.0000669,0.0000799,0.0000842,0.0000960,0.0000671,0.0002499,0.0000730,0.0001486,0.0000885,0.0000742,0.0001081,0.0000912,0.0001111,0.0000688,0.0003200,0.0020161,0.0000993,0.0000357,0.0000254,0.0000577,0.0000724,0.0000712
