"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2013, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0132873,0.0086410,0.0427059,0.0338460,0.0188074,0.0116388,0.0414036,0.0334464,0.0333636,1.4900276,0.3644251,0.2134609,0.0394242,0.2541668,0.2279902,0.1112709,0.1120519,0.1162499,0.0313030,0.0274304,0.0117680,0.0368756,0.0201969,0.0318836,0.0193096,0.0400299,0.0062578,0.0064561,0.0064654,0.0046860,0.0063193,0.0116863,0.0342436,0.0239264,0.0154239,0.0065792,0.0161517,0.0191473,0.0177697,0.0060120,0.0032326,0.0123070,0.0112525,0.0035159,0.0043607,0.0021900,0.0051278,0.0020411,0.0104242,0.0082366,0.0028374,0.0049448,0.0073119,0.0046993,0.0091197,0.0391232,0.0078464,0.0062745,0.0087103,0.0067794,0.0138368,0.0029010,0.0103566,0.0073337,0.0082205,0.0172485,0.0150304,0.0066406,0.0173269,0.0084885,0.0234941
"332","Fabricated metal products",0.0165275,0.0103256,0.0308424,0.0310326,0.0185855,0.0117216,0.0708428,0.0496228,0.0473521,0.0766558,1.1519943,0.1231829,0.0300938,0.1023290,0.1448915,0.0848377,0.0765785,0.0619432,0.0378704,0.0351069,0.0179137,0.0639344,0.0351140,0.0253645,0.0346964,0.0611902,0.0073718,0.0080105,0.0075181,0.0055359,0.0080636,0.0108380,0.0173370,0.0444470,0.0149976,0.0076431,0.0386997,0.0196866,0.0195432,0.0103684,0.0036160,0.0225332,0.0153798,0.0043606,0.0055167,0.0027160,0.0063339,0.0031673,0.0117479,0.0111280,0.0035578,0.0070490,0.0083969,0.0061548,0.0103458,0.0491746,0.0080405,0.0063197,0.0089084,0.0073026,0.0180089,0.0031809,0.0105850,0.0111219,0.0116515,0.0176226,0.0190398,0.0086333,0.0234871,0.0102382,0.0314448
"333","Machinery",0.0134551,0.0090256,0.0272552,0.0480256,0.0370978,0.0081570,0.0273655,0.0132119,0.0108881,0.0216734,0.0232924,1.1074920,0.0041719,0.0217956,0.0702234,0.0281180,0.0096856,0.0192688,0.0133116,0.0085344,0.0051534,0.0157810,0.0200485,0.0200655,0.0135139,0.0169319,0.0038510,0.0040283,0.0040155,0.0032162,0.0037928,0.0070596,0.0101325,0.0088496,0.0086597,0.0048824,0.0080922,0.0188948,0.0132971,0.0030900,0.0019919,0.0060989,0.0072319,0.0019813,0.0024364,0.0013599,0.0029329,0.0012112,0.0048140,0.0077441,0.0016431,0.0039834,0.0037285,0.0025324,0.0061317,0.0482152,0.0084616,0.0028790,0.0041975,0.0038442,0.0047669,0.0018222,0.0037953,0.0034642,0.0041994,0.0133367,0.0057707,0.0024059,0.0068403,0.0057905,0.0144294
"334","Computer and electronic products",0.0053321,0.0036780,0.0053121,0.0072866,0.0063685,0.0033284,0.0118959,0.0175355,0.0172985,0.0207282,0.0252732,0.0419992,1.1185130,0.0509746,0.0605546,0.0874867,0.0269624,0.0281484,0.0102135,0.0233815,0.0103743,0.0157529,0.0236310,0.0055517,0.0172838,0.0225993,0.0082655,0.0066808,0.0051678,0.0054641,0.0051689,0.0042377,0.0074308,0.0081217,0.0056836,0.0027868,0.0040929,0.0062977,0.0085127,0.0152530,0.0099810,0.0271394,0.0247783,0.0039930,0.0058933,0.0023885,0.0108027,0.0008345,0.0049558,0.0054092,0.0078085,0.0162367,0.0086212,0.0174222,0.0094604,0.0189190,0.0058070,0.0107276,0.0058192,0.0048158,0.0066195,0.0023803,0.0041724,0.0053399,0.0051041,0.0203350,0.0329710,0.0104690,0.0060697,0.0046136,0.0112308
"335","Electrical equipment, appliances, and components",0.0057657,0.0060761,0.0034424,0.0051188,0.0048004,0.0021504,0.0265846,0.0109855,0.0045462,0.0188773,0.0159928,0.0464882,0.0115649,1.0772492,0.0240919,0.0198914,0.0070451,0.0140977,0.0054496,0.0048517,0.0024823,0.0074728,0.0048377,0.0032562,0.0049774,0.0103419,0.0020406,0.0026965,0.0021392,0.0023281,0.0022229,0.0020699,0.0050034,0.0040147,0.0024433,0.0025508,0.0025094,0.0030663,0.0074959,0.0015843,0.0011138,0.0077178,0.0045732,0.0015608,0.0019545,0.0009495,0.0021195,0.0011417,0.0042433,0.0029358,0.0012079,0.0042601,0.0044575,0.0019248,0.0049198,0.0126725,0.0032807,0.0016001,0.0027792,0.0044251,0.0042450,0.0013499,0.0033071,0.0036042,0.0027241,0.0054689,0.0044597,0.0058665,0.0034489,0.0027871,0.0123838
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0084345,0.0071519,0.0084074,0.0202194,0.0085983,0.0048701,0.0095730,0.0185994,0.0146354,0.0323118,0.0180530,0.0779610,0.0056711,0.0150196,1.4698876,0.0314081,0.0167714,0.0140472,0.0128040,0.0100995,0.0052463,0.0202881,0.0106471,0.0073921,0.0094603,0.0116198,0.0086588,0.0117623,0.0126695,0.0061750,0.0096724,0.0039002,0.0057631,0.0074843,0.0223110,0.0070733,0.0044200,0.0085803,0.0485513,0.0051082,0.0027380,0.0058086,0.0052319,0.0025015,0.0033426,0.0017835,0.0035196,0.0006048,0.0041904,0.0100473,0.0019764,0.0022612,0.0053838,0.0041945,0.0148562,0.0326152,0.0048962,0.0031937,0.0055291,0.0039987,0.0143177,0.0022378,0.0042903,0.0045139,0.0052242,0.0416164,0.0132934,0.0019936,0.0364982,0.0066259,0.0088258
"3364OT","Other transportation equipment",0.0006569,0.0011218,0.0006110,0.0021047,0.0006288,0.0008214,0.0008893,0.0016965,0.0015871,0.0033201,0.0017693,0.0028681,0.0012876,0.0016660,0.0033719,1.3154493,0.0012565,0.0010806,0.0009649,0.0009556,0.0005105,0.0015297,0.0008805,0.0006800,0.0009390,0.0011685,0.0004871,0.0003084,0.0003048,0.0002523,0.0003230,0.0091563,0.0255144,0.0355711,0.0014159,0.0004511,0.0004611,0.0087571,0.0006168,0.0003766,0.0002829,0.0005300,0.0006348,0.0002307,0.0004172,0.0001449,0.0004551,0.0000548,0.0003856,0.0003601,0.0002345,0.0003281,0.0005407,0.0003268,0.0004396,0.0014938,0.0003430,0.0002940,0.0003086,0.0002972,0.0004208,0.0001674,0.0004184,0.0003133,0.0003410,0.0008428,0.0588453,0.0017520,0.0010411,0.0003081,0.0014030
"337","Furniture and related products",0.0003994,0.0002163,0.0002661,0.0006312,0.0003587,0.0004279,0.0116687,0.0161140,0.0007074,0.0005846,0.0005281,0.0018549,0.0005809,0.0005565,0.0010881,0.0012804,1.0557867,0.0029250,0.0004893,0.0013351,0.0009675,0.0013994,0.0005159,0.0003799,0.0004353,0.0025102,0.0005868,0.0013269,0.0003960,0.0003196,0.0014909,0.0002639,0.0008843,0.0008458,0.0004227,0.0002323,0.0005068,0.0005498,0.0006526,0.0002359,0.0002267,0.0006029,0.0022372,0.0002974,0.0004977,0.0001878,0.0004782,0.0022487,0.0011195,0.0003349,0.0002403,0.0001365,0.0004047,0.0002412,0.0002725,0.0004078,0.0002934,0.0006313,0.0005096,0.0003890,0.0011364,0.0009158,0.0018236,0.0005128,0.0007717,0.0006146,0.0003923,0.0002228,0.0112052,0.0004187,0.0023261
"339","Miscellaneous manufacturing",0.0013250,0.0007648,0.0008633,0.0016075,0.0010257,0.0006250,0.0019428,0.0017280,0.0032817,0.0020881,0.0017097,0.0090225,0.0008196,0.0069948,0.0064718,0.0018811,0.0024627,1.0554392,0.0013217,0.0042593,0.0092516,0.0017895,0.0016154,0.0008483,0.0025785,0.0027975,0.0013565,0.0015021,0.0012903,0.0008203,0.0017374,0.0007363,0.0008393,0.0011372,0.0009789,0.0006991,0.0007356,0.0021717,0.0037000,0.0008283,0.0006405,0.0011270,0.0016384,0.0009208,0.0009457,0.0005080,0.0009752,0.0001706,0.0013177,0.0010901,0.0007026,0.0007271,0.0018394,0.0007488,0.0028007,0.0070748,0.0022258,0.0204814,0.0283637,0.0057696,0.0084729,0.0013421,0.0041696,0.0010054,0.0015053,0.0033111,0.0011332,0.0011838,0.0010162,0.0041318,0.0015830
"311FT","Food and beverage and tobacco products",0.1164344,0.0176469,0.0017111,0.0026717,0.0019653,0.0019090,0.0023697,0.0072223,0.0062056,0.0048809,0.0032959,0.0029372,0.0011261,0.0028145,0.0040148,0.0018957,0.0048853,0.0045883,1.2899454,0.0130256,0.0702223,0.0191317,0.0265932,0.0030765,0.0201402,0.0115285,0.0033107,0.0020227,0.0052104,0.0027327,0.0022702,0.0085067,0.0017966,0.0092766,0.0022322,0.0013705,0.0013586,0.0033029,0.0023924,0.0024929,0.0020135,0.0019237,0.0037716,0.0026289,0.0030499,0.0017417,0.0036680,0.0003366,0.0041880,0.0023296,0.0023070,0.0019233,0.0070586,0.0024614,0.0034017,0.0032843,0.0340981,0.0037285,0.0180597,0.0436396,0.0616195,0.0056991,0.0367055,0.0354676,0.0986550,0.0062707,0.0073836,0.0014805,0.0162300,0.0324140,0.0022995
"313TT","Textile mills and textile product mills",0.0025265,0.0040989,0.0008243,0.0017467,0.0008923,0.0006166,0.0038185,0.0115705,0.0065252,0.0021469,0.0017666,0.0066594,0.0006616,0.0019418,0.0146642,0.0066902,0.0591453,0.0231302,0.0033336,1.2109642,0.1574909,0.0306188,0.0119366,0.0011039,0.0043433,0.0190339,0.0021089,0.0012316,0.0017821,0.0119378,0.0039611,0.0008320,0.0010464,0.0057281,0.0012287,0.0008880,0.0008380,0.0023264,0.0015503,0.0010168,0.0015045,0.0009732,0.0012223,0.0005086,0.0006477,0.0003594,0.0006704,0.0003074,0.0010821,0.0017971,0.0004472,0.0003987,0.0009329,0.0005440,0.0011457,0.0029793,0.0009401,0.0014062,0.0025839,0.0103247,0.0072581,0.0006044,0.0039607,0.0096308,0.0014380,0.0034475,0.0027272,0.0014614,0.0018815,0.0021332,0.0015297
"315AL","Apparel and leather and allied products",0.0002692,0.0001920,0.0001485,0.0002355,0.0001604,0.0001340,0.0002545,0.0003897,0.0002970,0.0004556,0.0002805,0.0005465,0.0001068,0.0002417,0.0056818,0.0003174,0.0009302,0.0008040,0.0003102,0.0127564,1.1079684,0.0006473,0.0141553,0.0001776,0.0002733,0.0004578,0.0006920,0.0010043,0.0002665,0.0020696,0.0008682,0.0001678,0.0001865,0.0002931,0.0003598,0.0001663,0.0001653,0.0002624,0.0003666,0.0004659,0.0004043,0.0014090,0.0004786,0.0001686,0.0002321,0.0001598,0.0002390,0.0000268,0.0002042,0.0009586,0.0001571,0.0001126,0.0002282,0.0002248,0.0005165,0.0015682,0.0005691,0.0003451,0.0005406,0.0002757,0.0056194,0.0011113,0.0003736,0.0003874,0.0003349,0.0024111,0.0003862,0.0002374,0.0009583,0.0015401,0.0003657
"322","Paper products",0.0098539,0.0041938,0.0038313,0.0081501,0.0038866,0.0034694,0.0085341,0.0160868,0.0257463,0.0257039,0.0191777,0.0177428,0.0056713,0.0197967,0.0205602,0.0105950,0.0324147,0.0286237,0.0512723,0.0262028,0.0128932,1.3195193,0.1296122,0.0045639,0.0234274,0.0395689,0.0083823,0.0035472,0.0091318,0.0043929,0.0059408,0.0058105,0.0051820,0.0078596,0.0060972,0.0210539,0.0064037,0.0281373,0.0111072,0.0145663,0.0038506,0.0043595,0.0074544,0.0046753,0.0047385,0.0024727,0.0045207,0.0007115,0.0049685,0.0060392,0.0043204,0.0031356,0.0061709,0.0045594,0.0091378,0.0096101,0.0053038,0.0061292,0.0101163,0.0124770,0.0125007,0.0031390,0.0054108,0.0173018,0.0110851,0.0063249,0.0038276,0.0083615,0.0058721,0.0119736,0.0052958
"323","Printing and related support activities",0.0021803,0.0015986,0.0017515,0.0022871,0.0020730,0.0017905,0.0023708,0.0030797,0.0024646,0.0044516,0.0029507,0.0028814,0.0013783,0.0024617,0.0035928,0.0020280,0.0039762,0.0034457,0.0031097,0.0053316,0.0069903,0.0049438,1.0252745,0.0018426,0.0038927,0.0035423,0.0076958,0.0029470,0.0030548,0.0027945,0.0060596,0.0019811,0.0024601,0.0032528,0.0028377,0.0020977,0.0021288,0.0043750,0.0022963,0.0253711,0.0075741,0.0038307,0.0192473,0.0038362,0.0062754,0.0053902,0.0055683,0.0003781,0.0030038,0.0037084,0.0044340,0.0023458,0.0060274,0.0044940,0.0058991,0.0025977,0.0054554,0.0036575,0.0054935,0.0029056,0.0106304,0.0075917,0.0032028,0.0062068,0.0032031,0.0042903,0.0036860,0.0051838,0.0038245,0.0065193,0.0046155
"324","Petroleum and coal products",0.0544814,0.0385682,0.0374980,0.0943937,0.0347571,0.0807745,0.0587628,0.0436758,0.0453500,0.0562243,0.0313718,0.0278206,0.0081429,0.0340821,0.0294685,0.0162639,0.0356534,0.0297135,0.0438093,0.0498815,0.0195249,0.0499874,0.0466369,1.0875127,0.0714914,0.0572150,0.0153247,0.0145734,0.0164464,0.0113535,0.0130780,0.2150787,0.1319783,0.1636615,0.2065236,0.0673280,0.0119174,0.0987580,0.0254719,0.0095040,0.0069953,0.0085836,0.0147666,0.0205140,0.0201254,0.0055235,0.0283316,0.0036414,0.0246181,0.0191475,0.0068290,0.0071586,0.0101435,0.0110815,0.0151350,0.0378121,0.0143266,0.0112508,0.0206096,0.0165055,0.0177331,0.0082239,0.0194644,0.0201433,0.0187513,0.0155150,0.0466044,0.0100377,0.0737799,0.0661150,0.0953863
"325","Chemical products",0.1271153,0.1035596,0.0433823,0.0722665,0.0272768,0.0206629,0.0407943,0.0859303,0.0878789,0.0459235,0.0601770,0.0566003,0.0217540,0.0619116,0.0864337,0.0364279,0.1126189,0.1130189,0.0880408,0.3983385,0.0815289,0.1775072,0.1464685,0.0667142,1.4927986,0.4761280,0.0143653,0.0112905,0.0148053,0.0124120,0.0141702,0.0206904,0.0219260,0.0239691,0.0233568,0.0109877,0.0113561,0.0292710,0.0279060,0.0147082,0.0084964,0.0133392,0.0172825,0.0074528,0.0093450,0.0053319,0.0100542,0.0024150,0.0280269,0.0139480,0.0071524,0.0067176,0.0204449,0.0110821,0.0227694,0.0370620,0.0155198,0.0532388,0.0604631,0.0340067,0.0253355,0.0080327,0.0191971,0.0169995,0.0213372,0.0228957,0.0167396,0.0145222,0.0198388,0.0351910,0.0368059
"326","Plastics and rubber products",0.0126965,0.0074492,0.0049761,0.0242824,0.0106842,0.0041260,0.0262867,0.0196326,0.0233984,0.0172424,0.0178363,0.0385952,0.0089148,0.0240991,0.0748171,0.0248021,0.0799940,0.0564882,0.0359671,0.0260468,0.0174975,0.0374929,0.0182002,0.0060951,0.0320368,1.1098103,0.0103319,0.0079919,0.0118274,0.0046023,0.0082753,0.0062884,0.0052709,0.0081420,0.0090298,0.0031795,0.0097908,0.0301845,0.0126855,0.0053842,0.0028637,0.0107074,0.0064873,0.0026240,0.0032052,0.0020879,0.0034180,0.0013615,0.0052121,0.0094993,0.0023061,0.0038672,0.0068001,0.0031207,0.0065848,0.0122465,0.0060177,0.0116707,0.0100889,0.0105400,0.0121909,0.0021827,0.0053106,0.0052803,0.0126650,0.0121600,0.0074396,0.0039397,0.0073194,0.0091630,0.0139947
"42","Wholesale trade",0.1386190,0.0908543,0.0388323,0.0776772,0.0357241,0.0328937,0.0818236,0.1540549,0.0872323,0.1744549,0.1160523,0.1417725,0.0505477,0.1282408,0.2054984,0.0905566,0.1476534,0.1234695,0.1608208,0.1278006,0.1448672,0.1389819,0.0866465,0.0619049,0.1284845,0.1357389,1.0417433,0.0243412,0.0234390,0.0212909,0.0288434,0.0460360,0.0594826,0.0679818,0.0781071,0.0301606,0.0222208,0.0593812,0.0459171,0.0286544,0.0104098,0.0296308,0.0286710,0.0133705,0.0158594,0.0072516,0.0202249,0.0046228,0.0242631,0.0545580,0.0115583,0.0137067,0.0215177,0.0184494,0.0253557,0.0576957,0.0270838,0.0363854,0.0468778,0.0364806,0.0458406,0.0115427,0.0370448,0.0322867,0.0507917,0.0375244,0.0369612,0.0166876,0.0498801,0.0377625,0.0573554
"441","Motor vehicle and parts dealers",0.0005224,0.0003601,0.0006997,0.0019148,0.0009142,0.0003613,0.0017446,0.0017612,0.0019166,0.0013835,0.0013121,0.0068717,0.0003607,0.0006450,0.0045300,0.0028984,0.0018004,0.0016706,0.0014187,0.0011755,0.0004707,0.0023282,0.0012665,0.0006072,0.0011723,0.0012405,0.0003747,1.0012826,0.0017009,0.0004677,0.0012158,0.0003552,0.0005219,0.0005243,0.0022697,0.0003570,0.0003856,0.0005905,0.0015532,0.0006108,0.0003029,0.0004024,0.0004446,0.0002737,0.0002951,0.0002139,0.0003266,0.0001152,0.0007448,0.0013680,0.0002182,0.0002242,0.0005597,0.0002786,0.0015819,0.0011798,0.0002982,0.0002882,0.0004844,0.0003693,0.0004068,0.0002183,0.0003831,0.0004228,0.0004919,0.0062686,0.0004058,0.0001631,0.0005616,0.0003293,0.0006349
"445","Food and beverage stores",0.0002098,0.0000604,0.0000412,0.0000705,0.0000491,0.0001915,0.0001880,0.0001102,0.0001310,0.0001347,0.0000962,0.0000939,0.0000310,0.0000820,0.0001243,0.0000583,0.0001890,0.0001413,0.0001808,0.0001159,0.0000814,0.0001238,0.0005431,0.0000647,0.0001510,0.0001232,0.0000747,0.0000824,1.0000991,0.0000671,0.0000870,0.0001950,0.0001264,0.0000955,0.0016341,0.0004861,0.0000622,0.0002851,0.0000887,0.0000590,0.0000501,0.0000486,0.0001202,0.0000788,0.0000904,0.0000525,0.0001075,0.0000446,0.0001879,0.0000824,0.0000741,0.0000596,0.0000825,0.0000575,0.0002177,0.0000849,0.0000950,0.0001074,0.0001095,0.0001854,0.0001122,0.0000537,0.0000864,0.0003287,0.0032564,0.0001101,0.0000425,0.0000314,0.0001207,0.0000644,0.0000786
