"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2014, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0147353,0.0087659,0.0416950,0.0360991,0.0213699,0.0120420,0.0410696,0.0338433,0.0334092,1.4618123,0.3601097,0.2053508,0.0336153,0.2611278,0.2218667,0.1079088,0.1072315,0.1072362,0.0311506,0.0253131,0.0107591,0.0362850,0.0199067,0.0308177,0.0189094,0.0404237,0.0061571,0.0069834,0.0066557,0.0048873,0.0066117,0.0114365,0.0357545,0.0242234,0.0157984,0.0072835,0.0162008,0.0195443,0.0177966,0.0060988,0.0034008,0.0137440,0.0108881,0.0030271,0.0048031,0.0017310,0.0047657,0.0019746,0.0111622,0.0086068,0.0028641,0.0050618,0.0073213,0.0048181,0.0091209,0.0381408,0.0078253,0.0059658,0.0079883,0.0068166,0.0131771,0.0028961,0.0101824,0.0077940,0.0081943,0.0169256,0.0144462,0.0054392,0.0166625,0.0083398,0.0224174
"332","Fabricated metal products",0.0182511,0.0105371,0.0306850,0.0345133,0.0205557,0.0122938,0.0709385,0.0502932,0.0455392,0.0751177,1.1523548,0.1213474,0.0268379,0.1098585,0.1434780,0.0847010,0.0731298,0.0607272,0.0375627,0.0319856,0.0167946,0.0626486,0.0347409,0.0241267,0.0334945,0.0623150,0.0073741,0.0086841,0.0077843,0.0056934,0.0084580,0.0107955,0.0179403,0.0462987,0.0157288,0.0087308,0.0399834,0.0203745,0.0195896,0.0108426,0.0039167,0.0252758,0.0144444,0.0038604,0.0062083,0.0021332,0.0060421,0.0031471,0.0125380,0.0118605,0.0036314,0.0075222,0.0084835,0.0064119,0.0104222,0.0465705,0.0079835,0.0061974,0.0085718,0.0074028,0.0170858,0.0031835,0.0102805,0.0117728,0.0115461,0.0174358,0.0180744,0.0074410,0.0225500,0.0102238,0.0302020
"333","Machinery",0.0163559,0.0094419,0.0263938,0.0553214,0.0424397,0.0086263,0.0277570,0.0136685,0.0117525,0.0215687,0.0232281,1.1096781,0.0038157,0.0234245,0.0731093,0.0290819,0.0094319,0.0150964,0.0146771,0.0086247,0.0046484,0.0159935,0.0195745,0.0193955,0.0142117,0.0180107,0.0039032,0.0043546,0.0042163,0.0033447,0.0040497,0.0068719,0.0093171,0.0089051,0.0087736,0.0058444,0.0078226,0.0194289,0.0136968,0.0030616,0.0020495,0.0069449,0.0067215,0.0017388,0.0027689,0.0011708,0.0027956,0.0012249,0.0051423,0.0081309,0.0016741,0.0039303,0.0038309,0.0028797,0.0064360,0.0482430,0.0079208,0.0029223,0.0040683,0.0038666,0.0046751,0.0018182,0.0037572,0.0037846,0.0044133,0.0134473,0.0056805,0.0020495,0.0076023,0.0059956,0.0145089
"334","Computer and electronic products",0.0059459,0.0039476,0.0053469,0.0083490,0.0074816,0.0035890,0.0122523,0.0185055,0.0166436,0.0200585,0.0259220,0.0421514,1.1083080,0.0541131,0.0651625,0.0892822,0.0255589,0.0279626,0.0104360,0.0209156,0.0096451,0.0154047,0.0241179,0.0049560,0.0163474,0.0230451,0.0086330,0.0074821,0.0055223,0.0057997,0.0055413,0.0040660,0.0080411,0.0089866,0.0060549,0.0032096,0.0038058,0.0067999,0.0090830,0.0160588,0.0092083,0.0298604,0.0225112,0.0036615,0.0070747,0.0018826,0.0104061,0.0008489,0.0054045,0.0057346,0.0079589,0.0164585,0.0090268,0.0179726,0.0101267,0.0191735,0.0057476,0.0114107,0.0057819,0.0048901,0.0067069,0.0023855,0.0042798,0.0059187,0.0052510,0.0192254,0.0370407,0.0092884,0.0059409,0.0047986,0.0110051
"335","Electrical equipment, appliances, and components",0.0074272,0.0061771,0.0036621,0.0061373,0.0061414,0.0023725,0.0279753,0.0132701,0.0046987,0.0174709,0.0159369,0.0487881,0.0105226,1.0853038,0.0264473,0.0191116,0.0070796,0.0133500,0.0060587,0.0048803,0.0024216,0.0077386,0.0049144,0.0032292,0.0050412,0.0112108,0.0021321,0.0031043,0.0023287,0.0030966,0.0024748,0.0019934,0.0050168,0.0040361,0.0026266,0.0030699,0.0027050,0.0033199,0.0082883,0.0016690,0.0012514,0.0093569,0.0041211,0.0014714,0.0022723,0.0007923,0.0021291,0.0012041,0.0047841,0.0031609,0.0012831,0.0045072,0.0047319,0.0020870,0.0048702,0.0140793,0.0036491,0.0016626,0.0026746,0.0048516,0.0048071,0.0014088,0.0038023,0.0041808,0.0028770,0.0055973,0.0045575,0.0049097,0.0034879,0.0029106,0.0124364
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0102309,0.0080066,0.0089842,0.0252111,0.0102579,0.0052723,0.0101152,0.0195910,0.0159084,0.0325417,0.0188020,0.0800651,0.0052592,0.0165368,1.4906861,0.0321724,0.0166851,0.0139352,0.0136186,0.0098344,0.0052783,0.0212881,0.0109065,0.0075054,0.0097581,0.0126086,0.0089448,0.0135564,0.0135693,0.0063970,0.0106532,0.0039774,0.0061967,0.0085253,0.0251177,0.0098206,0.0041798,0.0095506,0.0498351,0.0054290,0.0031231,0.0072322,0.0056682,0.0023272,0.0038451,0.0014323,0.0035205,0.0006182,0.0046179,0.0112251,0.0020896,0.0024467,0.0057241,0.0045525,0.0158446,0.0331226,0.0051482,0.0033834,0.0056796,0.0042344,0.0141817,0.0027280,0.0043327,0.0050286,0.0054975,0.0406040,0.0142114,0.0017956,0.0359169,0.0072652,0.0089465
"3364OT","Other transportation equipment",0.0008329,0.0010113,0.0006626,0.0024712,0.0008003,0.0009813,0.0010353,0.0017819,0.0018176,0.0040750,0.0020067,0.0032396,0.0011123,0.0020880,0.0036551,1.3300200,0.0013495,0.0011306,0.0011124,0.0009944,0.0005260,0.0017395,0.0009395,0.0007262,0.0010089,0.0013342,0.0005695,0.0003809,0.0003585,0.0002934,0.0003939,0.0099445,0.0269219,0.0419158,0.0018662,0.0005650,0.0004983,0.0111950,0.0007094,0.0004100,0.0003238,0.0006175,0.0006269,0.0002295,0.0005399,0.0001185,0.0004974,0.0000618,0.0004636,0.0004217,0.0002533,0.0003521,0.0006231,0.0003513,0.0005060,0.0015759,0.0003934,0.0003244,0.0003429,0.0003442,0.0004737,0.0001880,0.0006240,0.0003790,0.0003893,0.0009323,0.0634680,0.0019552,0.0011814,0.0003514,0.0015848
"337","Furniture and related products",0.0004773,0.0002502,0.0003280,0.0007519,0.0004587,0.0004805,0.0121419,0.0176716,0.0007217,0.0006197,0.0005515,0.0021142,0.0004866,0.0006292,0.0011707,0.0015323,1.0582688,0.0029473,0.0005333,0.0013134,0.0009045,0.0014446,0.0005324,0.0004035,0.0004647,0.0028551,0.0006577,0.0014680,0.0004468,0.0003487,0.0016880,0.0002734,0.0009531,0.0011594,0.0004998,0.0002715,0.0006227,0.0006336,0.0007042,0.0002558,0.0002625,0.0007157,0.0020258,0.0002858,0.0006340,0.0001566,0.0005268,0.0018641,0.0012206,0.0003732,0.0002725,0.0001522,0.0004510,0.0002719,0.0003074,0.0004265,0.0003049,0.0006665,0.0005155,0.0004198,0.0010843,0.0009703,0.0020554,0.0005883,0.0008157,0.0006609,0.0004178,0.0002086,0.0147988,0.0004394,0.0022294
"339","Miscellaneous manufacturing",0.0016179,0.0008164,0.0008528,0.0017936,0.0012009,0.0006655,0.0021022,0.0018020,0.0029852,0.0020101,0.0016980,0.0091710,0.0006839,0.0079064,0.0066822,0.0020238,0.0023770,1.0506154,0.0014040,0.0047179,0.0085147,0.0017297,0.0015786,0.0007658,0.0023505,0.0027526,0.0013640,0.0016475,0.0013449,0.0008437,0.0018231,0.0006925,0.0008658,0.0012319,0.0010253,0.0008284,0.0006691,0.0022943,0.0038292,0.0008514,0.0007008,0.0012948,0.0015564,0.0008016,0.0010177,0.0003778,0.0009155,0.0001699,0.0014276,0.0011664,0.0007135,0.0007517,0.0019389,0.0007816,0.0028687,0.0067989,0.0022837,0.0187803,0.0240288,0.0051116,0.0077593,0.0012695,0.0044890,0.0011090,0.0015570,0.0031229,0.0011074,0.0009663,0.0009887,0.0039765,0.0015370
"311FT","Food and beverage and tobacco products",0.1173037,0.0175644,0.0016158,0.0028192,0.0022291,0.0020451,0.0023249,0.0073602,0.0058790,0.0049641,0.0033471,0.0029178,0.0009996,0.0029554,0.0040530,0.0018824,0.0048123,0.0043380,1.2827725,0.0158839,0.0729920,0.0170521,0.0182101,0.0020770,0.0196056,0.0114120,0.0032036,0.0021590,0.0052043,0.0028364,0.0023730,0.0068358,0.0017347,0.0116682,0.0022076,0.0014205,0.0011554,0.0034215,0.0024299,0.0023079,0.0021784,0.0023149,0.0035592,0.0023351,0.0034940,0.0012844,0.0035345,0.0003350,0.0044366,0.0024142,0.0023145,0.0020485,0.0069106,0.0025224,0.0036593,0.0032295,0.0343045,0.0038741,0.0196967,0.0444093,0.0632925,0.0063287,0.0358002,0.0404003,0.1021459,0.0066549,0.0074948,0.0012537,0.0149323,0.0341212,0.0021280
"313TT","Textile mills and textile product mills",0.0028085,0.0044529,0.0008124,0.0019374,0.0010474,0.0006549,0.0040097,0.0115304,0.0064252,0.0021435,0.0018013,0.0066491,0.0006010,0.0021014,0.0157468,0.0064222,0.0585337,0.0228372,0.0033575,1.2049549,0.1454861,0.0288916,0.0126227,0.0008972,0.0040151,0.0196086,0.0022612,0.0014274,0.0018283,0.0128274,0.0039954,0.0007836,0.0010608,0.0056163,0.0013115,0.0010063,0.0008087,0.0024790,0.0016161,0.0010529,0.0016941,0.0013261,0.0011742,0.0004693,0.0007685,0.0002796,0.0006879,0.0002863,0.0012176,0.0020207,0.0004727,0.0004315,0.0009627,0.0005843,0.0012297,0.0029191,0.0009658,0.0013638,0.0026341,0.0113187,0.0079702,0.0006305,0.0038144,0.0112102,0.0015005,0.0035539,0.0029125,0.0012533,0.0020504,0.0023530,0.0015276
"315AL","Apparel and leather and allied products",0.0004291,0.0002914,0.0002039,0.0003575,0.0002613,0.0002006,0.0003555,0.0005361,0.0004097,0.0006163,0.0003865,0.0006903,0.0001310,0.0003482,0.0064591,0.0004080,0.0012266,0.0010746,0.0004293,0.0174896,1.1383921,0.0008477,0.0223083,0.0002191,0.0003816,0.0006413,0.0008928,0.0015629,0.0003800,0.0019677,0.0011920,0.0002195,0.0002640,0.0004208,0.0005066,0.0002640,0.0002093,0.0003937,0.0004754,0.0007460,0.0006200,0.0032183,0.0006756,0.0002346,0.0004040,0.0001775,0.0003611,0.0000368,0.0003150,0.0012737,0.0002440,0.0001788,0.0003302,0.0003369,0.0007103,0.0016515,0.0007748,0.0004972,0.0007024,0.0004050,0.0080055,0.0014155,0.0005742,0.0006305,0.0005512,0.0034120,0.0005418,0.0002872,0.0010777,0.0024095,0.0004352
"322","Paper products",0.0101407,0.0044120,0.0036987,0.0091558,0.0044009,0.0034886,0.0085943,0.0166902,0.0231602,0.0248844,0.0196549,0.0174171,0.0051917,0.0215293,0.0209853,0.0104499,0.0318508,0.0286438,0.0484143,0.0237445,0.0115484,1.3145117,0.1213029,0.0037837,0.0243515,0.0426657,0.0080240,0.0037364,0.0090990,0.0043140,0.0060196,0.0053116,0.0051835,0.0079196,0.0065092,0.0248448,0.0055750,0.0283410,0.0108339,0.0141804,0.0040462,0.0048883,0.0066661,0.0039306,0.0052909,0.0017218,0.0044107,0.0006644,0.0051901,0.0061089,0.0042478,0.0031413,0.0061037,0.0044408,0.0090423,0.0096498,0.0050115,0.0061531,0.0109841,0.0133716,0.0120561,0.0029506,0.0051580,0.0173367,0.0106692,0.0063046,0.0036048,0.0066458,0.0054565,0.0117791,0.0050679
"323","Printing and related support activities",0.0023057,0.0017180,0.0015972,0.0024423,0.0022433,0.0017686,0.0023187,0.0030931,0.0023955,0.0040675,0.0027903,0.0027483,0.0011351,0.0024878,0.0033380,0.0019271,0.0037988,0.0031657,0.0030168,0.0053950,0.0066051,0.0047125,1.0219316,0.0015680,0.0043691,0.0036899,0.0072943,0.0029850,0.0029312,0.0026884,0.0063929,0.0017065,0.0023870,0.0033174,0.0028241,0.0022498,0.0016201,0.0043328,0.0021823,0.0262413,0.0078067,0.0040301,0.0169967,0.0032636,0.0071114,0.0035252,0.0055538,0.0003409,0.0029242,0.0035622,0.0041733,0.0022906,0.0056795,0.0041837,0.0057040,0.0023917,0.0049188,0.0035468,0.0050361,0.0027621,0.0096093,0.0065968,0.0029628,0.0060148,0.0029905,0.0041335,0.0032403,0.0038960,0.0031769,0.0063223,0.0040119
"324","Petroleum and coal products",0.0474890,0.0346047,0.0324346,0.0836512,0.0324294,0.0663008,0.0491674,0.0392806,0.0395192,0.0479931,0.0262327,0.0258456,0.0062422,0.0346662,0.0259774,0.0142374,0.0303176,0.0250548,0.0372323,0.0415208,0.0160262,0.0427360,0.0532066,1.0617862,0.0613920,0.0517475,0.0130095,0.0134179,0.0143586,0.0097825,0.0117050,0.2064422,0.1124351,0.1376836,0.1749496,0.0586681,0.0101294,0.0857536,0.0219232,0.0085325,0.0064394,0.0082951,0.0116244,0.0133224,0.0185067,0.0034998,0.0212941,0.0028595,0.0220124,0.0161191,0.0059485,0.0062355,0.0088459,0.0098469,0.0142059,0.0368756,0.0119048,0.0097262,0.0179101,0.0144048,0.0150436,0.0069514,0.0159298,0.0183369,0.0160094,0.0132985,0.0349274,0.0071603,0.0569786,0.0555568,0.0792905
"325","Chemical products",0.1173800,0.1040583,0.0384405,0.0721841,0.0294925,0.0192729,0.0379083,0.0807893,0.0784073,0.0408544,0.0589550,0.0521462,0.0195025,0.0620699,0.0841872,0.0330365,0.1028100,0.1045158,0.0793811,0.3598713,0.0696913,0.1631329,0.1404607,0.0418010,1.4401760,0.4646208,0.0133968,0.0112172,0.0142864,0.0118906,0.0137729,0.0149422,0.0180928,0.0195172,0.0180266,0.0098386,0.0101478,0.0264906,0.0260516,0.0142527,0.0084301,0.0142724,0.0162028,0.0058621,0.0095249,0.0038720,0.0086852,0.0021805,0.0279196,0.0134577,0.0067712,0.0064331,0.0187325,0.0112086,0.0214750,0.0349737,0.0134982,0.0457317,0.0538329,0.0308834,0.0230613,0.0073294,0.0167831,0.0165641,0.0196884,0.0216562,0.0138368,0.0113952,0.0163618,0.0326330,0.0327095
"326","Plastics and rubber products",0.0133332,0.0081560,0.0049814,0.0250129,0.0124343,0.0042954,0.0268930,0.0200977,0.0229930,0.0164459,0.0176611,0.0366585,0.0078856,0.0259069,0.0761725,0.0239496,0.0784170,0.0534268,0.0358436,0.0246792,0.0139748,0.0366573,0.0184292,0.0051595,0.0330548,1.1128886,0.0102568,0.0084709,0.0121287,0.0046060,0.0087247,0.0059304,0.0052615,0.0083500,0.0095055,0.0036079,0.0092809,0.0310417,0.0127861,0.0055313,0.0031608,0.0123556,0.0061155,0.0023368,0.0036565,0.0015258,0.0033379,0.0013508,0.0055338,0.0100596,0.0023130,0.0039638,0.0069650,0.0032287,0.0066916,0.0120557,0.0056426,0.0111763,0.0097125,0.0104946,0.0116046,0.0021774,0.0052585,0.0056336,0.0123966,0.0115979,0.0071378,0.0032227,0.0071373,0.0091250,0.0139495
"42","Wholesale trade",0.1498430,0.1016078,0.0388937,0.0847886,0.0404190,0.0329747,0.0828059,0.1620238,0.0895583,0.1785316,0.1196483,0.1445841,0.0468958,0.1407011,0.2113902,0.0931301,0.1461784,0.1181983,0.1612195,0.1300195,0.1535846,0.1408351,0.0882793,0.0569347,0.1234854,0.1397522,1.0417383,0.0266420,0.0242163,0.0223360,0.0309906,0.0446320,0.0592528,0.0684562,0.0761531,0.0318472,0.0218651,0.0598747,0.0465513,0.0300786,0.0112697,0.0345308,0.0270659,0.0110546,0.0175925,0.0055321,0.0184850,0.0044779,0.0255794,0.0551016,0.0116392,0.0140507,0.0217013,0.0190188,0.0262961,0.0580964,0.0263412,0.0355532,0.0459923,0.0368314,0.0460598,0.0115503,0.0356462,0.0352361,0.0501375,0.0376384,0.0373416,0.0144115,0.0469791,0.0379725,0.0546599
"441","Motor vehicle and parts dealers",0.0005746,0.0003877,0.0006924,0.0023670,0.0010618,0.0003905,0.0017597,0.0018345,0.0020118,0.0014007,0.0013606,0.0065115,0.0003180,0.0007004,0.0046470,0.0028427,0.0017517,0.0016428,0.0014248,0.0010498,0.0004354,0.0023660,0.0012485,0.0005794,0.0011627,0.0013103,0.0003752,1.0014548,0.0017593,0.0004836,0.0013025,0.0003410,0.0005358,0.0005659,0.0024305,0.0003880,0.0003622,0.0006142,0.0016126,0.0006293,0.0003318,0.0004563,0.0004321,0.0002442,0.0003307,0.0001695,0.0003122,0.0001087,0.0007648,0.0014545,0.0002190,0.0002290,0.0005683,0.0002934,0.0015813,0.0011678,0.0002912,0.0002909,0.0004798,0.0003752,0.0004039,0.0002145,0.0003761,0.0004521,0.0004915,0.0058591,0.0003980,0.0001440,0.0005365,0.0003323,0.0006273
"445","Food and beverage stores",0.0002134,0.0000648,0.0000413,0.0000780,0.0000560,0.0001959,0.0001862,0.0001136,0.0001361,0.0001372,0.0000987,0.0000964,0.0000278,0.0000904,0.0001265,0.0000594,0.0001859,0.0001358,0.0001783,0.0001163,0.0000784,0.0001241,0.0005012,0.0000603,0.0001413,0.0001228,0.0000742,0.0000873,1.0001011,0.0000690,0.0000917,0.0001652,0.0001221,0.0001000,0.0015682,0.0005011,0.0000549,0.0002842,0.0000912,0.0000587,0.0000549,0.0000553,0.0001116,0.0000686,0.0001054,0.0000387,0.0001043,0.0000380,0.0001955,0.0000829,0.0000730,0.0000613,0.0000836,0.0000598,0.0002158,0.0000831,0.0001072,0.0001121,0.0001070,0.0001890,0.0001094,0.0000524,0.0000872,0.0003420,0.0032213,0.0001081,0.0000399,0.0000272,0.0001129,0.0000650,0.0000755
