"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2002, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0117967,0.0084193,0.0202080,0.0238020,0.0146826,0.0073362,0.0268303,0.0232641,0.0259543,1.3192464,0.2362630,0.1432335,0.0515751,0.1736478,0.1592441,0.1005137,0.0685873,0.0643568,0.0257642,0.0171584,0.0097544,0.0204757,0.0138130,0.0146376,0.0129527,0.0277152,0.0031218,0.0048708,0.0031429,0.0020315,0.0032974,0.0043508,0.0211592,0.0265747,0.0086525,0.0042232,0.0103691,0.0073794,0.0080882,0.0083603,0.0042973,0.0076910,0.0036229,0.0017063,0.0018130,0.0014274,0.0017935,0.0009384,0.0047498,0.0022648,0.0019206,0.0047715,0.0036095,0.0027387,0.0048390,0.0161046,0.0074480,0.0047562,0.0051802,0.0042067,0.0091081,0.0027948,0.0052072,0.0054294,0.0047641,0.0079561,0.0104470,0.0049196,0.0061357,0.0055348,0.0131689
"332","Fabricated metal products",0.0200342,0.0118994,0.0202905,0.0273668,0.0208381,0.0124353,0.0671196,0.0508407,0.0444170,0.0696755,1.1276604,0.1150811,0.0651819,0.1087558,0.1296076,0.1041460,0.0674903,0.0511518,0.0420452,0.0375989,0.0213080,0.0453444,0.0326312,0.0166540,0.0337392,0.0568702,0.0049813,0.0082989,0.0050534,0.0031499,0.0064489,0.0060539,0.0135927,0.0905316,0.0128790,0.0084788,0.0309011,0.0133489,0.0125128,0.0198633,0.0059566,0.0187509,0.0069533,0.0032358,0.0033733,0.0024230,0.0032800,0.0022240,0.0086508,0.0043436,0.0034546,0.0095439,0.0064519,0.0051340,0.0076311,0.0280440,0.0103534,0.0070876,0.0084413,0.0068532,0.0155259,0.0045058,0.0078604,0.0113911,0.0099231,0.0107029,0.0180644,0.0082607,0.0119823,0.0095295,0.0244087
"333","Machinery",0.0236631,0.0256213,0.0254601,0.0550883,0.0474897,0.0119886,0.0265387,0.0157888,0.0117769,0.0256899,0.0219500,1.1088760,0.0117262,0.0314375,0.0595548,0.0406710,0.0091068,0.0112974,0.0136168,0.0083300,0.0055424,0.0135251,0.0207568,0.0176277,0.0119324,0.0161991,0.0024464,0.0041576,0.0028532,0.0019024,0.0026586,0.0035960,0.0046883,0.0085679,0.0052797,0.0025656,0.0086465,0.0047349,0.0110619,0.0066364,0.0060653,0.0044106,0.0055430,0.0015180,0.0016550,0.0024730,0.0016273,0.0009111,0.0045202,0.0030981,0.0016360,0.0060319,0.0031686,0.0026434,0.0053248,0.0328022,0.0102517,0.0030124,0.0036107,0.0035599,0.0045183,0.0024424,0.0031573,0.0036673,0.0036242,0.0076917,0.0071360,0.0055231,0.0029774,0.0052506,0.0125748
"334","Computer and electronic products",0.0072739,0.0056633,0.0050706,0.0100703,0.0071284,0.0042389,0.0156060,0.0208290,0.0236392,0.0242973,0.0281553,0.0503970,1.3853422,0.0636924,0.0692035,0.1350771,0.0281504,0.0359489,0.0129806,0.0352776,0.0164590,0.0188381,0.0312979,0.0058914,0.0204031,0.0262730,0.0071643,0.0108389,0.0054340,0.0041487,0.0055860,0.0051655,0.0073196,0.0153766,0.0068884,0.0034125,0.0089380,0.0068386,0.0084934,0.0212072,0.0324728,0.0351021,0.0151495,0.0042130,0.0057406,0.0032279,0.0078961,0.0008805,0.0064720,0.0034746,0.0133243,0.0243297,0.0103634,0.0152799,0.0126451,0.0120267,0.0158865,0.0117918,0.0068287,0.0059717,0.0091940,0.0045161,0.0050491,0.0143114,0.0054956,0.0123147,0.0359990,0.0127094,0.0039928,0.0066711,0.0134806
"335","Electrical equipment, appliances, and components",0.0055078,0.0094629,0.0030027,0.0053680,0.0044472,0.0020497,0.0241091,0.0182404,0.0051050,0.0180921,0.0163705,0.0448420,0.0278006,1.0902385,0.0231894,0.0261372,0.0071471,0.0103466,0.0052279,0.0056894,0.0051115,0.0066858,0.0053113,0.0031173,0.0050568,0.0099717,0.0015175,0.0033185,0.0016937,0.0034182,0.0018377,0.0018774,0.0057304,0.0052257,0.0024117,0.0026102,0.0035613,0.0022256,0.0062426,0.0025418,0.0020226,0.0073791,0.0023658,0.0013549,0.0014591,0.0009881,0.0013306,0.0008119,0.0031172,0.0013069,0.0012288,0.0059922,0.0032226,0.0017535,0.0038097,0.0093085,0.0068602,0.0017245,0.0023223,0.0031111,0.0036346,0.0015060,0.0022881,0.0033244,0.0024505,0.0051811,0.0045750,0.0067814,0.0015541,0.0031784,0.0116620
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0123451,0.0111903,0.0070027,0.0272698,0.0101932,0.0041573,0.0095060,0.0204456,0.0169621,0.0224377,0.0163070,0.0693678,0.0216522,0.0170546,1.4446046,0.0673141,0.0147343,0.0119536,0.0135471,0.0120970,0.0070768,0.0156655,0.0112548,0.0065282,0.0090252,0.0110221,0.0066371,0.0149588,0.0102716,0.0031465,0.0086241,0.0038735,0.0051240,0.0103332,0.0367386,0.0127889,0.0065346,0.0060919,0.0314010,0.0175478,0.0041808,0.0057257,0.0025994,0.0020233,0.0021112,0.0021375,0.0020379,0.0004799,0.0044318,0.0040108,0.0021302,0.0034971,0.0043412,0.0038600,0.0109046,0.0307787,0.0059045,0.0038254,0.0043919,0.0037474,0.0161613,0.0044310,0.0034086,0.0053192,0.0049517,0.0336141,0.0153018,0.0026180,0.0220278,0.0090822,0.0085121
"3364OT","Other transportation equipment",0.0010102,0.0017176,0.0007559,0.0021916,0.0012290,0.0007022,0.0012857,0.0018518,0.0011540,0.0020769,0.0017951,0.0080990,0.0022946,0.0023340,0.0035817,1.2653913,0.0011159,0.0009792,0.0010011,0.0011067,0.0008625,0.0012684,0.0010403,0.0006702,0.0008697,0.0012571,0.0004787,0.0004186,0.0002656,0.0002002,0.0003129,0.0067343,0.0150637,0.0699356,0.0019434,0.0008017,0.0007776,0.0085692,0.0005541,0.0005962,0.0004618,0.0004919,0.0003511,0.0001709,0.0002911,0.0001617,0.0002471,0.0000549,0.0003749,0.0002363,0.0002277,0.0004609,0.0004130,0.0002389,0.0004804,0.0017214,0.0005459,0.0003080,0.0003161,0.0003209,0.0034628,0.0002638,0.0007690,0.0004012,0.0003114,0.0005237,0.0462311,0.0018500,0.0013462,0.0003805,0.0012973
"337","Furniture and related products",0.0008665,0.0004305,0.0004837,0.0010930,0.0005501,0.0007869,0.0130900,0.0115479,0.0014386,0.0011591,0.0009552,0.0029367,0.0021825,0.0012826,0.0016459,0.0030715,1.0437639,0.0034927,0.0009184,0.0012463,0.0010378,0.0017848,0.0010051,0.0006045,0.0008551,0.0036885,0.0006535,0.0013388,0.0005485,0.0003389,0.0010804,0.0004239,0.0009798,0.0020513,0.0008292,0.0003017,0.0013759,0.0009128,0.0007509,0.0006380,0.0005874,0.0008984,0.0012439,0.0004029,0.0004470,0.0002320,0.0004010,0.0004698,0.0013659,0.0003208,0.0005839,0.0004187,0.0004299,0.0004935,0.0004317,0.0005817,0.0006292,0.0014908,0.0006829,0.0005871,0.0013999,0.0014973,0.0012130,0.0010034,0.0010868,0.0007947,0.0005520,0.0003628,0.0117063,0.0006271,0.0233900
"339","Miscellaneous manufacturing",0.0027391,0.0014762,0.0010233,0.0023595,0.0014424,0.0009426,0.0030295,0.0027512,0.0051456,0.0030245,0.0026870,0.0113655,0.0025320,0.0112190,0.0092661,0.0047480,0.0032814,1.0670543,0.0020330,0.0088867,0.0136289,0.0022457,0.0027186,0.0010432,0.0034398,0.0041559,0.0017048,0.0028456,0.0014027,0.0007622,0.0015704,0.0010875,0.0011111,0.0019076,0.0015705,0.0014102,0.0019700,0.0037944,0.0032115,0.0015786,0.0012427,0.0017298,0.0011060,0.0012411,0.0011703,0.0007946,0.0010204,0.0001941,0.0019672,0.0007524,0.0008895,0.0014886,0.0023383,0.0010299,0.0028040,0.0073712,0.0051573,0.0248539,0.0261716,0.0071237,0.0272787,0.0026074,0.0054688,0.0038095,0.0018835,0.0056956,0.0016249,0.0018466,0.0008236,0.0053663,0.0018575
"311FT","Food and beverage and tobacco products",0.1087482,0.0202623,0.0008859,0.0017284,0.0012031,0.0015373,0.0017324,0.0070959,0.0051767,0.0031279,0.0023013,0.0020674,0.0018758,0.0022495,0.0024375,0.0017414,0.0034133,0.0032517,1.2538704,0.0103505,0.0221679,0.0133570,0.0095846,0.0016434,0.0123411,0.0072726,0.0016316,0.0014889,0.0028903,0.0009793,0.0011992,0.0049623,0.0010988,0.0064019,0.0014846,0.0007580,0.0016911,0.0018588,0.0009702,0.0028449,0.0017862,0.0014824,0.0011225,0.0013861,0.0012983,0.0012244,0.0013299,0.0003314,0.0032451,0.0011322,0.0017436,0.0023627,0.0028449,0.0017041,0.0024157,0.0022486,0.0561103,0.0026967,0.0132051,0.0389697,0.0486523,0.0123848,0.0203981,0.0324015,0.0646764,0.0040040,0.0068551,0.0003135,0.0083949,0.0306605,0.0012560
"313TT","Textile mills and textile product mills",0.0049623,0.0055894,0.0010387,0.0024973,0.0013184,0.0008542,0.0050418,0.0141413,0.0061895,0.0028505,0.0025101,0.0066987,0.0025575,0.0032724,0.0206800,0.0109770,0.0532979,0.0302656,0.0048912,1.2491299,0.3074810,0.0179087,0.0115577,0.0015382,0.0069201,0.0216421,0.0021003,0.0014675,0.0018823,0.0054673,0.0040743,0.0010130,0.0012534,0.0095941,0.0017647,0.0007858,0.0014605,0.0027636,0.0013740,0.0023541,0.0023294,0.0020648,0.0008390,0.0006696,0.0007692,0.0006313,0.0006785,0.0002162,0.0014915,0.0013148,0.0007551,0.0010571,0.0012195,0.0007560,0.0016141,0.0042560,0.0020979,0.0028651,0.0049658,0.0216057,0.0127088,0.0011547,0.0060110,0.0232376,0.0020984,0.0042564,0.0032272,0.0026120,0.0017626,0.0039390,0.0028697
"315AL","Apparel and leather and allied products",0.0005890,0.0004204,0.0002270,0.0003850,0.0002294,0.0002237,0.0003803,0.0006944,0.0004564,0.0005775,0.0004209,0.0007619,0.0003971,0.0004003,0.0081044,0.0007971,0.0014686,0.0020801,0.0005014,0.0117304,1.1232935,0.0007434,0.0083590,0.0002462,0.0003993,0.0007426,0.0007805,0.0004451,0.0002824,0.0036169,0.0005691,0.0002885,0.0002721,0.0005664,0.0005695,0.0003021,0.0005525,0.0003432,0.0003406,0.0007744,0.0005150,0.0036161,0.0002664,0.0002542,0.0002939,0.0002963,0.0002574,0.0000391,0.0004536,0.0008103,0.0002704,0.0003355,0.0003308,0.0003058,0.0008588,0.0028115,0.0008882,0.0005320,0.0007821,0.0006905,0.0116915,0.0009561,0.0008704,0.0010736,0.0007194,0.0037715,0.0005427,0.0003359,0.0010738,0.0017592,0.0004197
"322","Paper products",0.0126333,0.0050135,0.0035022,0.0094382,0.0051003,0.0034426,0.0115472,0.0169246,0.0346879,0.0227442,0.0182676,0.0207518,0.0167549,0.0271983,0.0202919,0.0166693,0.0333168,0.0345188,0.0612476,0.0315158,0.0253676,1.3249147,0.1893023,0.0049724,0.0298211,0.0441198,0.0076225,0.0052437,0.0085454,0.0034089,0.0062347,0.0058066,0.0052183,0.0088742,0.0082807,0.0095025,0.0097139,0.0290863,0.0070273,0.0424475,0.0078316,0.0054848,0.0053003,0.0044152,0.0051030,0.0048077,0.0041022,0.0007120,0.0048498,0.0039442,0.0057398,0.0056487,0.0059654,0.0048706,0.0070285,0.0086910,0.0096202,0.0099075,0.0117044,0.0157446,0.0144618,0.0066949,0.0052490,0.0238406,0.0106937,0.0056860,0.0053442,0.0140961,0.0037858,0.0169082,0.0062199
"323","Printing and related support activities",0.0040087,0.0029699,0.0026286,0.0044606,0.0035625,0.0037115,0.0040046,0.0049344,0.0041251,0.0082581,0.0054057,0.0049279,0.0043403,0.0045722,0.0047908,0.0041761,0.0053016,0.0054563,0.0050992,0.0059201,0.0539640,0.0065996,1.0616575,0.0029006,0.0079469,0.0055642,0.0092496,0.0078009,0.0045859,0.0037565,0.0094022,0.0048062,0.0047368,0.0059002,0.0052413,0.0043544,0.0080643,0.0077305,0.0022606,0.0547640,0.0154879,0.0076849,0.0127307,0.0055065,0.0108145,0.0122590,0.0079604,0.0006240,0.0063194,0.0042343,0.0085271,0.0078826,0.0115169,0.0087408,0.0101168,0.0042994,0.0129171,0.0082350,0.0077128,0.0049195,0.0185473,0.0204076,0.0065578,0.0123517,0.0057604,0.0068349,0.0069914,0.0137636,0.0044997,0.0153848,0.0067414
"324","Petroleum and coal products",0.0315208,0.0197959,0.0124691,0.0347575,0.0142050,0.0354852,0.0281441,0.0179622,0.0175255,0.0244161,0.0136479,0.0141884,0.0088974,0.0165622,0.0110922,0.0092739,0.0132102,0.0126176,0.0173958,0.0229575,0.0121508,0.0200522,0.0264354,1.0440612,0.0398384,0.0242261,0.0049189,0.0073924,0.0052964,0.0031133,0.0045860,0.0862907,0.0483305,0.0223873,0.0379763,0.0255988,0.0077277,0.0387467,0.0057830,0.0062673,0.0042020,0.0042860,0.0031275,0.0074179,0.0065889,0.0021485,0.0067910,0.0013672,0.0097304,0.0044885,0.0031855,0.0053232,0.0037502,0.0046264,0.0116096,0.0204657,0.0079513,0.0067346,0.0096897,0.0082246,0.0072206,0.0047512,0.0091468,0.0101770,0.0074857,0.0054492,0.0258800,0.0045987,0.0119202,0.0364484,0.0385425
"325","Chemical products",0.0924752,0.0544151,0.0238918,0.0522559,0.0252918,0.0101546,0.0306504,0.0603483,0.0765731,0.0336954,0.0483843,0.0456300,0.0515733,0.0605356,0.0624523,0.0436976,0.0787899,0.0890374,0.0550317,0.3035195,0.0921086,0.1104978,0.0859497,0.0323035,1.3294287,0.3078479,0.0074194,0.0086621,0.0074685,0.0051821,0.0074691,0.0087618,0.0122043,0.0152689,0.0114863,0.0051978,0.0099811,0.0208923,0.0147286,0.0196283,0.0096101,0.0100797,0.0055507,0.0037978,0.0049232,0.0040621,0.0042687,0.0014819,0.0128896,0.0050888,0.0069725,0.0074291,0.0119053,0.0091730,0.0114105,0.0171193,0.0178243,0.0686636,0.1353317,0.0435218,0.0212104,0.0073550,0.0109466,0.0158776,0.0109606,0.0156460,0.0166826,0.0118745,0.0067590,0.0268293,0.0175845
"326","Plastics and rubber products",0.0156617,0.0082103,0.0043409,0.0243034,0.0091950,0.0039145,0.0271344,0.0213928,0.0264024,0.0176803,0.0184887,0.0407586,0.0285524,0.0347492,0.0750677,0.0436828,0.0598971,0.0480315,0.0358188,0.0272355,0.0145121,0.0295284,0.0177429,0.0054909,0.0331243,1.0953970,0.0088684,0.0086987,0.0098939,0.0032992,0.0069951,0.0056960,0.0046495,0.0101963,0.0139356,0.0031062,0.0090005,0.0404987,0.0088890,0.0111126,0.0066023,0.0097551,0.0031621,0.0021738,0.0024088,0.0029804,0.0021674,0.0010038,0.0049514,0.0042165,0.0031204,0.0057140,0.0051256,0.0030765,0.0057212,0.0101918,0.0077244,0.0143462,0.0103968,0.0118061,0.0113389,0.0032732,0.0045206,0.0065557,0.0106278,0.0088597,0.0081429,0.0047551,0.0041046,0.0094465,0.0133889
"42","Wholesale trade",0.1154776,0.0834511,0.0257959,0.0636088,0.0310271,0.0268139,0.0648388,0.1227379,0.0720312,0.1214263,0.0779931,0.1021214,0.1068577,0.1120363,0.1395865,0.0881496,0.0899120,0.0873806,0.1179816,0.1070285,0.1207097,0.1016156,0.0665261,0.0484736,0.0894275,0.0947004,1.0337458,0.0290268,0.0142771,0.0090308,0.0239809,0.0236465,0.0491376,0.0411717,0.0414347,0.0247905,0.0205596,0.0390439,0.0200312,0.0449659,0.0136454,0.0207516,0.0118207,0.0090812,0.0096384,0.0066076,0.0102828,0.0027048,0.0165719,0.0331030,0.0096016,0.0174821,0.0127479,0.0110229,0.0201586,0.0311204,0.0294224,0.0331215,0.0507585,0.0320122,0.0401322,0.0131730,0.0186647,0.0307451,0.0282319,0.0216729,0.0259539,0.0143785,0.0182288,0.0291296,0.0486003
"441","Motor vehicle and parts dealers",0.0005635,0.0004758,0.0004481,0.0018773,0.0007516,0.0002958,0.0012836,0.0015772,0.0018044,0.0011569,0.0010030,0.0040295,0.0010086,0.0006100,0.0053977,0.0053859,0.0012429,0.0012360,0.0012720,0.0012593,0.0006449,0.0013939,0.0010767,0.0004056,0.0009306,0.0009605,0.0002284,1.0015727,0.0012688,0.0002473,0.0010259,0.0003221,0.0004155,0.0006393,0.0032876,0.0003516,0.0005265,0.0004147,0.0012228,0.0020192,0.0003465,0.0003391,0.0001755,0.0001981,0.0001716,0.0002226,0.0001664,0.0000580,0.0005126,0.0004960,0.0001752,0.0002652,0.0003478,0.0002240,0.0010412,0.0006380,0.0003298,0.0002693,0.0003285,0.0002812,0.0003852,0.0002647,0.0003116,0.0004173,0.0003771,0.0045240,0.0004476,0.0001688,0.0003288,0.0003075,0.0004192
"445","Food and beverage stores",0.0004023,0.0000689,0.0000352,0.0000679,0.0000390,0.0002845,0.0001869,0.0000974,0.0001265,0.0000984,0.0000828,0.0000790,0.0000643,0.0000745,0.0000952,0.0000605,0.0001505,0.0001088,0.0001786,0.0001076,0.0001182,0.0000963,0.0006173,0.0000570,0.0001483,0.0001130,0.0000628,0.0001105,1.0000782,0.0000444,0.0000818,0.0001950,0.0001471,0.0001056,0.0009207,0.0008320,0.0001141,0.0003400,0.0000505,0.0000926,0.0000722,0.0000514,0.0000663,0.0000675,0.0000718,0.0000644,0.0000680,0.0000216,0.0002053,0.0000663,0.0000853,0.0001086,0.0000956,0.0000722,0.0002456,0.0000734,0.0001851,0.0001034,0.0000887,0.0001021,0.0001176,0.0000739,0.0000627,0.0005995,0.0032494,0.0001084,0.0000448,0.0000357,0.0000711,0.0000699,0.0000715
