"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"1999, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"331","Primary metals",0.0138333,0.0104552,0.0328270,0.0252040,0.0172821,0.0081788,0.0345329,0.0298643,0.0273491,1.3631638,0.2632629,0.1582816,0.0708963,0.2282141,0.1723984,0.1032415,0.0810451,0.0787311,0.0293022,0.0203534,0.0135420,0.0250873,0.0206924,0.0208387,0.0152283,0.0328616,0.0041604,0.0069302,0.0041589,0.0035595,0.0044114,0.0064241,0.0258910,0.0228734,0.0093442,0.0051583,0.0247571,0.0094948,0.0059205,0.0087304,0.0060776,0.0105480,0.0130928,0.0029173,0.0040254,0.0015637,0.0035453,0.0010006,0.0074909,0.0044011,0.0033826,0.0067413,0.0052265,0.0046764,0.0073878,0.0157664,0.0081456,0.0061077,0.0067179,0.0055891,0.0094993,0.0046606,0.0069915,0.0050841,0.0070179,0.0103703,0.0128667,0.0051182,0.0063471,0.0071277,0.0164353
"332","Fabricated metal products",0.0207755,0.0135924,0.0305087,0.0252099,0.0178672,0.0105043,0.0745690,0.0541190,0.0447331,0.0753509,1.1304880,0.1155561,0.0756886,0.1257975,0.1302184,0.1020136,0.0699914,0.0533550,0.0422938,0.0372523,0.0257194,0.0462649,0.0418513,0.0210231,0.0337819,0.0582964,0.0057182,0.0103222,0.0058527,0.0045199,0.0074149,0.0073865,0.0170670,0.0618836,0.0121950,0.0077192,0.0478215,0.0131590,0.0079457,0.0184117,0.0071247,0.0207862,0.0233024,0.0046498,0.0062401,0.0023564,0.0054083,0.0019195,0.0106076,0.0072457,0.0050521,0.0104306,0.0079155,0.0073476,0.0101660,0.0245166,0.0102313,0.0078534,0.0092769,0.0079275,0.0158185,0.0057045,0.0096380,0.0085073,0.0120990,0.0125780,0.0207111,0.0075269,0.0117032,0.0109229,0.0261945
"333","Machinery",0.0218261,0.0230166,0.0400429,0.0654863,0.0530289,0.0091437,0.0344490,0.0182341,0.0149909,0.0317453,0.0274535,1.1237833,0.0158070,0.0400134,0.0732390,0.0452777,0.0118867,0.0172245,0.0150405,0.0110566,0.0096440,0.0173963,0.0310985,0.0240584,0.0159992,0.0205122,0.0031853,0.0064935,0.0035610,0.0028108,0.0036104,0.0048535,0.0158675,0.0090065,0.0063435,0.0050661,0.0170529,0.0072491,0.0068999,0.0066918,0.0077840,0.0057088,0.0161982,0.0024783,0.0035570,0.0021230,0.0030390,0.0009453,0.0062988,0.0059771,0.0027024,0.0066457,0.0039289,0.0032704,0.0080840,0.0260058,0.0104202,0.0042465,0.0051095,0.0046646,0.0052836,0.0036720,0.0042234,0.0034061,0.0050716,0.0101662,0.0083919,0.0058370,0.0036668,0.0065629,0.0141242
"334","Computer and electronic products",0.0085023,0.0070979,0.0078600,0.0105776,0.0079959,0.0047635,0.0183030,0.0220434,0.0248378,0.0257197,0.0287351,0.0569408,1.4558125,0.0760781,0.0792183,0.1541006,0.0289032,0.0383095,0.0139408,0.0366428,0.0220363,0.0178573,0.0412009,0.0078192,0.0212696,0.0266275,0.0087669,0.0146552,0.0065082,0.0066981,0.0070787,0.0069378,0.0101667,0.0181053,0.0077590,0.0044957,0.0116943,0.0090857,0.0063068,0.0205363,0.0357455,0.0430167,0.0388543,0.0066336,0.0105615,0.0036421,0.0123243,0.0011509,0.0088057,0.0054398,0.0201628,0.0337167,0.0144029,0.0264547,0.0175901,0.0128997,0.0163606,0.0161972,0.0085297,0.0076659,0.0089276,0.0060156,0.0066646,0.0136012,0.0078664,0.0152743,0.0415345,0.0111792,0.0046549,0.0084212,0.0156928
"335","Electrical equipment, appliances, and components",0.0066545,0.0108145,0.0050333,0.0062244,0.0052101,0.0022939,0.0304437,0.0245655,0.0062216,0.0234265,0.0193415,0.0523700,0.0350018,1.1076919,0.0269804,0.0293656,0.0094486,0.0131789,0.0063856,0.0069021,0.0065121,0.0083251,0.0078936,0.0039444,0.0064435,0.0125882,0.0019197,0.0043301,0.0021718,0.0060959,0.0024276,0.0024582,0.0089172,0.0063518,0.0029193,0.0024962,0.0049989,0.0029275,0.0043553,0.0028864,0.0027533,0.0102700,0.0083486,0.0022505,0.0029587,0.0010456,0.0024610,0.0008160,0.0045125,0.0025920,0.0020933,0.0088216,0.0044549,0.0029807,0.0059399,0.0093407,0.0069636,0.0024435,0.0029267,0.0035267,0.0043916,0.0021674,0.0033839,0.0028430,0.0037150,0.0066519,0.0054751,0.0060921,0.0018597,0.0038776,0.0146174
"3361MV","Motor vehicles, bodies and trailers, and parts",0.0140051,0.0147023,0.0098525,0.0214826,0.0099937,0.0042250,0.0109467,0.0250660,0.0163498,0.0274756,0.0189064,0.0696975,0.0242232,0.0204854,1.4439010,0.0475901,0.0157407,0.0135750,0.0140769,0.0122526,0.0083309,0.0178888,0.0142224,0.0077154,0.0096212,0.0118161,0.0075253,0.0172194,0.0114403,0.0037460,0.0095113,0.0043656,0.0063862,0.0097308,0.0298238,0.0111809,0.0153333,0.0069567,0.0209557,0.0146964,0.0048322,0.0066653,0.0074249,0.0027981,0.0039077,0.0019366,0.0033310,0.0005823,0.0057151,0.0065387,0.0029775,0.0044655,0.0052101,0.0057846,0.0142988,0.0261299,0.0053722,0.0044626,0.0049018,0.0045494,0.0147000,0.0102624,0.0044484,0.0043290,0.0062375,0.0367419,0.0133909,0.0022360,0.0215279,0.0091013,0.0095988
"3364OT","Other transportation equipment",0.0011163,0.0012970,0.0012259,0.0023141,0.0013871,0.0008598,0.0016675,0.0028694,0.0013741,0.0028615,0.0018966,0.0064751,0.0026384,0.0029218,0.0037724,1.3274182,0.0014962,0.0012779,0.0012213,0.0017560,0.0017871,0.0016226,0.0014297,0.0009349,0.0010596,0.0014920,0.0005422,0.0005502,0.0003239,0.0003014,0.0003814,0.0092926,0.0193404,0.0784496,0.0021455,0.0006286,0.0017340,0.0096269,0.0003574,0.0006223,0.0005565,0.0006052,0.0010099,0.0002678,0.0004943,0.0001530,0.0004018,0.0000637,0.0005213,0.0003675,0.0003455,0.0005732,0.0004934,0.0003518,0.0006251,0.0013399,0.0005767,0.0004019,0.0003841,0.0004600,0.0011571,0.0003433,0.0017646,0.0004017,0.0004526,0.0006236,0.0555497,0.0017285,0.0021414,0.0004918,0.0015422
"337","Furniture and related products",0.0007109,0.0003997,0.0004596,0.0008094,0.0004631,0.0004695,0.0137726,0.0224854,0.0010639,0.0008492,0.0007485,0.0028327,0.0024230,0.0010386,0.0015560,0.0021832,1.0418041,0.0029547,0.0007891,0.0012884,0.0013255,0.0022830,0.0012054,0.0004082,0.0007563,0.0036313,0.0004413,0.0014579,0.0004241,0.0003211,0.0010590,0.0003039,0.0010603,0.0007899,0.0004544,0.0002574,0.0008026,0.0006709,0.0002847,0.0004948,0.0005551,0.0007948,0.0037240,0.0004359,0.0004522,0.0001531,0.0004028,0.0003071,0.0012464,0.0003164,0.0008726,0.0003707,0.0004298,0.0005630,0.0004297,0.0004690,0.0003805,0.0014965,0.0006460,0.0005089,0.0012511,0.0013496,0.0010764,0.0004964,0.0009732,0.0007890,0.0006080,0.0003380,0.0009765,0.0005409,0.0078423
"339","Miscellaneous manufacturing",0.0027146,0.0016710,0.0014646,0.0022345,0.0015769,0.0009810,0.0036284,0.0027517,0.0050587,0.0035739,0.0029143,0.0114171,0.0026262,0.0122238,0.0085593,0.0035926,0.0030155,1.0603937,0.0021408,0.0067625,0.0138553,0.0023249,0.0029412,0.0012585,0.0031373,0.0040999,0.0018191,0.0028919,0.0015447,0.0010989,0.0016968,0.0012643,0.0013683,0.0021155,0.0017961,0.0014604,0.0027428,0.0045193,0.0020963,0.0013942,0.0014561,0.0019612,0.0034028,0.0016358,0.0022675,0.0007096,0.0017419,0.0002354,0.0023257,0.0011786,0.0013076,0.0016705,0.0035524,0.0014676,0.0028139,0.0036970,0.0048598,0.0233891,0.0297779,0.0059710,0.0133912,0.0043306,0.0029081,0.0037912,0.0028208,0.0059754,0.0015388,0.0014850,0.0008138,0.0047237,0.0017710
"311FT","Food and beverage and tobacco products",0.1149908,0.0224086,0.0011798,0.0016348,0.0013148,0.0017846,0.0019497,0.0086392,0.0059426,0.0029971,0.0022061,0.0021704,0.0020987,0.0024014,0.0025710,0.0015476,0.0035235,0.0031265,1.2547981,0.0125742,0.0256421,0.0106503,0.0107297,0.0018374,0.0123467,0.0065127,0.0018962,0.0018358,0.0031372,0.0015319,0.0014568,0.0079620,0.0011673,0.0101778,0.0018700,0.0010067,0.0026525,0.0021663,0.0006457,0.0023742,0.0020884,0.0013786,0.0031414,0.0018073,0.0022022,0.0011415,0.0020615,0.0004850,0.0036849,0.0015215,0.0023600,0.0025980,0.0030506,0.0023016,0.0034062,0.0028379,0.0698125,0.0029019,0.0137008,0.0474410,0.0553494,0.0042809,0.0229564,0.0312214,0.0895557,0.0046656,0.0062268,-0.0011374,0.0131561,0.0334820,0.0014189
"313TT","Textile mills and textile product mills",0.0049490,0.0072012,0.0014446,0.0024475,0.0015300,0.0009111,0.0062259,0.0142334,0.0066863,0.0037317,0.0026862,0.0066781,0.0029583,0.0036766,0.0251941,0.0084293,0.0578347,0.0346266,0.0040791,1.2741539,0.3647089,0.0184831,0.0167992,0.0015370,0.0063333,0.0217424,0.0023525,0.0019091,0.0022701,0.0034062,0.0049140,0.0011007,0.0013983,0.0106957,0.0019835,0.0010376,0.0026407,0.0029345,0.0009961,0.0022839,0.0023582,0.0021232,0.0024524,0.0008979,0.0013633,0.0005951,0.0010885,0.0002284,0.0019437,0.0019025,0.0010974,0.0011674,0.0014898,0.0010430,0.0020155,0.0038472,0.0022266,0.0028549,0.0051106,0.0268249,0.0130921,0.0016990,0.0046611,0.0195767,0.0026958,0.0040699,0.0032640,0.0021705,0.0016132,0.0042194,0.0022399
"315AL","Apparel and leather and allied products",0.0006283,0.0005479,0.0003618,0.0003699,0.0002742,0.0002493,0.0004737,0.0007896,0.0004984,0.0007291,0.0004633,0.0007985,0.0005033,0.0004996,0.0077518,0.0006643,0.0018653,0.0020683,0.0005421,0.0179186,1.1754418,0.0008936,0.0123820,0.0003380,0.0004677,0.0008739,0.0010375,0.0005331,0.0003302,0.0067435,0.0006598,0.0003707,0.0003348,0.0007948,0.0006436,0.0003521,0.0007055,0.0004549,0.0002216,0.0008282,0.0008195,0.0030549,0.0007963,0.0003375,0.0005579,0.0002856,0.0004363,0.0000523,0.0005464,0.0011270,0.0003861,0.0004278,0.0004609,0.0004507,0.0012001,0.0036130,0.0009698,0.0004558,0.0004829,0.0009938,0.0126223,0.0017925,0.0008059,0.0009956,0.0007692,0.0026724,0.0005621,0.0003336,0.0017732,0.0019788,0.0005317
"322","Paper products",0.0136743,0.0064065,0.0055606,0.0093620,0.0061234,0.0042101,0.0135467,0.0178326,0.0443277,0.0243286,0.0187411,0.0239044,0.0194504,0.0288280,0.0219600,0.0150742,0.0346708,0.0377283,0.0611631,0.0331893,0.0325214,1.3181267,0.2552679,0.0062303,0.0294639,0.0441070,0.0093815,0.0074126,0.0112464,0.0055925,0.0081110,0.0066111,0.0062272,0.0106802,0.0084076,0.0135371,0.0179420,0.0291819,0.0048279,0.0421929,0.0099045,0.0068896,0.0155746,0.0066088,0.0107256,0.0052586,0.0078324,0.0009133,0.0071711,0.0057723,0.0097663,0.0072000,0.0090680,0.0071311,0.0119743,0.0100853,0.0102273,0.0104901,0.0131161,0.0185627,0.0156462,0.0086823,0.0068724,0.0206358,0.0141750,0.0066516,0.0057046,0.0127122,0.0043489,0.0185086,0.0075179
"323","Printing and related support activities",0.0048954,0.0040681,0.0040172,0.0049878,0.0044336,0.0042799,0.0047155,0.0050143,0.0044174,0.0063847,0.0054499,0.0053927,0.0057176,0.0051197,0.0052249,0.0038550,0.0050051,0.0058976,0.0060737,0.0062464,0.0458345,0.0059138,1.0602004,0.0040576,0.0079607,0.0058082,0.0107271,0.0104745,0.0057185,0.0061404,0.0105545,0.0061306,0.0060526,0.0081951,0.0058359,0.0054244,0.0099818,0.0093007,0.0015196,0.0445686,0.0188563,0.0090098,0.0306675,0.0077076,0.0184138,0.0117349,0.0129782,0.0009051,0.0080575,0.0059648,0.0118148,0.0098457,0.0162086,0.0128466,0.0154493,0.0058075,0.0123588,0.0097945,0.0090780,0.0060345,0.0191744,0.0223908,0.0079349,0.0124641,0.0079564,0.0071894,0.0069207,0.0115191,0.0051656,0.0180155,0.0086901
"324","Petroleum and coal products",0.0252223,0.0198878,0.0151674,0.0263771,0.0151922,0.0317914,0.0237182,0.0151899,0.0130035,0.0212589,0.0113106,0.0114054,0.0084723,0.0166339,0.0093545,0.0070858,0.0103851,0.0105927,0.0139125,0.0169040,0.0104460,0.0130428,0.0222858,1.0341088,0.0280637,0.0183595,0.0043053,0.0074075,0.0050802,0.0036002,0.0043788,0.0801187,0.0418002,0.0150234,0.0268038,0.0306716,0.0089575,0.0388295,0.0032687,0.0048317,0.0042383,0.0037100,0.0073081,0.0078585,0.0100178,0.0016890,0.0093345,0.0011369,0.0098504,0.0048503,0.0036153,0.0050118,0.0040487,0.0052526,0.0100722,0.0284829,0.0054290,0.0055442,0.0076096,0.0068366,0.0055266,0.0044233,0.0078489,0.0069625,0.0077909,0.0044623,0.0225472,0.0028757,0.0095200,0.0300111,0.0365825
"325","Chemical products",0.1046343,0.0673916,0.0278561,0.0524021,0.0303480,0.0107395,0.0332006,0.0682547,0.0773496,0.0324598,0.0506969,0.0510261,0.0557679,0.0662544,0.0655310,0.0419051,0.0831220,0.0907233,0.0628687,0.3026314,0.1101494,0.1080180,0.1099316,0.0304428,1.3139100,0.3041540,0.0088491,0.0117154,0.0096010,0.0070823,0.0098660,0.0106384,0.0154261,0.0164638,0.0120323,0.0072920,0.0146816,0.0220491,0.0132832,0.0184754,0.0120116,0.0117540,0.0170512,0.0061099,0.0130277,0.0044993,0.0095466,0.0018520,0.0305042,0.0081119,0.0138387,0.0091953,0.0149056,0.0110936,0.0164334,0.0180134,0.0176711,0.0649969,0.1286255,0.0422350,0.0241290,0.0092726,0.0127880,0.0139831,0.0157794,0.0163781,0.0149547,0.0099263,0.0070377,0.0281573,0.0185914
"326","Plastics and rubber products",0.0170914,0.0098217,0.0062405,0.0262402,0.0097448,0.0042568,0.0279704,0.0247799,0.0248022,0.0209411,0.0192185,0.0407291,0.0300538,0.0357913,0.0810264,0.0396561,0.0680500,0.0480590,0.0360992,0.0266522,0.0199160,0.0282384,0.0228262,0.0061517,0.0295594,1.0940011,0.0097199,0.0114329,0.0114833,0.0046896,0.0082446,0.0054383,0.0055426,0.0106088,0.0141876,0.0038205,0.0131416,0.0353241,0.0059382,0.0105809,0.0068419,0.0105382,0.0088356,0.0031017,0.0045543,0.0027021,0.0036782,0.0009014,0.0062109,0.0066544,0.0050173,0.0061448,0.0064962,0.0040527,0.0073470,0.0099380,0.0077317,0.0167380,0.0113215,0.0141165,0.0120366,0.0038980,0.0053419,0.0056578,0.0126865,0.0103194,0.0088704,0.0040156,0.0038348,0.0105213,0.0139283
"42","Wholesale trade",0.1193301,0.0942771,0.0382577,0.0561378,0.0298460,0.0288803,0.0661731,0.1268523,0.0708408,0.1253766,0.0788280,0.1000561,0.1097239,0.1206356,0.1355539,0.0804398,0.0934497,0.0826217,0.1218031,0.1045672,0.1286482,0.1059604,0.0808894,0.0597006,0.0807331,0.0895752,1.0353597,0.0336419,0.0162100,0.0112876,0.0247110,0.0291180,0.0532075,0.0357865,0.0366727,0.0332091,0.0271958,0.0439106,0.0125348,0.0428375,0.0152138,0.0220723,0.0312052,0.0123346,0.0190405,0.0063473,0.0173653,0.0025782,0.0207194,0.0409220,0.0133254,0.0203273,0.0152178,0.0147774,0.0220964,0.0323916,0.0306132,0.0321405,0.0482827,0.0332506,0.0337869,0.0139805,0.0204501,0.0251840,0.0368311,0.0221323,0.0258036,0.0111187,0.0170700,0.0300899,0.0501277
"441","Motor vehicle and parts dealers",0.0006812,0.0006351,0.0007110,0.0017258,0.0007797,0.0003357,0.0014720,0.0018918,0.0019541,0.0013749,0.0011929,0.0042575,0.0013682,0.0008036,0.0053506,0.0043443,0.0014560,0.0015577,0.0014163,0.0014136,0.0008573,0.0016377,0.0015161,0.0005362,0.0011029,0.0011306,0.0002808,1.0020806,0.0016726,0.0003537,0.0013460,0.0004210,0.0005397,0.0006998,0.0032388,0.0004715,0.0006845,0.0005703,0.0006756,0.0019004,0.0004534,0.0005153,0.0006145,0.0003154,0.0003918,0.0002364,0.0003297,0.0000729,0.0008280,0.0008966,0.0002883,0.0004120,0.0004916,0.0004106,0.0015627,0.0011005,0.0003569,0.0003512,0.0003953,0.0003851,0.0004086,0.0003679,0.0004289,0.0003899,0.0005413,0.0056701,0.0004603,0.0001664,0.0003967,0.0003778,0.0004836
"445","Food and beverage stores",0.0005394,0.0000978,0.0000537,0.0000715,0.0000467,0.0004339,0.0001869,0.0001120,0.0001829,0.0001150,0.0000877,0.0000875,0.0000841,0.0000925,0.0001062,0.0000616,0.0001532,0.0000958,0.0002296,0.0001299,0.0001426,0.0001017,0.0006671,0.0000771,0.0001584,0.0001205,0.0000709,0.0001441,1.0000891,0.0000643,0.0000916,0.0002898,0.0002195,0.0001522,0.0011432,0.0017558,0.0001530,0.0006020,0.0000367,0.0000898,0.0000841,0.0000571,0.0001691,0.0000843,0.0001173,0.0000571,0.0001029,0.0000244,0.0002317,0.0000819,0.0001104,0.0001171,0.0001234,0.0001015,0.0002818,0.0000942,0.0001640,0.0001149,0.0000920,0.0001441,0.0001087,0.0001029,0.0000837,0.0004739,0.0038341,0.0001087,0.0000453,0.0000272,0.0000773,0.0000845,0.0000827
